filter,class,predicted_class
Original,2,2
snownight,2,2
Original,83,83
snownight,83,83
Original,73,73
snownight,73,73
Original,63,63
snownight,63,77
Original,86,86
snownight,86,86
Original,100,28
snownight,100,100
Original,32,32
snownight,32,50
Original,7,7
snownight,7,23
Original,77,77
snownight,77,39
Original,43,43
snownight,43,43
Original,53,53
snownight,53,53
Original,78,78
snownight,78,78
Original,57,57
snownight,57,57
Original,52,52
snownight,52,100
Original,50,50
snownight,50,50
Original,21,21
snownight,21,21
Original,48,48
snownight,48,48
Original,77,77
snownight,77,77
Original,28,28
snownight,28,28
Original,28,28
snownight,28,28
Original,45,45
snownight,45,45
Original,33,33
snownight,33,33
Original,41,41
snownight,41,45
Original,46,46
snownight,46,55
Original,46,46
snownight,46,46
Original,50,50
snownight,50,45
Original,52,52
snownight,52,52
Original,42,42
snownight,42,42
Original,83,83
snownight,83,83
Original,36,36
snownight,36,36
Original,11,11
snownight,11,11
Original,53,50
snownight,53,53
Original,15,15
snownight,15,20
Original,28,28
snownight,28,28
Original,77,77
snownight,77,77
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,50,50
snownight,50,50
Original,57,57
snownight,57,57
Original,0,0
snownight,0,0
Original,55,55
snownight,55,55
Original,15,15
snownight,15,15
Original,23,23
snownight,23,23
Original,87,87
snownight,87,87
Original,52,52
snownight,52,52
Original,37,37
snownight,37,37
Original,60,60
snownight,60,60
Original,28,28
snownight,28,28
Original,23,23
snownight,23,23
Original,87,87
snownight,87,87
Original,53,53
snownight,53,53
Original,50,50
snownight,50,50
Original,45,45
snownight,45,45
Original,7,7
snownight,7,11
Original,68,68
snownight,68,68
Original,74,74
snownight,74,74
Original,81,81
snownight,81,81
Original,35,35
snownight,35,35
Original,75,75
snownight,75,75
Original,20,20
snownight,20,20
Original,52,52
snownight,52,52
Original,30,30
snownight,30,30
Original,41,41
snownight,41,41
Original,20,20
snownight,20,20
Original,31,31
snownight,31,31
Original,29,12
snownight,29,1
Original,1,24
snownight,1,24
Original,53,53
snownight,53,53
Original,50,50
snownight,50,50
Original,19,19
snownight,19,19
Original,72,72
snownight,72,72
Original,59,59
snownight,59,59
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,16,16
snownight,16,16
Original,46,46
snownight,46,46
Original,45,45
snownight,45,45
Original,55,55
snownight,55,55
Original,31,31
snownight,31,31
Original,32,32
snownight,32,32
Original,54,54
snownight,54,20
Original,90,90
snownight,90,90
Original,48,48
snownight,48,48
Original,78,78
snownight,78,78
Original,15,15
snownight,15,23
Original,57,57
snownight,57,57
Original,52,55
snownight,52,53
Original,90,90
snownight,90,90
Original,78,78
snownight,78,78
Original,83,83
snownight,83,83
Original,36,36
snownight,36,36
Original,67,67
snownight,67,31
Original,62,51
snownight,62,62
Original,48,48
snownight,48,48
Original,22,22
snownight,22,22
Original,51,51
snownight,51,51
Original,12,12
snownight,12,12
Original,0,16
snownight,0,12
Original,97,97
snownight,97,97
Original,55,55
snownight,55,55
Original,30,30
snownight,30,30
Original,45,45
snownight,45,45
Original,75,75
snownight,75,75
Original,90,90
snownight,90,15
Original,52,52
snownight,52,51
Original,53,53
snownight,53,46
Original,15,15
snownight,15,15
Original,23,23
snownight,23,23
Original,32,32
snownight,32,32
Original,51,51
snownight,51,51
Original,50,50
snownight,50,53
Original,51,51
snownight,51,51
Original,28,28
snownight,28,28
Original,90,90
snownight,90,100
Original,32,32
snownight,32,50
Original,53,57
snownight,53,53
Original,0,0
snownight,0,16
Original,53,53
snownight,53,53
Original,48,48
snownight,48,48
Original,53,53
snownight,53,53
Original,90,90
snownight,90,90
Original,41,41
snownight,41,41
Original,37,37
snownight,37,37
Original,55,55
snownight,55,55
Original,86,86
snownight,86,87
Original,55,55
snownight,55,55
Original,45,45
snownight,45,45
Original,60,60
snownight,60,60
Original,74,74
snownight,74,77
Original,37,37
snownight,37,63
Original,54,53
snownight,54,50
Original,36,36
snownight,36,36
Original,50,50
snownight,50,50
Original,67,67
snownight,67,67
Original,0,0
snownight,0,0
Original,52,52
snownight,52,48
Original,52,52
snownight,52,51
Original,51,51
snownight,51,51
Original,23,23
snownight,23,23
Original,65,65
snownight,65,65
Original,23,23
snownight,23,23
Original,55,55
snownight,55,55
Original,67,67
snownight,67,88
Original,41,41
snownight,41,41
Original,78,78
snownight,78,31
Original,37,37
snownight,37,47
Original,15,15
snownight,15,15
Original,50,50
snownight,50,50
Original,67,67
snownight,67,55
Original,50,50
snownight,50,50
Original,43,43
snownight,43,43
Original,77,77
snownight,77,15
Original,20,20
snownight,20,20
Original,20,20
snownight,20,20
Original,70,70
snownight,70,70
Original,70,70
snownight,70,74
Original,23,23
snownight,23,23
Original,31,31
snownight,31,31
Original,66,66
snownight,66,67
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,66,66
snownight,66,77
Original,90,90
snownight,90,90
Original,49,49
snownight,49,49
Original,23,23
snownight,23,23
Original,60,60
snownight,60,60
Original,74,74
snownight,74,74
Original,23,23
snownight,23,23
Original,31,31
snownight,31,31
Original,23,23
snownight,23,23
Original,51,51
snownight,51,51
Original,50,50
snownight,50,39
Original,31,31
snownight,31,31
Original,32,32
snownight,32,52
Original,73,73
snownight,73,73
Original,41,41
snownight,41,41
Original,56,56
snownight,56,54
Original,77,77
snownight,77,77
Original,46,46
snownight,46,31
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,55,55
snownight,55,57
Original,32,32
snownight,32,52
Original,74,74
snownight,74,74
Original,50,50
snownight,50,52
Original,30,30
snownight,30,30
Original,66,66
snownight,66,66
Original,16,16
snownight,16,28
Original,66,77
snownight,66,75
Original,67,67
snownight,67,67
Original,63,63
snownight,63,79
Original,16,16
snownight,16,16
Original,30,30
snownight,30,30
Original,57,57
snownight,57,57
Original,21,21
snownight,21,21
Original,45,45
snownight,45,45
Original,60,60
snownight,60,60
Original,74,74
snownight,74,74
Original,14,28
snownight,14,85
Original,50,37
snownight,50,37
Original,87,87
snownight,87,87
Original,23,23
snownight,23,23
Original,46,46
snownight,46,46
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,16,16
snownight,16,0
Original,55,55
snownight,55,55
Original,60,60
snownight,60,60
Original,46,46
snownight,46,46
Original,60,60
snownight,60,60
Original,30,30
snownight,30,30
Original,31,31
snownight,31,31
Original,78,78
snownight,78,78
Original,87,86
snownight,87,50
Original,87,87
snownight,87,62
Original,63,63
snownight,63,66
Original,37,37
snownight,37,37
Original,87,61
snownight,87,61
Original,78,78
snownight,78,78
Original,74,74
snownight,74,74
Original,31,31
snownight,31,91
Original,50,50
snownight,50,50
Original,16,16
snownight,16,16
Original,67,67
snownight,67,67
Original,46,46
snownight,46,46
Original,74,63
snownight,74,66
Original,99,99
snownight,99,99
Original,20,20
snownight,20,20
Original,72,72
snownight,72,72
Original,32,32
snownight,32,32
Original,86,86
snownight,86,86
Original,67,67
snownight,67,67
Original,16,16
snownight,16,16
Original,53,53
snownight,53,53
Original,10,10
snownight,10,10
Original,16,16
snownight,16,16
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,30,30
snownight,30,30
Original,66,66
snownight,66,66
Original,6,6
snownight,6,6
Original,53,53
snownight,53,51
Original,46,46
snownight,46,46
Original,36,36
snownight,36,36
Original,42,42
snownight,42,42
Original,30,30
snownight,30,30
Original,12,12
snownight,12,12
Original,29,29
snownight,29,29
Original,30,30
snownight,30,30
Original,15,15
snownight,15,23
Original,53,51
snownight,53,55
Original,102,102
snownight,102,102
Original,28,28
snownight,28,28
Original,22,22
snownight,22,22
Original,39,39
snownight,39,39
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,36,36
snownight,36,36
Original,12,12
snownight,12,12
Original,50,50
snownight,50,50
Original,7,6
snownight,7,6
Original,53,53
snownight,53,53
Original,46,79
snownight,46,48
Original,45,45
snownight,45,45
Original,40,40
snownight,40,40
Original,50,50
snownight,50,50
Original,30,30
snownight,30,30
Original,67,67
snownight,67,67
Original,52,52
snownight,52,78
Original,32,32
snownight,32,32
Original,75,75
snownight,75,75
Original,67,67
snownight,67,67
Original,52,52
snownight,52,15
Original,32,50
snownight,32,50
Original,52,52
snownight,52,52
Original,86,86
snownight,86,32
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,43,20
snownight,43,20
Original,52,52
snownight,52,50
Original,90,90
snownight,90,90
Original,83,83
snownight,83,83
Original,81,81
snownight,81,81
Original,30,30
snownight,30,30
Original,17,17
snownight,17,17
Original,1,1
snownight,1,1
Original,20,20
snownight,20,0
Original,52,52
snownight,52,52
Original,28,28
snownight,28,28
Original,97,36
snownight,97,36
Original,53,53
snownight,53,53
Original,67,67
snownight,67,67
Original,22,22
snownight,22,22
Original,55,55
snownight,55,51
Original,48,48
snownight,48,52
Original,30,30
snownight,30,30
Original,51,51
snownight,51,51
Original,44,44
snownight,44,44
Original,78,78
snownight,78,78
Original,55,55
snownight,55,50
Original,16,16
snownight,16,16
Original,45,45
snownight,45,45
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,77,77
snownight,77,27
Original,16,16
snownight,16,16
Original,53,53
snownight,53,53
Original,55,55
snownight,55,55
Original,90,90
snownight,90,90
Original,41,41
snownight,41,41
Original,32,32
snownight,32,32
Original,63,63
snownight,63,63
Original,17,17
snownight,17,17
Original,20,20
snownight,20,20
Original,67,67
snownight,67,67
Original,72,72
snownight,72,72
Original,20,20
snownight,20,20
Original,72,72
snownight,72,72
Original,51,51
snownight,51,51
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,50,50
snownight,50,50
Original,30,30
snownight,30,30
Original,63,63
snownight,63,63
Original,46,46
snownight,46,46
Original,30,30
snownight,30,47
Original,61,61
snownight,61,15
Original,75,75
snownight,75,50
Original,37,37
snownight,37,37
Original,23,23
snownight,23,23
Original,52,52
snownight,52,52
Original,23,23
snownight,23,23
Original,37,37
snownight,37,51
Original,30,30
snownight,30,30
Original,70,70
snownight,70,70
Original,68,68
snownight,68,68
Original,68,68
snownight,68,78
Original,79,79
snownight,79,79
Original,32,32
snownight,32,32
Original,10,10
snownight,10,10
Original,37,37
snownight,37,37
Original,52,52
snownight,52,52
Original,6,6
snownight,6,6
Original,50,50
snownight,50,50
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,31,32
snownight,31,32
Original,28,28
snownight,28,21
Original,53,53
snownight,53,60
Original,28,28
snownight,28,28
Original,37,37
snownight,37,51
Original,37,37
snownight,37,37
Original,66,66
snownight,66,63
Original,10,10
snownight,10,10
Original,50,50
snownight,50,50
Original,16,16
snownight,16,16
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,87,87
snownight,87,59
Original,19,19
snownight,19,19
Original,51,51
snownight,51,57
Original,31,31
snownight,31,31
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,23,23
snownight,23,23
Original,19,19
snownight,19,19
Original,90,90
snownight,90,90
Original,28,28
snownight,28,28
Original,32,32
snownight,32,0
Original,48,48
snownight,48,48
Original,31,31
snownight,31,31
Original,83,83
snownight,83,83
Original,48,48
snownight,48,48
Original,48,48
snownight,48,48
Original,53,53
snownight,53,41
Original,50,50
snownight,50,50
Original,43,43
snownight,43,52
Original,63,63
snownight,63,50
Original,43,43
snownight,43,43
Original,90,90
snownight,90,20
Original,37,37
snownight,37,30
Original,29,16
snownight,29,16
Original,23,23
snownight,23,23
Original,51,51
snownight,51,51
Original,90,90
snownight,90,90
Original,86,86
snownight,86,23
Original,46,46
snownight,46,2
Original,56,56
snownight,56,54
Original,72,72
snownight,72,72
Original,52,57
snownight,52,30
Original,75,75
snownight,75,75
Original,51,51
snownight,51,51
Original,81,68
snownight,81,68
Original,15,15
snownight,15,15
Original,63,63
snownight,63,66
Original,30,30
snownight,30,30
Original,50,50
snownight,50,32
Original,30,30
snownight,30,30
Original,23,23
snownight,23,23
Original,30,30
snownight,30,85
Original,52,52
snownight,52,52
Original,32,32
snownight,32,32
Original,16,16
snownight,16,23
Original,57,57
snownight,57,57
Original,16,16
snownight,16,0
Original,43,43
snownight,43,43
Original,72,72
snownight,72,72
Original,78,78
snownight,78,78
Original,46,46
snownight,46,53
Original,30,30
snownight,30,30
Original,86,86
snownight,86,63
Original,90,90
snownight,90,90
Original,67,67
snownight,67,67
Original,30,30
snownight,30,30
Original,53,53
snownight,53,51
Original,32,32
snownight,32,32
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,51,51
snownight,51,50
Original,66,32
snownight,66,32
Original,63,63
snownight,63,63
Original,16,16
snownight,16,16
Original,74,74
snownight,74,74
Original,50,50
snownight,50,52
Original,50,50
snownight,50,50
Original,45,45
snownight,45,45
Original,35,35
snownight,35,52
Original,90,90
snownight,90,90
Original,23,23
snownight,23,15
Original,102,102
snownight,102,102
Original,78,78
snownight,78,79
Original,50,50
snownight,50,50
Original,48,48
snownight,48,15
Original,23,23
snownight,23,23
Original,86,86
snownight,86,86
Original,40,40
snownight,40,39
Original,21,21
snownight,21,21
Original,20,20
snownight,20,50
Original,22,22
snownight,22,22
Original,45,45
snownight,45,45
Original,30,30
snownight,30,30
Original,53,55
snownight,53,55
Original,48,48
snownight,48,48
Original,60,31
snownight,60,51
Original,45,45
snownight,45,45
Original,28,28
snownight,28,28
Original,67,67
snownight,67,67
Original,52,52
snownight,52,50
Original,42,42
snownight,42,42
Original,35,35
snownight,35,35
Original,93,93
snownight,93,23
Original,52,52
snownight,52,52
Original,36,36
snownight,36,36
Original,77,77
snownight,77,77
Original,30,30
snownight,30,51
Original,86,86
snownight,86,86
Original,45,45
snownight,45,45
Original,97,97
snownight,97,97
Original,16,16
snownight,16,16
Original,78,78
snownight,78,78
Original,23,23
snownight,23,23
Original,2,2
snownight,2,2
Original,23,23
snownight,23,23
Original,57,57
snownight,57,57
Original,52,52
snownight,52,52
Original,16,16
snownight,16,16
Original,23,23
snownight,23,23
Original,52,52
snownight,52,52
Original,86,86
snownight,86,20
Original,42,42
snownight,42,42
Original,31,31
snownight,31,31
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,53,48
snownight,53,20
Original,16,16
snownight,16,16
Original,90,90
snownight,90,90
Original,26,26
snownight,26,26
Original,97,91
snownight,97,11
Original,86,86
snownight,86,87
Original,90,90
snownight,90,90
Original,17,17
snownight,17,15
Original,72,72
snownight,72,72
Original,87,87
snownight,87,87
Original,90,90
snownight,90,28
Original,90,90
snownight,90,90
Original,12,29
snownight,12,16
Original,90,90
snownight,90,90
Original,43,43
snownight,43,43
Original,45,45
snownight,45,45
Original,24,0
snownight,24,24
Original,47,47
snownight,47,47
Original,32,32
snownight,32,15
Original,97,97
snownight,97,97
Original,23,23
snownight,23,23
Original,78,78
snownight,78,78
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,51,51
snownight,51,51
Original,63,66
snownight,63,66
Original,32,32
snownight,32,32
Original,49,49
snownight,49,49
Original,52,52
snownight,52,52
Original,23,23
snownight,23,15
Original,48,48
snownight,48,50
Original,50,50
snownight,50,50
Original,53,53
snownight,53,50
Original,48,48
snownight,48,48
Original,83,83
snownight,83,83
Original,48,48
snownight,48,48
Original,23,23
snownight,23,23
Original,33,63
snownight,33,63
Original,36,36
snownight,36,36
Original,16,16
snownight,16,16
Original,83,83
snownight,83,83
Original,28,28
snownight,28,11
Original,55,55
snownight,55,55
Original,74,74
snownight,74,74
Original,12,12
snownight,12,12
Original,52,52
snownight,52,52
Original,15,15
snownight,15,15
Original,76,76
snownight,76,76
Original,45,45
snownight,45,45
Original,15,15
snownight,15,15
Original,49,49
snownight,49,49
Original,45,45
snownight,45,45
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,23,23
snownight,23,15
Original,15,23
snownight,15,23
Original,16,16
snownight,16,16
Original,19,19
snownight,19,19
Original,78,78
snownight,78,78
Original,72,72
snownight,72,72
Original,86,86
snownight,86,86
Original,74,74
snownight,74,74
Original,6,6
snownight,6,6
Original,11,11
snownight,11,11
Original,28,28
snownight,28,28
Original,21,21
snownight,21,21
Original,23,23
snownight,23,23
Original,42,42
snownight,42,42
Original,60,60
snownight,60,53
Original,45,45
snownight,45,45
Original,23,23
snownight,23,23
Original,20,20
snownight,20,20
Original,26,26
snownight,26,26
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,12,12
snownight,12,12
Original,30,30
snownight,30,30
Original,55,55
snownight,55,55
Original,70,70
snownight,70,70
Original,77,77
snownight,77,77
Original,66,66
snownight,66,63
Original,94,23
snownight,94,23
Original,75,50
snownight,75,50
Original,25,26
snownight,25,74
Original,15,15
snownight,15,23
Original,47,47
snownight,47,52
Original,74,74
snownight,74,4
Original,0,0
snownight,0,0
Original,50,50
snownight,50,50
Original,23,23
snownight,23,23
Original,51,51
snownight,51,51
Original,83,83
snownight,83,35
Original,53,53
snownight,53,53
Original,12,12
snownight,12,12
Original,60,60
snownight,60,43
Original,61,61
snownight,61,61
Original,52,52
snownight,52,52
Original,53,53
snownight,53,39
Original,52,52
snownight,52,52
Original,49,49
snownight,49,49
Original,30,30
snownight,30,30
Original,0,0
snownight,0,0
Original,74,74
snownight,74,74
Original,32,32
snownight,32,32
Original,32,32
snownight,32,32
Original,70,70
snownight,70,70
Original,45,45
snownight,45,37
Original,97,36
snownight,97,36
Original,46,46
snownight,46,46
Original,45,45
snownight,45,45
Original,51,51
snownight,51,53
Original,7,23
snownight,7,23
Original,45,45
snownight,45,45
Original,19,19
snownight,19,12
Original,30,30
snownight,30,30
Original,16,16
snownight,16,16
Original,52,52
snownight,52,52
Original,55,55
snownight,55,57
Original,17,17
snownight,17,17
Original,23,23
snownight,23,23
Original,30,30
snownight,30,30
Original,38,38
snownight,38,38
Original,38,38
snownight,38,38
Original,17,17
snownight,17,23
Original,48,48
snownight,48,48
Original,46,46
snownight,46,45
Original,50,50
snownight,50,50
Original,60,60
snownight,60,60
Original,16,16
snownight,16,16
Original,55,55
snownight,55,55
Original,87,87
snownight,87,60
Original,30,30
snownight,30,30
Original,21,21
snownight,21,21
Original,66,66
snownight,66,66
Original,90,90
snownight,90,90
Original,57,57
snownight,57,57
Original,90,90
snownight,90,90
Original,57,57
snownight,57,57
Original,6,6
snownight,6,6
Original,36,36
snownight,36,36
Original,31,48
snownight,31,94
Original,48,48
snownight,48,52
Original,53,53
snownight,53,53
Original,43,43
snownight,43,43
Original,42,42
snownight,42,42
Original,30,30
snownight,30,30
Original,16,16
snownight,16,16
Original,19,19
snownight,19,2
Original,32,32
snownight,32,32
Original,52,52
snownight,52,52
Original,102,102
snownight,102,102
Original,48,48
snownight,48,48
Original,86,86
snownight,86,86
Original,47,47
snownight,47,52
Original,86,86
snownight,86,86
Original,51,51
snownight,51,49
Original,32,32
snownight,32,32
Original,46,46
snownight,46,50
Original,53,53
snownight,53,53
Original,3,0
snownight,3,0
Original,39,39
snownight,39,54
Original,39,39
snownight,39,39
Original,45,45
snownight,45,45
Original,90,90
snownight,90,90
Original,23,23
snownight,23,23
Original,90,90
snownight,90,21
Original,46,46
snownight,46,46
Original,23,23
snownight,23,23
Original,63,63
snownight,63,63
Original,11,28
snownight,11,79
Original,57,57
snownight,57,57
Original,16,16
snownight,16,16
Original,32,32
snownight,32,45
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,46,46
snownight,46,46
Original,29,29
snownight,29,29
Original,46,46
snownight,46,46
Original,18,16
snownight,18,16
Original,51,51
snownight,51,32
Original,28,28
snownight,28,28
Original,46,46
snownight,46,46
Original,22,18
snownight,22,16
Original,50,50
snownight,50,50
Original,48,92
snownight,48,57
Original,24,0
snownight,24,16
Original,20,20
snownight,20,20
Original,28,28
snownight,28,28
Original,62,62
snownight,62,62
Original,79,79
snownight,79,79
Original,20,20
snownight,20,20
Original,2,2
snownight,2,2
Original,40,40
snownight,40,53
Original,53,53
snownight,53,32
Original,52,52
snownight,52,52
Original,63,63
snownight,63,63
Original,34,34
snownight,34,34
Original,67,67
snownight,67,67
Original,46,46
snownight,46,46
Original,78,78
snownight,78,31
Original,74,74
snownight,74,74
Original,23,23
snownight,23,23
Original,16,16
snownight,16,16
Original,23,23
snownight,23,23
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,53,53
snownight,53,53
Original,61,61
snownight,61,61
Original,36,36
snownight,36,36
Original,21,21
snownight,21,21
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,90,90
snownight,90,90
Original,78,78
snownight,78,78
Original,51,51
snownight,51,51
Original,72,72
snownight,72,72
Original,16,16
snownight,16,16
Original,32,32
snownight,32,32
Original,74,74
snownight,74,74
Original,87,87
snownight,87,87
Original,63,63
snownight,63,63
Original,52,52
snownight,52,30
Original,32,32
snownight,32,32
Original,2,2
snownight,2,2
Original,45,45
snownight,45,45
Original,30,30
