filter,class,predicted_class
Original,66,66
snownight,66,90
Original,78,78
snownight,78,48
Original,63,63
snownight,63,91
Original,50,50
snownight,50,48
Original,81,81
snownight,81,52
Original,48,48
snownight,48,48
Original,15,15
snownight,15,15
Original,30,30
snownight,30,35
Original,90,90
snownight,90,90
Original,45,45
snownight,45,0
Original,19,23
snownight,19,50
Original,23,23
snownight,23,93
Original,37,37
snownight,37,57
Original,23,23
snownight,23,23
Original,66,66
snownight,66,66
Original,90,90
snownight,90,1
Original,55,55
snownight,55,41
Original,90,90
snownight,90,27
Original,37,37
snownight,37,52
Original,46,46
snownight,46,46
Original,32,32
snownight,32,32
Original,102,102
snownight,102,72
Original,90,90
snownight,90,7
Original,86,86
snownight,86,12
Original,58,45
snownight,58,14
Original,7,7
snownight,7,6
Original,52,52
snownight,52,43
Original,48,48
snownight,48,53
Original,52,52
snownight,52,48
Original,67,67
snownight,67,30
Original,90,90
snownight,90,90
Original,16,16
snownight,16,16
Original,22,22
snownight,22,22
Original,80,80
snownight,80,90
Original,53,53
snownight,53,39
Original,30,30
snownight,30,30
Original,97,97
snownight,97,97
Original,48,48
snownight,48,60
Original,30,30
snownight,30,30
Original,52,52
snownight,52,86
Original,90,90
snownight,90,1
Original,12,12
snownight,12,12
Original,79,79
snownight,79,66
Original,87,87
snownight,87,87
Original,53,53
snownight,53,49
Original,78,78
snownight,78,50
Original,52,52
snownight,52,52
Original,15,15
snownight,15,23
Original,77,77
snownight,77,27
Original,67,67
snownight,67,97
Original,9,16
snownight,9,24
Original,86,86
snownight,86,32
Original,30,30
snownight,30,30
Original,74,74
snownight,74,74
Original,57,57
snownight,57,57
Original,86,86
snownight,86,7
Original,62,62
snownight,62,77
Original,32,32
snownight,32,32
Original,71,71
snownight,71,12
Original,90,90
snownight,90,2
Original,20,20
snownight,20,20
Original,19,19
snownight,19,17
Original,31,31
snownight,31,37
Original,23,23
snownight,23,23
Original,30,30
snownight,30,30
Original,91,91
snownight,91,97
Original,31,31
snownight,31,31
Original,79,79
snownight,79,72
Original,97,91
snownight,97,86
Original,16,16
snownight,16,16
Original,90,90
snownight,90,20
Original,77,77
snownight,77,77
Original,30,30
snownight,30,30
Original,45,45
snownight,45,45
Original,36,36
snownight,36,27
Original,23,23
snownight,23,101
Original,28,28
snownight,28,66
Original,30,30
snownight,30,86
Original,79,79
snownight,79,79
Original,52,52
snownight,52,39
Original,12,12
snownight,12,12
Original,45,45
snownight,45,45
Original,16,16
snownight,16,29
Original,43,43
snownight,43,40
Original,61,61
snownight,61,16
Original,63,63
snownight,63,1
Original,52,52
snownight,52,52
Original,86,86
snownight,86,97
Original,20,20
snownight,20,52
Original,30,30
snownight,30,30
Original,60,60
snownight,60,60
Original,90,90
snownight,90,32
Original,20,20
snownight,20,30
Original,48,48
snownight,48,60
Original,68,68
snownight,68,79
Original,52,52
snownight,52,48
Original,45,45
snownight,45,48
Original,48,50
snownight,48,36
Original,28,28
snownight,28,15
Original,52,52
snownight,52,52
Original,90,90
snownight,90,17
Original,22,63
snownight,22,21
Original,23,23
snownight,23,16
Original,83,83
snownight,83,30
Original,69,75
snownight,69,36
Original,90,90
snownight,90,90
Original,52,52
snownight,52,43
Original,91,91
snownight,91,0
Original,87,87
snownight,87,77
Original,86,86
snownight,86,23
Original,28,28
snownight,28,28
Original,63,63
snownight,63,48
Original,28,28
snownight,28,27
Original,1,1
snownight,1,27
Original,12,12
snownight,12,17
Original,52,52
snownight,52,52
Original,30,30
snownight,30,83
Original,32,32
snownight,32,20
Original,20,20
snownight,20,15
Original,57,57
snownight,57,48
Original,51,51
snownight,51,23
Original,57,31
snownight,57,15
Original,32,32
snownight,32,30
Original,43,43
snownight,43,77
Original,37,37
snownight,37,37
Original,0,0
snownight,0,0
Original,41,41
snownight,41,41
Original,78,78
snownight,78,1
Original,22,22
snownight,22,22
Original,41,41
snownight,41,43
Original,1,1
snownight,1,29
Original,1,1
snownight,1,87
Original,61,61
snownight,61,61
Original,23,23
snownight,23,91
Original,20,20
snownight,20,20
Original,45,45
snownight,45,50
Original,87,87
snownight,87,36
Original,83,83
snownight,83,16
Original,32,32
snownight,32,16
Original,32,32
snownight,32,32
Original,51,51
snownight,51,51
Original,36,36
snownight,36,31
Original,55,55
snownight,55,48
Original,36,36
snownight,36,96
Original,32,32
snownight,32,20
Original,90,90
snownight,90,30
Original,28,28
snownight,28,28
