filter,class,predicted_class
Original,53,53
night,53,49
Original,37,37
night,37,37
Original,53,53
night,53,53
Original,19,19
night,19,19
Original,25,25
night,25,25
Original,32,32
night,32,32
Original,78,78
night,78,78
Original,67,67
night,67,72
Original,60,60
night,60,60
Original,90,90
night,90,90
Original,51,51
night,51,51
Original,37,37
night,37,37
Original,66,91
night,66,90
Original,23,23
night,23,23
Original,74,74
night,74,74
Original,49,51
night,49,32
Original,45,45
night,45,45
Original,3,0
night,3,3
Original,90,90
night,90,90
Original,88,97
night,88,32
Original,56,56
night,56,53
Original,20,20
night,20,20
Original,74,74
night,74,74
Original,22,22
night,22,22
Original,12,12
night,12,12
Original,52,52
night,52,52
Original,46,46
night,46,46
Original,45,45
night,45,45
Original,90,90
night,90,90
Original,24,24
night,24,91
Original,53,53
night,53,53
Original,12,16
night,12,16
Original,57,57
night,57,57
Original,21,23
night,21,17
Original,55,55
night,55,55
Original,66,66
night,66,74
Original,20,20
night,20,20
Original,22,22
night,22,22
Original,87,86
night,87,30
Original,57,57
night,57,57
Original,32,32
night,32,32
Original,50,50
night,50,50
Original,16,16
night,16,16
Original,74,74
night,74,74
Original,15,15
night,15,15
Original,48,48
night,48,48
Original,20,20
night,20,20
Original,51,51
night,51,51
Original,53,53
night,53,53
Original,67,67
night,67,67
Original,78,79
night,78,51
Original,100,28
night,100,31
Original,53,53
night,53,53
Original,50,50
night,50,50
Original,37,37
night,37,40
Original,43,52
night,43,52
Original,45,45
night,45,45
Original,63,63
night,63,63
Original,20,20
night,20,20
Original,61,61
night,61,61
Original,32,32
night,32,32
Original,23,20
night,23,20
Original,22,22
night,22,22
Original,86,86
night,86,45
Original,90,90
night,90,90
Original,32,32
night,32,32
Original,32,32
night,32,32
Original,31,31
night,31,31
Original,49,49
night,49,49
Original,46,46
night,46,46
Original,86,86
night,86,63
Original,19,19
night,19,19
Original,46,46
night,46,46
Original,72,72
night,72,32
Original,52,42
night,52,43
Original,78,78
night,78,78
Original,50,50
night,50,50
Original,74,74
night,74,74
Original,74,74
night,74,74
Original,36,36
night,36,90
Original,48,48
night,48,48
Original,1,6
night,1,2
Original,35,35
night,35,35
Original,32,32
night,32,32
Original,65,72
night,65,68
Original,60,60
night,60,60
Original,50,50
night,50,50
Original,52,52
night,52,52
Original,6,6
night,6,6
Original,57,57
night,57,57
Original,87,86
night,87,43
Original,32,87
night,32,32
Original,2,2
night,2,2
Original,74,74
night,74,74
Original,46,46
night,46,46
Original,52,52
night,52,52
Original,79,79
night,79,79
Original,102,102
night,102,102
Original,22,42
night,22,42
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,20,20
night,20,20
Original,55,42
night,55,42
Original,31,31
night,31,31
Original,46,46
night,46,46
Original,30,30
night,30,30
Original,17,17
night,17,16
Original,15,15
night,15,15
Original,97,97
night,97,97
Original,0,0
night,0,0
Original,90,90
night,90,90
Original,86,86
night,86,36
Original,70,70
night,70,70
Original,90,90
night,90,90
Original,60,60
night,60,60
Original,74,74
night,74,74
Original,20,20
night,20,20
Original,45,45
night,45,45
Original,74,74
night,74,74
Original,83,83
night,83,83
Original,37,37
night,37,37
Original,21,21
night,21,21
Original,46,46
night,46,46
Original,55,55
night,55,55
Original,52,52
night,52,52
Original,63,63
night,63,63
Original,63,63
night,63,91
Original,45,45
night,45,45
Original,32,32
night,32,32
Original,67,67
night,67,67
Original,53,53
night,53,53
Original,90,90
night,90,90
Original,21,21
night,21,21
Original,90,90
night,90,90
Original,50,50
night,50,50
Original,57,57
night,57,57
Original,74,74
night,74,74
Original,32,32
night,32,32
Original,30,30
night,30,30
Original,55,55
night,55,55
Original,48,48
night,48,48
Original,46,46
night,46,46
Original,23,23
night,23,23
Original,48,48
night,48,48
Original,15,15
night,15,15
Original,48,48
night,48,48
Original,20,20
night,20,20
Original,28,28
night,28,28
Original,20,20
night,20,20
Original,48,48
night,48,48
Original,23,23
night,23,23
Original,74,74
night,74,74
Original,66,66
night,66,66
Original,57,57
night,57,57
Original,75,75
night,75,93
Original,0,0
night,0,0
Original,57,57
night,57,57
Original,90,90
night,90,90
Original,22,27
night,22,22
Original,97,97
night,97,97
Original,16,16
night,16,16
Original,19,19
night,19,19
Original,50,50
night,50,50
Original,90,90
night,90,90
Original,16,16
night,16,16
Original,77,77
night,77,77
Original,15,15
night,15,15
Original,63,63
night,63,52
Original,66,66
night,66,60
Original,30,30
night,30,30
Original,87,87
night,87,87
Original,45,45
night,45,45
Original,52,52
night,52,52
Original,32,32
night,32,32
Original,59,59
night,59,59
Original,28,28
night,28,28
Original,43,2
night,43,19
Original,21,21
night,21,21
Original,83,83
night,83,83
Original,93,93
night,93,93
Original,21,21
night,21,11
Original,11,11
night,11,11
Original,90,90
night,90,90
Original,30,30
night,30,30
Original,23,23
night,23,23
Original,90,90
night,90,90
Original,50,50
night,50,50
Original,21,21
night,21,21
Original,79,79
night,79,79
Original,77,77
night,77,41
Original,56,56
night,56,53
Original,45,45
night,45,45
Original,51,51
night,51,51
Original,51,51
night,51,51
Original,15,15
night,15,15
Original,61,61
night,61,61
Original,51,51
night,51,50
Original,32,32
night,32,32
Original,50,50
night,50,50
Original,45,45
night,45,45
Original,31,36
night,31,39
Original,30,30
night,30,30
Original,48,49
night,48,49
Original,52,52
night,52,52
Original,30,30
night,30,30
Original,31,31
night,31,31
Original,90,66
night,90,46
Original,45,45
night,45,45
Original,46,46
night,46,46
Original,32,32
night,32,32
Original,50,50
night,50,50
Original,28,28
night,28,28
Original,43,43
night,43,43
Original,22,22
night,22,22
Original,32,32
night,32,32
Original,50,50
night,50,50
Original,30,30
night,30,30
Original,71,71
night,71,93
Original,20,20
night,20,20
Original,6,6
night,6,6
Original,25,25
night,25,25
Original,15,15
night,15,15
Original,77,74
night,77,90
