filter,class,predicted_class
Original,79,79
fog10,79,91
Original,90,90
fog10,90,91
Original,55,55
fog10,55,60
Original,0,0
fog10,0,90
Original,91,91
fog10,91,30
Original,29,29
fog10,29,28
Original,73,73
fog10,73,87
Original,66,66
fog10,66,16
Original,23,23
fog10,23,32
Original,7,7
fog10,7,97
Original,19,19
fog10,19,97
Original,30,30
fog10,30,74
Original,2,2
fog10,2,91
Original,56,56
fog10,56,30
Original,16,16
fog10,16,91
Original,74,74
fog10,74,90
Original,23,23
fog10,23,73
Original,53,53
fog10,53,90
Original,30,30
fog10,30,74
Original,20,20
fog10,20,90
Original,48,48
fog10,48,91
Original,66,66
fog10,66,90
Original,53,53
fog10,53,91
Original,30,30
fog10,30,87
Original,61,61
fog10,61,91
Original,71,71
fog10,71,35
Original,15,15
fog10,15,30
Original,60,60
fog10,60,90
Original,86,55
fog10,86,91
Original,12,12
fog10,12,91
Original,67,67
fog10,67,91
Original,37,37
fog10,37,90
Original,30,30
fog10,30,90
Original,20,20
fog10,20,90
Original,55,55
fog10,55,60
Original,87,87
fog10,87,90
Original,63,66
fog10,63,97
Original,87,87
fog10,87,91
Original,28,28
fog10,28,90
Original,61,61
fog10,61,91
Original,50,50
fog10,50,17
Original,74,77
fog10,74,91
Original,30,30
fog10,30,76
Original,16,16
fog10,16,90
Original,28,28
fog10,28,97
Original,52,52
fog10,52,74
Original,22,22
fog10,22,74
Original,47,47
fog10,47,90
Original,74,74
fog10,74,73
Original,21,21
fog10,21,91
Original,54,53
fog10,54,37
Original,30,30
fog10,30,90
Original,19,19
fog10,19,37
Original,15,15
fog10,15,35
Original,74,74
fog10,74,16
Original,53,53
fog10,53,28
Original,52,52
fog10,52,74
Original,28,28
fog10,28,30
Original,24,24
fog10,24,16
Original,47,47
fog10,47,74
Original,28,28
fog10,28,16
Original,23,23
fog10,23,63
Original,55,55
fog10,55,30
Original,55,55
fog10,55,91
Original,46,46
fog10,46,20
Original,53,53
fog10,53,91
Original,28,28
fog10,28,35
Original,46,46
fog10,46,92
Original,77,77
fog10,77,91
Original,53,53
fog10,53,16
Original,90,90
fog10,90,90
Original,46,46
fog10,46,87
Original,78,78
fog10,78,91
Original,19,90
fog10,19,86
Original,52,52
fog10,52,16
Original,52,52
fog10,52,21
Original,90,90
fog10,90,74
Original,90,90
fog10,90,74
Original,78,78
fog10,78,30
Original,91,91
fog10,91,91
Original,23,23
fog10,23,90
Original,73,73
fog10,73,30
Original,52,52
fog10,52,74
Original,78,78
fog10,78,20
Original,51,51
fog10,51,87
Original,49,49
fog10,49,60
Original,61,61
fog10,61,32
Original,90,90
fog10,90,16
Original,28,28
fog10,28,28
Original,45,45
fog10,45,16
Original,90,90
fog10,90,16
Original,28,28
fog10,28,76
Original,32,32
fog10,32,20
Original,48,48
fog10,48,21
Original,86,86
fog10,86,91
Original,53,53
fog10,53,74
Original,74,74
fog10,74,20
Original,90,90
fog10,90,20
Original,31,31
fog10,31,74
Original,88,88
fog10,88,74
Original,44,52
fog10,44,20
Original,86,86
fog10,86,90
Original,0,0
fog10,0,83
Original,73,77
fog10,73,74
Original,90,90
fog10,90,20
Original,53,53
fog10,53,30
Original,33,33
fog10,33,30
Original,30,30
fog10,30,90
Original,23,23
fog10,23,86
Original,32,32
fog10,32,90
Original,48,48
fog10,48,32
Original,50,50
fog10,50,16
Original,36,36
fog10,36,16
Original,66,66
fog10,66,74
Original,45,45
fog10,45,74
Original,50,50
fog10,50,87
Original,52,52
fog10,52,73
Original,32,32
fog10,32,32
Original,91,91
fog10,91,91
Original,20,20
fog10,20,20
Original,16,16
fog10,16,91
Original,55,55
fog10,55,90
Original,16,16
fog10,16,30
Original,41,41
fog10,41,74
Original,16,16
fog10,16,76
Original,30,30
fog10,30,90
Original,57,57
fog10,57,91
Original,6,6
fog10,6,74
Original,67,67
fog10,67,30
Original,45,45
fog10,45,90
Original,32,32
fog10,32,90
Original,43,43
fog10,43,21
Original,53,53
fog10,53,73
Original,48,48
fog10,48,20
Original,50,50
fog10,50,16
Original,90,90
fog10,90,87
Original,31,31
fog10,31,32
Original,32,32
fog10,32,97
Original,43,43
fog10,43,90
Original,48,48
fog10,48,30
Original,92,92
fog10,92,20
Original,30,30
fog10,30,73
Original,1,1
fog10,1,28
Original,83,91
fog10,83,83
Original,15,15
fog10,15,90
Original,67,67
fog10,67,17
Original,15,15
fog10,15,63
Original,34,34
fog10,34,62
Original,52,52
fog10,52,90
Original,90,90
fog10,90,91
Original,51,51
fog10,51,16
Original,31,31
fog10,31,62
Original,32,32
fog10,32,91
Original,43,43
fog10,43,76
Original,90,90
fog10,90,17
Original,57,57
fog10,57,90
Original,81,81
fog10,81,16
Original,41,23
fog10,41,17
Original,1,1
fog10,1,30
Original,63,63
fog10,63,91
Original,52,52
fog10,52,74
Original,52,52
fog10,52,16
Original,56,56
fog10,56,31
Original,59,59
fog10,59,87
Original,19,19
fog10,19,90
