filter,class,predicted_class
Original,81,81
night,81,32
Original,39,39
night,39,39
Original,30,30
night,30,30
Original,69,69
night,69,69
Original,12,12
night,12,12
Original,19,19
night,19,19
Original,0,0
night,0,0
Original,36,36
night,36,36
Original,46,46
night,46,46
Original,21,21
night,21,21
Original,7,6
night,7,6
Original,81,81
night,81,36
Original,102,102
night,102,102
Original,86,86
night,86,86
Original,15,15
night,15,15
Original,46,46
night,46,46
Original,47,47
night,47,47
Original,16,16
night,16,16
Original,49,49
night,49,49
Original,0,0
night,0,0
Original,72,72
night,72,91
Original,58,44
night,58,44
Original,68,68
night,68,68
Original,50,50
night,50,50
Original,31,31
night,31,31
Original,102,102
night,102,102
Original,20,20
night,20,20
Original,90,90
night,90,90
Original,48,48
night,48,48
Original,79,79
night,79,79
Original,41,41
night,41,41
Original,45,45
night,45,45
Original,48,48
night,48,48
Original,55,55
night,55,55
Original,86,86
night,86,86
Original,50,50
night,50,50
Original,52,52
night,52,52
Original,32,32
night,32,32
Original,6,6
night,6,6
Original,55,55
night,55,55
Original,23,23
night,23,23
Original,79,79
night,79,79
Original,15,15
night,15,15
Original,23,23
night,23,23
Original,90,90
night,90,90
Original,63,63
night,63,63
Original,23,23
night,23,23
Original,50,48
night,50,32
Original,52,52
night,52,88
Original,92,95
night,92,41
Original,56,56
night,56,48
Original,57,37
night,57,32
Original,93,93
night,93,77
Original,20,20
night,20,20
Original,32,32
night,32,32
Original,55,55
night,55,55
Original,37,37
night,37,37
Original,67,67
night,67,83
Original,98,98
night,98,91
Original,52,52
night,52,52
Original,37,37
night,37,37
Original,57,57
night,57,57
Original,37,37
night,37,37
Original,45,45
night,45,45
Original,36,36
night,36,36
Original,57,57
night,57,57
Original,57,57
night,57,57
Original,15,23
night,15,23
Original,31,31
night,31,31
Original,57,57
night,57,57
Original,36,36
night,36,36
Original,41,41
night,41,41
Original,37,37
night,37,37
Original,52,52
night,52,52
Original,12,32
night,12,32
Original,52,52
night,52,52
Original,23,23
night,23,23
Original,21,21
night,21,21
Original,48,48
night,48,48
Original,79,79
night,79,79
Original,19,19
night,19,19
Original,48,48
night,48,48
Original,30,30
night,30,30
Original,74,74
night,74,74
Original,52,52
night,52,52
Original,16,16
night,16,16
Original,19,19
night,19,19
Original,87,87
night,87,87
Original,7,1
night,7,7
Original,31,31
night,31,41
Original,72,72
night,72,77
Original,15,15
night,15,15
Original,90,90
night,90,90
Original,20,100
night,20,100
Original,16,16
night,16,16
Original,49,50
night,49,50
Original,77,77
night,77,77
Original,55,55
night,55,55
Original,54,54
night,54,54
Original,16,16
night,16,16
Original,99,99
night,99,99
Original,29,23
night,29,23
Original,79,79
night,79,79
Original,70,70
night,70,37
Original,20,20
night,20,20
Original,20,20
night,20,20
Original,46,46
night,46,45
Original,45,45
night,45,45
Original,39,39
night,39,39
Original,71,71
night,71,77
Original,28,28
night,28,28
Original,22,12
night,22,88
Original,16,16
night,16,16
Original,46,46
night,46,46
Original,51,51
night,51,51
Original,53,53
night,53,53
Original,53,53
night,53,53
Original,32,32
night,32,32
Original,46,46
night,46,53
Original,0,0
night,0,0
Original,45,45
night,45,45
Original,43,43
night,43,43
Original,32,32
night,32,32
Original,46,46
night,46,46
Original,77,32
night,77,32
Original,63,63
night,63,63
Original,7,7
night,7,7
Original,20,20
night,20,20
Original,67,67
night,67,35
Original,55,55
night,55,55
Original,48,48
night,48,48
Original,67,67
night,67,67
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,46,46
night,46,46
Original,67,67
night,67,67
Original,48,43
night,48,48
Original,29,29
night,29,20
Original,74,74
night,74,74
Original,15,15
night,15,8
Original,32,32
night,32,32
Original,86,86
night,86,55
Original,36,36
night,36,36
Original,36,36
night,36,36
Original,42,42
night,42,42
Original,51,51
night,51,51
Original,32,32
night,32,32
Original,23,23
night,23,23
Original,22,22
night,22,22
Original,36,36
night,36,36
Original,26,26
night,26,26
Original,28,28
night,28,28
Original,36,36
night,36,36
Original,20,20
night,20,20
Original,59,59
night,59,59
Original,57,57
night,57,55
Original,55,55
night,55,55
Original,45,45
night,45,45
Original,72,72
night,72,72
Original,30,30
night,30,30
Original,23,23
night,23,23
Original,63,63
night,63,74
Original,16,16
night,16,16
Original,42,42
night,42,42
Original,45,45
night,45,45
Original,78,78
night,78,78
Original,32,32
night,32,32
Original,36,36
night,36,36
Original,83,83
night,83,53
Original,90,90
night,90,90
Original,79,79
night,79,68
Original,78,78
night,78,78
Original,61,32
night,61,61
Original,72,72
night,72,72
Original,50,48
night,50,55
Original,52,52
night,52,52
Original,46,46
night,46,46
Original,68,100
night,68,100
Original,16,16
night,16,16
Original,25,25
night,25,25
Original,32,32
night,32,32
Original,53,53
night,53,53
Original,74,74
night,74,74
Original,77,77
night,77,74
Original,52,48
night,52,48
Original,19,19
night,19,19
Original,75,75
night,75,48
Original,7,7
night,7,7
Original,4,4
night,4,4
Original,15,15
night,15,15
Original,20,20
night,20,20
Original,21,21
night,21,21
Original,48,48
night,48,48
Original,46,46
night,46,46
Original,41,41
night,41,41
Original,66,66
night,66,62
Original,55,55
night,55,55
Original,74,74
night,74,74
Original,90,90
night,90,90
Original,32,32
night,32,32
Original,28,28
night,28,28
Original,30,30
night,30,30
Original,75,75
night,75,75
Original,77,74
night,77,74
Original,45,45
night,45,45
Original,83,83
