filter,class,predicted_class
Original,37,37
night10,37,37
Original,91,91
night10,91,91
Original,90,90
night10,90,90
Original,78,78
night10,78,78
Original,0,0
night10,0,0
Original,28,28
night10,28,28
Original,63,63
night10,63,63
Original,23,23
night10,23,23
Original,28,28
night10,28,28
Original,56,56
night10,56,56
Original,58,58
night10,58,58
Original,90,90
night10,90,90
Original,78,78
night10,78,78
Original,90,90
night10,90,90
Original,97,97
night10,97,97
Original,50,50
night10,50,50
Original,86,86
night10,86,86
Original,51,51
night10,51,51
Original,78,72
night10,78,77
Original,90,90
night10,90,90
Original,48,48
night10,48,48
Original,28,28
night10,28,28
Original,79,79
night10,79,79
Original,87,87
night10,87,87
Original,23,23
night10,23,23
Original,24,24
night10,24,24
Original,51,51
night10,51,51
Original,15,15
night10,15,15
Original,55,55
night10,55,55
Original,48,48
night10,48,77
Original,15,15
night10,15,15
Original,90,90
night10,90,90
Original,87,87
night10,87,87
Original,40,40
night10,40,40
Original,30,30
night10,30,30
Original,50,50
night10,50,50
Original,32,32
night10,32,32
Original,93,93
night10,93,49
Original,48,48
night10,48,48
Original,16,16
night10,16,16
Original,0,0
night10,0,0
Original,41,41
night10,41,41
Original,48,48
night10,48,48
Original,28,28
night10,28,28
Original,57,55
night10,57,55
Original,51,51
night10,51,51
Original,53,53
night10,53,53
Original,46,90
night10,46,46
Original,48,48
night10,48,48
Original,16,16
night10,16,16
Original,55,55
night10,55,55
Original,90,90
night10,90,90
Original,97,97
night10,97,61
Original,90,90
night10,90,90
Original,78,78
night10,78,78
Original,19,19
night10,19,19
Original,31,72
night10,31,31
Original,28,28
night10,28,28
Original,23,23
night10,23,23
Original,22,22
night10,22,22
Original,48,48
night10,48,48
Original,87,87
night10,87,61
Original,66,63
night10,66,66
Original,23,23
night10,23,23
Original,19,19
night10,19,19
Original,20,20
night10,20,20
Original,75,75
night10,75,75
Original,53,50
night10,53,50
Original,52,52
night10,52,52
Original,52,50
night10,52,52
Original,40,40
night10,40,77
Original,50,50
night10,50,50
Original,0,0
night10,0,0
Original,35,35
night10,35,35
Original,90,90
night10,90,90
Original,51,51
night10,51,51
Original,7,7
night10,7,7
Original,52,52
night10,52,52
Original,28,28
night10,28,28
Original,79,79
night10,79,79
Original,17,17
night10,17,17
Original,20,20
night10,20,21
Original,75,75
night10,75,75
Original,12,12
night10,12,12
Original,52,52
night10,52,52
Original,50,50
night10,50,50
Original,30,30
night10,30,30
Original,74,74
night10,74,74
Original,72,72
night10,72,91
Original,73,73
night10,73,73
Original,23,23
night10,23,23
Original,12,12
night10,12,12
Original,46,46
night10,46,46
Original,41,41
night10,41,41
Original,45,45
night10,45,45
Original,2,2
night10,2,2
Original,90,90
night10,90,90
Original,67,67
night10,67,67
Original,30,30
night10,30,30
Original,21,21
night10,21,21
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,67,67
night10,67,67
Original,45,45
night10,45,45
Original,90,90
night10,90,90
Original,87,87
night10,87,59
Original,30,30
night10,30,30
Original,48,48
night10,48,48
Original,63,63
night10,63,63
Original,46,46
night10,46,46
Original,86,86
night10,86,86
Original,55,55
night10,55,53
Original,30,30
night10,30,30
Original,50,50
night10,50,50
Original,23,23
night10,23,23
Original,67,67
night10,67,67
Original,73,73
night10,73,73
Original,49,49
night10,49,49
Original,16,16
night10,16,16
Original,46,46
night10,46,77
Original,20,20
night10,20,20
Original,7,7
night10,7,7
Original,51,51
night10,51,51
Original,89,83
night10,89,87
Original,55,55
night10,55,55
Original,17,17
night10,17,17
Original,86,86
night10,86,31
Original,20,20
night10,20,20
Original,90,90
night10,90,90
Original,97,97
night10,97,97
Original,63,63
night10,63,40
Original,23,23
night10,23,23
Original,30,30
night10,30,31
Original,20,20
night10,20,20
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,63,63
night10,63,63
Original,78,78
night10,78,78
Original,41,41
night10,41,41
Original,20,20
night10,20,20
Original,97,97
night10,97,97
Original,30,30
night10,30,30
Original,28,28
night10,28,28
Original,30,30
night10,30,30
Original,93,93
night10,93,55
Original,61,61
night10,61,61
Original,20,20
night10,20,20
Original,49,49
night10,49,49
Original,37,37
night10,37,37
Original,47,47
night10,47,47
Original,51,51
night10,51,51
Original,57,57
night10,57,57
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,51,51
night10,51,51
Original,77,77
night10,77,77
Original,0,0
night10,0,0
Original,19,19
night10,19,19
Original,77,77
night10,77,77
Original,28,28
night10,28,28
Original,57,57
night10,57,57
Original,16,16
night10,16,16
Original,32,32
night10,32,32
Original,87,87
night10,87,87
Original,78,78
night10,78,78
Original,46,46
night10,46,46
Original,7,7
night10,7,7
Original,45,45
night10,45,45
Original,2,2
night10,2,2
Original,55,55
night10,55,55
Original,45,45
night10,45,45
Original,52,52
night10,52,52
Original,16,16
night10,16,16
Original,30,30
night10,30,30
Original,0,0
night10,0,0
Original,72,72
night10,72,72
Original,4,4
night10,4,4
Original,63,63
night10,63,63
Original,55,55
night10,55,55
Original,53,53
night10,53,53
Original,67,67
night10,67,67
Original,52,52
night10,52,52
Original,60,60
night10,60,60
Original,90,91
night10,90,36
Original,66,66
