filter,class,predicted_class
Original,97,97
fog10,97,86
Original,30,30
fog10,30,90
Original,53,53
fog10,53,32
Original,63,63
fog10,63,36
Original,59,59
fog10,59,86
Original,51,51
fog10,51,86
Original,36,36
fog10,36,86
Original,90,90
fog10,90,86
Original,66,66
fog10,66,30
Original,45,45
fog10,45,32
Original,27,36
fog10,27,51
Original,55,55
fog10,55,90
Original,82,78
fog10,82,66
Original,78,78
fog10,78,66
Original,97,36
fog10,97,51
Original,53,20
fog10,53,30
Original,30,30
fog10,30,77
Original,32,32
fog10,32,36
Original,46,46
fog10,46,32
Original,74,74
fog10,74,31
Original,48,48
fog10,48,31
Original,41,41
fog10,41,66
Original,52,52
fog10,52,88
Original,52,52
fog10,52,31
Original,90,90
fog10,90,30
Original,30,30
fog10,30,91
Original,53,53
fog10,53,46
Original,46,46
fog10,46,88
Original,30,30
fog10,30,28
Original,67,67
fog10,67,66
Original,73,73
fog10,73,32
Original,16,16
fog10,16,36
Original,70,70
fog10,70,28
Original,97,97
fog10,97,36
Original,36,36
fog10,36,96
Original,51,51
fog10,51,61
Original,51,51
fog10,51,32
Original,36,36
fog10,36,32
Original,52,52
fog10,52,90
Original,38,38
fog10,38,28
Original,60,60
fog10,60,16
Original,81,81
fog10,81,30
Original,59,59
fog10,59,31
Original,19,19
fog10,19,90
Original,90,90
fog10,90,90
Original,51,51
fog10,51,97
Original,83,83
fog10,83,30
Original,81,81
fog10,81,66
Original,1,1
fog10,1,32
Original,48,48
fog10,48,86
Original,70,70
fog10,70,66
Original,57,57
fog10,57,90
Original,36,36
fog10,36,61
Original,16,16
fog10,16,86
Original,74,74
fog10,74,32
Original,31,32
fog10,31,88
Original,9,12
fog10,9,88
Original,26,17
fog10,26,36
Original,16,16
fog10,16,62
Original,46,46
fog10,46,36
Original,31,31
fog10,31,60
Original,68,78
fog10,68,50
Original,23,23
fog10,23,30
Original,86,86
fog10,86,31
Original,81,81
fog10,81,88
Original,15,15
fog10,15,36
Original,48,48
fog10,48,32
Original,12,12
fog10,12,90
Original,55,55
fog10,55,77
Original,25,25
fog10,25,85
Original,20,20
fog10,20,30
Original,87,62
fog10,87,50
Original,32,32
fog10,32,31
Original,41,41
fog10,41,90
Original,20,20
fog10,20,66
Original,23,23
fog10,23,32
Original,16,16
fog10,16,90
Original,102,102
fog10,102,50
Original,6,6
fog10,6,86
Original,0,0
fog10,0,32
Original,31,31
fog10,31,66
Original,26,26
fog10,26,66
Original,87,87
fog10,87,36
Original,37,37
fog10,37,21
Original,74,74
fog10,74,31
Original,12,12
fog10,12,88
Original,90,90
fog10,90,66
Original,53,53
fog10,53,36
Original,16,16
fog10,16,28
Original,90,90
fog10,90,31
Original,50,50
fog10,50,86
Original,77,77
fog10,77,90
Original,90,90
fog10,90,77
Original,50,50
fog10,50,91
Original,28,28
fog10,28,86
Original,79,79
fog10,79,66
Original,70,70
fog10,70,97
Original,74,74
fog10,74,31
Original,92,83
fog10,92,30
Original,61,61
fog10,61,46
Original,37,37
fog10,37,50
Original,55,55
fog10,55,30
Original,66,32
fog10,66,66
Original,55,55
fog10,55,31
Original,21,21
fog10,21,62
Original,63,63
fog10,63,66
Original,63,63
fog10,63,66
Original,90,90
fog10,90,28
Original,67,67
fog10,67,30
Original,78,78
fog10,78,62
Original,68,68
fog10,68,90
Original,48,48
fog10,48,91
Original,83,83
fog10,83,50
Original,90,90
fog10,90,88
Original,75,75
fog10,75,66
Original,19,19
fog10,19,88
Original,32,32
fog10,32,30
Original,93,93
fog10,93,88
Original,70,70
fog10,70,36
Original,23,23
fog10,23,21
Original,30,30
fog10,30,90
Original,31,31
fog10,31,30
Original,28,28
fog10,28,50
Original,52,52
fog10,52,60
Original,15,19
fog10,15,30
Original,36,36
fog10,36,32
Original,50,50
fog10,50,53
Original,71,71
fog10,71,21
Original,37,37
fog10,37,86
Original,86,86
fog10,86,31
Original,32,32
fog10,32,66
Original,67,67
fog10,67,36
Original,90,90
fog10,90,32
Original,86,86
fog10,86,66
Original,2,19
fog10,2,86
Original,86,86
fog10,86,32
Original,90,90
fog10,90,52
Original,78,78
fog10,78,66
Original,83,83
fog10,83,88
Original,70,70
fog10,70,31
Original,48,48
fog10,48,31
Original,50,50
fog10,50,31
Original,28,28
fog10,28,50
Original,4,4
fog10,4,66
Original,63,63
fog10,63,66
Original,48,48
fog10,48,21
Original,22,88
fog10,22,36
Original,56,56
fog10,56,90
Original,39,39
fog10,39,87
Original,61,61
fog10,61,31
Original,77,77
fog10,77,32
Original,45,45
fog10,45,66
Original,63,63
fog10,63,87
Original,78,78
fog10,78,53
Original,81,34
fog10,81,36
Original,50,50
fog10,50,36
Original,50,50
fog10,50,66
Original,66,66
fog10,66,30
Original,12,12
fog10,12,90
Original,48,48
fog10,48,91
Original,86,86
fog10,86,66
Original,90,90
fog10,90,91
Original,51,51
fog10,51,51
Original,6,6
fog10,6,66
Original,46,52
fog10,46,74
Original,79,79
fog10,79,30
Original,32,32
fog10,32,86
Original,45,45
fog10,45,90
Original,32,32
fog10,32,46
Original,57,57
fog10,57,31
Original,23,23
fog10,23,30
Original,66,66
fog10,66,28
Original,60,60
fog10,60,86
Original,29,29
fog10,29,53
Original,2,2
fog10,2,61
Original,90,90
fog10,90,32
Original,0,0
fog10,0,90
Original,51,51
fog10,51,62
Original,67,67
fog10,67,28
Original,87,87
fog10,87,32
Original,32,32
fog10,32,90
Original,52,52
fog10,52,66
Original,24,16
fog10,24,31
Original,48,48
fog10,48,66
Original,73,73
fog10,73,30
Original,90,90
fog10,90,28
Original,51,51
fog10,51,66
Original,12,12
fog10,12,88
Original,46,46
fog10,46,90
Original,48,48
fog10,48,50
Original,67,67
fog10,67,91
Original,2,2
fog10,2,51
Original,52,52
fog10,52,32
Original,6,6
fog10,6,90
Original,32,32
fog10,32,66
Original,43,43
fog10,43,74
Original,90,90
fog10,90,36
Original,16,16
fog10,16,28
Original,87,87
fog10,87,36
Original,90,90
fog10,90,88
Original,90,90
fog10,90,86
Original,20,20
fog10,20,86
Original,55,55
fog10,55,32
Original,47,47
fog10,47,66
Original,60,60
fog10,60,32
Original,45,45
fog10,45,66
Original,32,32
fog10,32,90
Original,52,52
fog10,52,32
Original,78,78
fog10,78,32
Original,63,63
fog10,63,66
Original,23,23
fog10,23,66
Original,55,55
fog10,55,31
Original,57,57
fog10,57,32
Original,12,12
fog10,12,36
Original,49,49
fog10,49,88
Original,6,6
fog10,6,30
Original,30,30
fog10,30,66
Original,23,23
fog10,23,66
Original,11,11
fog10,11,66
Original,0,0
fog10,0,28
Original,30,30
fog10,30,52
Original,32,32
fog10,32,28
Original,102,102
fog10,102,90
Original,32,32
fog10,32,88
Original,50,48
fog10,50,29
Original,50,50
fog10,50,28
Original,23,23
fog10,23,50
Original,53,20
fog10,53,66
Original,87,87
fog10,87,30
Original,16,16
fog10,16,28
Original,28,28
fog10,28,85
Original,41,41
fog10,41,97
Original,36,36
fog10,36,30
Original,6,6
fog10,6,66
Original,63,48
fog10,63,88
Original,48,48
fog10,48,88
Original,53,53
fog10,53,32
Original,3,12
fog10,3,46
Original,16,16
fog10,16,32
Original,90,90
fog10,90,88
Original,90,90
fog10,90,66
Original,32,32
fog10,32,96
Original,50,50
fog10,50,88
Original,32,32
fog10,32,31
Original,21,21
fog10,21,66
Original,90,90
fog10,90,66
Original,22,22
fog10,22,97
Original,50,50
fog10,50,96
Original,57,57
fog10,57,46
Original,48,48
fog10,48,88
Original,21,21
fog10,21,66
Original,52,52
fog10,52,32
Original,90,90
fog10,90,27
Original,15,15
fog10,15,66
Original,90,32
fog10,90,88
Original,43,43
fog10,43,31
Original,28,28
fog10,28,66
Original,50,50
fog10,50,28
Original,55,55
fog10,55,77
Original,50,50
fog10,50,91
Original,74,74
fog10,74,90
Original,22,22
fog10,22,90
Original,37,37
fog10,37,88
Original,90,90
fog10,90,60
Original,52,52
fog10,52,32
Original,77,77
fog10,77,86
Original,53,53
fog10,53,28
Original,22,22
fog10,22,31
Original,12,12
fog10,12,36
Original,61,61
fog10,61,66
Original,66,66
fog10,66,50
Original,51,51
fog10,51,36
Original,36,36
fog10,36,66
Original,28,28
fog10,28,31
Original,50,50
fog10,50,36
Original,28,28
fog10,28,88
Original,40,40
fog10,40,90
Original,20,20
fog10,20,73
Original,49,49
fog10,49,90
Original,55,55
fog10,55,88
Original,77,77
fog10,77,32
Original,51,51
fog10,51,66
Original,60,60
fog10,60,66
Original,32,32
fog10,32,31
Original,45,45
fog10,45,87
Original,46,45
fog10,46,32
Original,52,52
fog10,52,66
Original,50,50
fog10,50,66
Original,66,66
fog10,66,32
Original,52,50
fog10,52,27
Original,28,28
fog10,28,31
Original,49,49
fog10,49,32
Original,52,52
fog10,52,28
Original,67,67
fog10,67,86
Original,90,90
fog10,90,86
Original,17,17
fog10,17,28
Original,1,6
fog10,1,28
Original,38,38
fog10,38,32
Original,32,32
fog10,32,28
Original,32,32
fog10,32,97
Original,67,67
fog10,67,32
Original,57,57
fog10,57,32
Original,74,74
fog10,74,91
Original,12,12
fog10,12,66
Original,32,32
fog10,32,46
Original,50,50
fog10,50,32
Original,19,90
fog10,19,28
Original,37,37
fog10,37,31
Original,67,67
fog10,67,96
Original,83,83
fog10,83,46
Original,46,46
fog10,46,53
Original,87,87
fog10,87,46
Original,53,53
fog10,53,90
Original,67,67
fog10,67,74
Original,32,32
fog10,32,30
Original,52,52
fog10,52,90
Original,56,56
fog10,56,91
Original,28,28
fog10,28,66
Original,46,46
fog10,46,66
Original,50,50
fog10,50,73
Original,76,76
fog10,76,36
Original,50,50
fog10,50,88
Original,30,30
fog10,30,66
Original,23,23
fog10,23,31
Original,52,52
fog10,52,28
Original,28,28
fog10,28,86
Original,30,30
fog10,30,32
Original,30,30
fog10,30,66
Original,28,28
fog10,28,66
Original,78,78
fog10,78,88
