filter,class,predicted_class
Original,0,0
night10,0,0
Original,86,86
night10,86,86
Original,93,95
night10,93,95
Original,90,90
night10,90,90
Original,49,49
night10,49,49
Original,55,55
night10,55,55
Original,71,71
night10,71,71
Original,5,5
night10,5,5
Original,32,37
night10,32,32
Original,48,48
night10,48,48
Original,93,93
night10,93,60
Original,28,28
night10,28,28
Original,66,66
night10,66,66
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,52,52
night10,52,52
Original,23,23
night10,23,23
Original,48,48
night10,48,48
Original,1,1
night10,1,1
Original,23,23
night10,23,23
Original,45,45
night10,45,45
Original,71,66
night10,71,71
Original,75,75
night10,75,75
Original,79,79
night10,79,79
Original,24,21
night10,24,21
Original,91,91
night10,91,91
Original,28,28
night10,28,28
Original,90,90
night10,90,90
Original,91,91
night10,91,91
Original,90,90
night10,90,90
Original,6,6
night10,6,6
Original,45,45
night10,45,45
Original,32,32
night10,32,32
Original,18,18
night10,18,18
Original,77,77
night10,77,77
Original,67,67
night10,67,67
Original,49,72
night10,49,48
Original,20,20
night10,20,20
Original,51,51
night10,51,51
Original,74,74
night10,74,74
Original,60,60
night10,60,60
Original,83,83
night10,83,83
Original,55,55
night10,55,55
Original,56,53
night10,56,48
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,55,55
night10,55,55
Original,77,77
night10,77,77
Original,10,10
night10,10,10
Original,90,90
night10,90,90
Original,50,50
night10,50,50
Original,30,30
night10,30,30
Original,63,63
night10,63,63
Original,74,74
night10,74,74
Original,48,48
night10,48,48
Original,30,30
night10,30,30
Original,6,6
night10,6,6
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,20,20
night10,20,20
Original,51,51
night10,51,51
Original,32,32
night10,32,32
Original,22,22
night10,22,22
Original,60,60
night10,60,60
Original,57,57
night10,57,57
Original,63,63
night10,63,63
Original,67,67
night10,67,67
Original,74,74
night10,74,74
Original,6,6
night10,6,6
Original,50,50
night10,50,50
Original,67,67
night10,67,67
Original,20,20
night10,20,20
Original,29,29
night10,29,29
Original,32,32
night10,32,32
Original,61,61
night10,61,61
Original,75,75
night10,75,75
Original,66,66
night10,66,66
Original,12,12
night10,12,12
Original,17,17
night10,17,17
Original,52,52
night10,52,52
Original,57,57
night10,57,57
Original,16,16
night10,16,16
Original,78,78
night10,78,78
Original,74,74
night10,74,74
Original,21,21
night10,21,21
Original,50,50
night10,50,50
Original,57,57
night10,57,57
Original,90,90
night10,90,90
Original,87,87
night10,87,87
Original,37,37
night10,37,37
Original,90,90
night10,90,90
Original,63,66
night10,63,66
Original,79,79
night10,79,79
Original,74,74
night10,74,74
Original,20,20
night10,20,20
Original,30,30
night10,30,30
Original,67,67
night10,67,67
Original,39,39
night10,39,39
Original,16,16
night10,16,16
Original,74,74
night10,74,74
Original,86,86
night10,86,86
Original,90,90
night10,90,90
Original,50,50
night10,50,50
Original,33,33
night10,33,33
Original,57,57
night10,57,57
Original,52,52
night10,52,52
Original,7,28
night10,7,7
Original,67,67
night10,67,67
Original,56,56
night10,56,56
Original,32,32
night10,32,41
Original,30,30
night10,30,30
Original,91,91
night10,91,91
Original,25,12
night10,25,12
Original,28,28
night10,28,28
Original,26,26
night10,26,26
Original,75,75
night10,75,50
Original,50,50
night10,50,50
Original,46,46
night10,46,46
Original,20,20
night10,20,20
Original,31,31
night10,31,31
Original,46,46
night10,46,46
Original,74,77
night10,74,77
Original,30,30
night10,30,30
Original,45,45
night10,45,45
Original,30,30
night10,30,30
Original,74,74
night10,74,74
Original,66,66
night10,66,66
Original,30,30
night10,30,30
Original,89,89
night10,89,89
Original,52,52
night10,52,52
Original,47,47
night10,47,47
Original,55,55
night10,55,55
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,45,45
night10,45,45
Original,16,16
night10,16,16
Original,2,2
night10,2,19
Original,45,36
night10,45,36
Original,74,74
night10,74,74
Original,50,50
night10,50,50
Original,37,37
night10,37,37
Original,20,20
night10,20,20
Original,90,90
night10,90,90
Original,16,16
night10,16,16
Original,53,53
night10,53,53
Original,79,79
night10,79,79
Original,6,6
night10,6,6
Original,45,45
night10,45,45
Original,15,15
night10,15,15
Original,45,45
night10,45,45
Original,74,77
night10,74,77
Original,16,16
night10,16,16
Original,51,51
night10,51,51
Original,52,52
night10,52,52
Original,70,70
night10,70,70
Original,28,28
night10,28,28
Original,48,48
night10,48,50
Original,30,30
night10,30,30
Original,48,48
night10,48,48
Original,50,50
night10,50,50
Original,0,0
night10,0,0
Original,88,88
night10,88,88
Original,72,72
night10,72,72
Original,50,50
night10,50,50
Original,28,28
night10,28,28
Original,32,32
night10,32,32
Original,51,51
night10,51,51
Original,19,5
night10,19,5
Original,77,77
night10,77,57
Original,30,30
night10,30,30
Original,45,45
night10,45,45
Original,63,63
night10,63,63
Original,56,56
night10,56,56
Original,16,16
night10,16,16
Original,30,30
night10,30,30
Original,74,74
night10,74,74
Original,75,75
night10,75,75
Original,22,22
night10,22,22
Original,16,16
night10,16,16
Original,52,52
night10,52,52
Original,78,78
night10,78,78
Original,55,55
night10,55,55
Original,37,37
night10,37,37
Original,27,36
night10,27,57
Original,30,30
night10,30,30
Original,53,53
night10,53,53
Original,93,93
night10,93,59
Original,90,90
night10,90,90
Original,22,22
night10,22,22
Original,20,20
night10,20,20
Original,91,91
night10,91,83
Original,2,2
night10,2,2
Original,78,78
night10,78,78
Original,28,28
night10,28,28
Original,52,52
night10,52,52
Original,12,12
night10,12,12
Original,16,16
night10,16,16
Original,90,90
night10,90,90
Original,53,53
night10,53,53
Original,83,83
night10,83,83
Original,16,16
night10,16,16
Original,15,15
night10,15,15
Original,93,93
night10,93,23
Original,22,22
night10,22,22
Original,46,46
night10,46,46
Original,51,51
night10,51,51
Original,86,86
night10,86,86
Original,20,20
night10,20,20
Original,37,37
night10,37,37
Original,87,87
night10,87,87
Original,0,0
night10,0,0
Original,32,32
night10,32,32
Original,51,51
night10,51,51
Original,42,52
night10,42,52
Original,60,60
night10,60,60
Original,67,67
night10,67,67
Original,22,22
night10,22,22
Original,23,23
night10,23,23
Original,50,50
night10,50,50
Original,53,53
night10,53,53
Original,37,37
night10,37,37
Original,50,50
night10,50,50
Original,48,48
night10,48,48
Original,70,70
night10,70,70
Original,52,52
night10,52,52
Original,79,79
night10,79,79
Original,72,72
night10,72,72
Original,90,90
night10,90,90
Original,55,55
night10,55,55
Original,32,32
night10,32,32
Original,0,66
night10,0,5
Original,51,50
night10,51,50
Original,50,50
night10,50,50
Original,51,51
night10,51,51
Original,2,2
night10,2,2
Original,77,77
night10,77,77
Original,83,83
night10,83,83
Original,23,23
night10,23,23
Original,86,86
night10,86,87
Original,63,63
night10,63,63
Original,102,102
night10,102,102
Original,6,6
night10,6,6
Original,35,35
night10,35,35
Original,90,90
night10,90,90
Original,70,70
night10,70,70
Original,68,68
night10,68,68
Original,48,48
night10,48,48
Original,16,16
night10,16,16
Original,90,0
night10,90,0
Original,63,63
night10,63,63
Original,50,50
night10,50,50
Original,48,48
night10,48,48
Original,78,78
night10,78,78
Original,86,86
night10,86,86
Original,86,86
night10,86,36
Original,77,60
night10,77,51
Original,87,87
night10,87,87
Original,79,79
night10,79,79
Original,23,23
night10,23,23
Original,32,32
night10,32,32
Original,67,67
night10,67,67
Original,52,52
night10,52,52
Original,83,83
night10,83,83
Original,57,57
night10,57,57
Original,52,52
night10,52,52
Original,93,16
night10,93,60
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,32,32
night10,32,32
Original,62,62
night10,62,62
Original,50,50
night10,50,50
Original,48,48
night10,48,48
Original,36,36
night10,36,36
Original,41,41
night10,41,41
Original,32,32
night10,32,32
Original,68,68
night10,68,68
Original,65,66
night10,65,66
Original,47,48
night10,47,48
Original,12,12
night10,12,12
Original,78,78
night10,78,78
Original,56,52
night10,56,52
Original,78,78
night10,78,78
Original,28,28
night10,28,23
Original,2,2
night10,2,2
Original,37,37
night10,37,37
Original,46,46
night10,46,46
Original,16,16
night10,16,16
Original,52,52
night10,52,52
Original,66,66
night10,66,66
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,28,28
night10,28,28
Original,40,40
night10,40,40
Original,53,53
night10,53,53
Original,19,19
night10,19,19
Original,52,52
night10,52,52
Original,45,45
night10,45,45
Original,86,86
night10,86,86
Original,90,90
night10,90,90
Original,36,36
night10,36,36
Original,51,51
night10,51,51
Original,63,63
night10,63,63
Original,74,74
night10,74,74
Original,66,63
night10,66,66
Original,51,51
night10,51,51
Original,83,83
night10,83,83
Original,90,74
night10,90,90
Original,20,20
night10,20,20
Original,32,32
night10,32,32
Original,60,60
night10,60,60
Original,78,78
night10,78,78
Original,41,45
night10,41,45
Original,48,52
night10,48,48
Original,19,19
night10,19,19
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,67,67
night10,67,67
Original,45,45
night10,45,45
Original,28,28
night10,28,28
Original,74,74
night10,74,74
Original,30,30
night10,30,30
Original,78,78
night10,78,78
Original,30,30
night10,30,30
Original,86,86
night10,86,86
Original,40,40
night10,40,40
Original,45,45
night10,45,45
Original,15,15
night10,15,15
Original,62,62
night10,62,46
Original,36,36
night10,36,68
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,51,51
night10,51,51
Original,52,52
night10,52,52
Original,22,0
night10,22,0
Original,28,28
night10,28,28
Original,83,83
night10,83,83
Original,90,90
night10,90,90
Original,16,16
night10,16,16
Original,52,52
night10,52,52
Original,53,53
night10,53,53
Original,23,23
night10,23,23
Original,36,36
night10,36,36
Original,48,48
night10,48,48
Original,99,99
night10,99,99
Original,28,28
night10,28,28
Original,63,63
night10,63,63
Original,50,50
night10,50,50
Original,87,87
night10,87,87
Original,77,77
night10,77,77
Original,70,70
night10,70,70
Original,39,39
night10,39,39
Original,48,48
night10,48,48
Original,78,78
night10,78,78
Original,52,52
night10,52,52
Original,39,39
night10,39,39
Original,57,57
night10,57,57
Original,32,32
night10,32,88
Original,70,70
night10,70,70
Original,45,45
night10,45,45
Original,74,74
night10,74,74
Original,90,90
night10,90,90
Original,90,32
night10,90,28
Original,35,90
night10,35,86
Original,75,75
night10,75,75
Original,30,30
night10,30,30
Original,63,63
night10,63,63
Original,30,30
night10,30,30
Original,51,51
night10,51,51
Original,52,52
night10,52,52
Original,0,0
night10,0,0
Original,74,74
night10,74,74
Original,30,30
night10,30,30
Original,67,67
night10,67,67
Original,0,0
night10,0,0
Original,86,86
night10,86,86
Original,86,86
night10,86,86
Original,31,31
night10,31,68
Original,86,86
night10,86,86
Original,53,53
night10,53,53
Original,69,79
night10,69,45
Original,28,28
night10,28,28
Original,65,63
night10,65,79
Original,51,51
night10,51,51
Original,50,50
night10,50,50
Original,49,49
night10,49,49
Original,53,53
night10,53,53
Original,28,28
night10,28,28
Original,52,23
night10,52,23
Original,78,78
night10,78,78
Original,20,20
night10,20,20
Original,47,47
night10,47,47
Original,16,16
night10,16,16
Original,30,30
night10,30,30
Original,51,51
night10,51,51
Original,21,21
night10,21,21
Original,42,42
night10,42,42
Original,31,31
night10,31,31
Original,67,67
night10,67,67
Original,45,45
night10,45,45
Original,55,55
night10,55,55
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,49,49
night10,49,49
Original,74,66
night10,74,52
Original,30,30
night10,30,30
Original,32,32
night10,32,28
Original,0,0
night10,0,0
Original,41,41
night10,41,41
