filter,class,predicted_class
Original,12,12
snownight,12,12
Original,42,42
snownight,42,42
Original,12,12
snownight,12,19
Original,53,53
snownight,53,55
Original,41,41
snownight,41,41
Original,73,73
snownight,73,73
Original,15,15
snownight,15,50
Original,57,57
snownight,57,57
Original,79,78
snownight,79,68
Original,59,59
snownight,59,60
Original,74,74
snownight,74,63
Original,32,32
snownight,32,86
Original,42,48
snownight,42,48
Original,90,90
snownight,90,15
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,46,46
snownight,46,62
Original,32,32
snownight,32,39
Original,90,90
snownight,90,15
Original,7,7
snownight,7,25
Original,74,74
snownight,74,74
Original,57,31
snownight,57,20
Original,28,28
snownight,28,28
Original,90,90
snownight,90,46
Original,37,37
snownight,37,45
Original,62,62
snownight,62,55
Original,91,91
snownight,91,30
Original,53,53
snownight,53,53
Original,47,47
snownight,47,57
Original,53,53
snownight,53,50
Original,12,29
snownight,12,12
Original,67,67
snownight,67,67
Original,51,53
snownight,51,39
Original,53,53
snownight,53,28
Original,48,49
snownight,48,43
Original,20,20
snownight,20,20
Original,49,49
snownight,49,48
Original,50,50
snownight,50,50
Original,90,90
snownight,90,19
Original,66,42
snownight,66,66
Original,70,70
snownight,70,70
Original,50,50
snownight,50,50
Original,3,0
snownight,3,45
Original,74,74
snownight,74,19
Original,60,60
snownight,60,60
Original,45,45
snownight,45,51
Original,0,0
snownight,0,0
Original,16,16
snownight,16,16
Original,48,48
snownight,48,20
Original,90,90
snownight,90,53
Original,42,42
snownight,42,42
Original,87,87
snownight,87,28
Original,63,63
snownight,63,15
Original,0,0
snownight,0,0
Original,16,16
snownight,16,16
Original,11,11
snownight,11,24
Original,46,46
snownight,46,46
Original,48,48
snownight,48,52
Original,88,88
snownight,88,66
Original,16,16
snownight,16,16
Original,52,52
snownight,52,43
Original,90,90
snownight,90,90
Original,91,91
snownight,91,29
Original,15,15
snownight,15,15
Original,88,88
snownight,88,16
Original,53,53
snownight,53,30
Original,50,50
snownight,50,50
Original,79,79
snownight,79,79
Original,0,0
snownight,0,23
Original,70,70
snownight,70,20
Original,74,74
snownight,74,52
Original,20,20
snownight,20,20
Original,45,45
snownight,45,60
Original,50,37
snownight,50,50
Original,83,83
snownight,83,30
Original,53,53
snownight,53,39
Original,57,57
snownight,57,67
Original,30,30
snownight,30,30
Original,28,28
snownight,28,7
Original,39,39
snownight,39,24
Original,31,31
snownight,31,72
Original,90,90
snownight,90,28
Original,61,61
snownight,61,61
Original,91,83
snownight,91,52
Original,58,45
snownight,58,45
Original,46,46
snownight,46,46
Original,16,16
snownight,16,16
Original,52,52
snownight,52,52
Original,55,55
snownight,55,53
Original,68,68
snownight,68,78
Original,95,93
snownight,95,92
Original,52,52
snownight,52,52
Original,52,52
snownight,52,30
Original,12,12
snownight,12,12
Original,39,39
snownight,39,45
Original,86,86
snownight,86,86
Original,28,28
snownight,28,28
Original,28,28
snownight,28,28
Original,86,86
snownight,86,30
Original,46,46
snownight,46,46
Original,86,86
snownight,86,86
Original,30,30
snownight,30,30
Original,72,72
snownight,72,18
Original,57,57
snownight,57,7
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,90,90
snownight,90,90
Original,90,90
snownight,90,28
Original,30,30
snownight,30,30
Original,44,44
snownight,44,53
Original,42,42
snownight,42,42
Original,90,90
snownight,90,90
Original,52,52
snownight,52,53
Original,53,52
snownight,53,52
Original,53,50
snownight,53,52
Original,48,48
snownight,48,86
Original,57,57
snownight,57,52
Original,16,16
snownight,16,17
Original,20,20
snownight,20,20
Original,74,74
snownight,74,66
Original,48,48
snownight,48,48
Original,2,2
snownight,2,2
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,31,31
snownight,31,30
Original,48,48
snownight,48,52
Original,48,48
snownight,48,48
Original,20,20
snownight,20,20
Original,36,36
snownight,36,36
Original,90,90
snownight,90,0
Original,57,57
snownight,57,52
Original,78,78
snownight,78,78
Original,57,57
snownight,57,53
Original,20,20
snownight,20,26
Original,28,28
snownight,28,6
Original,48,48
snownight,48,48
