filter,class,predicted_class
Original,86,86
snow10,86,86
Original,48,48
snow10,48,48
Original,50,91
snow10,50,97
Original,74,74
snow10,74,74
Original,20,20
snow10,20,20
Original,63,63
snow10,63,43
Original,32,32
snow10,32,33
Original,51,51
snow10,51,51
Original,31,31
snow10,31,30
Original,90,90
snow10,90,90
Original,48,48
snow10,48,48
Original,90,90
snow10,90,90
Original,46,46
snow10,46,22
Original,50,50
snow10,50,50
Original,67,67
snow10,67,67
Original,91,91
snow10,91,91
Original,53,53
snow10,53,51
Original,29,29
snow10,29,25
Original,52,52
snow10,52,78
Original,51,51
snow10,51,30
Original,74,74
snow10,74,74
Original,16,16
snow10,16,16
Original,67,67
snow10,67,67
Original,23,23
snow10,23,23
Original,2,2
snow10,2,2
Original,4,4
snow10,4,4
Original,78,78
snow10,78,78
Original,79,79
snow10,79,79
Original,48,48
snow10,48,48
Original,52,52
snow10,52,52
Original,32,32
snow10,32,32
Original,5,5
snow10,5,5
Original,86,86
snow10,86,86
Original,45,45
snow10,45,45
Original,28,28
snow10,28,28
Original,90,90
snow10,90,90
Original,47,57
snow10,47,48
Original,23,23
snow10,23,40
Original,30,30
snow10,30,30
Original,23,23
snow10,23,15
Original,55,55
snow10,55,48
Original,57,57
snow10,57,57
Original,0,0
snow10,0,0
Original,49,49
snow10,49,49
Original,36,36
snow10,36,31
Original,79,79
snow10,79,79
Original,12,12
snow10,12,1
Original,78,78
snow10,78,67
Original,32,32
snow10,32,48
Original,23,23
snow10,23,29
Original,37,37
snow10,37,52
Original,90,90
snow10,90,90
Original,12,12
snow10,12,12
Original,77,77
snow10,77,77
Original,52,52
snow10,52,52
Original,99,99
snow10,99,0
Original,15,23
snow10,15,0
Original,90,90
snow10,90,90
Original,52,52
snow10,52,52
Original,78,78
snow10,78,78
Original,59,59
snow10,59,59
Original,10,11
snow10,10,11
Original,28,28
snow10,28,29
Original,87,87
snow10,87,62
Original,16,16
snow10,16,78
Original,52,53
snow10,52,55
Original,86,86
snow10,86,86
Original,87,87
snow10,87,87
Original,90,90
snow10,90,90
Original,16,16
snow10,16,16
Original,53,53
snow10,53,53
Original,22,22
snow10,22,22
Original,77,77
snow10,77,77
Original,53,55
snow10,53,55
Original,31,31
snow10,31,31
Original,73,73
snow10,73,73
Original,72,72
snow10,72,72
Original,43,43
snow10,43,43
Original,31,31
snow10,31,68
Original,52,52
snow10,52,52
Original,48,48
snow10,48,48
Original,51,51
snow10,51,50
Original,26,26
snow10,26,26
Original,25,25
snow10,25,25
Original,44,44
snow10,44,44
Original,15,15
snow10,15,15
Original,63,63
snow10,63,63
Original,30,30
snow10,30,30
Original,66,66
snow10,66,66
Original,36,36
snow10,36,36
Original,17,17
snow10,17,17
Original,87,87
snow10,87,97
Original,31,31
snow10,31,31
Original,68,68
snow10,68,68
Original,53,53
snow10,53,53
Original,48,48
snow10,48,48
Original,42,42
snow10,42,42
Original,63,63
snow10,63,63
Original,31,31
snow10,31,66
Original,52,52
snow10,52,43
Original,90,90
snow10,90,90
Original,32,32
snow10,32,32
Original,37,37
snow10,37,48
Original,20,20
snow10,20,20
Original,46,46
snow10,46,46
Original,45,45
snow10,45,45
Original,86,86
snow10,86,86
Original,6,6
snow10,6,6
Original,16,16
snow10,16,16
Original,66,66
snow10,66,66
Original,32,32
snow10,32,32
Original,48,48
snow10,48,48
Original,23,23
snow10,23,23
Original,74,74
snow10,74,74
Original,17,17
snow10,17,17
Original,55,55
snow10,55,48
Original,57,57
snow10,57,57
Original,83,83
snow10,83,83
Original,53,53
snow10,53,53
Original,46,46
snow10,46,20
Original,20,20
snow10,20,20
Original,50,50
snow10,50,50
Original,32,32
snow10,32,32
Original,90,90
snow10,90,90
Original,15,15
snow10,15,15
Original,48,48
snow10,48,48
Original,67,67
snow10,67,67
Original,87,59
snow10,87,87
Original,45,45
snow10,45,45
Original,12,12
snow10,12,12
Original,3,3
snow10,3,17
Original,99,99
snow10,99,99
Original,90,90
snow10,90,90
Original,37,37
snow10,37,37
Original,21,21
snow10,21,86
Original,52,52
snow10,52,44
Original,61,61
snow10,61,61
Original,37,37
snow10,37,37
Original,52,52
snow10,52,52
Original,34,34
snow10,34,34
Original,32,32
snow10,32,32
Original,87,87
snow10,87,87
Original,50,50
snow10,50,48
Original,46,46
snow10,46,27
Original,48,48
snow10,48,48
Original,52,52
snow10,52,48
Original,83,83
snow10,83,83
Original,28,28
snow10,28,28
Original,30,30
snow10,30,30
Original,2,19
snow10,2,19
Original,52,52
snow10,52,52
Original,16,16
snow10,16,16
Original,28,28
snow10,28,28
Original,63,63
snow10,63,63
Original,63,63
snow10,63,63
Original,48,48
snow10,48,48
Original,46,46
snow10,46,46
Original,57,57
snow10,57,57
Original,39,39
snow10,39,39
Original,46,53
snow10,46,23
Original,36,36
snow10,36,36
Original,49,49
snow10,49,49
Original,86,56
snow10,86,53
Original,62,62
snow10,62,62
Original,16,16
snow10,16,16
Original,55,55
snow10,55,55
Original,52,52
snow10,52,52
Original,39,39
snow10,39,39
Original,50,50
snow10,50,50
Original,55,55
snow10,55,23
Original,86,86
snow10,86,86
Original,91,91
snow10,91,93
Original,61,61
snow10,61,61
Original,23,23
snow10,23,23
Original,46,46
snow10,46,46
Original,78,78
snow10,78,78
Original,66,66
snow10,66,66
Original,32,32
snow10,32,32
Original,4,4
snow10,4,4
Original,77,77
snow10,77,90
Original,86,86
snow10,86,86
Original,16,16
snow10,16,16
Original,23,23
snow10,23,23
Original,79,79
snow10,79,79
Original,19,19
snow10,19,19
Original,30,30
snow10,30,30
Original,31,31
snow10,31,31
Original,45,45
snow10,45,45
Original,97,97
snow10,97,97
Original,52,52
snow10,52,30
Original,77,41
snow10,77,41
Original,36,36
snow10,36,36
Original,11,11
snow10,11,11
Original,101,101
snow10,101,101
Original,23,23
snow10,23,23
Original,52,52
snow10,52,48
Original,30,30
snow10,30,30
Original,37,37
snow10,37,37
Original,86,86
snow10,86,86
Original,30,30
snow10,30,30
Original,15,15
snow10,15,15
Original,23,23
snow10,23,23
Original,15,15
snow10,15,15
Original,90,90
snow10,90,90
Original,52,52
snow10,52,52
Original,15,15
snow10,15,15
Original,79,79
snow10,79,79
Original,42,42
snow10,42,42
Original,74,74
snow10,74,79
Original,97,97
snow10,97,97
Original,52,52
snow10,52,52
Original,90,90
snow10,90,90
Original,17,17
snow10,17,17
Original,45,45
snow10,45,45
Original,15,15
snow10,15,15
Original,20,20
snow10,20,30
Original,78,78
snow10,78,78
Original,37,37
snow10,37,37
Original,30,30
snow10,30,30
Original,67,67
snow10,67,67
Original,66,66
snow10,66,66
Original,77,77
snow10,77,77
Original,67,67
snow10,67,26
Original,20,20
snow10,20,20
Original,51,51
snow10,51,51
Original,0,0
snow10,0,0
Original,90,90
snow10,90,90
Original,0,0
snow10,0,0
Original,55,55
snow10,55,46
Original,90,90
snow10,90,90
Original,48,49
