filter,class,predicted_class
Original,51,51
snownight,51,20
Original,67,67
snownight,67,15
Original,20,20
snownight,20,20
Original,15,15
snownight,15,20
Original,50,50
snownight,50,53
Original,86,86
snownight,86,71
Original,48,48
snownight,48,1
Original,15,15
snownight,15,15
Original,87,87
snownight,87,66
Original,60,60
snownight,60,52
Original,31,31
snownight,31,31
Original,90,90
snownight,90,15
Original,21,21
snownight,21,86
Original,90,90
snownight,90,15
Original,72,72
snownight,72,97
Original,30,30
snownight,30,30
Original,46,46
snownight,46,46
Original,6,6
snownight,6,79
Original,63,63
snownight,63,63
Original,2,2
snownight,2,20
Original,30,30
snownight,30,66
Original,52,52
snownight,52,47
Original,66,66
snownight,66,66
Original,90,90
snownight,90,90
Original,20,20
snownight,20,17
Original,48,48
snownight,48,39
Original,78,78
snownight,78,11
Original,90,90
snownight,90,33
Original,23,23
snownight,23,24
Original,30,30
snownight,30,50
Original,68,68
snownight,68,68
Original,63,63
snownight,63,73
Original,66,66
snownight,66,22
Original,56,50
snownight,56,20
Original,38,38
snownight,38,50
Original,36,36
snownight,36,15
Original,31,31
snownight,31,96
Original,23,23
snownight,23,20
Original,76,76
snownight,76,36
Original,36,36
snownight,36,57
Original,36,36
snownight,36,0
Original,87,87
snownight,87,27
Original,73,73
snownight,73,73
Original,90,90
snownight,90,97
Original,90,90
snownight,90,46
Original,23,23
snownight,23,20
Original,90,90
snownight,90,15
Original,6,6
snownight,6,50
Original,23,23
snownight,23,22
Original,51,51
snownight,51,50
Original,93,93
snownight,93,94
Original,32,32
snownight,32,29
Original,61,61
snownight,61,87
Original,75,75
snownight,75,41
Original,90,90
snownight,90,57
Original,63,63
snownight,63,29
Original,23,23
snownight,23,19
Original,90,90
snownight,90,15
Original,32,32
snownight,32,70
Original,48,48
snownight,48,20
Original,66,86
snownight,66,18
Original,32,32
snownight,32,20
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,63,63
snownight,63,74
Original,51,51
snownight,51,20
Original,15,15
snownight,15,48
Original,23,23
snownight,23,50
Original,46,46
snownight,46,45
Original,51,51
snownight,51,16
Original,30,30
snownight,30,30
Original,37,37
snownight,37,41
Original,16,16
snownight,16,0
Original,51,51
snownight,51,22
Original,46,46
snownight,46,74
Original,45,45
snownight,45,31
Original,40,40
snownight,40,74
Original,23,23
snownight,23,24
Original,0,0
snownight,0,16
Original,74,74
snownight,74,73
Original,47,47
snownight,47,50
Original,63,63
snownight,63,48
Original,50,50
snownight,50,15
Original,22,22
snownight,22,48
Original,45,45
snownight,45,16
Original,86,86
snownight,86,23
Original,52,52
snownight,52,0
Original,90,90
snownight,90,83
Original,51,51
snownight,51,20
Original,68,68
snownight,68,68
Original,22,22
snownight,22,22
Original,51,51
snownight,51,60
Original,52,52
snownight,52,48
Original,87,59
snownight,87,36
Original,86,86
snownight,86,86
Original,74,74
snownight,74,27
Original,90,90
snownight,90,1
Original,51,51
snownight,51,8
Original,30,30
snownight,30,18
Original,90,90
snownight,90,100
Original,57,57
snownight,57,48
Original,31,31
snownight,31,48
Original,74,74
snownight,74,100
Original,63,77
snownight,63,50
Original,32,32
snownight,32,50
Original,55,55
snownight,55,6
Original,54,43
snownight,54,40
Original,51,51
snownight,51,51
Original,30,30
snownight,30,30
Original,71,71
snownight,71,71
Original,74,74
snownight,74,20
Original,52,52
snownight,52,52
Original,48,48
snownight,48,50
Original,36,36
snownight,36,88
Original,31,31
snownight,31,6
Original,46,46
snownight,46,48
Original,50,50
snownight,50,60
Original,75,75
snownight,75,50
Original,67,67
snownight,67,45
Original,79,79
snownight,79,31
Original,32,32
snownight,32,50
Original,70,70
snownight,70,77
Original,39,66
snownight,39,84
Original,85,63
snownight,85,39
Original,50,50
snownight,50,30
Original,32,32
snownight,32,20
Original,61,61
snownight,61,20
Original,90,90
snownight,90,79
Original,45,45
snownight,45,45
Original,28,28
snownight,28,15
Original,53,53
snownight,53,50
Original,15,15
snownight,15,15
Original,48,48
snownight,48,40
Original,102,102
snownight,102,0
Original,23,23
snownight,23,21
Original,21,21
snownight,21,0
Original,90,90
snownight,90,29
Original,50,50
snownight,50,20
Original,30,30
snownight,30,50
Original,50,50
snownight,50,51
Original,52,52
snownight,52,20
Original,77,77
snownight,77,57
Original,48,48
snownight,48,27
Original,32,32
snownight,32,78
Original,55,55
snownight,55,16
Original,36,36
snownight,36,36
Original,51,51
snownight,51,17
Original,41,41
snownight,41,15
Original,57,57
snownight,57,57
Original,52,52
snownight,52,48
Original,86,86
snownight,86,50
Original,16,16
snownight,16,0
Original,72,72
snownight,72,71
Original,36,36
snownight,36,36
Original,28,28
snownight,28,20
Original,67,67
snownight,67,74
Original,57,57
snownight,57,57
Original,67,67
snownight,67,0
Original,31,31
snownight,31,32
Original,52,52
snownight,52,50
Original,46,46
snownight,46,50
Original,15,28
snownight,15,0
Original,52,52
snownight,52,15
Original,77,77
snownight,77,77
Original,90,90
snownight,90,0
Original,37,37
snownight,37,77
Original,52,52
snownight,52,50
Original,79,79
snownight,79,17
Original,52,52
snownight,52,6
Original,52,52
snownight,52,77
Original,50,50
snownight,50,53
Original,52,52
snownight,52,50
Original,63,63
snownight,63,63
Original,16,16
snownight,16,50
Original,50,50
snownight,50,48
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,93,93
snownight,93,18
Original,55,55
snownight,55,20
Original,90,90
snownight,90,90
Original,74,74
snownight,74,0
Original,63,63
snownight,63,63
Original,85,83
snownight,85,86
Original,30,30
snownight,30,30
Original,41,41
snownight,41,41
Original,20,20
snownight,20,0
Original,55,55
snownight,55,3
Original,79,79
snownight,79,57
Original,50,50
snownight,50,60
Original,23,23
snownight,23,48
Original,88,88
snownight,88,20
Original,16,16
snownight,16,1
Original,28,28
snownight,28,77
Original,30,30
snownight,30,30
Original,90,90
snownight,90,22
Original,19,19
snownight,19,46
Original,74,74
snownight,74,74
Original,56,56
snownight,56,50
Original,2,2
snownight,2,2
Original,51,51
snownight,51,50
Original,12,12
snownight,12,75
Original,88,88
snownight,88,24
Original,30,30
snownight,30,30
Original,30,30
snownight,30,24
Original,36,36
snownight,36,36
Original,87,59
snownight,87,87
Original,6,28
snownight,6,7
Original,30,30
snownight,30,86
Original,25,11
snownight,25,16
Original,77,77
snownight,77,24
Original,49,49
snownight,49,27
Original,53,53
snownight,53,86
Original,42,42
snownight,42,42
Original,74,74
snownight,74,74
Original,51,51
snownight,51,51
Original,32,32
snownight,32,76
Original,6,6
snownight,6,15
Original,84,68
snownight,84,52
Original,28,28
snownight,28,28
Original,87,87
snownight,87,12
Original,34,34
snownight,34,85
Original,51,51
snownight,51,15
Original,79,79
snownight,79,79
Original,32,32
snownight,32,20
Original,50,50
snownight,50,55
Original,55,55
snownight,55,15
Original,50,50
snownight,50,50
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,30,30
snownight,30,9
Original,28,28
snownight,28,12
Original,45,45
snownight,45,45
Original,63,63
snownight,63,20
Original,23,23
snownight,23,20
Original,52,52
snownight,52,77
Original,32,32
snownight,32,50
Original,45,45
snownight,45,50
Original,19,19
snownight,19,20
Original,97,97
snownight,97,86
Original,87,87
snownight,87,23
Original,0,0
snownight,0,12
Original,1,2
snownight,1,6
Original,59,59
snownight,59,25
Original,37,37
snownight,37,28
Original,32,32
snownight,32,76
Original,67,67
snownight,67,100
Original,25,25
snownight,25,14
Original,90,90
snownight,90,102
Original,21,21
snownight,21,90
Original,10,10
snownight,10,11
Original,99,99
snownight,99,50
Original,51,51
snownight,51,36
Original,28,28
snownight,28,28
Original,37,37
snownight,37,79
Original,24,24
snownight,24,1
Original,55,55
snownight,55,55
Original,7,15
snownight,7,2
Original,50,50
snownight,50,83
Original,32,32
snownight,32,15
Original,36,36
snownight,36,36
Original,71,71
snownight,71,71
Original,16,0
