filter,class,predicted_class
Original,30,30
rain10,30,30
Original,52,52
rain10,52,48
Original,86,86
rain10,86,86
Original,66,66
rain10,66,66
Original,50,50
rain10,50,50
Original,0,0
rain10,0,0
Original,45,45
rain10,45,45
Original,83,83
rain10,83,83
Original,48,48
rain10,48,48
Original,56,56
rain10,56,86
Original,48,48
rain10,48,48
Original,1,1
rain10,1,1
Original,42,42
rain10,42,42
Original,62,62
rain10,62,62
Original,36,36
rain10,36,36
Original,0,0
rain10,0,0
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,90,90
rain10,90,90
Original,86,86
rain10,86,86
Original,0,0
rain10,0,0
Original,55,55
rain10,55,55
Original,20,20
rain10,20,20
Original,55,55
rain10,55,55
Original,102,102
rain10,102,102
Original,30,30
rain10,30,30
Original,32,32
rain10,32,32
Original,20,20
rain10,20,20
Original,67,67
rain10,67,67
Original,17,17
rain10,17,17
Original,62,62
rain10,62,62
Original,52,52
rain10,52,52
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,63,63
rain10,63,63
Original,72,72
rain10,72,72
Original,30,30
rain10,30,30
Original,83,83
rain10,83,83
Original,32,32
rain10,32,32
Original,31,31
rain10,31,31
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,51,51
rain10,51,51
Original,28,28
rain10,28,28
Original,30,30
rain10,30,30
Original,9,9
rain10,9,9
Original,48,48
rain10,48,48
Original,51,51
rain10,51,51
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,15,15
rain10,15,15
Original,52,52
rain10,52,52
Original,67,67
rain10,67,67
Original,74,74
rain10,74,74
Original,3,3
rain10,3,3
Original,20,20
rain10,20,20
Original,19,19
rain10,19,19
Original,36,36
rain10,36,36
Original,15,15
rain10,15,15
Original,52,52
rain10,52,52
Original,15,15
rain10,15,15
Original,21,21
rain10,21,21
Original,93,93
rain10,93,93
Original,2,2
rain10,2,1
Original,52,52
rain10,52,52
Original,102,102
rain10,102,102
Original,19,19
rain10,19,19
Original,31,31
rain10,31,31
Original,52,52
rain10,52,52
Original,71,71
rain10,71,71
Original,68,68
rain10,68,68
Original,91,70
rain10,91,70
Original,32,32
rain10,32,32
Original,16,16
rain10,16,16
Original,11,11
rain10,11,11
Original,30,67
rain10,30,31
Original,45,45
rain10,45,45
Original,55,55
rain10,55,55
Original,0,23
rain10,0,23
Original,52,52
rain10,52,52
Original,72,72
rain10,72,72
Original,0,0
rain10,0,0
Original,75,75
rain10,75,75
Original,78,78
rain10,78,78
Original,86,86
rain10,86,86
Original,78,78
rain10,78,76
