filter,class,predicted_class
Original,43,43
snow10,43,43
Original,66,66
snow10,66,66
Original,19,19
snow10,19,19
Original,52,52
snow10,52,52
Original,21,21
snow10,21,21
Original,82,82
snow10,82,82
Original,52,52
snow10,52,52
Original,94,62
snow10,94,87
Original,23,23
snow10,23,23
Original,102,102
snow10,102,102
Original,72,72
snow10,72,72
Original,66,66
snow10,66,63
Original,41,41
snow10,41,41
Original,52,52
snow10,52,52
Original,55,55
snow10,55,55
Original,52,52
snow10,52,48
Original,63,63
snow10,63,63
Original,52,52
snow10,52,52
Original,90,90
snow10,90,90
Original,50,50
snow10,50,50
Original,30,30
snow10,30,30
Original,93,93
snow10,93,93
Original,12,12
snow10,12,12
Original,45,45
snow10,45,45
Original,87,87
snow10,87,87
Original,30,30
snow10,30,30
Original,66,66
snow10,66,66
Original,32,32
snow10,32,32
Original,67,67
snow10,67,67
Original,63,63
snow10,63,63
Original,90,90
snow10,90,90
Original,44,44
snow10,44,44
Original,77,74
snow10,77,70
Original,78,78
snow10,78,78
Original,90,90
snow10,90,90
Original,32,32
snow10,32,32
Original,70,70
snow10,70,70
Original,28,28
snow10,28,28
Original,82,82
snow10,82,67
Original,63,63
snow10,63,63
Original,34,34
snow10,34,34
Original,21,21
snow10,21,21
Original,43,43
snow10,43,43
Original,15,15
snow10,15,15
Original,45,45
snow10,45,45
Original,79,79
snow10,79,79
Original,46,46
snow10,46,46
Original,57,77
snow10,57,24
Original,22,16
snow10,22,16
Original,26,26
snow10,26,26
Original,82,82
snow10,82,82
Original,28,28
snow10,28,28
Original,67,67
snow10,67,67
Original,46,46
snow10,46,46
Original,31,31
snow10,31,31
Original,0,0
snow10,0,0
Original,66,66
snow10,66,77
Original,23,23
snow10,23,23
Original,87,87
snow10,87,87
Original,96,35
snow10,96,35
Original,61,61
snow10,61,61
Original,70,70
snow10,70,70
Original,10,10
snow10,10,10
Original,15,15
snow10,15,15
Original,1,1
snow10,1,1
Original,37,37
snow10,37,37
Original,0,0
snow10,0,0
Original,55,55
snow10,55,55
Original,90,90
snow10,90,90
Original,83,83
snow10,83,83
Original,31,31
snow10,31,31
Original,28,7
snow10,28,7
Original,50,50
snow10,50,50
Original,55,55
snow10,55,57
Original,51,51
snow10,51,51
Original,45,45
snow10,45,45
Original,0,0
snow10,0,0
Original,90,90
snow10,90,90
Original,46,46
snow10,46,46
Original,50,50
snow10,50,50
Original,43,43
snow10,43,43
Original,6,6
snow10,6,6
Original,78,78
snow10,78,78
Original,95,87
snow10,95,87
Original,50,50
snow10,50,50
Original,57,57
snow10,57,55
Original,6,6
snow10,6,6
Original,19,19
snow10,19,19
Original,28,28
snow10,28,21
Original,67,67
snow10,67,67
Original,63,63
snow10,63,63
Original,28,28
snow10,28,28
Original,52,52
snow10,52,52
Original,45,45
snow10,45,45
Original,15,15
snow10,15,22
Original,36,36
snow10,36,36
Original,48,48
