filter,class,predicted_class
Original,48,48
snow10,48,48
Original,32,32
snow10,32,16
Original,32,32
snow10,32,32
Original,30,30
snow10,30,30
Original,52,52
snow10,52,52
Original,50,50
snow10,50,51
Original,23,23
snow10,23,23
Original,86,86
snow10,86,86
Original,32,32
snow10,32,31
Original,59,59
snow10,59,59
Original,32,32
snow10,32,32
Original,78,78
snow10,78,78
Original,74,74
snow10,74,74
Original,30,30
snow10,30,30
Original,30,30
snow10,30,16
Original,72,72
snow10,72,72
Original,46,46
snow10,46,31
Original,89,87
snow10,89,59
Original,20,20
snow10,20,20
Original,46,46
snow10,46,46
Original,45,45
snow10,45,51
Original,33,27
snow10,33,27
Original,22,22
snow10,22,22
Original,95,16
snow10,95,16
Original,57,57
snow10,57,57
Original,90,90
snow10,90,90
Original,86,86
snow10,86,86
Original,36,36
snow10,36,36
Original,90,90
snow10,90,90
Original,45,45
snow10,45,45
Original,50,50
snow10,50,50
Original,60,60
snow10,60,51
Original,37,37
snow10,37,37
Original,52,52
snow10,52,47
Original,16,16
snow10,16,16
Original,52,52
snow10,52,52
Original,27,36
snow10,27,36
Original,26,26
snow10,26,26
Original,48,48
snow10,48,50
Original,23,23
snow10,23,23
Original,76,76
snow10,76,76
Original,90,90
snow10,90,90
Original,31,31
snow10,31,36
Original,37,37
snow10,37,37
Original,97,97
snow10,97,97
Original,62,62
snow10,62,62
Original,63,63
snow10,63,63
Original,36,36
snow10,36,36
Original,45,45
snow10,45,45
Original,63,63
snow10,63,63
Original,50,50
snow10,50,47
Original,87,87
snow10,87,87
Original,32,32
snow10,32,32
Original,52,52
snow10,52,52
Original,16,16
snow10,16,16
Original,46,46
snow10,46,46
Original,22,22
snow10,22,22
Original,23,23
snow10,23,23
Original,45,45
snow10,45,53
Original,46,46
snow10,46,53
Original,90,90
snow10,90,90
Original,22,22
snow10,22,22
Original,67,67
snow10,67,67
Original,45,45
snow10,45,45
Original,43,43
snow10,43,43
Original,55,55
snow10,55,55
Original,77,90
snow10,77,77
Original,63,63
snow10,63,63
Original,61,61
snow10,61,61
Original,60,60
snow10,60,60
Original,45,45
snow10,45,45
Original,67,67
snow10,67,67
Original,50,50
snow10,50,50
Original,83,83
snow10,83,77
Original,97,97
snow10,97,97
Original,77,77
snow10,77,77
Original,23,23
snow10,23,23
Original,36,36
snow10,36,36
Original,75,75
snow10,75,75
Original,52,52
snow10,52,30
Original,67,67
snow10,67,67
Original,16,16
snow10,16,16
Original,20,20
snow10,20,20
Original,79,79
snow10,79,79
Original,46,46
snow10,46,46
Original,90,90
snow10,90,90
Original,22,22
snow10,22,22
Original,30,30
snow10,30,30
Original,23,23
snow10,23,23
Original,52,52
snow10,52,52
Original,48,48
snow10,48,48
Original,21,21
snow10,21,21
Original,66,66
snow10,66,27
Original,52,52
snow10,52,52
Original,20,20
snow10,20,20
Original,32,32
snow10,32,32
Original,51,51
snow10,51,15
Original,60,60
snow10,60,60
Original,93,16
snow10,93,16
Original,67,67
snow10,67,67
Original,90,90
snow10,90,90
Original,27,60
snow10,27,23
Original,83,83
snow10,83,83
Original,86,86
snow10,86,86
Original,17,17
snow10,17,17
Original,45,45
snow10,45,66
Original,77,77
snow10,77,77
Original,31,31
snow10,31,31
Original,90,90
snow10,90,90
Original,57,57
snow10,57,52
Original,30,30
snow10,30,30
Original,67,67
snow10,67,67
Original,42,42
snow10,42,32
Original,54,54
snow10,54,54
Original,78,78
snow10,78,78
Original,45,45
snow10,45,45
Original,37,37
snow10,37,37
Original,48,48
snow10,48,48
Original,15,15
snow10,15,15
Original,90,90
snow10,90,90
Original,61,61
snow10,61,51
Original,46,46
snow10,46,46
Original,88,88
snow10,88,88
Original,31,31
snow10,31,31
Original,50,50
snow10,50,50
Original,53,53
snow10,53,32
Original,72,72
snow10,72,72
Original,31,39
snow10,31,46
Original,90,90
snow10,90,90
Original,28,28
snow10,28,28
Original,55,55
snow10,55,55
Original,46,46
