filter,class,predicted_class
Original,37,37
snownight,37,47
Original,30,30
snownight,30,30
Original,52,52
snownight,52,48
Original,48,48
snownight,48,51
Original,52,52
snownight,52,52
Original,36,36
snownight,36,36
Original,46,46
snownight,46,46
Original,34,34
snownight,34,34
Original,30,30
snownight,30,30
Original,50,50
snownight,50,31
Original,67,67
snownight,67,16
Original,38,38
snownight,38,38
Original,2,2
snownight,2,23
Original,16,16
snownight,16,16
Original,31,31
snownight,31,70
Original,52,52
snownight,52,61
Original,83,83
snownight,83,83
Original,53,53
snownight,53,0
Original,46,46
snownight,46,45
Original,68,68
snownight,68,60
Original,16,16
snownight,16,23
Original,74,74
snownight,74,91
Original,63,63
snownight,63,63
Original,31,31
snownight,31,31
Original,78,78
snownight,78,30
Original,52,52
snownight,52,52
Original,35,35
snownight,35,30
Original,50,50
snownight,50,28
Original,28,28
snownight,28,20
Original,37,37
snownight,37,37
Original,30,30
snownight,30,30
Original,52,52
snownight,52,61
Original,66,66
snownight,66,52
Original,46,46
snownight,46,46
Original,67,67
snownight,67,74
Original,78,78
snownight,78,78
Original,79,79
snownight,79,78
Original,81,81
snownight,81,68
Original,36,36
snownight,36,79
Original,11,11
snownight,11,28
Original,90,90
snownight,90,90
Original,50,50
snownight,50,52
Original,11,11
snownight,11,28
Original,83,83
snownight,83,67
Original,52,52
snownight,52,52
Original,49,49
snownight,49,52
Original,50,50
snownight,50,48
Original,102,102
snownight,102,102
Original,45,45
snownight,45,45
Original,52,52
snownight,52,52
Original,74,74
snownight,74,74
Original,28,28
snownight,28,23
Original,0,0
snownight,0,97
Original,55,55
snownight,55,41
Original,63,63
snownight,63,41
Original,52,52
snownight,52,28
Original,74,74
snownight,74,45
Original,46,46
snownight,46,51
Original,2,2
snownight,2,19
Original,12,29
snownight,12,23
Original,31,31
snownight,31,31
Original,86,86
snownight,86,86
Original,86,63
snownight,86,91
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,48,48
snownight,48,46
Original,47,47
snownight,47,57
Original,49,49
snownight,49,51
Original,37,37
snownight,37,43
Original,99,99
snownight,99,99
Original,15,15
snownight,15,28
Original,2,12
snownight,2,1
Original,48,48
snownight,48,44
Original,32,32
snownight,32,91
Original,30,30
snownight,30,30
Original,53,53
snownight,53,77
Original,28,28
snownight,28,88
Original,46,46
snownight,46,14
Original,30,30
snownight,30,30
Original,24,24
snownight,24,86
Original,46,46
snownight,46,50
Original,66,66
snownight,66,66
Original,24,0
snownight,24,11
Original,52,52
snownight,52,50
Original,48,52
snownight,48,36
Original,22,22
snownight,22,22
Original,78,78
snownight,78,78
Original,23,23
snownight,23,21
Original,75,75
snownight,75,75
Original,62,62
snownight,62,23
Original,48,48
snownight,48,60
Original,28,28
snownight,28,90
Original,53,53
snownight,53,72
Original,55,55
snownight,55,55
Original,1,1
snownight,1,1
Original,19,19
snownight,19,19
Original,86,90
snownight,86,74
