filter,class,predicted_class
Original,32,32
fog10,32,28
Original,48,48
fog10,48,86
Original,78,78
fog10,78,90
Original,63,63
fog10,63,74
Original,88,88
fog10,88,37
Original,83,83
fog10,83,31
Original,78,78
fog10,78,90
Original,30,30
fog10,30,31
Original,74,74
fog10,74,86
Original,36,36
fog10,36,28
Original,86,86
fog10,86,28
Original,53,53
fog10,53,74
Original,66,67
fog10,66,90
Original,37,37
fog10,37,30
Original,37,37
fog10,37,83
Original,79,79
fog10,79,74
Original,78,78
fog10,78,28
Original,23,23
fog10,23,63
Original,50,50
fog10,50,40
Original,55,55
fog10,55,63
Original,90,90
fog10,90,90
Original,48,48
fog10,48,32
Original,34,34
fog10,34,59
Original,45,45
fog10,45,74
Original,17,17
fog10,17,90
Original,48,48
fog10,48,60
Original,87,87
fog10,87,86
Original,50,50
fog10,50,35
Original,32,32
fog10,32,83
Original,73,73
fog10,73,61
Original,53,53
fog10,53,90
Original,52,52
fog10,52,61
Original,97,97
fog10,97,90
Original,37,37
fog10,37,83
Original,42,42
fog10,42,90
Original,32,32
fog10,32,90
Original,45,45
fog10,45,90
Original,55,55
fog10,55,28
Original,23,23
fog10,23,31
Original,17,17
fog10,17,50
Original,40,40
fog10,40,86
Original,16,16
fog10,16,90
Original,29,29
fog10,29,37
Original,0,0
fog10,0,28
Original,30,30
fog10,30,90
Original,67,67
fog10,67,90
Original,87,87
fog10,87,90
Original,21,21
fog10,21,90
Original,9,12
fog10,9,59
Original,50,50
fog10,50,90
Original,72,72
fog10,72,28
Original,62,62
fog10,62,90
Original,90,90
fog10,90,61
Original,93,93
fog10,93,35
Original,51,51
fog10,51,70
Original,48,52
fog10,48,90
Original,74,74
fog10,74,74
Original,66,66
fog10,66,90
Original,50,50
fog10,50,31
Original,28,28
fog10,28,66
Original,90,90
fog10,90,90
Original,55,55
fog10,55,63
Original,67,67
fog10,67,30
Original,15,15
fog10,15,37
Original,52,52
fog10,52,74
Original,31,31
fog10,31,32
Original,23,23
fog10,23,32
Original,45,45
fog10,45,28
Original,51,51
fog10,51,74
Original,86,86
fog10,86,74
Original,67,67
fog10,67,90
Original,23,23
fog10,23,32
Original,30,30
fog10,30,74
Original,63,63
fog10,63,90
Original,77,77
fog10,77,83
Original,90,90
fog10,90,90
Original,32,32
fog10,32,83
Original,97,97
fog10,97,83
Original,46,46
fog10,46,83
Original,47,47
fog10,47,28
Original,30,90
fog10,30,90
Original,66,63
fog10,66,66
Original,30,30
fog10,30,90
Original,50,50
fog10,50,90
Original,52,52
fog10,52,37
Original,28,28
fog10,28,37
Original,64,64
fog10,64,31
Original,46,46
fog10,46,30
Original,50,50
fog10,50,90
Original,74,77
fog10,74,61
Original,90,90
fog10,90,74
Original,23,23
fog10,23,37
Original,30,30
fog10,30,88
Original,30,30
fog10,30,86
Original,90,90
fog10,90,90
Original,19,2
fog10,19,90
Original,28,28
fog10,28,90
Original,31,31
fog10,31,37
Original,67,67
fog10,67,70
Original,20,20
fog10,20,90
Original,19,19
fog10,19,90
Original,54,54
fog10,54,86
Original,50,50
fog10,50,31
Original,51,51
fog10,51,90
Original,87,87
fog10,87,83
Original,90,90
fog10,90,61
Original,51,47
fog10,51,37
Original,52,52
fog10,52,90
Original,6,0
fog10,6,86
Original,66,66
fog10,66,90
Original,90,90
fog10,90,90
Original,67,67
fog10,67,31
Original,60,60
fog10,60,32
Original,50,50
fog10,50,83
Original,50,50
fog10,50,90
Original,28,23
fog10,28,90
Original,53,52
fog10,53,31
Original,81,81
fog10,81,83
Original,30,30
fog10,30,83
Original,50,50
fog10,50,66
Original,87,87
fog10,87,61
Original,90,90
fog10,90,66
Original,20,20
fog10,20,66
Original,63,63
fog10,63,90
Original,12,12
fog10,12,31
Original,30,30
fog10,30,28
Original,11,11
fog10,11,66
Original,0,0
fog10,0,28
Original,90,90
fog10,90,90
Original,78,78
fog10,78,74
Original,20,20
fog10,20,90
Original,90,90
fog10,90,66
Original,52,52
fog10,52,90
Original,11,11
fog10,11,83
Original,20,20
fog10,20,37
Original,46,46
fog10,46,90
Original,53,53
fog10,53,63
Original,90,90
fog10,90,90
Original,87,87
fog10,87,31
Original,20,20
fog10,20,28
Original,87,87
fog10,87,90
Original,45,45
fog10,45,83
Original,28,28
fog10,28,30
Original,28,28
fog10,28,66
Original,23,23
fog10,23,90
Original,53,53
fog10,53,90
Original,28,28
fog10,28,61
Original,53,53
fog10,53,37
Original,37,37
fog10,37,74
Original,15,15
fog10,15,31
Original,31,31
fog10,31,32
Original,70,70
fog10,70,90
Original,48,48
fog10,48,49
Original,93,93
fog10,93,31
Original,50,50
fog10,50,90
Original,57,57
fog10,57,49
Original,63,63
fog10,63,86
Original,36,36
fog10,36,28
Original,36,36
fog10,36,31
Original,16,16
fog10,16,90
Original,90,90
fog10,90,28
Original,90,90
fog10,90,66
Original,12,12
fog10,12,66
Original,32,32
fog10,32,66
Original,60,60
fog10,60,37
Original,0,0
fog10,0,90
Original,46,45
fog10,46,66
Original,23,23
fog10,23,61
Original,32,32
fog10,32,86
Original,48,48
fog10,48,90
Original,90,90
fog10,90,83
Original,30,30
fog10,30,83
Original,62,62
fog10,62,66
Original,72,72
fog10,72,88
Original,63,63
fog10,63,32
Original,56,56
fog10,56,32
Original,32,32
fog10,32,66
Original,31,31
fog10,31,70
Original,43,43
fog10,43,40
Original,90,90
fog10,90,90
Original,97,97
fog10,97,35
Original,51,51
fog10,51,90
Original,90,90
fog10,90,90
Original,52,0
fog10,52,90
Original,32,32
fog10,32,66
Original,67,67
fog10,67,86
Original,0,0
fog10,0,90
Original,1,1
fog10,1,32
Original,52,48
fog10,52,74
Original,90,90
fog10,90,66
Original,74,74
fog10,74,90
Original,30,30
fog10,30,66
Original,74,77
fog10,74,90
Original,30,30
fog10,30,90
Original,36,36
fog10,36,32
Original,90,90
fog10,90,90
