filter,class,predicted_class
Original,53,53
rain10,53,53
Original,55,55
rain10,55,55
Original,90,90
rain10,90,90
Original,0,0
rain10,0,0
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,63,63
rain10,63,63
Original,32,32
rain10,32,32
Original,48,48
rain10,48,48
Original,48,48
rain10,48,48
Original,0,0
rain10,0,0
Original,87,87
rain10,87,87
Original,16,16
rain10,16,16
Original,74,74
rain10,74,74
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,88,88
rain10,88,88
Original,41,46
rain10,41,46
Original,52,52
rain10,52,52
Original,46,46
rain10,46,46
Original,66,66
rain10,66,66
Original,46,46
rain10,46,46
Original,31,31
rain10,31,31
Original,78,67
rain10,78,67
Original,67,67
rain10,67,67
Original,31,31
rain10,31,31
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,32,32
rain10,32,32
Original,12,12
rain10,12,12
Original,47,47
rain10,47,52
Original,78,78
rain10,78,78
Original,78,78
rain10,78,78
Original,12,12
rain10,12,12
Original,66,66
rain10,66,66
Original,55,55
rain10,55,55
Original,30,30
rain10,30,30
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,86,86
rain10,86,86
Original,90,90
rain10,90,90
Original,77,77
rain10,77,77
Original,95,93
rain10,95,93
Original,51,30
rain10,51,30
Original,46,46
rain10,46,46
Original,51,51
rain10,51,51
Original,50,50
rain10,50,50
Original,53,53
rain10,53,53
Original,53,53
rain10,53,53
Original,22,22
rain10,22,22
Original,93,91
rain10,93,91
Original,42,42
rain10,42,42
Original,53,53
rain10,53,53
Original,30,30
rain10,30,30
Original,51,51
rain10,51,51
Original,16,16
rain10,16,16
Original,45,45
rain10,45,45
Original,31,31
rain10,31,31
Original,57,57
rain10,57,55
Original,94,94
rain10,94,94
Original,57,57
rain10,57,57
Original,86,86
rain10,86,86
Original,47,47
rain10,47,47
Original,67,67
rain10,67,67
Original,22,22
rain10,22,22
Original,28,28
rain10,28,28
Original,53,53
rain10,53,53
Original,35,35
rain10,35,35
Original,87,87
rain10,87,87
Original,90,90
rain10,90,90
Original,97,97
rain10,97,97
Original,28,28
rain10,28,28
Original,15,15
rain10,15,15
Original,45,45
rain10,45,45
Original,75,75
rain10,75,75
Original,86,86
rain10,86,52
Original,74,74
rain10,74,74
Original,46,46
rain10,46,46
Original,37,37
rain10,37,37
Original,91,91
rain10,91,91
Original,32,32
rain10,32,32
Original,78,78
rain10,78,78
Original,43,43
rain10,43,43
Original,50,50
rain10,50,50
Original,93,93
rain10,93,93
Original,20,20
rain10,20,20
Original,15,15
rain10,15,15
Original,57,57
rain10,57,57
Original,1,1
rain10,1,1
Original,50,51
rain10,50,53
Original,86,86
rain10,86,86
Original,74,74
rain10,74,74
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,101,101
rain10,101,101
Original,99,99
rain10,99,99
Original,12,12
rain10,12,12
Original,88,88
rain10,88,88
Original,67,67
rain10,67,67
Original,93,90
rain10,93,90
Original,88,88
rain10,88,88
Original,23,23
rain10,23,23
Original,28,28
rain10,28,28
Original,36,36
rain10,36,36
Original,31,36
rain10,31,36
Original,52,52
rain10,52,52
Original,30,30
rain10,30,30
Original,45,45
rain10,45,45
Original,51,51
rain10,51,53
Original,56,56
rain10,56,56
Original,31,31
rain10,31,31
Original,32,32
rain10,32,32
Original,16,16
rain10,16,16
Original,83,83
rain10,83,83
Original,39,39
rain10,39,39
Original,61,61
rain10,61,61
Original,32,32
rain10,32,32
Original,21,21
rain10,21,21
Original,46,46
rain10,46,46
Original,83,83
rain10,83,83
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,37,37
rain10,37,37
Original,46,46
rain10,46,46
Original,77,77
rain10,77,77
Original,41,41
rain10,41,41
Original,55,55
rain10,55,57
Original,20,20
rain10,20,20
Original,55,55
rain10,55,55
Original,87,87
rain10,87,87
Original,1,1
rain10,1,1
Original,23,23
rain10,23,23
Original,46,46
rain10,46,46
Original,53,53
rain10,53,53
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,50,50
rain10,50,50
Original,39,39
rain10,39,39
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,63,63
rain10,63,63
Original,72,72
rain10,72,72
Original,49,49
rain10,49,49
Original,48,48
rain10,48,48
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,102,102
rain10,102,102
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,30,30
rain10,30,30
Original,42,42
rain10,42,42
Original,19,19
rain10,19,19
Original,87,87
rain10,87,87
Original,74,74
rain10,74,74
Original,12,12
rain10,12,12
Original,23,23
rain10,23,23
Original,51,51
rain10,51,51
Original,91,91
rain10,91,91
Original,36,36
rain10,36,36
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,50,50
rain10,50,50
Original,19,19
rain10,19,19
Original,30,30
rain10,30,30
Original,48,48
rain10,48,48
Original,79,79
rain10,79,79
Original,55,55
rain10,55,55
Original,21,21
rain10,21,21
Original,48,48
rain10,48,48
Original,20,20
rain10,20,20
Original,63,63
rain10,63,63
Original,16,16
rain10,16,16
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,15,15
rain10,15,15
Original,41,45
rain10,41,45
Original,78,78
rain10,78,78
Original,23,23
rain10,23,23
Original,39,39
rain10,39,39
Original,101,101
rain10,101,101
Original,74,74
rain10,74,74
Original,67,67
rain10,67,67
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,22,22
rain10,22,22
Original,44,52
rain10,44,52
Original,48,48
rain10,48,48
Original,81,81
rain10,81,81
Original,52,52
rain10,52,52
Original,102,102
rain10,102,102
Original,55,50
rain10,55,55
Original,52,52
rain10,52,52
Original,46,46
rain10,46,46
Original,37,37
rain10,37,37
Original,44,44
rain10,44,44
Original,97,97
rain10,97,97
Original,16,16
rain10,16,16
Original,92,28
rain10,92,28
Original,71,71
rain10,71,71
Original,50,50
rain10,50,50
Original,23,23
rain10,23,23
Original,36,36
rain10,36,36
Original,11,11
rain10,11,11
Original,38,38
rain10,38,38
Original,98,98
rain10,98,98
Original,83,83
rain10,83,83
Original,23,23
rain10,23,23
Original,66,66
rain10,66,66
Original,20,20
rain10,20,20
Original,53,55
rain10,53,55
Original,63,63
rain10,63,63
Original,66,66
rain10,66,66
Original,53,53
rain10,53,31
Original,52,52
rain10,52,52
Original,41,41
rain10,41,41
Original,10,10
rain10,10,28
Original,72,72
rain10,72,72
Original,0,0
rain10,0,0
Original,63,63
rain10,63,63
Original,60,60
rain10,60,60
Original,25,25
rain10,25,25
Original,73,73
rain10,73,73
Original,52,52
rain10,52,52
Original,31,31
rain10,31,31
Original,28,28
rain10,28,28
Original,23,23
rain10,23,23
Original,72,72
rain10,72,72
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,51,51
rain10,51,51
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,74,74
rain10,74,74
Original,49,49
rain10,49,49
Original,3,3
rain10,3,3
Original,35,35
rain10,35,35
Original,93,16
rain10,93,93
Original,97,97
rain10,97,97
Original,50,50
rain10,50,50
Original,72,72
rain10,72,72
Original,55,55
rain10,55,55
Original,74,74
rain10,74,74
Original,16,16
rain10,16,16
Original,74,74
rain10,74,74
Original,74,74
rain10,74,74
Original,52,52
rain10,52,53
Original,45,45
rain10,45,45
Original,21,21
rain10,21,21
Original,23,23
rain10,23,23
Original,0,16
rain10,0,16
Original,36,36
rain10,36,36
Original,51,51
rain10,51,51
Original,32,32
rain10,32,32
Original,41,41
rain10,41,41
Original,32,32
rain10,32,32
Original,78,78
rain10,78,78
Original,32,32
rain10,32,32
Original,87,87
rain10,87,87
Original,83,83
rain10,83,83
Original,30,30
rain10,30,30
Original,28,28
rain10,28,28
Original,30,30
rain10,30,30
Original,54,54
rain10,54,53
Original,52,52
rain10,52,52
Original,57,57
rain10,57,57
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,7,66
rain10,7,90
Original,53,53
rain10,53,53
Original,30,30
rain10,30,30
Original,0,0
rain10,0,0
Original,16,16
rain10,16,16
Original,86,86
rain10,86,86
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,20,20
rain10,20,20
Original,12,12
rain10,12,12
Original,77,77
rain10,77,77
Original,90,90
rain10,90,90
Original,53,53
rain10,53,53
Original,11,11
rain10,11,11
Original,17,17
rain10,17,17
Original,11,11
rain10,11,11
Original,52,52
rain10,52,52
Original,41,41
rain10,41,41
Original,51,51
rain10,51,50
Original,36,36
rain10,36,36
Original,12,12
rain10,12,12
Original,23,23
rain10,23,23
Original,16,16
rain10,16,16
Original,75,75
rain10,75,75
Original,90,90
rain10,90,90
Original,46,46
rain10,46,46
Original,27,45
rain10,27,45
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,36,36
rain10,36,36
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,67,67
rain10,67,67
Original,16,16
rain10,16,16
Original,66,66
rain10,66,66
Original,55,55
rain10,55,55
Original,31,31
rain10,31,31
Original,52,52
rain10,52,52
Original,3,0
rain10,3,3
Original,32,32
rain10,32,32
Original,70,70
rain10,70,70
Original,90,90
rain10,90,90
Original,46,46
rain10,46,46
Original,17,17
rain10,17,17
Original,45,45
rain10,45,45
Original,23,23
rain10,23,23
Original,30,30
rain10,30,30
Original,51,51
rain10,51,51
Original,86,86
rain10,86,86
Original,57,57
rain10,57,53
Original,23,23
rain10,23,23
Original,87,87
rain10,87,87
Original,2,2
rain10,2,2
Original,60,60
rain10,60,60
Original,16,1
rain10,16,43
Original,66,66
rain10,66,66
Original,36,36
rain10,36,36
Original,51,51
rain10,51,51
Original,34,34
rain10,34,34
Original,63,63
rain10,63,63
Original,78,78
rain10,78,78
Original,86,86
rain10,86,86
Original,59,59
rain10,59,59
Original,90,90
rain10,90,90
Original,16,16
rain10,16,16
Original,32,32
rain10,32,32
Original,15,15
rain10,15,15
Original,74,74
rain10,74,74
Original,63,63
rain10,63,63
Original,57,57
rain10,57,57
Original,32,32
rain10,32,32
Original,55,55
rain10,55,55
Original,53,53
rain10,53,53
Original,7,7
rain10,7,7
Original,32,32
rain10,32,32
Original,23,23
rain10,23,23
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,61,61
rain10,61,61
Original,20,20
rain10,20,20
Original,50,50
rain10,50,50
Original,51,51
rain10,51,51
Original,63,63
rain10,63,63
Original,90,90
rain10,90,90
Original,49,49
rain10,49,49
Original,63,63
rain10,63,63
Original,90,90
rain10,90,90
Original,15,15
rain10,15,15
Original,78,78
rain10,78,78
Original,86,86
rain10,86,86
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,48,48
rain10,48,48
Original,32,32
rain10,32,28
Original,28,28
rain10,28,28
Original,79,79
rain10,79,79
Original,66,66
rain10,66,66
Original,56,56
rain10,56,56
Original,74,74
rain10,74,74
Original,23,23
rain10,23,23
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,90,90
rain10,90,90
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,19,19
rain10,19,19
Original,52,52
rain10,52,52
Original,6,6
rain10,6,6
Original,90,90
rain10,90,90
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,81,81
rain10,81,81
Original,31,31
rain10,31,31
Original,33,33
rain10,33,33
Original,46,46
rain10,46,46
Original,15,15
rain10,15,15
Original,90,90
rain10,90,90
Original,59,59
rain10,59,59
Original,51,51
rain10,51,51
Original,15,15
rain10,15,15
Original,17,17
rain10,17,17
Original,16,16
rain10,16,16
Original,57,57
rain10,57,57
Original,57,57
rain10,57,57
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,31,31
rain10,31,31
Original,70,70
rain10,70,70
Original,31,31
rain10,31,31
Original,19,19
rain10,19,19
Original,30,30
rain10,30,30
Original,60,60
rain10,60,60
Original,49,49
rain10,49,49
Original,16,16
rain10,16,16
Original,63,63
rain10,63,63
Original,53,53
rain10,53,53
Original,78,78
rain10,78,78
Original,55,55
rain10,55,55
Original,79,79
rain10,79,79
Original,87,87
rain10,87,87
Original,32,32
rain10,32,32
Original,50,50
rain10,50,50
Original,57,57
rain10,57,57
Original,52,52
rain10,52,52
Original,43,43
rain10,43,43
Original,78,78
rain10,78,78
Original,42,42
rain10,42,42
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,45,45
rain10,45,45
Original,67,67
rain10,67,67
Original,90,90
rain10,90,90
Original,67,67
rain10,67,67
Original,45,45
rain10,45,45
Original,32,32
rain10,32,32
Original,48,48
rain10,48,48
Original,26,26
rain10,26,26
Original,63,63
rain10,63,63
Original,68,68
rain10,68,68
Original,86,86
rain10,86,86
Original,32,32
rain10,32,32
Original,0,0
rain10,0,0
Original,22,22
rain10,22,22
Original,28,28
rain10,28,28
Original,28,28
rain10,28,28
Original,53,53
rain10,53,53
Original,23,23
rain10,23,23
Original,21,21
rain10,21,21
Original,50,50
rain10,50,50
Original,23,23
rain10,23,23
Original,48,48
rain10,48,48
Original,12,12
rain10,12,12
Original,6,6
rain10,6,6
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,63,63
rain10,63,63
Original,27,88
rain10,27,88
Original,92,92
rain10,92,92
Original,32,32
rain10,32,32
Original,48,48
rain10,48,48
Original,48,48
rain10,48,48
Original,67,67
rain10,67,67
Original,51,51
rain10,51,51
Original,32,32
rain10,32,32
Original,16,16
rain10,16,16
Original,48,48
rain10,48,48
Original,77,93
rain10,77,93
Original,1,1
rain10,1,1
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,30,30
rain10,30,30
Original,77,77
rain10,77,77
Original,32,32
rain10,32,32
Original,45,45
rain10,45,45
Original,79,79
rain10,79,79
Original,57,57
rain10,57,57
Original,32,32
rain10,32,32
Original,52,52
rain10,52,52
Original,21,21
rain10,21,21
Original,74,74
rain10,74,74
