filter,class,predicted_class
Original,86,86
fog10,86,90
Original,23,23
fog10,23,97
Original,52,52
fog10,52,91
Original,17,17
fog10,17,32
Original,50,50
fog10,50,88
Original,52,52
fog10,52,50
Original,52,53
fog10,52,74
Original,97,97
fog10,97,28
Original,87,87
fog10,87,90
Original,1,1
fog10,1,90
Original,28,28
fog10,28,97
Original,63,63
fog10,63,74
Original,30,30
fog10,30,90
Original,32,32
fog10,32,88
Original,31,31
fog10,31,91
Original,45,45
fog10,45,88
Original,90,90
fog10,90,32
Original,90,90
fog10,90,31
Original,50,50
fog10,50,97
Original,86,86
fog10,86,74
Original,72,72
fog10,72,90
Original,65,65
fog10,65,88
Original,53,53
fog10,53,31
Original,12,12
fog10,12,83
Original,84,68
fog10,84,88
Original,53,53
fog10,53,90
Original,48,48
fog10,48,90
Original,42,42
fog10,42,50
Original,45,45
fog10,45,88
Original,74,74
fog10,74,90
Original,51,51
fog10,51,88
Original,67,67
fog10,67,90
Original,51,51
fog10,51,90
Original,46,46
fog10,46,90
Original,29,29
fog10,29,93
Original,52,52
fog10,52,88
Original,11,11
fog10,11,83
Original,31,31
fog10,31,90
Original,55,55
fog10,55,88
Original,81,81
fog10,81,90
Original,55,55
fog10,55,88
Original,36,36
fog10,36,90
Original,87,86
fog10,87,88
Original,22,22
fog10,22,74
Original,55,55
fog10,55,83
Original,1,1
fog10,1,30
Original,90,90
fog10,90,91
Original,24,16
fog10,24,92
Original,15,15
fog10,15,30
Original,45,45
fog10,45,90
Original,32,32
fog10,32,74
Original,16,16
fog10,16,90
Original,16,16
fog10,16,92
Original,86,42
fog10,86,86
Original,51,51
fog10,51,91
Original,43,43
fog10,43,92
Original,52,52
fog10,52,32
Original,87,87
fog10,87,90
Original,57,57
fog10,57,16
Original,99,99
fog10,99,38
Original,51,51
fog10,51,16
Original,16,16
fog10,16,74
Original,32,32
fog10,32,90
Original,47,47
fog10,47,41
Original,30,30
fog10,30,90
Original,55,55
fog10,55,90
Original,20,20
fog10,20,88
Original,6,6
fog10,6,91
Original,28,28
fog10,28,92
Original,37,37
fog10,37,78
Original,21,21
fog10,21,92
Original,22,22
fog10,22,28
Original,32,32
fog10,32,88
Original,48,48
fog10,48,97
Original,77,77
fog10,77,90
Original,52,52
fog10,52,91
Original,16,16
fog10,16,83
Original,90,90
fog10,90,90
Original,17,17
fog10,17,90
Original,52,52
fog10,52,74
Original,55,55
fog10,55,88
Original,30,30
fog10,30,88
Original,55,55
fog10,55,91
Original,30,83
fog10,30,91
Original,90,90
fog10,90,91
Original,39,39
fog10,39,28
Original,46,46
fog10,46,90
Original,66,66
fog10,66,32
Original,60,60
fog10,60,74
Original,73,73
fog10,73,90
Original,29,29
fog10,29,28
Original,74,74
fog10,74,74
Original,45,45
fog10,45,88
Original,74,74
fog10,74,16
Original,90,90
fog10,90,97
Original,50,50
fog10,50,90
Original,12,12
fog10,12,88
Original,48,48
fog10,48,83
Original,90,90
fog10,90,88
Original,50,50
fog10,50,74
Original,55,55
fog10,55,74
Original,7,7
fog10,7,74
Original,32,32
fog10,32,32
Original,78,78
fog10,78,90
Original,52,52
fog10,52,97
Original,37,37
fog10,37,91
Original,79,79
fog10,79,91
Original,11,11
fog10,11,88
Original,42,42
fog10,42,50
Original,46,46
fog10,46,74
Original,90,90
fog10,90,30
Original,50,50
fog10,50,74
Original,46,46
fog10,46,90
Original,66,66
fog10,66,79
Original,50,50
fog10,50,90
Original,90,90
fog10,90,83
Original,53,53
fog10,53,38
Original,50,50
fog10,50,91
Original,90,90
fog10,90,74
Original,31,31
fog10,31,31
Original,23,23
fog10,23,31
Original,30,30
fog10,30,16
Original,12,12
fog10,12,37
Original,48,48
fog10,48,31
Original,23,23
fog10,23,91
Original,16,16
fog10,16,31
Original,37,37
fog10,37,74
Original,48,52
fog10,48,90
Original,75,75
fog10,75,74
Original,45,45
fog10,45,90
Original,25,25
fog10,25,88
Original,48,48
fog10,48,90
Original,30,30
fog10,30,91
Original,46,46
fog10,46,30
Original,51,51
fog10,51,90
Original,12,12
fog10,12,92
Original,28,28
fog10,28,90
Original,46,46
fog10,46,88
Original,50,50
fog10,50,90
Original,30,30
fog10,30,92
Original,51,51
fog10,51,97
Original,86,86
fog10,86,16
Original,32,32
fog10,32,83
Original,16,16
fog10,16,32
Original,52,52
fog10,52,97
Original,72,72
fog10,72,31
Original,50,50
fog10,50,16
Original,52,52
fog10,52,50
Original,48,48
fog10,48,91
Original,52,52
fog10,52,28
Original,48,48
fog10,48,91
Original,53,53
fog10,53,74
Original,0,0
fog10,0,86
Original,23,23
fog10,23,92
Original,30,30
fog10,30,88
Original,50,50
fog10,50,32
Original,11,11
fog10,11,23
Original,50,50
fog10,50,16
Original,56,56
fog10,56,90
Original,67,67
fog10,67,74
Original,43,43
fog10,43,91
Original,42,42
fog10,42,90
Original,16,16
fog10,16,90
Original,87,87
fog10,87,88
Original,90,90
fog10,90,38
Original,37,37
fog10,37,63
Original,90,90
fog10,90,90
Original,91,91
fog10,91,88
Original,48,48
fog10,48,74
Original,15,15
fog10,15,90
Original,83,83
fog10,83,32
Original,29,29
fog10,29,32
Original,93,16
fog10,93,31
Original,36,36
fog10,36,74
Original,51,51
fog10,51,90
Original,90,90
fog10,90,28
Original,52,52
fog10,52,50
Original,57,57
fog10,57,90
Original,63,63
fog10,63,50
Original,28,28
fog10,28,88
Original,46,46
fog10,46,90
Original,32,32
fog10,32,90
Original,55,55
fog10,55,86
Original,15,15
fog10,15,90
Original,20,20
fog10,20,74
Original,55,55
fog10,55,90
Original,12,12
fog10,12,74
Original,90,90
fog10,90,90
Original,79,79
fog10,79,91
Original,23,23
fog10,23,90
Original,52,52
fog10,52,90
Original,67,67
fog10,67,74
Original,78,78
fog10,78,91
Original,43,43
fog10,43,90
Original,30,30
fog10,30,86
Original,43,43
fog10,43,74
Original,36,36
fog10,36,31
Original,77,77
fog10,77,97
Original,78,78
fog10,78,74
Original,55,55
fog10,55,41
Original,52,52
fog10,52,31
Original,17,17
fog10,17,90
Original,16,16
fog10,16,90
Original,53,53
fog10,53,90
Original,48,48
fog10,48,50
Original,28,28
fog10,28,63
Original,83,83
fog10,83,74
Original,30,30
fog10,30,23
Original,48,48
fog10,48,16
Original,53,53
fog10,53,91
Original,7,7
fog10,7,88
Original,28,28
fog10,28,37
Original,15,15
fog10,15,90
Original,51,51
fog10,51,91
Original,90,90
fog10,90,30
Original,1,1
fog10,1,90
Original,73,73
fog10,73,91
Original,45,45
fog10,45,32
Original,90,90
fog10,90,88
Original,45,45
fog10,45,90
Original,90,90
fog10,90,91
Original,56,56
fog10,56,31
Original,63,63
fog10,63,74
Original,63,63
fog10,63,74
Original,49,49
fog10,49,74
Original,77,77
fog10,77,32
Original,79,79
fog10,79,41
Original,90,90
fog10,90,90
Original,50,50
fog10,50,50
Original,90,90
fog10,90,50
Original,67,67
fog10,67,16
Original,32,32
fog10,32,90
Original,48,48
fog10,48,30
Original,50,50
fog10,50,16
Original,100,100
fog10,100,31
Original,57,57
fog10,57,74
Original,37,37
fog10,37,32
Original,97,97
fog10,97,23
Original,20,20
fog10,20,30
Original,30,30
fog10,30,90
Original,50,50
fog10,50,50
Original,23,23
fog10,23,91
Original,30,30
fog10,30,41
Original,30,30
fog10,30,90
Original,32,32
fog10,32,90
Original,45,45
fog10,45,90
Original,15,15
fog10,15,90
Original,32,32
fog10,32,97
Original,36,36
fog10,36,74
Original,66,63
fog10,66,88
Original,42,42
fog10,42,88
Original,48,48
fog10,48,74
Original,30,30
fog10,30,30
Original,60,60
fog10,60,90
Original,79,79
fog10,79,90
Original,32,32
fog10,32,97
Original,78,78
fog10,78,30
Original,51,51
fog10,51,78
Original,57,57
fog10,57,90
Original,63,63
fog10,63,88
Original,74,74
fog10,74,16
Original,15,2
fog10,15,90
Original,64,64
fog10,64,97
Original,59,59
fog10,59,97
Original,75,75
fog10,75,97
Original,90,90
fog10,90,90
Original,48,48
fog10,48,90
Original,32,32
fog10,32,78
Original,48,48
fog10,48,74
Original,2,2
fog10,2,90
Original,46,46
fog10,46,92
Original,22,20
fog10,22,32
Original,101,101
fog10,101,30
Original,25,25
fog10,25,28
Original,78,78
fog10,78,92
Original,30,30
fog10,30,90
Original,73,73
fog10,73,74
Original,21,21
fog10,21,30
Original,55,55
fog10,55,74
Original,29,29
fog10,29,74
Original,16,16
fog10,16,30
Original,77,77
fog10,77,28
Original,97,97
fog10,97,83
Original,52,52
fog10,52,91
Original,28,28
fog10,28,32
Original,50,50
fog10,50,88
Original,32,32
fog10,32,90
Original,37,37
fog10,37,90
Original,15,15
fog10,15,32
Original,50,50
fog10,50,91
Original,23,23
fog10,23,83
Original,53,53
fog10,53,88
Original,23,23
fog10,23,90
Original,21,21
fog10,21,31
Original,20,20
fog10,20,91
Original,15,15
fog10,15,91
Original,90,90
fog10,90,32
Original,16,16
fog10,16,74
Original,74,74
fog10,74,90
Original,50,50
fog10,50,90
Original,37,37
fog10,37,50
Original,19,2
fog10,19,32
Original,90,90
fog10,90,90
Original,37,37
fog10,37,88
Original,28,28
fog10,28,32
Original,30,30
fog10,30,90
Original,74,74
fog10,74,31
Original,48,48
fog10,48,32
Original,52,52
fog10,52,90
Original,82,82
fog10,82,63
Original,36,36
fog10,36,37
Original,81,81
fog10,81,90
Original,53,53
fog10,53,31
Original,30,30
fog10,30,90
Original,82,82
fog10,82,88
Original,52,52
fog10,52,41
Original,87,87
fog10,87,90
Original,29,29
fog10,29,92
Original,50,50
fog10,50,90
Original,90,90
fog10,90,78
Original,46,46
fog10,46,37
Original,45,45
fog10,45,74
Original,75,75
fog10,75,83
Original,48,48
fog10,48,77
Original,48,48
fog10,48,93
Original,55,55
fog10,55,31
Original,51,51
fog10,51,30
Original,90,90
fog10,90,23
Original,51,51
fog10,51,97
Original,99,99
fog10,99,78
Original,57,57
fog10,57,28
Original,66,66
fog10,66,16
Original,50,50
fog10,50,32
Original,50,50
fog10,50,90
Original,93,93
fog10,93,90
Original,90,90
fog10,90,32
Original,72,72
fog10,72,88
Original,90,90
fog10,90,63
Original,3,3
fog10,3,74
Original,67,67
fog10,67,90
Original,30,30
fog10,30,90
Original,87,87
fog10,87,31
Original,16,30
fog10,16,92
Original,90,90
fog10,90,74
Original,93,16
fog10,93,16
Original,72,72
fog10,72,88
Original,90,90
fog10,90,90
Original,7,6
fog10,7,91
Original,60,60
fog10,60,78
Original,51,51
fog10,51,90
Original,36,36
fog10,36,90
Original,50,50
fog10,50,90
Original,30,30
fog10,30,90
Original,78,78
fog10,78,90
Original,45,45
fog10,45,90
Original,72,72
fog10,72,28
Original,90,90
fog10,90,30
Original,50,50
fog10,50,31
Original,20,20
fog10,20,50
Original,48,48
fog10,48,32
Original,74,74
fog10,74,90
Original,46,46
fog10,46,28
Original,90,90
fog10,90,74
Original,30,30
fog10,30,90
Original,30,83
fog10,30,91
Original,50,50
fog10,50,16
Original,73,73
fog10,73,88
Original,50,50
fog10,50,83
Original,90,90
fog10,90,90
Original,53,53
fog10,53,90
Original,30,30
fog10,30,88
Original,27,27
fog10,27,31
Original,52,52
fog10,52,91
Original,20,20
fog10,20,41
Original,90,90
fog10,90,41
Original,97,97
fog10,97,31
Original,55,55
fog10,55,31
Original,74,74
fog10,74,50
Original,32,32
fog10,32,88
Original,23,23
fog10,23,16
Original,90,90
fog10,90,90
Original,45,45
fog10,45,90
Original,79,79
fog10,79,16
Original,59,59
fog10,59,91
Original,87,87
fog10,87,74
Original,87,87
fog10,87,74
Original,46,91
fog10,46,41
Original,1,1
fog10,1,91
Original,36,36
fog10,36,97
Original,45,45
fog10,45,88
Original,51,51
fog10,51,66
Original,31,31
fog10,31,90
Original,32,32
fog10,32,91
Original,53,53
fog10,53,91
Original,73,73
fog10,73,32
Original,31,31
fog10,31,37
Original,30,30
fog10,30,16
Original,36,36
fog10,36,83
Original,41,41
fog10,41,90
Original,66,100
fog10,66,50
Original,28,28
fog10,28,90
Original,102,102
fog10,102,41
Original,36,36
fog10,36,88
Original,78,78
fog10,78,74
Original,15,15
fog10,15,88
