filter,class,predicted_class
Original,32,32
snownight,32,32
Original,48,48
snownight,48,48
Original,50,50
snownight,50,32
Original,30,30
snownight,30,30
Original,90,90
snownight,90,76
Original,90,90
snownight,90,90
Original,87,87
snownight,87,86
Original,48,48
snownight,48,48
Original,66,66
snownight,66,67
Original,90,90
snownight,90,66
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,23,23
snownight,23,23
Original,86,16
snownight,86,32
Original,52,52
snownight,52,52
Original,30,30
snownight,30,30
Original,63,63
snownight,63,63
Original,55,55
snownight,55,57
Original,78,78
snownight,78,78
Original,32,32
snownight,32,33
Original,24,24
snownight,24,24
Original,45,45
snownight,45,45
Original,50,50
snownight,50,48
Original,90,90
snownight,90,90
Original,7,20
snownight,7,12
Original,78,78
snownight,78,78
Original,21,21
snownight,21,21
Original,53,53
snownight,53,53
Original,23,23
snownight,23,23
Original,30,30
snownight,30,30
Original,77,77
snownight,77,77
Original,53,53
snownight,53,53
Original,31,31
snownight,31,31
Original,20,20
snownight,20,20
Original,83,83
snownight,83,74
Original,15,15
snownight,15,15
Original,48,48
snownight,48,57
Original,78,78
snownight,78,78
Original,18,26
snownight,18,23
Original,36,36
snownight,36,36
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,75,75
snownight,75,19
Original,32,32
snownight,32,32
Original,74,74
snownight,74,74
Original,52,52
snownight,52,52
Original,51,51
snownight,51,51
Original,48,48
snownight,48,48
Original,55,55
snownight,55,52
Original,11,11
snownight,11,21
Original,29,29
snownight,29,29
Original,30,30
snownight,30,28
Original,52,52
snownight,52,100
Original,90,90
snownight,90,90
Original,20,20
snownight,20,16
Original,100,77
snownight,100,46
Original,90,90
snownight,90,90
Original,83,83
snownight,83,83
Original,59,59
snownight,59,59
Original,16,16
snownight,16,16
Original,55,55
snownight,55,55
Original,11,11
snownight,11,0
Original,7,7
snownight,7,86
Original,57,57
snownight,57,53
Original,11,11
snownight,11,16
Original,74,74
snownight,74,74
Original,45,45
snownight,45,45
Original,77,77
snownight,77,77
Original,48,48
snownight,48,48
Original,32,32
snownight,32,32
Original,57,57
snownight,57,55
Original,83,83
snownight,83,30
Original,53,53
snownight,53,51
Original,78,78
snownight,78,78
Original,15,23
snownight,15,23
Original,91,91
snownight,91,91
Original,28,28
