filter,class,predicted_class
Original,69,69
night10,69,69
Original,15,29
night10,15,29
Original,7,7
night10,7,7
Original,93,93
night10,93,93
Original,46,46
night10,46,46
Original,90,90
night10,90,39
Original,74,74
night10,74,74
Original,52,52
night10,52,52
Original,42,42
night10,42,42
Original,60,60
night10,60,60
Original,53,53
night10,53,53
Original,51,51
night10,51,51
Original,32,32
night10,32,32
Original,19,19
night10,19,19
Original,24,20
night10,24,24
Original,61,61
night10,61,61
Original,81,81
night10,81,81
Original,90,90
night10,90,90
Original,45,45
night10,45,45
Original,26,26
night10,26,26
Original,55,55
night10,55,55
Original,91,91
night10,91,91
Original,90,90
night10,90,90
Original,50,50
night10,50,50
Original,32,32
night10,32,32
Original,30,67
night10,30,74
Original,20,20
night10,20,20
Original,39,39
night10,39,39
Original,51,51
night10,51,51
Original,63,63
night10,63,21
Original,28,28
night10,28,1
Original,28,28
night10,28,28
Original,47,47
night10,47,47
Original,2,2
night10,2,2
Original,15,15
night10,15,15
Original,90,90
night10,90,90
Original,74,74
night10,74,74
Original,43,43
night10,43,43
Original,52,52
night10,52,52
Original,36,36
night10,36,36
Original,23,23
night10,23,23
Original,70,70
night10,70,70
Original,28,28
night10,28,28
Original,81,81
night10,81,81
Original,79,79
night10,79,79
Original,30,30
night10,30,30
Original,73,73
night10,73,73
Original,53,53
night10,53,53
Original,17,17
night10,17,17
Original,66,66
night10,66,66
Original,50,50
night10,50,50
Original,78,78
night10,78,78
Original,67,67
night10,67,67
Original,28,28
night10,28,28
Original,90,90
night10,90,90
Original,23,23
night10,23,23
Original,63,63
night10,63,41
Original,41,41
night10,41,41
Original,63,63
night10,63,66
Original,50,50
night10,50,50
Original,53,53
night10,53,53
Original,37,37
night10,37,37
Original,28,28
night10,28,28
Original,55,55
night10,55,55
Original,46,46
night10,46,46
Original,90,90
night10,90,90
Original,49,49
night10,49,49
Original,48,48
night10,48,48
Original,61,61
night10,61,61
Original,72,72
night10,72,72
Original,90,90
night10,90,90
Original,30,30
night10,30,30
Original,53,53
night10,53,53
Original,50,50
night10,50,50
Original,53,53
night10,53,53
Original,16,23
night10,16,29
Original,90,90
night10,90,90
Original,20,20
night10,20,20
Original,63,63
night10,63,52
Original,87,87
night10,87,62
Original,31,31
night10,31,31
Original,37,37
night10,37,37
Original,45,45
night10,45,45
Original,90,90
night10,90,90
Original,30,30
night10,30,30
Original,67,67
night10,67,67
Original,77,77
night10,77,77
Original,30,30
night10,30,30
Original,66,66
