filter,class,predicted_class
Original,15,15
snownight,15,55
Original,50,50
snownight,50,48
Original,52,52
snownight,52,77
Original,90,90
snownight,90,74
Original,63,63
snownight,63,31
Original,90,90
snownight,90,4
Original,31,31
snownight,31,50
Original,32,32
snownight,32,22
Original,11,11
snownight,11,26
Original,60,60
snownight,60,16
Original,36,36
snownight,36,36
Original,85,90
snownight,85,27
Original,49,49
snownight,49,67
Original,52,52
snownight,52,20
Original,50,50
snownight,50,50
Original,87,87
snownight,87,33
Original,90,90
snownight,90,90
Original,62,62
snownight,62,23
Original,75,90
snownight,75,79
Original,37,37
snownight,37,52
Original,66,66
snownight,66,81
Original,1,1
snownight,1,50
Original,87,87
snownight,87,20
Original,50,50
snownight,50,50
Original,36,36
snownight,36,21
Original,57,57
snownight,57,41
Original,28,28
snownight,28,90
Original,54,54
snownight,54,24
Original,53,53
snownight,53,43
Original,41,41
snownight,41,44
Original,50,50
snownight,50,15
Original,67,67
snownight,67,21
Original,28,28
snownight,28,10
Original,53,53
snownight,53,27
Original,44,44
snownight,44,44
Original,48,48
snownight,48,52
Original,45,45
snownight,45,0
Original,16,16
snownight,16,16
Original,70,70
snownight,70,15
Original,71,71
snownight,71,90
Original,52,52
snownight,52,52
Original,32,32
snownight,32,40
Original,77,77
snownight,77,75
Original,72,72
snownight,72,52
Original,90,90
snownight,90,17
Original,48,48
snownight,48,93
Original,60,60
snownight,60,100
Original,12,12
snownight,12,33
Original,52,52
snownight,52,20
Original,90,90
snownight,90,18
Original,55,55
snownight,55,48
Original,23,23
snownight,23,20
Original,50,50
snownight,50,50
Original,86,86
snownight,86,86
Original,66,66
snownight,66,41
Original,55,55
snownight,55,79
Original,52,52
snownight,52,23
Original,6,6
snownight,6,16
Original,51,51
snownight,51,48
Original,45,45
snownight,45,44
Original,48,48
snownight,48,50
Original,53,53
snownight,53,53
Original,20,20
snownight,20,48
Original,54,54
snownight,54,16
Original,48,48
snownight,48,48
Original,30,30
snownight,30,26
Original,7,7
snownight,7,77
Original,30,30
snownight,30,24
Original,90,90
snownight,90,50
Original,77,77
snownight,77,91
Original,51,51
snownight,51,16
Original,45,45
snownight,45,40
Original,74,74
snownight,74,77
Original,53,53
snownight,53,48
Original,50,50
snownight,50,38
Original,21,21
snownight,21,28
Original,57,57
snownight,57,57
Original,15,15
snownight,15,15
Original,16,16
snownight,16,30
Original,32,32
snownight,32,91
Original,45,45
snownight,45,50
Original,46,46
snownight,46,87
Original,31,31
snownight,31,31
Original,28,28
snownight,28,0
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,86,43
snownight,86,23
Original,32,32
snownight,32,32
Original,62,62
snownight,62,16
Original,30,30
snownight,30,68
Original,86,36
snownight,86,21
Original,49,49
snownight,49,60
Original,60,60
snownight,60,30
Original,30,30
snownight,30,90
Original,23,23
snownight,23,2
Original,12,12
snownight,12,90
Original,16,16
snownight,16,17
Original,28,28
snownight,28,7
Original,12,12
snownight,12,20
Original,87,66
snownight,87,87
Original,67,67
snownight,67,20
Original,90,90
snownight,90,42
Original,28,28
snownight,28,20
Original,50,50
snownight,50,50
Original,90,90
snownight,90,2
Original,79,79
snownight,79,35
Original,60,60
snownight,60,23
Original,40,40
snownight,40,28
Original,23,23
snownight,23,63
Original,51,51
snownight,51,88
Original,29,29
snownight,29,0
Original,90,90
snownight,90,20
Original,50,50
snownight,50,31
Original,52,52
snownight,52,20
Original,65,65
snownight,65,79
Original,50,50
snownight,50,48
Original,34,34
snownight,34,50
Original,32,32
snownight,32,90
Original,52,52
snownight,52,52
Original,88,88
snownight,88,88
Original,86,86
snownight,86,74
Original,52,52
snownight,52,3
Original,46,46
snownight,46,77
Original,90,90
snownight,90,20
Original,74,74
snownight,74,92
Original,74,74
snownight,74,48
Original,30,30
snownight,30,77
Original,19,19
snownight,19,30
Original,83,83
snownight,83,30
Original,53,53
snownight,53,53
Original,86,86
snownight,86,90
Original,21,21
snownight,21,66
Original,51,51
snownight,51,48
Original,0,0
snownight,0,55
Original,72,72
snownight,72,31
Original,55,55
snownight,55,77
Original,63,63
snownight,63,63
Original,23,23
snownight,23,8
Original,52,52
snownight,52,81
Original,7,7
snownight,7,20
Original,51,51
snownight,51,49
Original,52,52
snownight,52,79
Original,50,50
snownight,50,50
Original,57,57
snownight,57,77
Original,36,36
snownight,36,92
Original,50,50
snownight,50,52
Original,36,36
snownight,36,42
Original,43,43
snownight,43,79
Original,23,23
snownight,23,77
Original,6,6
snownight,6,20
Original,51,51
snownight,51,51
Original,52,52
snownight,52,57
Original,55,55
snownight,55,16
Original,52,52
snownight,52,92
Original,76,76
snownight,76,76
Original,42,42
snownight,42,11
Original,86,86
snownight,86,86
Original,50,50
snownight,50,77
Original,74,74
snownight,74,90
Original,67,67
snownight,67,48
Original,0,0
snownight,0,20
Original,52,52
snownight,52,16
Original,48,48
snownight,48,50
Original,90,90
snownight,90,28
Original,21,21
snownight,21,14
Original,74,74
snownight,74,74
Original,74,74
snownight,74,74
