filter,class,predicted_class
Original,45,45
snow10,45,50
Original,16,16
snow10,16,16
Original,53,53
snow10,53,48
Original,48,48
snow10,48,48
Original,90,90
snow10,90,90
Original,17,17
snow10,17,17
Original,45,45
snow10,45,45
Original,46,55
snow10,46,87
Original,45,45
snow10,45,45
Original,23,23
snow10,23,23
Original,32,90
snow10,32,90
Original,15,15
snow10,15,15
Original,45,45
snow10,45,45
Original,51,51
snow10,51,51
Original,30,30
snow10,30,30
Original,87,87
snow10,87,87
Original,62,62
snow10,62,62
Original,50,50
snow10,50,52
Original,24,24
snow10,24,24
Original,55,55
snow10,55,57
Original,50,50
snow10,50,55
Original,28,28
snow10,28,28
Original,15,28
snow10,15,12
Original,90,90
snow10,90,90
Original,90,90
snow10,90,90
Original,87,87
snow10,87,87
Original,90,90
snow10,90,90
Original,30,30
snow10,30,30
Original,46,46
snow10,46,46
Original,87,59
snow10,87,65
Original,61,61
snow10,61,61
Original,83,83
snow10,83,66
Original,16,16
snow10,16,16
Original,50,50
snow10,50,50
Original,19,19
snow10,19,19
Original,90,90
snow10,90,90
Original,79,79
snow10,79,78
Original,50,50
snow10,50,50
Original,49,49
snow10,49,49
Original,52,52
snow10,52,52
Original,15,15
snow10,15,20
Original,90,90
snow10,90,90
Original,45,45
snow10,45,45
Original,53,53
snow10,53,53
Original,51,51
snow10,51,51
Original,52,52
snow10,52,52
Original,51,51
snow10,51,51
Original,30,30
snow10,30,30
Original,53,53
snow10,53,50
Original,1,1
snow10,1,22
Original,51,51
snow10,51,50
Original,86,63
snow10,86,30
Original,63,63
snow10,63,63
Original,93,93
snow10,93,93
Original,23,23
snow10,23,23
Original,42,42
snow10,42,90
Original,71,71
snow10,71,71
Original,83,83
snow10,83,30
Original,0,0
snow10,0,16
Original,12,19
snow10,12,29
Original,90,90
snow10,90,90
Original,77,77
snow10,77,77
Original,43,43
snow10,43,43
Original,15,15
snow10,15,15
Original,74,74
snow10,74,74
Original,30,30
snow10,30,30
Original,36,36
snow10,36,36
Original,30,30
snow10,30,30
Original,51,51
snow10,51,51
Original,50,50
snow10,50,50
Original,46,46
snow10,46,46
Original,11,11
snow10,11,11
Original,55,55
snow10,55,77
Original,90,90
snow10,90,90
Original,75,42
snow10,75,42
Original,48,48
snow10,48,48
Original,84,68
snow10,84,68
Original,90,90
snow10,90,90
Original,53,53
snow10,53,53
Original,90,90
snow10,90,90
Original,40,40
snow10,40,40
Original,19,19
snow10,19,19
Original,28,28
snow10,28,28
Original,90,90
snow10,90,90
Original,20,20
snow10,20,20
Original,74,74
snow10,74,74
Original,32,32
snow10,32,32
Original,48,48
snow10,48,48
Original,20,72
snow10,20,16
Original,23,23
snow10,23,23
Original,69,69
snow10,69,69
Original,52,52
snow10,52,1
Original,57,57
snow10,57,52
Original,48,48
