filter,class,predicted_class
Original,86,86
night10,86,86
Original,97,97
night10,97,97
Original,83,83
night10,83,83
Original,45,45
night10,45,45
Original,52,52
night10,52,52
Original,48,48
night10,48,52
Original,90,90
night10,90,90
Original,28,28
night10,28,28
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,30,30
night10,30,30
Original,47,47
night10,47,47
Original,36,36
night10,36,52
Original,68,68
night10,68,68
Original,42,42
night10,42,42
Original,51,51
night10,51,51
Original,30,30
night10,30,30
Original,55,55
night10,55,55
Original,45,45
night10,45,45
Original,50,50
night10,50,90
Original,48,48
night10,48,48
Original,45,45
night10,45,45
Original,78,78
night10,78,78
Original,32,32
night10,32,32
Original,46,46
night10,46,46
Original,30,30
night10,30,30
Original,3,0
night10,3,29
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,21,21
night10,21,21
Original,32,32
night10,32,32
Original,93,95
night10,93,95
Original,67,67
night10,67,67
Original,45,45
night10,45,45
Original,29,29
night10,29,29
Original,36,36
night10,36,36
Original,11,21
night10,11,19
Original,53,50
night10,53,53
Original,48,48
night10,48,48
Original,43,43
night10,43,43
Original,62,62
night10,62,62
Original,19,16
night10,19,2
Original,51,51
night10,51,51
Original,16,16
night10,16,16
Original,90,90
night10,90,90
Original,85,91
night10,85,53
Original,86,86
night10,86,68
Original,28,28
night10,28,28
Original,78,78
night10,78,78
Original,42,42
night10,42,42
Original,79,79
night10,79,79
Original,52,52
night10,52,52
Original,50,50
night10,50,50
Original,30,30
night10,30,30
Original,28,19
night10,28,66
Original,90,90
night10,90,90
Original,67,67
night10,67,67
Original,32,32
night10,32,32
Original,78,78
night10,78,78
Original,30,30
night10,30,30
Original,50,50
night10,50,50
Original,30,30
night10,30,30
Original,51,51
night10,51,51
Original,90,90
night10,90,90
Original,74,74
night10,74,79
Original,22,22
night10,22,22
Original,0,0
night10,0,0
Original,55,55
night10,55,55
Original,57,57
night10,57,57
Original,67,67
night10,67,67
Original,52,52
night10,52,52
Original,36,36
night10,36,36
Original,53,53
night10,53,55
Original,51,51
night10,51,51
Original,78,78
night10,78,78
Original,102,102
night10,102,102
Original,86,86
night10,86,86
Original,28,28
night10,28,28
Original,30,30
night10,30,30
Original,36,36
night10,36,36
Original,97,97
night10,97,97
Original,28,28
night10,28,28
Original,30,30
night10,30,30
Original,51,51
night10,51,51
Original,3,0
night10,3,0
Original,51,51
night10,51,51
Original,12,12
night10,12,12
Original,41,41
night10,41,41
Original,53,53
night10,53,53
Original,59,59
night10,59,59
Original,87,87
night10,87,87
Original,77,90
night10,77,90
Original,51,51
night10,51,51
Original,52,52
night10,52,32
Original,0,0
night10,0,0
Original,50,50
night10,50,50
Original,48,48
night10,48,48
Original,32,32
night10,32,32
Original,37,37
night10,37,37
Original,15,15
night10,15,15
Original,48,48
night10,48,48
Original,55,55
night10,55,55
Original,52,52
night10,52,52
Original,22,22
night10,22,22
Original,53,53
night10,53,53
Original,23,23
night10,23,23
Original,93,83
night10,93,83
Original,77,77
night10,77,77
Original,19,19
night10,19,19
Original,52,52
night10,52,43
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,63,63
night10,63,72
Original,28,28
night10,28,28
Original,74,74
night10,74,74
Original,12,12
night10,12,12
Original,75,75
night10,75,75
Original,15,15
night10,15,15
Original,20,20
night10,20,20
Original,40,40
night10,40,40
Original,52,52
night10,52,52
Original,32,32
night10,32,32
Original,40,40
night10,40,32
Original,24,24
night10,24,24
Original,67,67
night10,67,67
Original,55,55
night10,55,55
Original,30,30
night10,30,30
Original,6,28
night10,6,28
Original,53,53
night10,53,53
Original,92,83
night10,92,83
Original,50,50
night10,50,50
Original,23,23
night10,23,23
Original,75,75
night10,75,75
Original,28,28
night10,28,28
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,67,67
night10,67,67
Original,57,57
night10,57,57
Original,32,32
night10,32,32
Original,88,88
night10,88,88
Original,67,67
night10,67,67
Original,3,3
night10,3,3
Original,52,52
night10,52,52
Original,1,1
night10,1,1
Original,78,78
night10,78,78
Original,74,74
night10,74,74
Original,0,0
night10,0,0
Original,16,16
night10,16,16
Original,31,31
night10,31,31
Original,26,26
night10,26,26
Original,29,23
night10,29,23
Original,48,48
night10,48,48
Original,70,70
night10,70,70
Original,12,12
night10,12,12
Original,53,53
night10,53,53
Original,28,28
night10,28,28
Original,75,75
night10,75,75
Original,74,74
night10,74,74
Original,7,7
night10,7,7
Original,48,48
night10,48,48
Original,46,46
night10,46,46
Original,90,90
night10,90,90
Original,52,52
night10,52,52
Original,52,52
night10,52,52
Original,91,91
night10,91,70
Original,30,30
