filter,class,predicted_class
Original,23,23
night,23,90
Original,23,23
night,23,23
Original,0,0
night,0,0
Original,45,45
night,45,45
Original,87,87
night,87,66
Original,71,71
night,71,71
Original,55,55
night,55,55
Original,57,57
night,57,57
Original,15,15
night,15,15
Original,52,52
night,52,52
Original,48,48
night,48,48
Original,30,30
night,30,30
Original,59,59
night,59,59
Original,48,48
night,48,48
Original,28,28
night,28,28
Original,90,90
night,90,90
Original,67,67
night,67,67
Original,16,66
night,16,53
Original,30,30
night,30,30
Original,20,21
night,20,32
Original,19,43
night,19,32
Original,55,55
night,55,55
Original,16,16
night,16,16
Original,12,12
night,12,12
Original,81,81
night,81,81
Original,35,35
night,35,35
Original,48,46
night,48,20
Original,52,52
night,52,52
Original,91,83
night,91,91
Original,90,90
night,90,90
Original,53,53
night,53,53
Original,91,91
night,91,84
Original,31,31
night,31,31
Original,53,53
night,53,53
Original,30,30
night,30,30
Original,50,50
night,50,50
Original,63,63
night,63,51
Original,63,63
night,63,63
Original,12,12
night,12,12
Original,53,53
night,53,53
Original,35,35
night,35,88
Original,50,50
night,50,50
Original,30,30
night,30,30
Original,12,12
night,12,12
Original,28,28
night,28,28
Original,53,53
night,53,53
Original,51,51
night,51,51
Original,45,45
night,45,45
Original,7,7
night,7,6
Original,61,61
night,61,61
Original,50,50
night,50,49
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,45,45
night,45,45
Original,20,20
night,20,20
Original,23,23
night,23,23
Original,66,77
night,66,90
Original,50,50
night,50,50
Original,52,52
night,52,52
Original,55,55
night,55,55
Original,66,51
night,66,60
Original,52,52
night,52,52
Original,15,15
night,15,15
Original,30,30
night,30,30
Original,78,72
night,78,90
Original,53,4
night,53,32
Original,0,0
night,0,0
Original,16,16
night,16,16
Original,1,19
night,1,1
Original,90,90
night,90,90
Original,57,55
night,57,52
Original,90,90
night,90,90
Original,66,66
night,66,43
Original,30,30
night,30,30
Original,66,66
night,66,32
Original,32,32
night,32,32
Original,16,16
night,16,16
Original,90,90
night,90,20
Original,57,37
night,57,36
Original,51,31
night,51,31
Original,87,87
night,87,60
Original,52,52
night,52,52
Original,90,90
night,90,32
Original,83,83
night,83,83
Original,52,52
night,52,52
Original,32,32
night,32,32
Original,30,30
night,30,30
Original,48,48
night,48,48
Original,32,32
night,32,32
Original,90,90
night,90,90
Original,55,55
night,55,55
Original,72,72
night,72,30
Original,21,21
night,21,21
Original,51,53
night,51,53
Original,35,35
night,35,35
Original,50,50
night,50,50
Original,29,29
night,29,16
Original,65,18
night,65,31
Original,37,37
night,37,37
Original,6,6
night,6,6
Original,53,53
night,53,53
Original,78,78
night,78,78
Original,52,52
night,52,52
Original,20,20
night,20,20
Original,90,90
night,90,90
Original,72,72
night,72,32
Original,90,90
night,90,90
Original,48,48
night,48,48
Original,22,22
night,22,22
Original,20,20
night,20,20
Original,43,43
night,43,43
Original,24,24
night,24,24
Original,50,50
night,50,50
Original,53,53
