class,filters,error
52,rain9,94.42
30,rain9,97.68
51,rain9,88.07
45,rain9,98.87
90,rain9,97.9
13,rain9,25.0
63,rain9,97.78
56,rain9,58.33
74,rain9,95.63
50,rain9,88.89
83,rain9,96.15
48,rain9,91.67
3,rain9,71.43
40,rain9,80.85
23,rain9,95.38
60,rain9,82.54
19,rain9,90.57
46,rain9,95.29
87,rain9,89.87
28,rain9,96.09
20,rain9,96.54
35,rain9,91.43
66,rain9,79.23
86,rain9,94.94
15,rain9,91.77
72,rain9,97.67
55,rain9,90.91
16,rain9,93.41
69,rain9,72.73
71,rain9,95.83
39,rain9,81.82
98,rain9,100.0
31,rain9,90.0
0,rain9,96.75
81,rain9,86.11
41,rain9,91.75
68,rain9,86.11
91,rain9,89.83
36,rain9,96.75
22,rain9,83.08
76,rain9,66.67
29,rain9,78.95
79,rain9,96.12
61,rain9,87.5
32,rain9,96.35
21,rain9,94.62
53,rain9,84.87
67,rain9,100.0
54,rain9,56.25
24,rain9,45.0
37,rain9,96.4
77,rain9,87.68
59,rain9,100.0
97,rain9,88.89
102,rain9,96.0
1,rain9,90.91
42,rain9,92.31
70,rain9,98.28
27,rain9,11.76
7,rain9,57.5
12,rain9,90.82
6,rain9,86.67
2,rain9,79.63
78,rain9,97.46
25,rain9,85.71
92,rain9,8.33
75,rain9,94.12
57,rain9,91.33
62,rain9,81.82
17,rain9,84.62
43,rain9,94.44
96,rain9,57.14
33,rain9,83.33
10,rain9,84.62
88,rain9,85.71
99,rain9,84.21
58,rain9,75.0
49,rain9,92.86
11,rain9,82.22
93,rain9,53.45
73,rain9,93.88
5,rain9,71.43
38,rain9,88.89
85,rain9,22.22
26,rain9,95.45
89,rain9,37.5
34,rain9,100.0
47,rain9,74.07
100,rain9,16.67
9,rain9,33.33
44,rain9,71.43
82,rain9,85.71
14,rain9,33.33
80,rain9,100.0
8,rain9,0.0
84,rain9,0.0
95,rain9,33.33
4,rain9,55.56
65,rain9,77.78
18,rain9,60.0
101,rain9,100.0
64,rain9,72.73
94,rain9,33.33
