filter,class,predicted_class
Original,36,36
night,36,36
Original,16,0
night,16,0
Original,86,86
night,86,87
Original,67,67
night,67,67
Original,20,20
night,20,20
Original,16,16
night,16,16
Original,16,16
night,16,16
Original,52,52
night,52,52
Original,28,28
night,28,28
Original,90,90
night,90,90
Original,55,55
night,55,55
Original,50,50
night,50,50
Original,32,32
night,32,32
Original,30,30
night,30,30
Original,74,74
night,74,74
Original,24,24
night,24,24
Original,37,37
night,37,37
Original,53,53
night,53,53
Original,22,13
night,22,90
Original,43,43
night,43,43
Original,79,79
night,79,79
Original,74,74
night,74,74
Original,50,50
night,50,50
Original,20,20
night,20,20
Original,30,30
night,30,30
Original,44,44
night,44,44
Original,29,2
night,29,2
Original,63,63
night,63,63
Original,15,15
night,15,15
Original,51,59
night,51,59
Original,97,97
night,97,97
Original,55,55
night,55,55
Original,78,78
night,78,78
Original,36,36
night,36,90
Original,51,51
night,51,51
Original,43,43
night,43,43
Original,23,23
night,23,23
Original,23,23
night,23,23
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,22,22
night,22,22
Original,29,29
night,29,29
Original,77,63
night,77,37
Original,46,46
night,46,46
Original,16,16
night,16,16
Original,52,52
night,52,52
Original,35,35
night,35,35
Original,30,30
night,30,30
Original,53,52
night,53,27
Original,16,16
night,16,16
Original,63,63
night,63,57
Original,48,48
night,48,48
Original,50,50
night,50,50
Original,45,45
night,45,45
Original,18,18
night,18,18
Original,30,30
night,30,30
Original,48,48
night,48,48
Original,67,67
night,67,67
Original,61,61
night,61,61
Original,78,79
night,78,72
Original,55,55
night,55,55
Original,30,30
night,30,30
Original,53,53
night,53,53
Original,57,57
night,57,57
Original,90,90
night,90,90
Original,49,49
night,49,49
Original,53,53
night,53,53
Original,41,41
night,41,41
Original,41,41
night,41,41
Original,32,32
night,32,32
Original,45,45
night,45,45
Original,55,55
night,55,55
Original,32,32
night,32,32
Original,20,20
night,20,20
Original,80,80
night,80,77
Original,87,87
night,87,87
Original,46,46
night,46,46
Original,55,55
night,55,41
Original,45,45
night,45,45
Original,53,53
night,53,53
Original,6,6
night,6,6
Original,72,72
night,72,72
Original,52,52
night,52,52
Original,68,68
night,68,68
Original,32,32
night,32,32
Original,20,20
night,20,20
Original,51,51
night,51,51
Original,51,51
night,51,51
Original,28,28
night,28,28
Original,32,32
night,32,32
Original,16,16
night,16,16
Original,51,51
night,51,51
Original,45,45
night,45,45
Original,58,58
night,58,58
Original,90,90
night,90,90
Original,45,45
night,45,45
Original,63,63
night,63,63
Original,0,0
night,0,0
Original,50,50
night,50,50
Original,19,19
night,19,19
Original,15,15
night,15,15
Original,90,90
night,90,90
Original,66,63
night,66,37
Original,16,16
night,16,16
Original,23,23
night,23,23
Original,73,73
night,73,73
Original,45,45
night,45,45
Original,90,90
night,90,90
Original,40,40
night,40,40
Original,50,50
night,50,50
Original,45,45
night,45,45
Original,18,18
night,18,18
Original,20,20
night,20,90
Original,97,95
night,97,77
Original,72,72
night,72,72
Original,90,90
night,90,90
Original,2,2
night,2,2
Original,74,74
night,74,39
Original,66,66
night,66,66
Original,30,30
night,30,30
Original,0,0
night,0,0
Original,90,90
night,90,90
Original,28,28
night,28,28
Original,22,22
night,22,22
Original,53,53
night,53,53
