filter,class,predicted_class
Original,23,23
snownight,23,23
Original,50,50
snownight,50,50
Original,53,53
snownight,53,55
Original,74,74
snownight,74,32
Original,51,51
snownight,51,55
Original,37,37
snownight,37,52
Original,50,50
snownight,50,57
Original,32,32
snownight,32,32
Original,53,57
snownight,53,12
Original,91,91
snownight,91,91
Original,51,51
snownight,51,67
Original,69,69
snownight,69,69
Original,52,52
snownight,52,52
Original,48,48
snownight,48,52
Original,15,90
snownight,15,48
Original,71,71
snownight,71,66
Original,51,51
snownight,51,91
Original,45,45
snownight,45,45
Original,55,55
snownight,55,58
Original,7,7
snownight,7,20
Original,50,50
snownight,50,50
Original,28,0
snownight,28,28
Original,30,30
snownight,30,45
Original,23,23
snownight,23,52
Original,30,30
snownight,30,30
Original,74,74
snownight,74,74
Original,23,23
snownight,23,23
Original,20,20
snownight,20,20
Original,32,32
snownight,32,53
Original,65,65
snownight,65,65
Original,52,52
snownight,52,52
Original,86,86
snownight,86,45
Original,79,79
snownight,79,79
Original,2,2
snownight,2,29
Original,31,31
snownight,31,31
Original,66,66
snownight,66,50
Original,6,6
snownight,6,6
Original,52,52
snownight,52,52
Original,19,23
snownight,19,57
Original,52,52
snownight,52,52
Original,62,59
snownight,62,16
Original,48,48
snownight,48,48
Original,90,90
snownight,90,77
Original,55,55
snownight,55,55
Original,52,52
snownight,52,52
Original,32,32
snownight,32,32
Original,16,16
snownight,16,16
Original,32,32
snownight,32,32
Original,32,32
snownight,32,32
Original,90,90
snownight,90,88
Original,90,90
snownight,90,31
Original,46,46
snownight,46,46
Original,51,51
snownight,51,51
Original,20,23
snownight,20,28
Original,97,45
snownight,97,45
Original,51,51
snownight,51,53
Original,30,30
snownight,30,67
Original,86,86
snownight,86,30
Original,6,6
snownight,6,20
Original,28,28
snownight,28,28
Original,41,41
snownight,41,41
Original,19,2
snownight,19,19
Original,79,79
snownight,79,79
Original,19,19
snownight,19,19
Original,52,52
snownight,52,45
Original,29,23
snownight,29,29
Original,23,23
snownight,23,29
Original,2,19
snownight,2,19
Original,86,86
snownight,86,86
Original,66,32
snownight,66,32
Original,77,77
snownight,77,57
Original,58,58
snownight,58,52
Original,12,12
snownight,12,12
Original,52,52
snownight,52,52
Original,63,63
snownight,63,66
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,39,39
snownight,39,39
Original,57,57
snownight,57,57
Original,15,15
snownight,15,28
Original,50,50
snownight,50,50
Original,66,66
snownight,66,66
Original,78,78
snownight,78,78
Original,66,66
snownight,66,52
Original,20,20
snownight,20,20
Original,90,90
snownight,90,86
Original,37,37
snownight,37,40
Original,32,32
snownight,32,32
Original,48,48
snownight,48,50
Original,53,53
snownight,53,50
Original,48,48
snownight,48,50
Original,93,93
snownight,93,52
Original,57,57
snownight,57,77
Original,31,31
snownight,31,45
Original,20,20
snownight,20,23
Original,45,45
snownight,45,45
Original,56,56
snownight,56,50
Original,50,50
snownight,50,50
Original,48,48
snownight,48,50
Original,78,78
snownight,78,78
Original,24,24
snownight,24,23
Original,52,52
snownight,52,52
Original,83,83
snownight,83,67
Original,97,97
snownight,97,97
Original,90,90
snownight,90,90
Original,48,48
snownight,48,48
Original,87,87
snownight,87,62
Original,90,90
snownight,90,52
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,66,66
snownight,66,77
Original,23,23
snownight,23,23
Original,50,50
snownight,50,90
Original,45,45
snownight,45,45
Original,77,77
snownight,77,60
Original,49,51
snownight,49,53
Original,63,63
snownight,63,90
Original,37,37
snownight,37,37
Original,67,67
snownight,67,36
Original,87,87
snownight,87,87
Original,42,42
snownight,42,42
Original,96,20
snownight,96,57
Original,97,97
snownight,97,45
Original,29,16
snownight,29,50
Original,78,78
snownight,78,78
Original,19,19
snownight,19,19
Original,63,63
snownight,63,66
Original,90,90
snownight,90,90
Original,28,28
snownight,28,28
Original,52,52
snownight,52,32
Original,31,31
snownight,31,50
Original,52,52
snownight,52,52
Original,87,87
snownight,87,51
Original,102,90
snownight,102,78
Original,90,90
snownight,90,90
Original,28,28
snownight,28,28
Original,51,51
snownight,51,46
Original,45,45
snownight,45,45
Original,86,86
snownight,86,20
Original,50,50
snownight,50,50
Original,75,75
snownight,75,46
Original,31,32
snownight,31,31
Original,36,36
snownight,36,36
Original,30,30
snownight,30,30
Original,86,86
snownight,86,100
Original,6,28
snownight,6,28
Original,46,46
snownight,46,46
Original,21,21
snownight,21,28
Original,32,32
snownight,32,32
Original,30,30
snownight,30,36
Original,29,29
snownight,29,16
Original,6,6
snownight,6,7
Original,90,90
snownight,90,74
Original,23,23
snownight,23,23
Original,87,87
snownight,87,87
Original,36,36
snownight,36,36
Original,60,60
snownight,60,23
Original,50,50
snownight,50,46
Original,23,23
snownight,23,16
Original,50,50
snownight,50,50
Original,46,46
snownight,46,41
Original,30,30
snownight,30,30
Original,67,67
snownight,67,67
Original,19,19
snownight,19,30
Original,102,102
snownight,102,102
Original,42,42
snownight,42,42
Original,74,74
snownight,74,30
Original,48,48
snownight,48,55
Original,90,90
snownight,90,90
Original,12,12
snownight,12,19
Original,50,50
snownight,50,50
Original,45,45
snownight,45,46
Original,71,71
snownight,71,71
Original,16,16
snownight,16,0
Original,86,86
snownight,86,86
Original,55,55
snownight,55,55
Original,87,87
snownight,87,87
Original,78,78
snownight,78,78
Original,16,16
snownight,16,16
Original,67,67
snownight,67,67
Original,28,28
snownight,28,15
Original,23,23
snownight,23,0
Original,28,28
snownight,28,28
Original,40,40
snownight,40,77
Original,12,12
snownight,12,12
Original,67,67
snownight,67,57
Original,31,31
snownight,31,27
Original,87,87
snownight,87,1
Original,49,49
snownight,49,45
Original,29,29
snownight,29,20
Original,55,55
snownight,55,55
Original,51,51
snownight,51,51
Original,36,36
snownight,36,36
Original,63,63
snownight,63,66
Original,90,90
snownight,90,90
Original,42,42
snownight,42,52
Original,30,30
snownight,30,30
Original,74,74
snownight,74,4
Original,32,32
snownight,32,87
Original,36,36
snownight,36,2
Original,55,55
snownight,55,55
Original,81,81
snownight,81,79
Original,28,28
snownight,28,85
Original,0,0
snownight,0,0
Original,83,83
snownight,83,83
Original,74,74
snownight,74,74
Original,53,53
snownight,53,53
Original,30,30
snownight,30,30
Original,12,12
snownight,12,12
Original,67,67
snownight,67,67
Original,50,50
snownight,50,52
Original,38,37
snownight,38,50
Original,16,16
snownight,16,16
Original,91,91
snownight,91,91
Original,16,53
snownight,16,97
Original,32,32
snownight,32,46
Original,21,21
snownight,21,21
Original,72,72
snownight,72,67
Original,50,50
snownight,50,50
Original,63,63
snownight,63,63
Original,67,67
snownight,67,67
Original,28,28
snownight,28,15
Original,52,52
snownight,52,52
Original,16,16
snownight,16,16
Original,52,52
snownight,52,52
Original,17,17
snownight,17,17
Original,63,63
snownight,63,63
Original,27,46
snownight,27,41
Original,57,57
snownight,57,57
Original,15,15
snownight,15,15
Original,30,30
snownight,30,42
Original,30,30
snownight,30,30
Original,45,45
snownight,45,45
Original,23,23
snownight,23,90
Original,48,48
snownight,48,48
Original,2,2
snownight,2,23
Original,41,41
snownight,41,41
Original,48,48
snownight,48,53
Original,40,40
snownight,40,47
Original,63,63
snownight,63,50
Original,23,23
snownight,23,23
Original,79,79
snownight,79,79
Original,52,52
snownight,52,52
Original,0,0
snownight,0,0
Original,77,77
snownight,77,77
Original,52,52
snownight,52,52
Original,21,21
snownight,21,21
Original,6,6
snownight,6,6
Original,86,86
snownight,86,86
Original,93,48
snownight,93,51
Original,79,79
snownight,79,53
Original,59,59
snownight,59,59
Original,48,48
snownight,48,48
Original,55,55
snownight,55,55
Original,50,50
snownight,50,50
Original,43,43
snownight,43,52
Original,97,97
snownight,97,97
Original,41,41
snownight,41,41
Original,57,57
snownight,57,55
Original,6,28
snownight,6,15
Original,45,45
snownight,45,83
Original,90,90
snownight,90,69
Original,57,57
snownight,57,57
Original,32,37
snownight,32,50
Original,45,45
snownight,45,30
Original,32,32
snownight,32,21
Original,19,19
snownight,19,30
Original,48,48
snownight,48,48
Original,23,23
snownight,23,20
Original,34,34
snownight,34,34
Original,86,86
snownight,86,47
Original,32,32
snownight,32,32
Original,36,36
snownight,36,36
Original,50,50
snownight,50,50
Original,74,74
snownight,74,90
Original,22,22
snownight,22,22
Original,30,30
snownight,30,90
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,90,90
snownight,90,75
Original,90,90
snownight,90,1
Original,23,23
snownight,23,23
Original,15,15
snownight,15,50
Original,20,20
snownight,20,20
Original,20,20
snownight,20,30
Original,52,52
snownight,52,52
Original,46,46
snownight,46,46
Original,19,19
snownight,19,12
Original,72,72
snownight,72,67
Original,16,16
snownight,16,16
Original,48,48
snownight,48,48
Original,20,20
snownight,20,20
Original,30,30
snownight,30,30
Original,22,16
snownight,22,29
Original,31,31
snownight,31,51
Original,81,81
snownight,81,81
Original,1,1
snownight,1,19
Original,59,59
snownight,59,83
Original,26,26
snownight,26,29
Original,93,61
snownight,93,100
Original,23,23
snownight,23,29
Original,87,87
snownight,87,87
Original,90,90
snownight,90,90
Original,4,36
snownight,4,33
Original,87,87
snownight,87,87
Original,50,50
snownight,50,30
Original,72,72
snownight,72,72
Original,90,32
snownight,90,30
Original,17,17
snownight,17,7
Original,63,63
snownight,63,78
Original,78,78
snownight,78,69
Original,68,68
snownight,68,81
Original,93,77
snownight,93,20
Original,74,74
snownight,74,70
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,16,16
snownight,16,23
Original,51,51
snownight,51,51
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,86,86
snownight,86,86
Original,52,52
snownight,52,52
Original,70,70
snownight,70,70
Original,87,87
snownight,87,87
Original,11,11
snownight,11,46
Original,75,90
snownight,75,90
Original,29,29
snownight,29,23
Original,74,74
snownight,74,74
Original,88,88
snownight,88,88
Original,78,78
snownight,78,78
Original,57,57
snownight,57,57
Original,82,82
snownight,82,72
Original,15,15
snownight,15,15
Original,53,53
snownight,53,53
Original,29,29
snownight,29,29
Original,70,70
snownight,70,70
Original,55,55
snownight,55,53
Original,53,52
snownight,53,52
Original,32,32
snownight,32,32
Original,67,67
snownight,67,23
Original,16,16
snownight,16,16
Original,74,74
snownight,74,97
Original,21,21
snownight,21,30
Original,63,63
snownight,63,19
Original,55,55
snownight,55,55
Original,30,30
snownight,30,30
Original,32,32
snownight,32,32
Original,23,23
snownight,23,23
Original,51,51
snownight,51,51
Original,17,17
snownight,17,17
Original,90,90
snownight,90,90
Original,2,2
snownight,2,2
Original,57,57
snownight,57,57
Original,45,45
snownight,45,45
Original,11,11
snownight,11,28
Original,75,75
snownight,75,75
Original,41,41
snownight,41,41
Original,32,32
snownight,32,50
Original,23,23
snownight,23,23
Original,48,48
snownight,48,51
Original,50,50
snownight,50,31
Original,61,45
snownight,61,61
Original,52,52
snownight,52,52
Original,46,46
snownight,46,77
Original,3,3
snownight,3,3
Original,19,19
snownight,19,19
Original,72,72
snownight,72,72
Original,46,46
snownight,46,1
Original,45,45
snownight,45,45
Original,19,19
snownight,19,19
Original,55,55
snownight,55,55
Original,51,51
snownight,51,50
Original,53,53
snownight,53,30
Original,23,23
snownight,23,23
Original,77,77
snownight,77,77
Original,36,36
snownight,36,36
Original,48,48
snownight,48,48
Original,37,37
snownight,37,37
Original,83,83
snownight,83,83
Original,50,50
snownight,50,50
Original,19,19
snownight,19,29
Original,48,48
snownight,48,50
Original,45,45
snownight,45,45
Original,52,52
snownight,52,50
Original,48,48
snownight,48,53
Original,46,46
snownight,46,46
Original,67,67
snownight,67,67
Original,46,46
snownight,46,46
Original,86,86
snownight,86,52
Original,23,23
snownight,23,23
Original,37,37
snownight,37,52
Original,74,74
snownight,74,35
Original,32,32
snownight,32,32
Original,12,12
snownight,12,12
Original,99,99
snownight,99,16
Original,63,63
snownight,63,77
Original,90,90
snownight,90,90
Original,70,70
snownight,70,70
Original,22,22
snownight,22,90
Original,53,53
snownight,53,52
Original,50,50
snownight,50,55
Original,10,10
snownight,10,15
Original,52,52
snownight,52,52
Original,86,86
snownight,86,51
Original,90,90
snownight,90,90
Original,74,74
snownight,74,74
Original,46,46
snownight,46,46
Original,23,23
snownight,23,23
Original,23,23
snownight,23,90
Original,16,16
snownight,16,16
Original,57,57
snownight,57,57
Original,69,69
snownight,69,69
Original,52,52
snownight,52,43
Original,28,28
snownight,28,28
Original,63,63
snownight,63,48
Original,40,40
snownight,40,55
Original,12,29
snownight,12,22
Original,58,58
snownight,58,45
Original,48,48
snownight,48,52
Original,52,52
snownight,52,67
Original,46,46
snownight,46,46
Original,90,90
snownight,90,90
Original,73,73
snownight,73,52
Original,29,29
snownight,29,90
Original,43,43
snownight,43,52
Original,66,66
snownight,66,53
Original,49,49
snownight,49,51
Original,55,55
snownight,55,55
Original,43,43
snownight,43,43
Original,73,73
snownight,73,67
Original,48,48
snownight,48,51
Original,23,23
snownight,23,90
Original,23,23
snownight,23,23
Original,50,50
snownight,50,50
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,67,67
snownight,67,67
Original,53,53
snownight,53,53
Original,15,15
snownight,15,23
Original,50,50
snownight,50,52
Original,52,52
snownight,52,52
Original,54,54
snownight,54,19
Original,16,16
snownight,16,16
Original,28,28
snownight,28,28
Original,32,32
snownight,32,90
Original,63,63
snownight,63,46
Original,36,36
snownight,36,36
Original,50,50
snownight,50,50
Original,27,46
snownight,27,97
Original,32,32
snownight,32,32
Original,31,31
snownight,31,55
Original,50,50
snownight,50,52
Original,46,46
snownight,46,46
Original,55,55
snownight,55,55
Original,32,32
snownight,32,32
Original,57,57
snownight,57,57
Original,37,37
snownight,37,55
Original,74,66
snownight,74,90
Original,63,63
snownight,63,63
Original,42,42
snownight,42,42
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,41,41
snownight,41,41
Original,74,74
snownight,74,77
Original,50,50
snownight,50,55
Original,90,90
snownight,90,90
Original,52,52
snownight,52,90
Original,91,91
snownight,91,91
Original,52,52
snownight,52,45
Original,52,52
snownight,52,46
Original,52,52
snownight,52,55
Original,15,15
snownight,15,15
Original,48,48
snownight,48,48
Original,31,31
snownight,31,36
Original,77,77
snownight,77,55
Original,57,57
snownight,57,57
Original,2,2
snownight,2,12
Original,57,57
snownight,57,51
Original,86,86
snownight,86,86
Original,66,63
snownight,66,66
Original,35,35
snownight,35,90
Original,78,78
snownight,78,45
Original,52,52
snownight,52,53
Original,52,52
snownight,52,51
Original,36,36
snownight,36,36
Original,50,50
snownight,50,53
Original,15,15
snownight,15,20
Original,39,39
snownight,39,39
Original,12,12
snownight,12,12
Original,46,46
snownight,46,46
Original,52,52
snownight,52,52
Original,52,52
snownight,52,28
Original,19,19
snownight,19,19
Original,50,52
snownight,50,60
Original,51,51
snownight,51,30
Original,28,28
snownight,28,28
Original,81,68
snownight,81,68
Original,90,90
snownight,90,20
Original,50,50
snownight,50,50
Original,48,48
snownight,48,48
Original,51,53
snownight,51,53
Original,28,28
snownight,28,24
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,74,74
snownight,74,74
Original,63,63
snownight,63,66
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,72,72
snownight,72,79
Original,21,21
snownight,21,21
Original,6,6
snownight,6,90
Original,74,74
snownight,74,77
Original,61,61
snownight,61,61
Original,93,93
snownight,93,77
Original,90,90
snownight,90,1
Original,53,53
snownight,53,53
Original,48,48
snownight,48,75
Original,70,70
snownight,70,39
Original,72,72
snownight,72,72
Original,15,15
snownight,15,15
Original,28,28
snownight,28,46
Original,52,52
snownight,52,52
Original,87,87
snownight,87,87
Original,67,67
snownight,67,67
Original,74,74
snownight,74,74
Original,90,90
snownight,90,62
Original,102,102
snownight,102,4
Original,46,46
snownight,46,16
Original,70,70
snownight,70,36
Original,74,74
snownight,74,74
Original,67,67
snownight,67,4
Original,83,83
snownight,83,16
Original,90,90
snownight,90,81
Original,63,63
snownight,63,66
Original,30,86
snownight,30,48
Original,15,20
snownight,15,23
Original,31,31
snownight,31,67
Original,61,61
snownight,61,61
Original,49,49
snownight,49,53
Original,53,53
snownight,53,53
Original,78,78
snownight,78,78
Original,33,33
snownight,33,60
Original,46,46
snownight,46,39
Original,74,74
snownight,74,90
Original,32,32
snownight,32,32
Original,23,23
snownight,23,23
Original,32,32
snownight,32,20
Original,53,53
snownight,53,53
Original,17,23
snownight,17,45
Original,66,63
snownight,66,20
Original,86,86
snownight,86,86
Original,53,54
snownight,53,48
Original,30,30
snownight,30,30
Original,48,48
snownight,48,48
Original,30,30
snownight,30,48
Original,41,41
snownight,41,41
Original,63,63
snownight,63,63
Original,68,68
snownight,68,66
Original,91,91
snownight,91,67
Original,90,74
snownight,90,30
Original,73,73
snownight,73,73
Original,79,79
snownight,79,79
Original,63,63
snownight,63,66
Original,46,46
snownight,46,46
Original,25,25
snownight,25,25
Original,78,78
snownight,78,78
Original,90,90
snownight,90,90
Original,53,53
snownight,53,53
Original,90,90
snownight,90,90
Original,31,66
snownight,31,74
Original,0,0
snownight,0,0
Original,2,2
snownight,2,29
Original,90,90
snownight,90,90
Original,32,32
snownight,32,57
Original,90,90
snownight,90,90
Original,90,90
snownight,90,35
Original,45,45
snownight,45,45
Original,40,40
snownight,40,57
Original,52,52
snownight,52,52
Original,39,66
snownight,39,52
Original,63,63
snownight,63,90
Original,90,90
snownight,90,91
Original,1,1
snownight,1,19
Original,55,55
snownight,55,55
Original,28,28
snownight,28,45
Original,91,91
snownight,91,91
Original,51,53
snownight,51,86
Original,97,97
snownight,97,29
Original,49,49
snownight,49,49
Original,42,42
snownight,42,42
Original,63,63
snownight,63,46
Original,87,87
snownight,87,45
Original,86,86
snownight,86,77
Original,83,83
snownight,83,83
Original,22,22
snownight,22,22
Original,23,23
snownight,23,23
Original,46,46
snownight,46,46
Original,74,74
snownight,74,23
Original,53,53
snownight,53,53
Original,50,50
snownight,50,53
Original,93,93
snownight,93,52
Original,90,90
snownight,90,70
Original,55,55
snownight,55,52
Original,78,78
snownight,78,91
Original,96,69
snownight,96,69
Original,0,0
snownight,0,0
Original,31,31
snownight,31,31
Original,90,90
snownight,90,77
Original,23,23
snownight,23,23
Original,24,24
snownight,24,24
Original,90,90
snownight,90,30
Original,36,36
snownight,36,36
Original,12,12
snownight,12,75
Original,48,48
snownight,48,48
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,28,28
snownight,28,28
Original,16,16
snownight,16,16
Original,58,58
snownight,58,58
Original,36,36
snownight,36,36
Original,28,28
snownight,28,15
Original,46,46
snownight,46,51
Original,75,75
snownight,75,75
Original,66,66
snownight,66,60
Original,68,68
snownight,68,77
Original,23,23
snownight,23,23
Original,101,101
snownight,101,66
Original,45,45
snownight,45,70
Original,86,86
snownight,86,86
Original,45,45
snownight,45,45
Original,48,48
snownight,48,50
Original,30,30
snownight,30,30
Original,52,52
snownight,52,49
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,50,50
snownight,50,46
Original,83,83
snownight,83,30
Original,96,69
snownight,96,46
Original,23,23
snownight,23,23
Original,53,53
snownight,53,55
Original,90,90
snownight,90,90
Original,70,70
snownight,70,70
Original,20,20
snownight,20,20
Original,83,83
snownight,83,83
Original,48,48
snownight,48,53
Original,53,53
snownight,53,6
Original,32,32
snownight,32,32
Original,55,55
snownight,55,83
Original,37,37
snownight,37,45
Original,28,28
snownight,28,28
Original,28,28
snownight,28,21
Original,74,74
snownight,74,74
Original,31,31
snownight,31,78
Original,45,45
snownight,45,45
Original,41,41
snownight,41,41
Original,99,90
snownight,99,52
Original,78,78
snownight,78,74
Original,87,87
snownight,87,55
Original,36,36
snownight,36,36
Original,28,28
snownight,28,86
Original,52,52
snownight,52,52
Original,53,53
snownight,53,53
Original,50,50
snownight,50,90
Original,96,23
snownight,96,53
Original,86,86
snownight,86,41
Original,45,45
snownight,45,45
Original,63,63
snownight,63,63
Original,61,61
snownight,61,61
Original,52,52
snownight,52,52
Original,71,71
snownight,71,50
Original,55,55
snownight,55,35
Original,35,35
snownight,35,90
Original,46,46
snownight,46,46
Original,43,43
snownight,43,52
Original,55,55
snownight,55,55
Original,74,74
snownight,74,74
Original,6,6
snownight,6,6
Original,45,45
snownight,45,45
Original,52,53
snownight,52,30
Original,78,78
snownight,78,78
Original,12,12
snownight,12,12
Original,66,66
snownight,66,90
Original,68,68
snownight,68,68
Original,48,48
snownight,48,53
Original,16,16
snownight,16,16
Original,64,43
snownight,64,1
Original,55,55
snownight,55,55
Original,46,46
snownight,46,77
Original,52,52
snownight,52,52
Original,23,23
snownight,23,23
Original,46,46
snownight,46,46
Original,70,70
snownight,70,70
Original,53,53
snownight,53,90
Original,16,16
snownight,16,7
Original,20,20
snownight,20,90
Original,12,12
snownight,12,12
Original,83,83
snownight,83,30
Original,90,90
snownight,90,77
Original,90,90
snownight,90,90
Original,55,55
snownight,55,48
Original,86,86
snownight,86,52
Original,91,91
snownight,91,91
Original,50,50
snownight,50,50
Original,86,86
snownight,86,55
Original,72,72
snownight,72,72
Original,1,1
snownight,1,1
Original,28,28
snownight,28,28
Original,63,63
snownight,63,66
Original,57,57
snownight,57,57
Original,62,62
snownight,62,46
Original,66,66
snownight,66,66
Original,19,19
snownight,19,19
Original,46,46
snownight,46,79
Original,99,99
snownight,99,90
Original,12,12
snownight,12,12
Original,12,12
snownight,12,1
Original,52,52
snownight,52,52
Original,94,91
snownight,94,16
Original,35,35
snownight,35,29
Original,52,52
snownight,52,52
Original,10,10
snownight,10,10
Original,48,48
snownight,48,48
Original,97,97
snownight,97,97
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,30,30
snownight,30,30
Original,63,63
snownight,63,23
Original,23,23
snownight,23,28
Original,3,3
snownight,3,3
Original,26,26
snownight,26,26
Original,46,46
snownight,46,55
Original,30,30
snownight,30,30
Original,53,53
snownight,53,50
Original,23,23
snownight,23,23
Original,0,0
snownight,0,0
Original,53,53
snownight,53,53
Original,45,45
snownight,45,45
Original,63,63
snownight,63,20
Original,20,52
snownight,20,52
Original,52,52
snownight,52,52
Original,36,36
snownight,36,97
Original,90,93
snownight,90,42
Original,52,52
snownight,52,53
Original,28,28
snownight,28,20
Original,23,23
snownight,23,23
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,77,77
snownight,77,77
Original,30,30
snownight,30,30
Original,28,28
snownight,28,36
Original,62,62
snownight,62,62
Original,79,79
snownight,79,79
Original,29,29
snownight,29,29
Original,63,63
snownight,63,19
Original,86,86
snownight,86,86
Original,52,52
snownight,52,52
Original,87,87
snownight,87,23
Original,20,20
snownight,20,15
Original,28,28
snownight,28,28
Original,52,52
snownight,52,52
Original,31,31
snownight,31,52
Original,63,63
snownight,63,87
