filter,class,predicted_class
Original,75,75
snownight,75,72
Original,68,68
snownight,68,92
Original,16,16
snownight,16,16
Original,68,65
snownight,68,76
Original,63,63
snownight,63,63
Original,79,79
snownight,79,79
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,21,21
snownight,21,21
Original,86,86
snownight,86,86
Original,28,28
snownight,28,24
Original,52,52
snownight,52,55
Original,51,51
snownight,51,45
Original,15,15
snownight,15,23
Original,66,66
snownight,66,66
Original,31,31
snownight,31,77
Original,46,46
snownight,46,50
Original,1,1
snownight,1,12
Original,45,45
snownight,45,45
Original,29,29
snownight,29,23
Original,16,16
snownight,16,16
Original,72,72
snownight,72,72
Original,74,74
snownight,74,74
Original,78,78
snownight,78,78
Original,87,87
snownight,87,87
Original,90,90
snownight,90,90
Original,53,53
snownight,53,51
Original,93,74
snownight,93,12
Original,69,69
snownight,69,69
Original,36,36
snownight,36,60
Original,28,28
snownight,28,19
Original,42,42
snownight,42,42
Original,77,74
snownight,77,75
Original,45,45
snownight,45,57
Original,23,23
snownight,23,7
Original,63,63
snownight,63,63
Original,30,30
snownight,30,30
Original,48,53
snownight,48,57
Original,30,30
snownight,30,30
Original,7,28
snownight,7,45
Original,97,97
snownight,97,48
Original,57,57
snownight,57,57
Original,48,48
snownight,48,46
Original,50,50
snownight,50,28
Original,63,63
snownight,63,88
Original,67,67
snownight,67,67
Original,90,90
snownight,90,90
Original,66,66
snownight,66,66
Original,46,46
snownight,46,46
Original,52,52
snownight,52,48
Original,90,90
snownight,90,90
Original,90,90
snownight,90,40
Original,48,48
snownight,48,48
Original,45,45
snownight,45,45
Original,53,53
snownight,53,53
Original,51,51
snownight,51,51
Original,77,77
snownight,77,77
Original,64,64
snownight,64,65
Original,70,70
snownight,70,60
Original,77,77
snownight,77,20
Original,51,51
snownight,51,51
Original,46,46
snownight,46,46
Original,50,50
snownight,50,50
Original,67,67
snownight,67,30
Original,46,46
snownight,46,16
Original,78,78
snownight,78,46
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,45,45
snownight,45,45
Original,90,90
snownight,90,90
Original,21,21
snownight,21,20
Original,31,45
snownight,31,30
Original,36,36
snownight,36,52
Original,28,28
snownight,28,52
Original,32,32
snownight,32,90
Original,16,16
snownight,16,97
Original,23,23
snownight,23,50
Original,45,45
snownight,45,45
Original,56,56
snownight,56,52
Original,70,70
snownight,70,70
Original,77,77
snownight,77,77
Original,74,74
