filter,class,predicted_class
Original,51,51
snownight,51,51
Original,50,50
snownight,50,50
Original,45,45
snownight,45,45
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,87,87
snownight,87,87
Original,90,90
snownight,90,90
Original,52,52
snownight,52,52
Original,32,32
snownight,32,32
Original,63,63
snownight,63,63
Original,37,37
snownight,37,37
Original,87,87
snownight,87,87
Original,87,87
snownight,87,87
Original,26,26
snownight,26,26
Original,90,90
snownight,90,90
Original,31,31
snownight,31,31
Original,50,50
snownight,50,50
Original,50,51
snownight,50,50
Original,57,57
snownight,57,39
Original,87,87
snownight,87,87
Original,99,99
snownight,99,99
Original,91,91
snownight,91,91
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,41,41
snownight,41,41
Original,52,52
snownight,52,52
Original,7,7
snownight,7,7
Original,48,48
snownight,48,48
Original,55,55
snownight,55,55
Original,50,50
snownight,50,50
Original,50,50
snownight,50,50
Original,72,72
snownight,72,72
Original,83,83
snownight,83,83
Original,31,31
snownight,31,31
Original,28,28
snownight,28,28
Original,55,55
snownight,55,51
Original,25,25
snownight,25,25
Original,36,36
snownight,36,36
Original,37,37
snownight,37,37
Original,102,102
snownight,102,90
Original,78,78
snownight,78,78
Original,78,78
snownight,78,78
Original,16,16
snownight,16,16
Original,78,78
snownight,78,78
Original,31,31
snownight,31,31
Original,46,46
snownight,46,41
Original,51,51
snownight,51,51
Original,45,45
snownight,45,45
Original,46,46
snownight,46,12
Original,74,74
snownight,74,74
Original,57,57
snownight,57,57
Original,16,16
snownight,16,16
Original,36,36
snownight,36,36
Original,56,56
snownight,56,43
Original,0,0
snownight,0,0
Original,32,32
snownight,32,32
Original,57,57
snownight,57,57
Original,55,55
snownight,55,55
Original,32,32
snownight,32,32
Original,42,42
snownight,42,42
Original,53,53
snownight,53,53
Original,97,97
snownight,97,97
Original,0,0
snownight,0,0
Original,61,61
snownight,61,61
Original,20,20
snownight,20,20
Original,63,63
snownight,63,63
Original,48,55
snownight,48,55
Original,52,52
snownight,52,52
Original,102,102
snownight,102,102
Original,41,41
snownight,41,41
Original,51,51
snownight,51,51
Original,28,28
snownight,28,28
Original,50,50
snownight,50,50
Original,70,70
snownight,70,70
Original,57,57
snownight,57,57
Original,66,66
snownight,66,66
Original,61,61
snownight,61,61
Original,63,63
snownight,63,63
Original,90,90
snownight,90,15
Original,30,30
snownight,30,30
Original,28,28
snownight,28,28
Original,43,43
snownight,43,43
Original,63,63
snownight,63,63
Original,74,74
snownight,74,74
Original,74,74
snownight,74,74
Original,16,16
snownight,16,16
Original,66,66
snownight,66,66
Original,23,23
snownight,23,23
Original,32,32
snownight,32,32
Original,30,30
snownight,30,30
Original,51,51
snownight,51,51
Original,55,55
snownight,55,55
Original,41,41
snownight,41,41
Original,16,0
snownight,16,19
Original,87,87
snownight,87,87
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,16,16
snownight,16,16
Original,55,55
snownight,55,55
Original,32,32
snownight,32,32
Original,73,73
snownight,73,73
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,17,16
snownight,17,17
Original,70,70
snownight,70,70
Original,46,46
snownight,46,45
Original,48,48
snownight,48,48
Original,55,55
snownight,55,55
Original,36,36
snownight,36,36
Original,53,48
snownight,53,53
Original,88,88
snownight,88,28
Original,63,63
snownight,63,63
Original,23,23
snownight,23,23
Original,99,99
snownight,99,99
Original,23,23
snownight,23,23
Original,32,32
snownight,32,32
Original,77,77
snownight,77,77
Original,12,12
snownight,12,12
Original,45,45
snownight,45,45
Original,97,97
snownight,97,97
Original,36,36
snownight,36,36
Original,15,15
snownight,15,15
Original,90,90
snownight,90,90
Original,16,16
snownight,16,16
Original,74,63
snownight,74,52
Original,77,77
snownight,77,77
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,31,31
snownight,31,31
Original,23,23
snownight,23,23
Original,41,41
snownight,41,41
Original,55,55
snownight,55,55
Original,30,30
snownight,30,30
Original,97,97
snownight,97,97
Original,50,50
snownight,50,50
Original,52,52
snownight,52,30
Original,52,52
snownight,52,52
Original,57,57
snownight,57,57
Original,67,67
snownight,67,67
Original,102,102
snownight,102,102
Original,11,11
snownight,11,10
Original,90,90
snownight,90,90
Original,17,17
snownight,17,17
Original,36,36
snownight,36,36
Original,53,53
snownight,53,53
Original,1,1
snownight,1,1
Original,36,36
snownight,36,36
Original,32,32
snownight,32,32
Original,55,55
snownight,55,55
Original,66,66
snownight,66,66
Original,60,60
snownight,60,60
Original,52,52
snownight,52,52
Original,19,19
snownight,19,19
Original,57,57
snownight,57,57
Original,91,91
snownight,91,91
Original,51,51
snownight,51,51
Original,51,51
snownight,51,51
Original,32,32
snownight,32,32
Original,16,16
snownight,16,16
Original,78,78
snownight,78,78
Original,30,30
snownight,30,30
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,60,60
snownight,60,60
Original,32,32
snownight,32,36
Original,16,16
snownight,16,16
Original,42,42
snownight,42,42
Original,53,53
snownight,53,53
Original,91,48
snownight,91,48
Original,42,42
snownight,42,42
Original,0,0
snownight,0,0
Original,79,79
snownight,79,79
Original,12,12
snownight,12,12
Original,43,43
snownight,43,43
Original,61,61
snownight,61,61
Original,12,12
snownight,12,12
Original,83,83
snownight,83,31
Original,30,30
snownight,30,30
Original,20,20
snownight,20,20
Original,20,20
snownight,20,20
Original,46,46
snownight,46,46
Original,46,46
snownight,46,46
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,78,66
snownight,78,66
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,12,12
snownight,12,12
Original,16,16
snownight,16,16
Original,48,48
snownight,48,52
Original,67,67
snownight,67,67
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,51,51
snownight,51,51
Original,30,30
snownight,30,30
Original,87,87
snownight,87,87
Original,77,77
snownight,77,77
Original,30,30
snownight,30,30
Original,57,31
snownight,57,52
Original,79,79
snownight,79,79
Original,67,67
snownight,67,67
Original,45,45
snownight,45,45
Original,36,36
snownight,36,36
Original,48,48
snownight,48,48
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,60,60
snownight,60,60
Original,101,101
snownight,101,101
Original,28,28
snownight,28,28
Original,38,37
snownight,38,46
Original,74,74
snownight,74,74
Original,74,74
snownight,74,74
Original,28,28
snownight,28,28
Original,52,52
snownight,52,52
Original,69,69
snownight,69,69
Original,20,20
snownight,20,15
Original,52,52
snownight,52,52
Original,83,83
snownight,83,30
Original,23,23
snownight,23,23
Original,63,63
snownight,63,42
Original,77,67
snownight,77,32
Original,90,90
snownight,90,90
Original,66,66
snownight,66,52
Original,21,21
snownight,21,21
Original,31,31
snownight,31,31
Original,55,55
snownight,55,55
Original,90,90
snownight,90,90
Original,37,37
snownight,37,37
Original,86,86
snownight,86,86
Original,23,23
snownight,23,23
Original,41,41
snownight,41,41
Original,83,83
snownight,83,83
Original,32,32
snownight,32,32
Original,45,45
snownight,45,45
Original,0,0
snownight,0,21
Original,50,50
snownight,50,50
Original,87,87
snownight,87,87
Original,23,23
snownight,23,23
Original,55,55
snownight,55,55
Original,28,28
snownight,28,21
Original,30,30
snownight,30,30
Original,79,79
snownight,79,79
Original,74,74
snownight,74,74
Original,83,83
snownight,83,83
Original,45,45
snownight,45,45
Original,52,52
snownight,52,52
Original,19,90
snownight,19,2
Original,12,12
snownight,12,12
Original,32,32
snownight,32,32
Original,49,49
snownight,49,51
Original,16,16
snownight,16,16
Original,90,90
snownight,90,90
Original,100,100
snownight,100,100
Original,67,67
snownight,67,67
Original,93,93
snownight,93,51
Original,63,63
snownight,63,63
Original,41,41
snownight,41,41
Original,15,15
snownight,15,15
Original,32,32
snownight,32,32
Original,70,70
snownight,70,70
Original,3,3
snownight,3,3
Original,32,32
snownight,32,32
Original,22,22
snownight,22,22
Original,22,22
snownight,22,22
Original,15,15
snownight,15,15
Original,67,67
snownight,67,67
Original,32,32
snownight,32,32
Original,48,48
snownight,48,48
Original,30,30
snownight,30,30
Original,86,77
snownight,86,90
Original,20,20
snownight,20,20
Original,34,34
snownight,34,34
Original,78,78
snownight,78,78
Original,45,45
snownight,45,45
Original,19,19
snownight,19,10
Original,30,30
snownight,30,30
Original,77,74
snownight,77,32
Original,23,23
snownight,23,23
Original,91,48
snownight,91,48
Original,42,42
snownight,42,42
Original,96,20
snownight,96,20
Original,77,77
snownight,77,77
Original,50,50
snownight,50,50
Original,57,31
snownight,57,52
Original,66,66
snownight,66,66
Original,52,1
snownight,52,1
Original,7,7
snownight,7,7
Original,63,63
snownight,63,63
Original,28,28
snownight,28,20
Original,70,70
snownight,70,70
Original,77,67
snownight,77,67
Original,30,30
snownight,30,30
Original,77,77
snownight,77,77
Original,42,42
snownight,42,42
Original,52,52
snownight,52,52
Original,23,23
snownight,23,23
Original,67,67
snownight,67,67
Original,53,53
snownight,53,53
Original,31,31
snownight,31,48
Original,52,52
snownight,52,52
Original,23,23
snownight,23,23
Original,50,50
snownight,50,50
Original,90,90
snownight,90,90
Original,19,90
snownight,19,2
Original,51,51
snownight,51,51
Original,12,12
snownight,12,12
Original,15,15
snownight,15,15
Original,77,77
snownight,77,77
Original,15,79
snownight,15,15
Original,90,90
snownight,90,90
Original,77,77
snownight,77,77
Original,82,78
snownight,82,78
Original,28,28
snownight,28,28
Original,67,67
snownight,67,23
Original,86,86
snownight,86,86
Original,19,19
snownight,19,19
Original,30,30
snownight,30,30
Original,45,45
snownight,45,87
Original,32,32
snownight,32,72
Original,42,42
snownight,42,42
Original,25,25
snownight,25,7
Original,89,83
snownight,89,53
Original,90,90
snownight,90,90
Original,72,72
snownight,72,81
Original,57,57
snownight,57,57
Original,50,50
snownight,50,50
Original,20,20
snownight,20,20
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,52,52
snownight,52,52
Original,35,35
snownight,35,1
Original,28,28
snownight,28,12
Original,50,50
snownight,50,50
Original,55,55
snownight,55,57
Original,47,47
snownight,47,47
Original,55,55
snownight,55,55
Original,90,90
snownight,90,90
Original,15,15
snownight,15,15
Original,41,41
snownight,41,41
Original,12,12
snownight,12,12
Original,52,53
snownight,52,52
Original,48,48
snownight,48,48
Original,48,48
snownight,48,48
Original,67,67
snownight,67,67
Original,0,0
snownight,0,0
Original,30,30
snownight,30,30
Original,78,78
snownight,78,78
Original,74,74
snownight,74,74
Original,41,41
snownight,41,41
Original,23,23
snownight,23,23
Original,32,32
snownight,32,21
Original,68,68
snownight,68,68
Original,48,48
snownight,48,52
Original,81,81
snownight,81,81
Original,52,52
snownight,52,52
Original,36,36
snownight,36,36
Original,73,73
snownight,73,73
Original,97,97
snownight,97,45
Original,43,43
snownight,43,43
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,32,32
snownight,32,32
Original,28,28
snownight,28,28
Original,74,74
snownight,74,74
Original,51,51
snownight,51,51
Original,86,86
snownight,86,86
Original,90,90
snownight,90,90
Original,55,55
snownight,55,55
Original,77,77
snownight,77,77
Original,2,2
snownight,2,2
Original,79,79
snownight,79,79
Original,72,72
snownight,72,72
Original,77,77
snownight,77,77
Original,52,52
snownight,52,52
Original,78,78
snownight,78,78
Original,51,51
snownight,51,51
Original,90,90
snownight,90,90
Original,16,16
snownight,16,16
Original,93,93
snownight,93,57
Original,74,74
snownight,74,74
Original,30,30
snownight,30,30
Original,57,57
snownight,57,48
Original,20,20
snownight,20,20
Original,90,90
snownight,90,90
Original,90,90
snownight,90,30
Original,88,88
snownight,88,88
Original,97,68
snownight,97,81
Original,36,36
snownight,36,36
Original,41,41
snownight,41,41
Original,32,32
snownight,32,32
Original,86,86
snownight,86,86
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,21,21
snownight,21,21
Original,32,32
snownight,32,32
Original,48,48
snownight,48,48
Original,32,32
snownight,32,32
Original,78,78
snownight,78,78
Original,23,50
snownight,23,20
Original,97,97
snownight,97,97
Original,78,78
snownight,78,78
Original,42,42
snownight,42,42
Original,72,72
snownight,72,72
Original,86,86
snownight,86,86
Original,63,63
snownight,63,63
Original,16,16
snownight,16,16
Original,2,17
snownight,2,17
Original,77,77
snownight,77,77
Original,49,49
snownight,49,49
Original,74,74
snownight,74,74
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,16,16
snownight,16,16
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,87,87
snownight,87,86
Original,79,66
snownight,79,63
Original,20,20
snownight,20,20
Original,11,21
snownight,11,16
Original,51,51
snownight,51,51
Original,50,48
snownight,50,88
Original,57,57
snownight,57,57
Original,21,21
snownight,21,21
Original,97,97
snownight,97,97
Original,48,48
snownight,48,48
Original,23,23
snownight,23,23
Original,31,49
snownight,31,49
Original,52,52
snownight,52,52
Original,33,32
snownight,33,33
Original,36,36
snownight,36,36
Original,70,70
snownight,70,70
Original,20,20
snownight,20,7
Original,67,67
snownight,67,67
Original,21,21
snownight,21,21
Original,41,41
snownight,41,41
Original,28,28
snownight,28,29
Original,55,55
snownight,55,55
Original,0,0
snownight,0,0
Original,48,48
snownight,48,48
Original,10,10
snownight,10,10
Original,70,70
snownight,70,67
Original,67,67
snownight,67,67
Original,63,63
snownight,63,63
Original,57,57
snownight,57,57
Original,45,45
snownight,45,45
Original,15,15
snownight,15,15
Original,23,23
snownight,23,23
Original,12,12
snownight,12,12
Original,75,90
snownight,75,90
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,52,52
snownight,52,52
Original,60,60
snownight,60,60
Original,74,74
snownight,74,74
Original,20,20
snownight,20,20
Original,72,72
snownight,72,72
Original,30,30
snownight,30,30
Original,41,41
snownight,41,41
Original,47,47
snownight,47,48
Original,46,46
snownight,46,45
Original,23,23
snownight,23,23
Original,76,76
snownight,76,76
Original,90,90
snownight,90,20
Original,63,63
snownight,63,63
Original,55,57
snownight,55,57
Original,36,36
snownight,36,36
Original,19,19
snownight,19,19
Original,32,32
snownight,32,32
Original,28,28
snownight,28,23
Original,83,83
snownight,83,83
Original,52,52
snownight,52,52
Original,77,77
snownight,77,70
Original,43,43
snownight,43,43
Original,36,36
snownight,36,36
Original,22,22
snownight,22,22
Original,65,65
snownight,65,36
Original,63,63
snownight,63,63
Original,28,28
snownight,28,28
Original,50,50
snownight,50,50
Original,45,45
snownight,45,45
Original,53,53
snownight,53,51
Original,91,91
snownight,91,91
Original,57,57
snownight,57,55
Original,53,52
snownight,53,48
Original,35,35
snownight,35,35
Original,87,87
snownight,87,87
Original,31,31
snownight,31,31
Original,67,67
snownight,67,57
Original,67,67
snownight,67,67
Original,86,86
snownight,86,30
Original,16,16
snownight,16,16
Original,23,23
snownight,23,23
Original,30,30
snownight,30,30
Original,52,52
snownight,52,52
Original,16,16
snownight,16,16
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,87,87
snownight,87,87
Original,42,42
snownight,42,42
Original,30,30
snownight,30,30
Original,45,45
snownight,45,45
Original,86,86
snownight,86,55
Original,36,36
snownight,36,36
Original,32,32
snownight,32,32
Original,19,19
snownight,19,19
Original,52,52
snownight,52,52
Original,61,61
snownight,61,61
Original,31,31
snownight,31,31
Original,90,90
snownight,90,90
Original,79,79
snownight,79,79
Original,0,0
snownight,0,0
Original,19,19
snownight,19,19
Original,30,30
snownight,30,30
Original,47,57
snownight,47,48
Original,23,23
snownight,23,23
Original,30,30
snownight,30,30
Original,80,80
snownight,80,80
Original,2,2
snownight,2,2
Original,90,90
snownight,90,90
Original,43,43
snownight,43,43
Original,52,52
snownight,52,52
Original,20,20
snownight,20,20
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,7,23
snownight,7,7
Original,54,54
snownight,54,54
Original,52,52
snownight,52,52
Original,48,53
snownight,48,48
Original,52,52
snownight,52,52
Original,74,74
snownight,74,74
Original,23,23
snownight,23,23
Original,49,49
snownight,49,57
Original,82,82
snownight,82,82
Original,45,45
snownight,45,45
Original,88,88
snownight,88,88
Original,63,63
snownight,63,63
Original,48,52
snownight,48,28
Original,28,28
snownight,28,28
Original,74,74
snownight,74,74
Original,34,34
snownight,34,34
Original,0,0
snownight,0,0
Original,53,53
snownight,53,50
Original,21,21
snownight,21,21
Original,25,21
snownight,25,26
Original,47,47
snownight,47,52
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,21,21
snownight,21,21
Original,32,32
