filter,class,predicted_class
Original,16,16
snow10,16,16
Original,20,20
snow10,20,20
Original,30,30
snow10,30,30
Original,90,90
snow10,90,90
Original,90,90
snow10,90,90
Original,52,52
snow10,52,51
Original,2,2
snow10,2,2
Original,77,77
snow10,77,77
Original,31,31
snow10,31,31
Original,46,46
snow10,46,46
Original,15,15
snow10,15,15
Original,20,20
snow10,20,20
Original,37,37
snow10,37,37
Original,32,32
snow10,32,32
Original,76,76
snow10,76,76
Original,48,48
snow10,48,48
Original,32,32
snow10,32,32
Original,6,6
snow10,6,2
Original,77,77
snow10,77,77
Original,77,77
snow10,77,77
Original,53,53
snow10,53,53
Original,11,11
snow10,11,11
Original,15,15
snow10,15,15
Original,99,99
snow10,99,99
Original,86,86
snow10,86,86
Original,74,74
snow10,74,74
Original,30,30
snow10,30,30
Original,30,30
snow10,30,30
Original,87,87
snow10,87,87
Original,77,77
snow10,77,77
Original,90,90
snow10,90,90
Original,41,45
snow10,41,45
Original,57,57
snow10,57,57
Original,90,91
snow10,90,91
Original,53,53
snow10,53,53
Original,16,16
snow10,16,16
Original,52,52
snow10,52,48
Original,26,26
snow10,26,26
Original,16,21
snow10,16,29
Original,90,90
snow10,90,90
Original,34,34
snow10,34,34
Original,79,79
snow10,79,79
Original,78,78
snow10,78,78
Original,23,48
snow10,23,48
Original,50,50
snow10,50,50
Original,74,74
snow10,74,74
Original,45,45
snow10,45,45
Original,90,90
snow10,90,90
Original,43,43
snow10,43,43
Original,0,0
snow10,0,0
Original,74,74
snow10,74,74
Original,6,6
snow10,6,6
Original,23,23
snow10,23,23
Original,2,2
snow10,2,2
Original,52,52
snow10,52,52
Original,71,71
snow10,71,71
Original,30,30
snow10,30,30
Original,67,67
snow10,67,67
Original,74,74
snow10,74,74
Original,78,78
snow10,78,78
Original,0,0
snow10,0,0
Original,88,88
snow10,88,88
Original,36,36
snow10,36,36
Original,97,97
snow10,97,97
Original,63,63
snow10,63,63
Original,31,31
snow10,31,31
Original,63,63
snow10,63,63
Original,31,31
snow10,31,31
Original,23,23
snow10,23,23
Original,46,46
snow10,46,46
Original,48,48
snow10,48,48
Original,32,32
snow10,32,32
Original,36,36
snow10,36,36
Original,28,28
snow10,28,28
Original,30,31
snow10,30,30
Original,42,42
