filter,class,predicted_class
Original,15,15
night10,15,15
Original,78,78
night10,78,78
Original,63,63
night10,63,63
Original,30,30
night10,30,30
Original,57,57
night10,57,57
Original,19,19
night10,19,19
Original,50,50
night10,50,50
Original,90,90
night10,90,90
Original,48,48
night10,48,48
Original,15,15
night10,15,15
Original,49,49
night10,49,49
Original,20,20
night10,20,20
Original,30,30
night10,30,30
Original,49,49
night10,49,49
Original,1,1
night10,1,1
Original,34,34
night10,34,34
Original,23,23
night10,23,23
Original,97,90
night10,97,97
Original,31,31
night10,31,31
Original,22,61
night10,22,61
Original,22,22
night10,22,22
Original,28,28
night10,28,28
Original,72,72
night10,72,72
Original,16,16
night10,16,16
Original,23,23
night10,23,23
Original,36,36
night10,36,36
Original,42,42
night10,42,42
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,16,16
night10,16,16
Original,83,83
night10,83,83
Original,60,60
night10,60,60
Original,29,16
night10,29,16
Original,19,19
night10,19,19
Original,71,71
night10,71,71
Original,63,63
night10,63,63
Original,46,46
night10,46,46
Original,90,90
night10,90,90
Original,30,30
night10,30,30
Original,46,46
night10,46,51
Original,48,48
night10,48,48
Original,90,90
night10,90,90
Original,46,46
night10,46,46
Original,50,50
night10,50,50
Original,90,90
night10,90,90
Original,23,23
night10,23,23
Original,57,57
night10,57,57
Original,90,90
night10,90,90
Original,52,52
night10,52,52
Original,14,5
night10,14,5
Original,53,53
night10,53,53
Original,21,21
night10,21,21
Original,67,67
night10,67,67
Original,52,52
night10,52,52
Original,6,6
night10,6,6
Original,60,60
night10,60,60
Original,48,42
night10,48,34
Original,77,77
night10,77,77
Original,46,46
night10,46,46
Original,91,91
night10,91,83
Original,90,90
night10,90,90
Original,46,46
night10,46,46
Original,23,23
night10,23,23
Original,78,78
night10,78,78
Original,63,63
night10,63,63
Original,30,30
night10,30,30
Original,86,86
night10,86,86
Original,12,12
night10,12,12
Original,27,15
night10,27,50
Original,53,53
night10,53,53
Original,55,48
night10,55,77
Original,32,32
night10,32,32
Original,42,42
night10,42,42
Original,32,32
night10,32,32
Original,51,51
night10,51,51
Original,48,48
night10,48,48
Original,30,30
night10,30,30
Original,51,51
night10,51,51
Original,53,53
night10,53,53
Original,97,45
night10,97,45
Original,51,51
night10,51,51
Original,52,52
night10,52,52
Original,17,23
night10,17,23
Original,60,60
night10,60,60
Original,32,32
night10,32,32
Original,21,21
night10,21,21
Original,20,20
night10,20,20
Original,12,12
night10,12,12
Original,51,51
night10,51,51
Original,86,86
night10,86,34
Original,55,55
night10,55,50
Original,23,23
night10,23,23
Original,7,7
night10,7,7
Original,16,16
night10,16,16
Original,16,16
night10,16,16
Original,16,16
night10,16,16
Original,10,10
night10,10,10
Original,64,65
night10,64,43
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,50,50
night10,50,50
Original,30,30
night10,30,30
Original,70,70
night10,70,70
Original,46,46
night10,46,46
Original,55,55
night10,55,55
Original,90,90
night10,90,90
Original,16,16
night10,16,16
Original,0,0
night10,0,0
Original,37,37
night10,37,37
Original,0,0
night10,0,0
Original,23,23
night10,23,23
Original,90,90
night10,90,90
Original,78,78
night10,78,78
Original,32,32
night10,32,32
Original,36,36
night10,36,36
Original,0,0
night10,0,0
Original,23,23
night10,23,23
Original,75,75
night10,75,75
Original,36,36
night10,36,36
Original,55,55
night10,55,55
Original,49,56
night10,49,49
Original,12,12
night10,12,12
Original,78,78
night10,78,78
Original,6,6
night10,6,6
Original,20,20
night10,20,20
Original,31,31
night10,31,31
Original,2,2
night10,2,2
Original,28,28
night10,28,28
Original,22,16
night10,22,16
Original,83,83
night10,83,83
Original,20,20
night10,20,20
Original,51,51
night10,51,51
Original,20,20
night10,20,20
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,52,52
night10,52,52
Original,51,51
night10,51,51
Original,15,15
night10,15,15
Original,23,29
night10,23,29
Original,74,74
night10,74,74
Original,50,50
night10,50,50
Original,52,52
night10,52,52
Original,37,37
night10,37,37
Original,52,53
night10,52,52
Original,50,50
night10,50,50
Original,52,52
night10,52,52
Original,63,63
night10,63,63
Original,60,60
night10,60,60
Original,90,90
night10,90,90
Original,40,40
night10,40,40
Original,30,30
night10,30,30
Original,46,46
night10,46,46
Original,48,48
night10,48,48
Original,78,78
night10,78,78
Original,41,41
night10,41,41
Original,70,70
night10,70,70
Original,55,55
night10,55,57
Original,45,45
night10,45,45
Original,66,66
night10,66,66
Original,12,12
night10,12,12
Original,20,20
night10,20,20
Original,87,87
night10,87,87
Original,30,30
night10,30,30
Original,42,42
night10,42,42
Original,53,53
night10,53,53
Original,50,50
night10,50,50
Original,67,67
night10,67,67
Original,36,36
night10,36,36
Original,86,86
night10,86,86
Original,77,77
night10,77,77
Original,31,31
night10,31,67
Original,8,6
night10,8,6
Original,46,46
night10,46,46
Original,86,86
night10,86,67
Original,52,52
night10,52,52
Original,81,81
night10,81,81
Original,41,41
night10,41,41
Original,28,28
night10,28,24
Original,31,31
night10,31,31
Original,0,0
night10,0,0
Original,19,19
night10,19,19
Original,20,20
night10,20,20
Original,17,23
night10,17,23
Original,78,78
night10,78,73
Original,55,55
night10,55,55
Original,74,74
night10,74,74
Original,15,15
night10,15,15
Original,73,73
night10,73,73
Original,16,16
night10,16,16
Original,45,45
night10,45,45
Original,52,52
night10,52,52
Original,16,16
night10,16,16
Original,20,20
night10,20,20
Original,61,61
night10,61,61
Original,6,6
night10,6,6
Original,50,50
night10,50,50
Original,58,58
night10,58,58
Original,42,42
night10,42,42
Original,61,61
night10,61,61
Original,50,50
night10,50,50
Original,15,15
night10,15,15
Original,67,67
night10,67,67
Original,28,28
night10,28,28
Original,59,59
night10,59,59
Original,91,91
night10,91,91
Original,79,79
night10,79,79
Original,67,67
night10,67,67
Original,97,97
night10,97,97
Original,20,20
night10,20,20
Original,87,87
night10,87,86
Original,32,32
night10,32,32
Original,51,51
night10,51,51
Original,78,78
night10,78,78
Original,66,66
night10,66,66
Original,16,16
night10,16,16
Original,91,91
night10,91,91
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,77,90
night10,77,97
Original,34,34
night10,34,34
Original,29,16
night10,29,16
Original,32,32
night10,32,32
Original,70,70
night10,70,70
Original,28,28
night10,28,28
Original,46,46
night10,46,46
Original,41,45
night10,41,45
Original,22,22
night10,22,22
Original,0,0
night10,0,0
Original,50,50
night10,50,50
Original,45,45
night10,45,45
Original,77,77
night10,77,77
Original,31,31
night10,31,31
Original,62,62
night10,62,62
Original,63,63
night10,63,63
Original,81,81
night10,81,81
Original,78,67
night10,78,67
Original,50,50
night10,50,50
Original,90,90
night10,90,90
Original,63,63
night10,63,63
Original,33,33
night10,33,33
Original,16,16
night10,16,16
Original,50,52
night10,50,66
Original,46,46
night10,46,46
Original,90,90
night10,90,90
Original,67,67
night10,67,67
Original,91,91
night10,91,91
Original,0,0
night10,0,0
Original,6,6
night10,6,6
Original,28,28
night10,28,28
Original,11,11
night10,11,11
Original,78,78
night10,78,78
Original,87,87
night10,87,60
Original,90,90
night10,90,90
Original,63,63
night10,63,63
Original,30,30
night10,30,30
Original,12,12
night10,12,12
Original,60,60
night10,60,60
Original,55,55
night10,55,55
Original,30,30
night10,30,30
Original,42,42
night10,42,42
Original,48,48
night10,48,48
Original,77,55
night10,77,53
Original,79,79
night10,79,79
Original,1,1
night10,1,1
Original,43,43
night10,43,43
Original,50,50
night10,50,50
Original,90,90
night10,90,32
Original,60,60
night10,60,60
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,9,12
night10,9,12
Original,68,68
night10,68,68
Original,79,79
night10,79,79
Original,51,51
night10,51,51
Original,87,87
night10,87,41
Original,54,54
night10,54,54
Original,46,46
night10,46,46
Original,46,46
night10,46,46
Original,41,41
night10,41,41
Original,52,52
night10,52,52
Original,45,45
night10,45,45
Original,100,100
night10,100,41
Original,21,21
night10,21,21
Original,31,31
night10,31,31
Original,28,28
night10,28,28
Original,53,53
night10,53,53
Original,56,54
night10,56,54
Original,56,55
night10,56,55
Original,90,90
night10,90,69
Original,29,29
night10,29,29
Original,23,23
night10,23,23
Original,6,6
night10,6,6
Original,27,36
night10,27,36
Original,36,36
night10,36,36
Original,66,66
night10,66,66
Original,37,37
night10,37,37
Original,90,90
night10,90,90
Original,67,67
night10,67,67
Original,90,90
night10,90,90
Original,52,52
night10,52,52
Original,66,66
night10,66,66
Original,43,60
