filter,class,predicted_class
Original,91,91
fog10,91,50
Original,19,19
fog10,19,90
Original,51,51
fog10,51,91
Original,55,55
fog10,55,31
Original,42,42
fog10,42,90
Original,86,86
fog10,86,79
Original,32,32
fog10,32,86
Original,87,87
fog10,87,28
Original,52,52
fog10,52,97
Original,67,67
fog10,67,30
Original,42,42
fog10,42,30
Original,0,0
fog10,0,28
Original,32,32
fog10,32,31
Original,66,66
fog10,66,32
Original,91,91
fog10,91,63
Original,72,72
fog10,72,27
Original,50,50
fog10,50,31
Original,90,90
fog10,90,91
Original,30,30
fog10,30,30
Original,23,23
fog10,23,30
Original,2,2
fog10,2,27
Original,49,49
fog10,49,86
Original,23,23
fog10,23,90
Original,37,37
fog10,37,41
Original,45,45
fog10,45,41
Original,30,30
fog10,30,28
Original,23,23
fog10,23,93
Original,31,31
fog10,31,30
Original,21,11
fog10,21,40
Original,30,30
fog10,30,87
Original,55,55
fog10,55,60
Original,22,22
fog10,22,72
Original,31,73
fog10,31,28
Original,53,53
fog10,53,16
Original,99,90
fog10,99,91
Original,50,50
fog10,50,88
Original,102,102
fog10,102,31
Original,57,57
fog10,57,90
Original,90,90
fog10,90,11
Original,32,32
fog10,32,86
Original,52,52
fog10,52,28
Original,77,77
fog10,77,90
Original,19,19
fog10,19,91
Original,90,90
fog10,90,32
Original,55,55
fog10,55,86
Original,70,70
fog10,70,30
Original,30,30
fog10,30,91
Original,86,86
fog10,86,41
Original,0,0
fog10,0,63
Original,33,33
fog10,33,89
Original,22,22
fog10,22,90
Original,48,48
fog10,48,41
Original,19,19
fog10,19,60
Original,15,15
fog10,15,91
Original,46,46
fog10,46,41
Original,6,6
fog10,6,50
Original,48,48
fog10,48,31
Original,37,37
fog10,37,30
Original,74,74
fog10,74,28
Original,10,10
fog10,10,50
Original,31,31
fog10,31,50
Original,77,77
fog10,77,18
Original,92,92
fog10,92,27
Original,90,90
fog10,90,21
Original,77,77
fog10,77,89
Original,51,51
fog10,51,36
Original,79,79
fog10,79,21
Original,39,31
fog10,39,30
Original,16,16
fog10,16,11
Original,37,37
fog10,37,90
Original,6,6
fog10,6,90
Original,62,62
fog10,62,91
Original,77,77
fog10,77,90
Original,19,19
fog10,19,16
Original,52,52
fog10,52,97
Original,32,32
fog10,32,72
Original,21,21
fog10,21,97
Original,51,51
fog10,51,41
Original,32,32
fog10,32,88
Original,48,48
fog10,48,87
Original,78,78
fog10,78,60
Original,48,48
fog10,48,91
Original,63,63
fog10,63,96
Original,93,93
fog10,93,79
Original,52,52
fog10,52,90
Original,66,66
fog10,66,30
Original,69,69
fog10,69,97
Original,51,51
fog10,51,31
Original,97,97
fog10,97,31
Original,41,41
fog10,41,31
Original,90,90
fog10,90,36
Original,46,46
fog10,46,86
Original,63,30
fog10,63,28
Original,75,75
fog10,75,37
Original,45,45
fog10,45,31
Original,46,46
fog10,46,60
Original,28,28
fog10,28,31
Original,46,46
fog10,46,86
Original,52,52
fog10,52,52
Original,32,32
fog10,32,30
Original,78,78
fog10,78,31
Original,83,83
fog10,83,41
Original,16,16
fog10,16,97
Original,69,69
fog10,69,27
Original,78,78
fog10,78,86
Original,48,48
fog10,48,32
Original,77,77
fog10,77,30
Original,17,17
fog10,17,36
Original,52,52
fog10,52,21
Original,90,90
fog10,90,90
Original,90,90
fog10,90,60
Original,36,36
fog10,36,40
Original,41,41
fog10,41,90
Original,78,78
fog10,78,52
Original,0,0
fog10,0,60
Original,52,52
fog10,52,50
Original,52,52
fog10,52,31
Original,45,45
fog10,45,97
Original,28,28
fog10,28,91
Original,67,67
fog10,67,46
Original,78,78
fog10,78,11
Original,11,11
fog10,11,90
Original,78,78
fog10,78,30
Original,90,90
fog10,90,86
Original,24,24
fog10,24,50
Original,16,16
fog10,16,93
Original,15,15
fog10,15,91
Original,55,55
fog10,55,31
Original,21,21
fog10,21,11
Original,16,16
fog10,16,87
Original,23,23
fog10,23,90
Original,78,78
fog10,78,90
Original,17,17
fog10,17,41
Original,40,40
fog10,40,40
Original,28,28
fog10,28,97
Original,72,72
fog10,72,28
Original,29,29
fog10,29,21
Original,32,32
fog10,32,32
Original,74,74
fog10,74,28
Original,90,90
fog10,90,27
Original,52,52
fog10,52,90
Original,52,52
fog10,52,87
Original,15,15
