filter,class,predicted_class
Original,86,86
rain10,86,86
Original,55,55
rain10,55,55
Original,83,83
rain10,83,83
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,15,15
rain10,15,15
Original,36,36
rain10,36,36
Original,32,32
rain10,32,32
Original,46,46
rain10,46,46
Original,50,50
rain10,50,50
Original,21,21
rain10,21,21
Original,45,45
rain10,45,45
Original,90,90
rain10,90,90
Original,79,79
rain10,79,79
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,20,20
rain10,20,48
Original,63,63
rain10,63,63
Original,102,102
rain10,102,102
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,23,23
rain10,23,23
Original,29,29
rain10,29,29
Original,29,29
rain10,29,16
Original,73,73
rain10,73,73
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,52,52
rain10,52,52
Original,39,39
rain10,39,39
Original,41,41
rain10,41,41
Original,50,50
rain10,50,48
Original,78,67
rain10,78,72
Original,1,1
rain10,1,1
Original,46,46
rain10,46,46
Original,76,76
rain10,76,76
Original,37,37
rain10,37,37
Original,72,72
rain10,72,72
Original,53,53
rain10,53,53
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,47,47
rain10,47,47
Original,30,30
rain10,30,30
Original,16,16
rain10,16,16
Original,2,19
rain10,2,19
Original,23,23
rain10,23,23
Original,23,23
rain10,23,23
Original,32,32
rain10,32,32
Original,32,32
rain10,32,32
Original,31,48
rain10,31,96
Original,50,50
rain10,50,50
Original,20,20
rain10,20,20
Original,90,90
rain10,90,90
Original,28,28
rain10,28,90
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,63,66
rain10,63,66
Original,23,23
rain10,23,23
Original,41,41
rain10,41,41
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,74,74
rain10,74,74
Original,90,90
rain10,90,90
Original,0,0
rain10,0,0
Original,90,90
rain10,90,90
Original,61,61
rain10,61,61
Original,63,63
rain10,63,63
Original,23,23
rain10,23,23
Original,17,17
rain10,17,17
Original,12,20
rain10,12,20
Original,23,23
rain10,23,23
Original,28,28
rain10,28,28
Original,67,67
rain10,67,67
Original,16,16
rain10,16,16
Original,16,16
rain10,16,16
Original,52,52
rain10,52,52
Original,51,51
rain10,51,51
Original,45,45
rain10,45,45
Original,57,57
rain10,57,57
Original,55,55
rain10,55,55
Original,83,83
rain10,83,83
Original,96,97
rain10,96,52
Original,72,72
rain10,72,72
Original,52,52
