filter,class,predicted_class
Original,20,20
snow10,20,20
Original,53,50
snow10,53,50
Original,50,50
snow10,50,50
Original,3,16
snow10,3,16
Original,52,52
snow10,52,52
Original,86,86
snow10,86,86
Original,31,31
snow10,31,31
Original,30,87
snow10,30,56
Original,32,32
snow10,32,32
Original,90,77
snow10,90,77
Original,47,47
snow10,47,57
Original,78,78
snow10,78,78
Original,93,93
snow10,93,93
Original,23,23
snow10,23,23
Original,29,23
snow10,29,20
Original,42,42
snow10,42,42
Original,51,51
snow10,51,51
Original,46,46
snow10,46,46
Original,45,45
snow10,45,45
Original,86,86
snow10,86,86
Original,62,62
snow10,62,62
Original,5,23
snow10,5,29
Original,86,86
snow10,86,86
Original,48,48
snow10,48,48
Original,30,30
snow10,30,30
Original,12,12
snow10,12,12
Original,16,16
snow10,16,16
Original,90,90
snow10,90,90
Original,51,51
snow10,51,51
Original,99,99
snow10,99,99
Original,3,3
snow10,3,0
Original,26,26
snow10,26,26
Original,32,32
snow10,32,32
Original,50,53
snow10,50,53
Original,32,32
snow10,32,32
Original,15,15
snow10,15,15
Original,23,23
snow10,23,23
Original,31,31
snow10,31,31
Original,90,90
snow10,90,90
Original,20,20
snow10,20,20
Original,90,90
snow10,90,90
Original,90,90
snow10,90,90
Original,17,17
snow10,17,17
Original,53,53
snow10,53,53
Original,74,74
snow10,74,74
Original,97,91
snow10,97,81
Original,25,25
snow10,25,25
Original,32,32
snow10,32,32
Original,50,50
snow10,50,50
Original,16,16
snow10,16,16
Original,72,72
snow10,72,32
Original,17,17
snow10,17,17
Original,90,90
snow10,90,90
Original,52,52
snow10,52,52
Original,49,49
snow10,49,49
Original,86,86
snow10,86,86
Original,21,21
snow10,21,21
Original,52,52
snow10,52,52
Original,40,40
snow10,40,53
Original,29,29
snow10,29,19
Original,40,40
snow10,40,40
Original,0,0
snow10,0,0
Original,30,30
snow10,30,30
Original,28,28
snow10,28,28
Original,32,32
snow10,32,32
Original,30,30
snow10,30,30
Original,48,48
snow10,48,48
Original,16,16
snow10,16,16
Original,92,92
snow10,92,77
Original,16,16
snow10,16,16
Original,28,28
snow10,28,28
Original,63,63
snow10,63,63
Original,48,48
snow10,48,48
Original,32,32
snow10,32,32
Original,52,50
snow10,52,50
Original,48,50
snow10,48,50
Original,23,23
snow10,23,23
Original,23,23
snow10,23,23
Original,65,65
snow10,65,63
Original,48,48
snow10,48,48
Original,68,68
snow10,68,68
Original,90,90
snow10,90,90
Original,32,32
snow10,32,32
Original,88,55
snow10,88,52
Original,63,66
snow10,63,63
Original,28,28
snow10,28,28
Original,32,32
snow10,32,32
Original,86,86
snow10,86,86
Original,52,52
snow10,52,52
Original,74,74
snow10,74,74
Original,66,77
snow10,66,77
Original,48,48
snow10,48,48
Original,97,97
snow10,97,97
Original,45,45
snow10,45,45
Original,28,28
snow10,28,28
Original,51,51
snow10,51,51
Original,55,55
snow10,55,55
Original,53,53
snow10,53,53
Original,20,20
snow10,20,20
Original,21,21
snow10,21,21
Original,60,60
snow10,60,60
Original,11,11
snow10,11,11
Original,52,52
snow10,52,52
Original,46,46
snow10,46,46
Original,86,86
snow10,86,86
Original,90,90
snow10,90,90
Original,90,90
snow10,90,90
Original,86,42
snow10,86,48
Original,76,76
snow10,76,76
Original,15,23
snow10,15,19
Original,28,28
snow10,28,28
Original,90,90
snow10,90,90
Original,102,102
snow10,102,102
Original,28,28
snow10,28,28
Original,35,35
snow10,35,35
Original,50,50
snow10,50,50
Original,45,45
snow10,45,45
Original,30,30
snow10,30,30
Original,15,15
snow10,15,15
Original,30,30
snow10,30,30
Original,19,19
snow10,19,19
Original,28,28
snow10,28,23
Original,6,6
snow10,6,6
Original,55,55
snow10,55,55
Original,57,57
snow10,57,57
Original,51,51
snow10,51,51
Original,51,51
snow10,51,51
Original,28,28
snow10,28,28
Original,52,53
snow10,52,52
Original,90,90
snow10,90,90
Original,66,66
snow10,66,66
Original,55,35
snow10,55,35
Original,90,90
snow10,90,90
Original,93,23
snow10,93,57
Original,66,66
snow10,66,66
Original,74,74
snow10,74,74
Original,63,63
snow10,63,63
Original,61,61
snow10,61,61
Original,31,31
snow10,31,31
Original,50,50
snow10,50,50
Original,36,36
snow10,36,86
Original,51,51
snow10,51,51
Original,53,53
snow10,53,29
Original,50,50
snow10,50,50
Original,46,46
snow10,46,46
Original,28,28
snow10,28,7
Original,35,35
snow10,35,35
Original,50,50
snow10,50,53
Original,15,15
snow10,15,15
Original,86,86
snow10,86,86
Original,68,68
snow10,68,68
Original,20,20
snow10,20,20
Original,55,55
snow10,55,55
Original,21,21
snow10,21,15
Original,63,63
snow10,63,63
Original,91,91
snow10,91,91
Original,50,50
snow10,50,50
Original,90,90
snow10,90,90
Original,48,48
snow10,48,48
Original,43,43
snow10,43,43
Original,17,17
snow10,17,17
Original,60,60
snow10,60,60
Original,73,73
snow10,73,73
Original,20,20
snow10,20,20
Original,29,0
snow10,29,29
Original,37,37
snow10,37,37
Original,30,30
snow10,30,30
Original,51,51
snow10,51,6
Original,30,30
snow10,30,30
Original,15,15
snow10,15,15
Original,51,51
snow10,51,48
Original,42,42
snow10,42,42
Original,6,7
snow10,6,6
Original,51,51
snow10,51,51
Original,12,12
snow10,12,7
Original,51,51
snow10,51,51
Original,50,50
snow10,50,50
Original,1,1
snow10,1,1
Original,88,88
snow10,88,88
Original,32,32
snow10,32,32
Original,36,36
snow10,36,36
Original,43,43
snow10,43,43
Original,50,50
snow10,50,50
Original,31,31
snow10,31,31
Original,63,63
snow10,63,63
Original,78,78
snow10,78,78
Original,2,2
snow10,2,2
Original,5,5
snow10,5,5
Original,57,53
snow10,57,53
Original,72,72
snow10,72,72
Original,79,79
snow10,79,79
Original,36,36
snow10,36,36
Original,66,43
snow10,66,43
Original,102,102
snow10,102,102
Original,56,50
snow10,56,52
Original,28,28
snow10,28,28
Original,53,53
snow10,53,51
Original,60,60
snow10,60,60
Original,90,90
snow10,90,90
Original,36,36
snow10,36,36
Original,97,97
snow10,97,97
Original,46,45
snow10,46,45
Original,72,72
snow10,72,72
Original,47,47
snow10,47,52
Original,15,15
snow10,15,15
Original,16,16
snow10,16,16
Original,90,90
snow10,90,90
Original,63,63
snow10,63,63
Original,90,90
snow10,90,90
Original,45,45
snow10,45,45
Original,67,67
snow10,67,67
Original,48,48
snow10,48,48
Original,50,50
snow10,50,50
Original,51,51
snow10,51,51
Original,78,78
snow10,78,79
Original,32,32
snow10,32,32
Original,51,51
snow10,51,51
Original,37,37
snow10,37,37
Original,32,32
snow10,32,32
Original,55,55
snow10,55,55
Original,90,90
snow10,90,90
Original,35,35
snow10,35,35
Original,45,45
snow10,45,45
Original,36,36
snow10,36,36
Original,55,55
snow10,55,55
Original,83,83
snow10,83,83
Original,55,55
snow10,55,55
Original,30,30
snow10,30,30
Original,25,25
snow10,25,26
Original,15,15
snow10,15,15
Original,21,21
snow10,21,21
Original,81,81
snow10,81,81
Original,1,1
snow10,1,1
Original,57,57
snow10,57,57
Original,55,55
snow10,55,55
Original,63,63
snow10,63,63
Original,78,78
snow10,78,78
Original,73,73
snow10,73,73
Original,11,11
snow10,11,11
Original,34,34
snow10,34,34
Original,21,21
snow10,21,21
Original,45,45
snow10,45,45
Original,15,15
snow10,15,15
Original,28,28
snow10,28,28
Original,36,36
snow10,36,36
Original,30,30
snow10,30,30
Original,51,51
snow10,51,51
Original,16,16
snow10,16,16
Original,49,49
snow10,49,49
Original,28,28
snow10,28,28
Original,20,20
snow10,20,20
Original,31,31
snow10,31,31
Original,87,87
snow10,87,87
Original,4,50
snow10,4,19
Original,30,30
snow10,30,30
Original,36,36
snow10,36,36
Original,45,45
snow10,45,45
Original,21,21
snow10,21,21
Original,20,20
snow10,20,20
Original,30,30
snow10,30,30
Original,23,23
snow10,23,23
Original,20,20
snow10,20,20
Original,74,74
snow10,74,74
Original,52,52
snow10,52,52
Original,42,42
snow10,42,42
Original,48,48
snow10,48,48
Original,63,63
snow10,63,63
Original,32,32
snow10,32,32
Original,23,23
snow10,23,23
Original,51,51
snow10,51,51
Original,86,86
snow10,86,86
Original,90,90
snow10,90,90
Original,48,48
snow10,48,48
Original,57,37
snow10,57,57
Original,30,30
snow10,30,30
Original,91,91
snow10,91,91
Original,90,90
snow10,90,90
Original,69,79
snow10,69,79
Original,74,74
snow10,74,74
Original,45,45
snow10,45,45
Original,48,48
snow10,48,48
Original,32,32
snow10,32,32
Original,46,46
snow10,46,46
Original,31,31
snow10,31,31
Original,32,32
snow10,32,32
Original,15,15
snow10,15,15
Original,87,87
snow10,87,50
Original,46,46
snow10,46,46
Original,4,4
snow10,4,102
Original,90,90
snow10,90,90
Original,57,57
snow10,57,57
Original,0,19
snow10,0,11
Original,86,86
snow10,86,86
Original,0,0
snow10,0,0
Original,6,6
snow10,6,6
Original,46,46
snow10,46,46
Original,99,90
snow10,99,90
Original,68,68
snow10,68,68
Original,66,66
snow10,66,66
Original,53,53
snow10,53,53
Original,32,32
snow10,32,32
Original,32,32
snow10,32,32
Original,45,45
snow10,45,45
Original,45,45
snow10,45,45
Original,67,67
snow10,67,67
Original,48,48
snow10,48,48
Original,51,51
snow10,51,51
Original,48,48
snow10,48,48
Original,23,23
snow10,23,23
Original,48,48
snow10,48,48
Original,0,0
snow10,0,0
Original,2,2
snow10,2,23
Original,52,52
snow10,52,52
Original,67,67
snow10,67,67
Original,51,51
snow10,51,51
Original,51,51
snow10,51,51
Original,74,74
snow10,74,74
Original,30,30
snow10,30,30
Original,83,83
snow10,83,83
Original,46,46
snow10,46,19
Original,78,72
snow10,78,67
Original,32,32
snow10,32,32
Original,16,16
snow10,16,16
Original,17,17
snow10,17,17
Original,21,21
snow10,21,21
Original,48,48
snow10,48,48
Original,50,50
snow10,50,50
Original,75,75
snow10,75,75
Original,79,79
snow10,79,79
Original,52,52
snow10,52,52
Original,90,90
snow10,90,90
Original,16,16
snow10,16,16
Original,51,51
snow10,51,51
Original,30,30
snow10,30,30
Original,23,23
snow10,23,23
Original,36,36
snow10,36,36
Original,87,87
snow10,87,87
Original,30,30
snow10,30,30
Original,29,21
snow10,29,21
Original,40,40
snow10,40,55
Original,90,90
snow10,90,90
Original,97,97
snow10,97,97
Original,30,30
snow10,30,30
Original,40,40
snow10,40,40
Original,32,32
snow10,32,32
Original,23,23
snow10,23,23
Original,90,90
snow10,90,90
Original,97,97
snow10,97,97
Original,30,30
snow10,30,30
Original,55,55
snow10,55,55
Original,53,53
snow10,53,53
Original,30,30
snow10,30,30
Original,20,20
snow10,20,20
Original,34,34
snow10,34,34
Original,90,90
snow10,90,90
Original,36,36
snow10,36,36
Original,30,30
snow10,30,30
Original,30,30
snow10,30,30
Original,68,68
snow10,68,68
Original,74,74
snow10,74,74
Original,36,36
snow10,36,36
Original,19,19
snow10,19,19
Original,55,55
snow10,55,55
Original,15,15
snow10,15,15
Original,59,59
snow10,59,60
Original,16,79
snow10,16,48
Original,35,35
snow10,35,35
Original,68,68
snow10,68,77
Original,87,61
snow10,87,86
Original,16,16
snow10,16,16
Original,23,23
snow10,23,23
Original,46,46
snow10,46,46
Original,86,86
snow10,86,86
Original,30,30
snow10,30,30
Original,50,50
snow10,50,50
Original,36,36
snow10,36,36
Original,30,30
snow10,30,30
Original,52,52
snow10,52,52
Original,73,73
snow10,73,73
Original,1,1
snow10,1,1
Original,83,83
snow10,83,83
Original,36,36
snow10,36,36
Original,21,21
snow10,21,21
Original,19,19
snow10,19,19
Original,30,30
snow10,30,30
Original,6,6
snow10,6,6
Original,20,20
snow10,20,20
Original,52,52
snow10,52,52
Original,15,15
snow10,15,15
Original,21,21
snow10,21,21
Original,23,23
snow10,23,23
Original,46,46
snow10,46,46
Original,70,70
snow10,70,70
Original,56,56
snow10,56,56
Original,87,87
snow10,87,87
Original,50,50
snow10,50,50
Original,0,0
snow10,0,0
Original,63,63
snow10,63,63
Original,52,52
snow10,52,52
Original,16,16
snow10,16,16
Original,45,45
snow10,45,45
Original,97,97
snow10,97,97
Original,30,30
snow10,30,30
Original,23,23
snow10,23,23
Original,52,52
snow10,52,52
Original,90,90
snow10,90,90
Original,74,74
snow10,74,74
Original,30,30
snow10,30,30
Original,67,67
snow10,67,67
Original,51,53
snow10,51,52
Original,63,63
snow10,63,63
Original,53,53
snow10,53,53
Original,30,30
snow10,30,30
Original,45,45
snow10,45,45
Original,12,12
snow10,12,12
Original,50,90
snow10,50,90
Original,45,45
snow10,45,45
Original,30,30
snow10,30,30
Original,51,51
snow10,51,51
Original,48,48
snow10,48,48
Original,45,45
snow10,45,45
Original,83,83
snow10,83,83
Original,60,60
snow10,60,59
Original,87,87
snow10,87,86
Original,61,61
snow10,61,61
Original,28,28
snow10,28,28
Original,55,55
snow10,55,55
Original,24,24
snow10,24,21
Original,60,60
snow10,60,60
Original,30,30
snow10,30,30
Original,20,90
snow10,20,20
Original,51,51
snow10,51,51
Original,86,86
snow10,86,86
Original,43,43
snow10,43,43
Original,93,93
snow10,93,50
Original,20,20
snow10,20,20
Original,32,32
snow10,32,32
Original,30,30
snow10,30,30
Original,77,77
snow10,77,77
Original,50,50
snow10,50,50
Original,98,74
snow10,98,98
Original,46,46
snow10,46,46
Original,61,61
snow10,61,61
Original,32,32
snow10,32,32
Original,53,53
snow10,53,20
Original,57,57
snow10,57,57
Original,17,17
snow10,17,17
Original,77,77
snow10,77,77
Original,31,31
snow10,31,27
Original,9,12
snow10,9,12
Original,22,22
snow10,22,22
Original,32,32
snow10,32,32
Original,97,97
snow10,97,97
Original,22,22
snow10,22,22
Original,63,63
snow10,63,63
Original,90,90
snow10,90,90
Original,55,55
snow10,55,50
Original,74,74
snow10,74,90
Original,23,23
snow10,23,23
Original,31,31
snow10,31,31
Original,46,46
