filter,class,predicted_class
Original,30,30
snownight,30,30
Original,23,23
snownight,23,23
Original,17,17
snownight,17,19
Original,66,66
snownight,66,66
Original,87,60
snownight,87,48
Original,86,86
snownight,86,86
Original,20,20
snownight,20,20
Original,66,66
snownight,66,66
Original,74,74
snownight,74,74
Original,16,16
snownight,16,12
Original,99,99
snownight,99,74
Original,90,90
snownight,90,77
Original,21,21
snownight,21,16
Original,90,90
snownight,90,66
Original,55,55
snownight,55,53
Original,28,28
snownight,28,29
Original,43,43
snownight,43,43
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,63,63
snownight,63,63
Original,26,26
snownight,26,26
Original,34,34
snownight,34,34
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,90,90
snownight,90,20
Original,31,31
snownight,31,31
Original,52,52
snownight,52,52
Original,52,52
snownight,52,43
Original,50,50
snownight,50,32
Original,83,83
snownight,83,30
Original,15,15
snownight,15,12
Original,46,46
snownight,46,46
Original,55,55
snownight,55,55
Original,78,78
snownight,78,78
Original,11,11
snownight,11,11
Original,29,29
snownight,29,4
Original,31,31
snownight,31,79
Original,90,90
snownight,90,90
Original,48,53
snownight,48,52
Original,45,45
snownight,45,45
Original,90,90
snownight,90,57
Original,52,52
snownight,52,52
Original,28,28
snownight,28,28
Original,20,20
snownight,20,20
Original,52,52
snownight,52,52
Original,53,53
snownight,53,55
Original,63,63
snownight,63,90
Original,92,83
snownight,92,83
Original,20,20
snownight,20,20
Original,57,57
snownight,57,57
Original,52,52
snownight,52,52
Original,62,62
snownight,62,62
Original,30,30
snownight,30,30
Original,2,2
snownight,2,2
Original,67,67
snownight,67,67
Original,53,53
snownight,53,53
Original,63,63
snownight,63,77
Original,16,16
snownight,16,16
Original,15,15
snownight,15,63
Original,16,16
snownight,16,28
Original,66,66
snownight,66,60
Original,52,52
snownight,52,52
Original,30,30
snownight,30,30
Original,59,59
snownight,59,59
Original,51,51
snownight,51,23
Original,45,45
snownight,45,45
Original,63,63
snownight,63,77
Original,50,50
snownight,50,50
Original,32,32
snownight,32,32
Original,46,46
snownight,46,46
Original,30,30
snownight,30,30
Original,77,77
snownight,77,77
Original,67,67
snownight,67,67
Original,51,51
snownight,51,51
Original,31,31
snownight,31,72
Original,16,16
snownight,16,28
Original,52,52
snownight,52,52
Original,42,42
snownight,42,42
Original,31,31
snownight,31,31
Original,53,53
snownight,53,57
Original,50,50
snownight,50,57
Original,30,30
snownight,30,30
Original,16,16
snownight,16,16
Original,30,30
snownight,30,30
Original,78,78
snownight,78,78
Original,37,37
snownight,37,37
Original,90,90
snownight,90,90
Original,22,22
snownight,22,22
Original,19,19
snownight,19,19
Original,48,48
snownight,48,51
Original,55,55
snownight,55,55
Original,55,55
snownight,55,55
Original,75,75
snownight,75,75
Original,12,12
snownight,12,12
Original,52,50
snownight,52,32
Original,31,31
snownight,31,31
Original,16,16
snownight,16,16
Original,52,52
snownight,52,67
Original,52,52
snownight,52,48
Original,67,67
snownight,67,67
Original,46,46
snownight,46,46
Original,63,63
snownight,63,77
Original,30,30
snownight,30,30
Original,28,28
snownight,28,15
Original,48,48
snownight,48,48
Original,77,77
snownight,77,77
Original,37,37
snownight,37,37
Original,19,19
snownight,19,19
Original,31,31
snownight,31,20
Original,36,36
snownight,36,86
Original,46,46
snownight,46,46
Original,91,91
snownight,91,91
Original,70,70
snownight,70,70
Original,55,57
snownight,55,6
Original,52,52
snownight,52,50
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,83,83
snownight,83,83
Original,16,16
snownight,16,100
Original,45,45
snownight,45,45
Original,46,46
snownight,46,52
Original,45,45
snownight,45,30
Original,78,72
snownight,78,57
Original,50,50
snownight,50,50
Original,86,86
snownight,86,30
Original,51,51
snownight,51,51
Original,86,86
snownight,86,87
Original,23,23
snownight,23,23
Original,45,45
snownight,45,45
Original,86,86
snownight,86,87
Original,51,53
snownight,51,27
Original,52,52
snownight,52,52
Original,20,20
snownight,20,20
Original,41,41
snownight,41,41
Original,55,55
snownight,55,37
Original,20,20
snownight,20,20
Original,1,1
snownight,1,15
Original,48,48
snownight,48,30
Original,12,12
snownight,12,12
Original,0,0
snownight,0,0
Original,46,46
snownight,46,28
Original,57,57
snownight,57,31
Original,32,32
snownight,32,36
Original,16,16
snownight,16,12
Original,52,52
snownight,52,52
Original,78,78
snownight,78,77
Original,30,30
snownight,30,30
Original,35,35
snownight,35,57
Original,92,92
snownight,92,48
Original,55,55
snownight,55,55
Original,48,48
snownight,48,57
Original,52,52
snownight,52,46
Original,23,23
snownight,23,23
Original,78,78
snownight,78,78
Original,15,15
snownight,15,15
Original,36,36
snownight,36,52
Original,53,53
snownight,53,53
Original,50,50
snownight,50,52
Original,74,74
snownight,74,52
Original,78,78
snownight,78,77
Original,57,57
snownight,57,57
Original,32,28
snownight,32,57
Original,5,5
snownight,5,26
Original,51,53
snownight,51,30
Original,50,50
snownight,50,79
Original,63,63
snownight,63,77
Original,41,41
snownight,41,41
Original,48,48
snownight,48,48
Original,32,32
snownight,32,86
Original,48,48
snownight,48,52
Original,0,0
snownight,0,0
Original,52,52
snownight,52,50
Original,83,83
snownight,83,83
Original,57,57
snownight,57,57
Original,29,23
snownight,29,23
Original,48,48
snownight,48,55
Original,23,23
snownight,23,23
Original,0,0
snownight,0,26
Original,51,51
snownight,51,55
Original,32,32
snownight,32,32
Original,43,43
snownight,43,43
Original,43,43
snownight,43,52
Original,51,51
snownight,51,51
Original,63,63
snownight,63,63
Original,74,74
snownight,74,74
Original,16,16
snownight,16,16
Original,75,75
snownight,75,66
Original,55,55
snownight,55,55
Original,16,16
snownight,16,16
Original,66,66
snownight,66,66
Original,32,32
snownight,32,32
Original,23,23
snownight,23,29
Original,28,28
snownight,28,0
Original,51,51
snownight,51,51
Original,30,30
snownight,30,30
Original,35,35
snownight,35,35
Original,88,86
snownight,88,86
Original,41,41
snownight,41,45
Original,32,32
snownight,32,23
Original,28,28
snownight,28,21
Original,74,74
snownight,74,74
Original,8,6
snownight,8,50
Original,53,39
snownight,53,52
Original,15,20
snownight,15,6
Original,48,48
snownight,48,48
Original,48,48
snownight,48,57
Original,72,72
snownight,72,72
Original,74,74
snownight,74,90
Original,32,32
snownight,32,32
Original,53,53
snownight,53,53
Original,25,25
snownight,25,18
Original,97,97
snownight,97,45
Original,86,86
snownight,86,66
Original,52,52
snownight,52,77
Original,57,57
snownight,57,57
Original,63,63
snownight,63,66
Original,28,28
snownight,28,15
Original,48,48
snownight,48,48
Original,2,12
snownight,2,20
Original,32,32
snownight,32,32
Original,51,51
snownight,51,50
Original,30,30
snownight,30,100
Original,46,46
snownight,46,46
Original,37,37
snownight,37,57
Original,79,79
snownight,79,79
Original,52,52
snownight,52,52
Original,28,28
snownight,28,28
Original,7,7
snownight,7,8
Original,67,67
snownight,67,67
Original,28,28
snownight,28,28
Original,86,86
snownight,86,87
Original,83,83
snownight,83,83
Original,90,90
snownight,90,90
Original,77,77
snownight,77,77
Original,1,1
snownight,1,77
Original,57,50
snownight,57,52
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,63,63
snownight,63,63
Original,16,16
snownight,16,23
Original,66,66
snownight,66,67
Original,15,15
snownight,15,29
Original,58,58
snownight,58,41
Original,74,74
snownight,74,74
Original,50,50
snownight,50,77
Original,52,52
snownight,52,52
Original,63,63
snownight,63,63
Original,50,50
snownight,50,86
Original,55,55
snownight,55,77
Original,68,68
snownight,68,68
Original,16,16
snownight,16,16
Original,55,55
snownight,55,77
Original,60,60
snownight,60,60
Original,90,90
snownight,90,90
Original,66,63
snownight,66,77
Original,15,15
snownight,15,15
Original,16,16
snownight,16,17
Original,51,51
snownight,51,32
Original,3,3
snownight,3,20
Original,46,46
snownight,46,46
Original,45,45
snownight,45,45
Original,83,83
snownight,83,83
Original,32,32
snownight,32,30
Original,73,73
snownight,73,73
Original,30,30
snownight,30,30
Original,52,52
snownight,52,52
Original,41,41
snownight,41,41
Original,74,74
snownight,74,74
Original,36,36
snownight,36,36
Original,77,77
snownight,77,77
Original,51,51
snownight,51,51
Original,79,79
snownight,79,79
Original,23,23
snownight,23,23
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,45,45
snownight,45,45
Original,67,67
snownight,67,30
Original,86,86
snownight,86,86
Original,50,50
snownight,50,50
Original,16,16
snownight,16,16
Original,45,45
snownight,45,45
Original,23,23
snownight,23,62
Original,87,87
snownight,87,15
Original,57,57
snownight,57,7
Original,66,66
snownight,66,63
Original,45,45
snownight,45,45
Original,90,90
snownight,90,90
Original,1,1
snownight,1,1
Original,45,45
snownight,45,45
Original,17,15
snownight,17,63
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,42,42
snownight,42,57
Original,31,31
snownight,31,45
Original,31,31
snownight,31,31
Original,74,74
snownight,74,74
Original,53,53
snownight,53,53
Original,28,28
snownight,28,28
Original,48,48
snownight,48,48
Original,63,63
snownight,63,63
Original,36,36
snownight,36,36
Original,3,3
snownight,3,3
Original,50,50
snownight,50,53
Original,55,55
snownight,55,55
Original,53,57
snownight,53,86
Original,87,87
snownight,87,61
Original,23,23
snownight,23,20
Original,0,0
snownight,0,0
Original,30,30
snownight,30,30
Original,51,51
snownight,51,51
Original,36,36
snownight,36,36
Original,45,45
snownight,45,45
Original,23,23
snownight,23,23
Original,45,45
snownight,45,45
Original,90,90
snownight,90,47
Original,78,78
snownight,78,78
Original,87,87
snownight,87,87
Original,67,67
snownight,67,83
Original,50,50
snownight,50,52
Original,93,93
snownight,93,48
Original,63,63
snownight,63,63
Original,32,32
snownight,32,32
Original,30,30
snownight,30,30
Original,48,48
snownight,48,43
Original,67,67
snownight,67,83
Original,75,75
snownight,75,75
Original,87,87
snownight,87,77
Original,50,50
snownight,50,46
Original,55,57
snownight,55,46
Original,52,52
snownight,52,63
Original,63,63
snownight,63,63
Original,6,1
snownight,6,6
Original,21,21
snownight,21,21
Original,86,86
snownight,86,24
Original,29,29
snownight,29,29
Original,67,67
snownight,67,67
Original,83,83
snownight,83,83
Original,83,83
snownight,83,83
Original,48,48
snownight,48,46
Original,23,23
snownight,23,23
Original,52,52
snownight,52,52
Original,20,20
snownight,20,20
Original,20,20
snownight,20,20
Original,75,75
snownight,75,77
Original,49,49
snownight,49,49
Original,31,31
snownight,31,31
Original,37,37
snownight,37,37
Original,31,31
snownight,31,31
Original,23,23
snownight,23,15
Original,67,67
snownight,67,67
Original,19,19
snownight,19,19
Original,20,20
snownight,20,20
Original,87,87
snownight,87,61
Original,57,57
snownight,57,57
Original,55,55
snownight,55,23
Original,32,32
snownight,32,32
Original,75,75
snownight,75,75
Original,63,63
snownight,63,66
Original,90,90
snownight,90,71
Original,48,48
snownight,48,57
Original,36,36
snownight,36,36
Original,45,45
snownight,45,46
Original,28,28
snownight,28,16
Original,63,63
snownight,63,63
Original,77,74
snownight,77,40
Original,72,72
snownight,72,72
Original,83,83
snownight,83,100
Original,83,83
snownight,83,83
Original,52,52
snownight,52,57
Original,87,87
snownight,87,87
Original,102,102
snownight,102,90
Original,30,30
snownight,30,30
Original,26,26
snownight,26,26
Original,36,36
snownight,36,36
Original,81,81
snownight,81,81
Original,90,90
snownight,90,21
Original,91,91
snownight,91,90
Original,22,22
snownight,22,22
Original,21,21
snownight,21,21
Original,20,20
snownight,20,20
Original,57,57
snownight,57,52
Original,30,30
snownight,30,16
Original,31,31
snownight,31,77
Original,23,23
snownight,23,23
Original,90,90
snownight,90,90
Original,32,32
snownight,32,77
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,32,32
snownight,32,39
Original,20,20
snownight,20,20
Original,57,57
snownight,57,55
Original,55,55
snownight,55,55
Original,32,32
snownight,32,32
Original,90,90
snownight,90,20
Original,91,66
snownight,91,57
Original,50,50
snownight,50,67
Original,59,59
snownight,59,62
Original,48,48
snownight,48,52
Original,90,79
snownight,90,79
Original,31,31
snownight,31,32
Original,46,46
snownight,46,46
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,77,77
snownight,77,77
Original,63,63
snownight,63,63
Original,23,23
snownight,23,23
Original,63,63
snownight,63,74
Original,50,50
snownight,50,52
Original,67,67
snownight,67,67
Original,52,49
snownight,52,6
Original,50,50
snownight,50,50
Original,3,0
snownight,3,0
Original,16,16
snownight,16,16
Original,90,90
snownight,90,90
Original,52,52
snownight,52,50
Original,78,78
snownight,78,74
Original,16,16
snownight,16,90
Original,16,16
snownight,16,16
Original,50,50
snownight,50,20
Original,91,91
snownight,91,57
Original,23,23
snownight,23,23
Original,78,78
snownight,78,78
Original,87,87
snownight,87,87
Original,74,74
snownight,74,32
Original,66,66
snownight,66,77
Original,48,48
snownight,48,48
Original,32,66
snownight,32,57
Original,57,55
snownight,57,32
Original,45,45
snownight,45,45
Original,46,46
snownight,46,74
Original,21,21
snownight,21,28
Original,15,15
snownight,15,86
Original,93,93
snownight,93,16
Original,78,78
snownight,78,78
Original,45,45
snownight,45,40
Original,77,77
snownight,77,77
Original,15,15
snownight,15,15
Original,23,23
snownight,23,90
Original,86,86
snownight,86,86
Original,12,12
snownight,12,17
Original,81,81
snownight,81,79
Original,66,63
snownight,66,68
Original,63,63
snownight,63,30
Original,22,22
snownight,22,22
Original,31,31
snownight,31,31
Original,0,0
snownight,0,0
Original,55,55
snownight,55,57
Original,53,53
snownight,53,20
Original,63,63
snownight,63,63
Original,45,45
snownight,45,45
Original,32,32
snownight,32,52
Original,23,23
snownight,23,23
Original,37,58
snownight,37,93
Original,51,51
snownight,51,51
Original,7,6
snownight,7,7
Original,101,101
snownight,101,101
Original,48,48
snownight,48,77
Original,87,87
snownight,87,87
Original,32,32
snownight,32,32
Original,57,57
snownight,57,48
Original,30,30
snownight,30,30
Original,20,20
snownight,20,20
Original,79,79
snownight,79,79
Original,57,57
snownight,57,83
Original,33,75
snownight,33,20
Original,66,63
snownight,66,63
Original,28,28
snownight,28,28
Original,28,28
snownight,28,28
Original,52,52
snownight,52,52
Original,63,63
snownight,63,63
Original,41,41
snownight,41,45
Original,90,90
snownight,90,79
Original,48,48
snownight,48,50
Original,90,90
snownight,90,90
Original,90,90
snownight,90,46
Original,63,66
snownight,63,70
Original,16,16
snownight,16,16
Original,28,28
snownight,28,28
Original,28,28
snownight,28,50
Original,16,16
snownight,16,16
Original,42,42
snownight,42,57
Original,23,23
snownight,23,23
Original,77,67
snownight,77,78
Original,12,12
snownight,12,1
Original,16,16
snownight,16,29
Original,30,30
snownight,30,30
Original,48,48
snownight,48,48
Original,36,36
snownight,36,36
Original,55,55
snownight,55,52
Original,30,30
snownight,30,51
Original,93,62
snownight,93,16
Original,78,72
snownight,78,72
Original,29,29
snownight,29,23
Original,53,50
snownight,53,30
Original,87,87
snownight,87,62
Original,15,15
snownight,15,23
Original,11,11
snownight,11,11
Original,52,52
snownight,52,52
Original,12,12
snownight,12,12
Original,50,50
snownight,50,50
Original,69,69
snownight,69,81
Original,53,53
snownight,53,53
Original,68,68
snownight,68,78
Original,86,86
snownight,86,73
Original,50,50
snownight,50,50
Original,77,74
snownight,77,74
Original,90,90
snownight,90,66
Original,50,50
snownight,50,50
Original,45,45
snownight,45,48
Original,28,28
snownight,28,28
Original,86,86
snownight,86,86
Original,36,36
snownight,36,36
Original,66,66
snownight,66,67
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,60,60
snownight,60,60
Original,20,16
snownight,20,16
Original,77,77
snownight,77,74
Original,67,67
snownight,67,67
Original,74,74
snownight,74,74
Original,19,19
snownight,19,26
Original,90,90
snownight,90,90
Original,19,19
snownight,19,19
Original,6,6
snownight,6,6
Original,17,17
snownight,17,17
Original,72,72
snownight,72,72
Original,28,28
snownight,28,46
Original,33,33
snownight,33,33
Original,19,19
snownight,19,19
Original,32,32
snownight,32,90
Original,90,90
snownight,90,90
Original,74,74
snownight,74,74
Original,37,37
snownight,37,55
Original,42,42
snownight,42,42
Original,48,48
snownight,48,48
Original,28,28
snownight,28,19
Original,28,28
snownight,28,28
Original,28,28
snownight,28,28
Original,30,30
snownight,30,31
Original,16,16
snownight,16,23
Original,52,52
snownight,52,6
Original,63,63
snownight,63,63
Original,16,16
snownight,16,86
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,6,6
snownight,6,7
Original,0,0
snownight,0,16
Original,90,90
snownight,90,90
Original,78,78
snownight,78,78
Original,21,21
snownight,21,21
Original,32,32
snownight,32,32
Original,57,57
snownight,57,57
Original,16,16
snownight,16,16
Original,20,20
snownight,20,1
Original,35,35
snownight,35,35
Original,12,1
snownight,12,1
Original,36,36
snownight,36,36
Original,52,52
snownight,52,50
Original,46,46
snownight,46,46
Original,51,51
snownight,51,51
Original,28,28
snownight,28,21
Original,51,51
snownight,51,1
Original,51,51
snownight,51,77
Original,74,74
snownight,74,74
Original,31,31
snownight,31,31
Original,66,66
snownight,66,20
Original,43,65
snownight,43,57
Original,79,78
snownight,79,102
Original,7,7
snownight,7,16
Original,50,50
snownight,50,50
Original,7,16
snownight,7,7
Original,31,31
snownight,31,35
Original,55,55
snownight,55,52
Original,56,56
snownight,56,50
Original,60,60
snownight,60,52
Original,57,57
snownight,57,57
Original,67,67
snownight,67,67
Original,63,63
snownight,63,63
Original,23,23
snownight,23,23
Original,57,57
snownight,57,52
Original,39,39
snownight,39,77
Original,89,89
snownight,89,89
Original,66,74
snownight,66,74
Original,90,90
snownight,90,90
Original,87,87
snownight,87,62
Original,30,30
snownight,30,30
Original,36,36
snownight,36,36
Original,37,37
snownight,37,52
Original,46,46
snownight,46,46
Original,50,50
snownight,50,52
Original,16,16
snownight,16,16
Original,14,46
snownight,14,30
Original,31,31
snownight,31,31
Original,83,83
snownight,83,83
Original,99,99
snownight,99,99
Original,48,48
snownight,48,48
Original,50,50
snownight,50,2
Original,79,79
snownight,79,78
Original,48,50
snownight,48,53
Original,87,87
snownight,87,87
Original,2,2
snownight,2,15
Original,16,16
snownight,16,16
Original,94,62
snownight,94,62
Original,2,2
snownight,2,2
Original,15,15
snownight,15,55
Original,40,40
snownight,40,40
Original,39,39
snownight,39,39
Original,74,74
snownight,74,74
Original,81,81
snownight,81,81
Original,53,53
snownight,53,53
Original,36,36
snownight,36,50
Original,0,0
snownight,0,16
Original,51,51
snownight,51,57
Original,28,28
snownight,28,15
Original,86,86
snownight,86,87
Original,102,102
snownight,102,90
Original,86,86
snownight,86,16
Original,53,53
snownight,53,55
Original,90,90
snownight,90,42
Original,57,57
snownight,57,55
Original,30,55
snownight,30,16
Original,20,20
snownight,20,90
Original,63,63
snownight,63,63
Original,50,50
snownight,50,60
Original,6,6
snownight,6,6
Original,16,16
snownight,16,19
Original,61,61
snownight,61,61
Original,52,52
snownight,52,52
Original,40,40
snownight,40,40
Original,12,12
snownight,12,46
Original,87,87
snownight,87,87
Original,30,30
snownight,30,30
Original,32,32
snownight,32,32
Original,53,53
snownight,53,31
Original,50,50
snownight,50,30
Original,89,93
snownight,89,0
Original,71,71
snownight,71,16
Original,72,72
snownight,72,72
Original,78,78
snownight,78,78
Original,20,20
snownight,20,16
Original,78,78
snownight,78,90
Original,48,48
snownight,48,50
Original,51,51
snownight,51,49
Original,87,87
snownight,87,87
Original,30,30
snownight,30,57
Original,78,78
snownight,78,78
Original,90,90
snownight,90,90
Original,7,90
snownight,7,52
Original,16,16
snownight,16,16
Original,20,20
snownight,20,20
Original,77,77
snownight,77,77
Original,52,52
snownight,52,57
Original,32,59
snownight,32,3
Original,74,66
snownight,74,66
Original,32,32
snownight,32,32
Original,19,19
snownight,19,19
Original,31,31
snownight,31,57
Original,55,55
snownight,55,55
Original,20,20
snownight,20,29
Original,45,45
snownight,45,45
Original,53,53
snownight,53,53
Original,30,30
snownight,30,30
Original,16,16
snownight,16,23
Original,55,55
snownight,55,55
Original,78,78
snownight,78,77
Original,32,32
snownight,32,32
Original,16,16
snownight,16,16
Original,34,34
snownight,34,50
Original,36,36
snownight,36,29
Original,87,87
snownight,87,87
Original,48,48
snownight,48,48
Original,23,23
snownight,23,77
Original,77,77
snownight,77,77
Original,67,67
snownight,67,67
Original,34,34
snownight,34,34
Original,49,49
snownight,49,49
Original,23,28
snownight,23,16
Original,31,30
snownight,31,30
Original,63,63
snownight,63,63
Original,63,63
snownight,63,63
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,42,42
snownight,42,42
Original,30,50
snownight,30,77
Original,52,53
snownight,52,19
Original,78,78
snownight,78,78
Original,90,90
snownight,90,90
Original,78,78
snownight,78,78
Original,52,52
snownight,52,52
Original,31,31
snownight,31,78
Original,20,20
snownight,20,20
Original,63,63
snownight,63,78
Original,90,90
snownight,90,90
Original,86,86
snownight,86,86
Original,63,63
snownight,63,66
Original,74,74
snownight,74,74
Original,90,90
snownight,90,90
Original,11,11
snownight,11,16
Original,50,50
snownight,50,50
Original,63,63
snownight,63,48
Original,52,52
snownight,52,52
Original,46,46
snownight,46,55
Original,31,31
snownight,31,31
Original,74,74
snownight,74,74
Original,28,28
snownight,28,15
Original,25,25
snownight,25,32
Original,46,46
snownight,46,45
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,50,50
snownight,50,50
Original,52,52
snownight,52,52
Original,87,60
snownight,87,88
Original,15,20
snownight,15,7
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,63,63
snownight,63,74
Original,32,32
snownight,32,32
Original,27,36
snownight,27,50
Original,50,50
snownight,50,50
Original,31,32
snownight,31,66
Original,90,90
snownight,90,90
Original,63,66
snownight,63,30
Original,32,39
snownight,32,30
Original,72,72
snownight,72,72
Original,41,41
snownight,41,41
Original,74,74
snownight,74,77
Original,55,55
snownight,55,57
Original,23,23
snownight,23,23
Original,68,68
snownight,68,68
Original,90,90
snownight,90,90
Original,23,23
snownight,23,23
Original,93,95
snownight,93,57
Original,52,52
snownight,52,52
Original,1,6
snownight,1,24
Original,67,67
snownight,67,67
Original,52,52
snownight,52,52
Original,79,79
snownight,79,79
Original,74,74
snownight,74,74
Original,32,32
snownight,32,32
Original,28,28
snownight,28,57
Original,55,55
snownight,55,50
Original,86,86
snownight,86,86
Original,46,46
snownight,46,46
Original,77,77
snownight,77,77
Original,46,46
snownight,46,46
Original,86,86
snownight,86,86
Original,87,87
snownight,87,87
Original,87,87
snownight,87,50
Original,97,97
snownight,97,97
Original,45,45
snownight,45,50
Original,12,12
snownight,12,46
Original,87,87
snownight,87,87
Original,77,77
snownight,77,77
Original,32,32
snownight,32,32
Original,28,28
snownight,28,28
Original,61,61
snownight,61,63
Original,16,16
snownight,16,16
Original,17,17
snownight,17,30
Original,28,28
snownight,28,7
Original,49,49
snownight,49,60
Original,19,19
snownight,19,16
Original,30,30
snownight,30,30
Original,51,51
snownight,51,48
Original,92,91
snownight,92,91
Original,20,20
snownight,20,23
Original,57,57
snownight,57,57
Original,63,63
snownight,63,62
Original,45,45
snownight,45,45
Original,28,28
snownight,28,21
Original,66,66
snownight,66,77
Original,49,49
snownight,49,49
Original,67,67
snownight,67,67
Original,61,61
snownight,61,63
Original,57,57
snownight,57,57
Original,52,48
snownight,52,50
Original,31,31
snownight,31,31
Original,50,50
snownight,50,50
