filter,class,predicted_class
Original,66,66
snownight,66,66
Original,40,40
snownight,40,40
Original,28,28
snownight,28,28
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,74,74
snownight,74,74
Original,23,23
snownight,23,23
Original,46,46
snownight,46,46
Original,51,51
snownight,51,51
Original,41,41
snownight,41,41
Original,55,55
snownight,55,55
Original,51,51
snownight,51,51
Original,48,48
snownight,48,48
Original,52,52
snownight,52,52
Original,23,23
snownight,23,29
Original,16,16
snownight,16,16
Original,28,28
snownight,28,21
Original,30,30
snownight,30,30
Original,28,28
snownight,28,28
Original,59,59
snownight,59,41
Original,20,20
snownight,20,29
Original,72,72
snownight,72,72
Original,57,57
snownight,57,57
Original,41,41
snownight,41,41
Original,20,20
snownight,20,20
Original,77,74
snownight,77,90
Original,39,39
snownight,39,39
Original,16,16
snownight,16,16
Original,77,77
snownight,77,77
Original,22,6
snownight,22,90
Original,30,30
snownight,30,30
Original,86,86
snownight,86,86
Original,55,55
snownight,55,55
Original,52,52
snownight,52,52
Original,53,53
snownight,53,50
Original,50,50
snownight,50,50
Original,55,55
snownight,55,57
Original,90,90
snownight,90,90
Original,52,52
snownight,52,52
Original,35,35
snownight,35,35
Original,22,22
snownight,22,22
Original,6,6
snownight,6,6
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,45,45
snownight,45,45
Original,52,52
snownight,52,52
Original,21,21
snownight,21,21
Original,20,20
snownight,20,20
Original,50,50
snownight,50,50
Original,17,17
snownight,17,15
Original,66,66
snownight,66,66
Original,67,67
snownight,67,67
Original,79,79
snownight,79,78
Original,11,11
snownight,11,11
Original,55,55
snownight,55,55
Original,15,15
snownight,15,15
Original,31,31
snownight,31,31
Original,74,74
snownight,74,74
Original,78,78
snownight,78,78
Original,90,90
snownight,90,90
Original,37,37
snownight,37,37
Original,16,16
snownight,16,16
Original,39,39
snownight,39,45
Original,53,53
snownight,53,53
Original,20,20
snownight,20,20
Original,57,57
snownight,57,55
Original,16,16
snownight,16,16
Original,15,15
snownight,15,15
Original,66,66
snownight,66,52
Original,52,52
snownight,52,52
Original,67,67
snownight,67,67
Original,50,50
snownight,50,50
Original,48,48
snownight,48,55
Original,20,23
snownight,20,72
Original,90,90
snownight,90,90
Original,90,90
snownight,90,90
Original,31,31
snownight,31,31
Original,46,46
snownight,46,46
Original,51,51
snownight,51,51
Original,32,32
