filter,class,predicted_class
Original,66,66
snow10,66,66
Original,31,31
snow10,31,31
Original,77,77
snow10,77,48
Original,60,60
snow10,60,15
Original,52,52
snow10,52,46
Original,81,81
snow10,81,81
Original,78,78
snow10,78,68
Original,28,28
snow10,28,28
Original,16,16
snow10,16,16
Original,67,67
snow10,67,67
Original,28,28
snow10,28,28
Original,50,50
snow10,50,50
Original,50,50
snow10,50,50
Original,29,29
snow10,29,17
Original,12,12
snow10,12,12
Original,76,76
snow10,76,76
Original,31,31
snow10,31,31
Original,52,52
snow10,52,52
Original,70,70
snow10,70,70
Original,75,39
snow10,75,39
Original,67,67
snow10,67,67
Original,20,20
snow10,20,20
Original,91,93
snow10,91,70
Original,77,77
snow10,77,77
Original,45,45
snow10,45,45
Original,19,19
snow10,19,48
Original,91,91
snow10,91,91
Original,79,75
snow10,79,78
Original,65,65
snow10,65,66
Original,46,46
snow10,46,46
Original,52,52
snow10,52,52
Original,19,19
snow10,19,28
Original,77,77
snow10,77,77
Original,32,32
snow10,32,32
Original,20,20
snow10,20,20
Original,52,52
snow10,52,52
Original,67,67
snow10,67,67
Original,32,32
snow10,32,32
Original,47,47
snow10,47,47
Original,62,62
snow10,62,62
Original,68,68
snow10,68,68
Original,53,53
snow10,53,52
Original,63,63
snow10,63,63
Original,15,15
snow10,15,15
Original,50,50
snow10,50,50
Original,52,52
snow10,52,52
Original,1,1
snow10,1,1
Original,11,11
snow10,11,11
Original,48,48
snow10,48,48
Original,55,55
snow10,55,55
Original,30,30
snow10,30,30
Original,48,48
snow10,48,48
Original,20,20
snow10,20,20
Original,73,67
snow10,73,55
Original,90,90
snow10,90,90
Original,46,46
snow10,46,16
Original,0,0
snow10,0,0
Original,63,63
snow10,63,63
Original,78,66
snow10,78,66
Original,37,37
snow10,37,37
Original,32,32
snow10,32,32
Original,90,90
snow10,90,90
Original,15,15
snow10,15,15
Original,29,29
snow10,29,50
Original,16,16
snow10,16,16
Original,72,70
snow10,72,77
Original,50,50
snow10,50,50
Original,0,0
snow10,0,0
Original,52,52
snow10,52,52
Original,36,36
snow10,36,36
Original,32,32
snow10,32,32
Original,20,20
snow10,20,20
Original,41,41
snow10,41,41
Original,0,0
snow10,0,0
Original,30,30
snow10,30,30
Original,53,53
snow10,53,53
Original,86,86
snow10,86,86
Original,0,0
snow10,0,0
Original,37,37
snow10,37,52
Original,23,23
snow10,23,23
Original,46,46
snow10,46,46
Original,32,32
snow10,32,32
Original,90,90
snow10,90,90
Original,48,48
snow10,48,48
Original,73,73
snow10,73,73
Original,45,45
snow10,45,45
Original,77,77
snow10,77,77
Original,66,66
snow10,66,66
Original,78,72
snow10,78,78
Original,79,79
snow10,79,79
Original,20,20
snow10,20,20
Original,90,90
snow10,90,81
Original,79,79
snow10,79,79
Original,60,60
snow10,60,59
Original,90,90
snow10,90,90
Original,90,90
snow10,90,75
Original,50,50
snow10,50,48
Original,67,67
snow10,67,67
Original,22,16
snow10,22,0
Original,45,45
snow10,45,45
Original,51,51
snow10,51,51
Original,20,20
snow10,20,20
Original,32,32
snow10,32,32
Original,31,31
snow10,31,31
Original,90,90
snow10,90,90
Original,87,87
snow10,87,87
Original,0,0
snow10,0,0
Original,32,32
snow10,32,32
Original,48,48
snow10,48,48
Original,16,16
snow10,16,16
Original,87,87
snow10,87,87
Original,52,52
snow10,52,48
Original,22,22
snow10,22,22
Original,87,87
snow10,87,87
Original,20,20
snow10,20,20
Original,32,32
snow10,32,32
Original,40,40
snow10,40,48
Original,0,0
