filter,class,predicted_class
Original,53,53
night10,53,77
Original,59,59
night10,59,59
Original,90,90
night10,90,90
Original,28,28
night10,28,28
Original,50,50
night10,50,50
Original,93,93
night10,93,87
Original,32,32
night10,32,32
Original,46,46
night10,46,46
Original,16,16
night10,16,16
Original,75,75
night10,75,75
Original,78,78
night10,78,78
Original,30,30
night10,30,30
Original,35,35
night10,35,35
Original,6,6
night10,6,6
Original,83,83
night10,83,83
Original,63,63
night10,63,63
Original,28,28
night10,28,21
Original,53,53
night10,53,53
Original,30,30
night10,30,30
Original,30,30
night10,30,30
Original,0,0
night10,0,0
Original,45,45
night10,45,45
Original,19,19
night10,19,19
Original,19,19
night10,19,19
Original,79,73
night10,79,52
Original,43,43
night10,43,43
Original,87,87
night10,87,86
Original,45,45
night10,45,45
Original,70,70
night10,70,70
Original,35,35
night10,35,35
Original,65,65
night10,65,65
Original,55,55
night10,55,55
Original,28,28
night10,28,28
Original,51,51
night10,51,51
Original,2,2
night10,2,2
Original,87,87
night10,87,87
Original,20,20
night10,20,20
Original,91,91
night10,91,91
Original,53,53
night10,53,53
Original,0,0
night10,0,0
Original,90,68
night10,90,90
Original,48,48
night10,48,48
Original,89,51
night10,89,89
Original,36,36
night10,36,30
Original,53,53
night10,53,53
Original,41,41
night10,41,41
Original,0,0
night10,0,0
Original,52,52
night10,52,52
Original,16,16
night10,16,16
Original,68,79
night10,68,70
Original,53,53
night10,53,53
Original,57,57
night10,57,57
Original,46,46
night10,46,46
Original,63,63
night10,63,63
Original,68,68
night10,68,68
Original,90,90
night10,90,90
Original,2,19
night10,2,19
Original,19,19
night10,19,19
Original,45,45
night10,45,45
Original,63,74
night10,63,74
Original,40,40
night10,40,41
Original,74,74
night10,74,74
Original,68,68
night10,68,68
Original,20,20
night10,20,20
Original,7,6
night10,7,6
Original,20,20
night10,20,20
Original,34,34
night10,34,34
Original,30,30
night10,30,30
Original,79,79
night10,79,79
Original,63,63
night10,63,74
Original,16,16
night10,16,16
Original,45,45
night10,45,45
Original,37,37
night10,37,37
Original,46,46
night10,46,46
Original,53,53
night10,53,53
Original,36,36
night10,36,36
Original,63,63
night10,63,52
Original,86,86
night10,86,87
Original,63,63
night10,63,63
Original,23,29
night10,23,29
Original,21,102
night10,21,20
Original,91,91
night10,91,91
Original,66,66
night10,66,67
Original,55,55
night10,55,55
Original,21,21
night10,21,21
Original,48,48
night10,48,48
Original,77,77
night10,77,77
Original,90,90
night10,90,15
Original,51,51
night10,51,51
Original,48,48
night10,48,48
Original,50,50
night10,50,50
Original,28,28
night10,28,28
Original,28,28
night10,28,28
Original,50,50
night10,50,50
Original,90,90
night10,90,90
Original,53,53
night10,53,53
Original,16,16
night10,16,16
Original,52,52
night10,52,52
Original,61,61
night10,61,61
Original,36,36
night10,36,36
Original,30,30
night10,30,30
Original,53,53
night10,53,53
Original,21,10
night10,21,10
Original,50,50
night10,50,50
Original,87,87
night10,87,59
Original,83,83
night10,83,83
Original,75,75
night10,75,75
Original,79,79
night10,79,79
Original,16,16
night10,16,16
Original,53,53
night10,53,53
Original,30,30
night10,30,30
Original,41,41
night10,41,41
Original,19,19
night10,19,19
Original,72,75
night10,72,32
Original,32,32
night10,32,32
Original,79,79
night10,79,79
Original,86,86
night10,86,86
Original,55,55
night10,55,55
Original,53,50
night10,53,53
Original,32,32
night10,32,32
Original,51,51
night10,51,51
Original,52,52
night10,52,52
Original,28,28
night10,28,28
Original,51,51
night10,51,51
Original,60,60
night10,60,60
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,20,20
night10,20,20
Original,19,90
night10,19,2
Original,12,12
night10,12,12
Original,75,75
night10,75,75
Original,86,86
night10,86,86
Original,45,45
night10,45,45
Original,79,79
night10,79,79
Original,66,66
night10,66,66
Original,10,10
night10,10,10
Original,32,32
night10,32,32
Original,30,30
night10,30,30
Original,36,36
night10,36,36
Original,74,74
night10,74,74
Original,16,16
night10,16,16
Original,61,61
night10,61,61
Original,87,87
night10,87,87
Original,0,0
night10,0,0
Original,52,52
night10,52,52
