filter,class,predicted_class
Original,36,36
rain10,36,36
Original,16,16
rain10,16,16
Original,15,15
rain10,15,15
Original,16,16
rain10,16,16
Original,45,45
rain10,45,45
Original,19,19
rain10,19,19
Original,93,95
rain10,93,93
Original,28,28
rain10,28,28
Original,31,31
rain10,31,31
Original,67,67
rain10,67,67
Original,20,20
rain10,20,20
Original,57,57
rain10,57,57
Original,31,31
rain10,31,31
Original,28,28
rain10,28,28
Original,37,37
rain10,37,37
Original,72,72
rain10,72,72
Original,78,78
rain10,78,78
Original,55,55
rain10,55,55
Original,48,48
rain10,48,48
Original,72,72
rain10,72,72
Original,83,83
rain10,83,83
Original,41,41
rain10,41,41
Original,55,55
rain10,55,50
Original,53,53
rain10,53,53
Original,55,55
rain10,55,57
Original,63,63
rain10,63,63
Original,55,55
rain10,55,55
Original,48,48
rain10,48,48
Original,42,42
rain10,42,42
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,6,6
rain10,6,6
Original,60,60
rain10,60,60
Original,16,16
rain10,16,16
Original,99,99
rain10,99,99
Original,20,20
rain10,20,20
Original,23,23
rain10,23,28
Original,35,35
rain10,35,35
Original,52,52
rain10,52,53
Original,19,19
rain10,19,19
Original,15,15
rain10,15,15
Original,2,2
rain10,2,2
Original,45,45
rain10,45,45
Original,51,51
rain10,51,51
Original,52,52
rain10,52,52
Original,60,60
rain10,60,60
Original,45,45
rain10,45,45
Original,6,19
rain10,6,6
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,16,16
rain10,16,16
Original,68,68
rain10,68,68
Original,41,41
rain10,41,41
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,16,16
rain10,16,16
Original,42,42
rain10,42,42
Original,57,57
rain10,57,35
Original,30,30
rain10,30,30
Original,87,87
rain10,87,87
Original,66,66
rain10,66,66
Original,90,90
rain10,90,90
Original,62,62
rain10,62,62
Original,21,21
rain10,21,21
Original,61,61
rain10,61,61
Original,20,20
rain10,20,20
Original,20,20
rain10,20,20
Original,28,28
rain10,28,24
Original,29,29
rain10,29,29
Original,63,66
rain10,63,66
Original,48,48
rain10,48,48
Original,74,74
rain10,74,74
Original,28,28
rain10,28,1
Original,52,52
rain10,52,52
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,16,63
rain10,16,63
Original,14,93
rain10,14,79
Original,36,36
rain10,36,36
Original,20,20
rain10,20,20
Original,31,31
rain10,31,31
Original,50,50
rain10,50,50
Original,57,57
rain10,57,57
Original,52,52
rain10,52,52
Original,63,63
rain10,63,63
Original,30,30
rain10,30,30
Original,32,32
rain10,32,51
Original,42,42
rain10,42,42
Original,32,32
rain10,32,32
Original,63,63
rain10,63,63
Original,77,77
rain10,77,77
Original,51,51
rain10,51,51
Original,30,30
rain10,30,30
Original,45,45
rain10,45,45
Original,50,50
rain10,50,50
Original,30,30
rain10,30,30
Original,78,78
rain10,78,78
Original,97,97
rain10,97,97
Original,90,90
rain10,90,90
Original,50,50
rain10,50,50
Original,63,63
rain10,63,63
Original,90,90
rain10,90,90
Original,17,17
rain10,17,17
Original,12,12
rain10,12,12
Original,30,30
rain10,30,30
Original,67,67
rain10,67,67
Original,48,48
rain10,48,48
Original,19,19
rain10,19,19
Original,81,81
rain10,81,81
Original,45,45
rain10,45,45
Original,36,36
rain10,36,36
Original,78,78
rain10,78,78
Original,49,49
rain10,49,49
Original,83,83
rain10,83,83
Original,51,51
rain10,51,51
Original,68,68
rain10,68,68
Original,32,32
rain10,32,32
Original,9,9
rain10,9,9
Original,50,50
rain10,50,31
Original,31,31
rain10,31,31
Original,51,51
rain10,51,51
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,48,48
rain10,48,48
Original,16,16
rain10,16,16
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,50,50
rain10,50,50
Original,22,20
rain10,22,48
Original,22,22
rain10,22,22
Original,55,88
rain10,55,23
Original,37,37
rain10,37,37
Original,45,45
rain10,45,45
Original,86,86
rain10,86,86
Original,51,51
rain10,51,51
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,51,51
rain10,51,51
Original,32,32
rain10,32,32
Original,93,95
rain10,93,95
Original,45,53
rain10,45,53
Original,42,42
rain10,42,42
Original,29,29
rain10,29,29
Original,77,74
rain10,77,74
Original,57,57
rain10,57,57
Original,31,31
rain10,31,31
Original,0,0
rain10,0,0
Original,32,32
rain10,32,32
Original,55,55
rain10,55,55
Original,97,97
rain10,97,97
Original,67,67
rain10,67,67
Original,28,28
rain10,28,28
Original,48,48
rain10,48,48
Original,87,87
rain10,87,61
Original,24,16
rain10,24,16
Original,90,90
rain10,90,90
Original,51,51
rain10,51,51
Original,28,28
rain10,28,28
Original,31,31
rain10,31,31
Original,74,74
rain10,74,74
Original,72,72
rain10,72,72
Original,31,31
rain10,31,31
Original,52,52
rain10,52,52
Original,0,0
rain10,0,0
Original,62,62
rain10,62,62
Original,0,0
rain10,0,0
Original,31,31
rain10,31,31
Original,83,83
rain10,83,83
Original,37,37
rain10,37,37
Original,81,81
rain10,81,81
Original,46,46
rain10,46,46
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,16,16
rain10,16,16
Original,57,57
rain10,57,57
Original,87,87
rain10,87,87
Original,31,31
rain10,31,31
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,23,23
rain10,23,23
Original,67,67
rain10,67,67
Original,58,58
rain10,58,58
Original,15,15
rain10,15,15
Original,16,16
rain10,16,16
Original,65,76
rain10,65,77
Original,46,46
rain10,46,46
Original,47,47
rain10,47,47
Original,52,52
rain10,52,52
Original,67,67
rain10,67,67
Original,90,90
rain10,90,90
Original,37,37
rain10,37,37
Original,88,88
rain10,88,88
Original,57,57
rain10,57,57
Original,50,50
rain10,50,50
Original,53,53
rain10,53,53
Original,53,53
rain10,53,52
Original,8,90
rain10,8,90
Original,45,45
rain10,45,45
Original,20,20
rain10,20,20
Original,63,63
rain10,63,63
Original,70,70
rain10,70,70
Original,31,31
rain10,31,31
Original,67,67
rain10,67,67
Original,47,52
rain10,47,52
Original,31,31
rain10,31,31
Original,48,48
rain10,48,48
Original,53,39
rain10,53,16
Original,32,32
rain10,32,32
Original,32,32
rain10,32,88
Original,39,39
rain10,39,39
Original,46,46
rain10,46,46
Original,28,28
rain10,28,28
Original,63,63
rain10,63,63
Original,46,46
rain10,46,46
Original,37,37
rain10,37,37
Original,6,6
rain10,6,6
Original,47,47
rain10,47,47
Original,50,50
rain10,50,50
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,28,28
rain10,28,28
Original,61,61
rain10,61,61
Original,45,45
rain10,45,45
Original,63,63
rain10,63,63
Original,48,48
rain10,48,48
Original,23,23
rain10,23,23
Original,36,36
rain10,36,36
Original,50,50
rain10,50,50
Original,30,30
rain10,30,30
Original,16,16
rain10,16,16
Original,77,77
rain10,77,77
Original,31,31
rain10,31,31
Original,26,26
rain10,26,26
Original,90,90
rain10,90,90
Original,52,52
rain10,52,52
Original,57,57
rain10,57,57
Original,57,57
rain10,57,57
Original,72,72
rain10,72,72
Original,64,64
rain10,64,64
Original,57,57
rain10,57,57
Original,6,6
rain10,6,6
Original,60,60
rain10,60,60
Original,78,78
rain10,78,78
Original,52,52
rain10,52,52
Original,57,57
rain10,57,57
Original,46,46
rain10,46,46
Original,40,40
rain10,40,40
Original,78,78
rain10,78,78
Original,90,90
rain10,90,90
Original,45,45
rain10,45,45
Original,23,23
rain10,23,23
Original,63,63
rain10,63,63
Original,27,78
rain10,27,27
Original,32,32
rain10,32,32
Original,78,78
rain10,78,78
Original,16,16
rain10,16,16
Original,32,32
rain10,32,32
Original,46,90
rain10,46,31
Original,90,90
rain10,90,90
Original,61,61
rain10,61,61
Original,87,87
rain10,87,87
Original,51,51
rain10,51,51
Original,74,74
rain10,74,74
Original,23,23
rain10,23,23
Original,28,28
rain10,28,28
Original,50,50
rain10,50,50
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,30,30
rain10,30,30
Original,28,28
rain10,28,28
Original,53,53
rain10,53,53
Original,23,23
rain10,23,23
Original,74,74
rain10,74,74
Original,55,55
rain10,55,55
Original,67,67
rain10,67,67
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,62,62
rain10,62,62
Original,74,74
rain10,74,74
Original,52,52
rain10,52,52
Original,63,90
rain10,63,63
Original,87,87
rain10,87,87
Original,73,73
rain10,73,73
Original,66,66
rain10,66,78
Original,52,52
rain10,52,52
Original,19,90
rain10,19,90
Original,87,87
rain10,87,87
Original,79,79
rain10,79,79
Original,91,91
rain10,91,91
Original,63,63
rain10,63,63
Original,50,50
rain10,50,50
Original,20,20
rain10,20,20
Original,1,1
rain10,1,1
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,46,46
rain10,46,46
Original,74,74
rain10,74,74
Original,86,86
rain10,86,86
Original,90,90
rain10,90,90
Original,57,57
rain10,57,55
Original,49,49
rain10,49,49
Original,29,29
rain10,29,16
