class,filters,error
77,rain8,83.33
57,rain8,91.33
55,rain8,94.37
50,rain8,90.58
45,rain8,99.25
42,rain8,96.15
52,rain8,96.28
11,rain8,86.67
41,rain8,93.81
48,rain8,91.98
60,rain8,92.06
28,rain8,96.09
67,rain8,99.44
51,rain8,92.18
101,rain8,100.0
32,rain8,96.91
0,rain8,89.43
79,rain8,92.23
88,rain8,75.0
30,rain8,97.45
16,rain8,91.21
1,rain8,81.82
90,rain8,97.25
31,rain8,92.22
2,rain8,79.63
46,rain8,96.47
29,rain8,75.44
53,rain8,86.13
66,rain8,81.54
87,rain8,87.97
6,rain8,85.0
23,rain8,94.77
75,rain8,92.16
21,rain8,90.32
72,rain8,96.51
86,rain8,96.63
39,rain8,81.82
20,rain8,96.1
19,rain8,90.57
74,rain8,97.09
63,rain8,96.44
78,rain8,96.45
69,rain8,100.0
59,rain8,100.0
49,rain8,96.43
40,rain8,85.11
15,rain8,89.87
5,rain8,57.14
36,rain8,97.4
76,rain8,83.33
12,rain8,85.71
99,rain8,84.21
91,rain8,84.75
81,rain8,86.11
61,rain8,89.29
18,rain8,100.0
70,rain8,100.0
38,rain8,77.78
37,rain8,94.24
17,rain8,75.0
10,rain8,92.31
4,rain8,44.44
54,rain8,50.0
73,rain8,93.88
102,rain8,96.0
25,rain8,76.19
93,rain8,70.69
58,rain8,66.67
3,rain8,61.9
97,rain8,74.6
96,rain8,28.57
83,rain8,97.44
43,rain8,98.15
89,rain8,12.5
33,rain8,83.33
7,rain8,60.0
47,rain8,74.07
94,rain8,0.0
22,rain8,84.62
35,rain8,91.43
44,rain8,71.43
26,rain8,95.45
56,rain8,70.83
68,rain8,94.44
92,rain8,66.67
62,rain8,78.79
24,rain8,65.0
95,rain8,0.0
65,rain8,66.67
82,rain8,100.0
8,rain8,0.0
34,rain8,100.0
27,rain8,11.76
98,rain8,0.0
100,rain8,66.67
84,rain8,25.0
64,rain8,81.82
71,rain8,95.83
85,rain8,0.0
80,rain8,100.0
13,rain8,25.0
14,rain8,0.0
9,rain8,66.67
