filter,class,predicted_class
Original,53,53
rain10,53,53
Original,16,16
rain10,16,16
Original,25,25
rain10,25,25
Original,83,83
rain10,83,83
Original,87,87
rain10,87,87
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,78,78
rain10,78,78
Original,32,32
rain10,32,32
Original,51,51
rain10,51,51
Original,15,15
rain10,15,15
Original,31,31
rain10,31,31
Original,57,57
rain10,57,57
Original,48,48
rain10,48,48
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,99,99
rain10,99,99
Original,41,41
rain10,41,41
Original,3,3
rain10,3,3
Original,53,53
rain10,53,53
Original,43,43
rain10,43,43
Original,41,41
rain10,41,41
Original,20,20
rain10,20,20
Original,28,28
rain10,28,28
Original,87,87
rain10,87,87
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,55,55
rain10,55,55
Original,1,1
rain10,1,1
Original,86,86
rain10,86,86
Original,92,92
rain10,92,93
Original,48,48
rain10,48,48
Original,68,68
rain10,68,68
Original,74,74
rain10,74,74
Original,32,32
rain10,32,32
Original,42,42
rain10,42,42
Original,45,45
rain10,45,45
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,99,90
rain10,99,90
Original,90,90
rain10,90,90
Original,19,19
rain10,19,19
Original,63,63
rain10,63,63
Original,31,31
rain10,31,31
Original,50,50
rain10,50,50
Original,12,12
rain10,12,12
Original,36,36
rain10,36,36
Original,61,61
rain10,61,61
Original,41,41
rain10,41,41
Original,67,67
rain10,67,67
Original,86,86
rain10,86,86
Original,75,75
rain10,75,75
Original,55,55
rain10,55,55
Original,29,29
rain10,29,29
Original,12,3
rain10,12,3
Original,45,45
rain10,45,45
Original,67,67
rain10,67,67
Original,77,77
rain10,77,77
Original,78,78
rain10,78,78
Original,90,90
rain10,90,90
Original,2,2
rain10,2,2
Original,46,46
rain10,46,46
Original,45,45
rain10,45,45
Original,50,50
rain10,50,50
Original,55,55
rain10,55,55
Original,23,23
rain10,23,23
Original,48,48
rain10,48,48
Original,36,36
rain10,36,36
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,16,16
rain10,16,16
Original,32,28
rain10,32,28
Original,57,57
rain10,57,55
Original,52,52
rain10,52,52
Original,41,41
rain10,41,41
Original,53,53
rain10,53,53
Original,90,90
rain10,90,90
Original,71,71
rain10,71,71
Original,63,63
rain10,63,63
Original,19,19
rain10,19,19
Original,53,53
rain10,53,53
Original,67,67
rain10,67,67
Original,87,87
rain10,87,87
Original,78,78
rain10,78,78
Original,46,46
rain10,46,46
Original,22,74
rain10,22,74
Original,71,71
rain10,71,71
Original,91,91
rain10,91,91
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,34,34
rain10,34,34
Original,61,61
rain10,61,61
Original,23,23
rain10,23,23
Original,46,46
rain10,46,46
Original,61,51
rain10,61,61
Original,20,20
rain10,20,20
Original,50,50
rain10,50,50
Original,53,53
rain10,53,51
Original,41,41
rain10,41,41
Original,86,86
rain10,86,86
Original,90,90
rain10,90,90
Original,22,22
rain10,22,22
Original,20,20
rain10,20,20
Original,78,78
rain10,78,78
Original,60,60
rain10,60,60
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,31,31
rain10,31,31
Original,91,91
rain10,91,78
Original,20,20
rain10,20,20
Original,30,30
rain10,30,30
Original,45,45
rain10,45,45
Original,55,55
rain10,55,55
Original,55,55
rain10,55,55
Original,87,87
rain10,87,87
Original,32,32
rain10,32,32
Original,32,32
rain10,32,32
Original,53,53
rain10,53,53
Original,20,20
rain10,20,20
Original,36,36
rain10,36,36
Original,72,72
rain10,72,72
Original,50,50
rain10,50,50
Original,48,48
rain10,48,48
Original,90,90
rain10,90,90
Original,38,38
rain10,38,38
Original,52,52
rain10,52,52
Original,36,36
rain10,36,36
Original,90,90
rain10,90,90
Original,58,58
rain10,58,58
Original,66,66
rain10,66,66
Original,49,49
rain10,49,49
Original,23,23
rain10,23,23
Original,75,75
rain10,75,75
Original,36,36
rain10,36,36
Original,61,93
rain10,61,87
Original,63,63
rain10,63,63
Original,45,45
rain10,45,45
Original,32,32
rain10,32,32
Original,101,101
rain10,101,101
Original,78,78
rain10,78,78
Original,67,67
rain10,67,67
Original,16,16
rain10,16,16
Original,45,45
rain10,45,45
Original,52,52
rain10,52,52
Original,2,23
rain10,2,23
Original,36,36
rain10,36,36
Original,40,57
rain10,40,57
Original,17,16
rain10,17,17
Original,46,46
rain10,46,46
Original,72,72
rain10,72,72
Original,90,90
rain10,90,90
Original,36,36
rain10,36,36
Original,32,32
rain10,32,32
Original,36,36
rain10,36,36
Original,76,68
rain10,76,74
Original,21,21
rain10,21,21
Original,16,16
rain10,16,16
Original,32,32
rain10,32,29
Original,90,90
rain10,90,90
Original,41,41
rain10,41,41
Original,51,51
rain10,51,51
Original,50,50
rain10,50,50
Original,28,28
rain10,28,28
Original,53,53
rain10,53,53
Original,90,90
rain10,90,90
Original,26,26
rain10,26,26
Original,20,20
rain10,20,20
Original,20,20
rain10,20,20
Original,55,55
rain10,55,55
Original,78,78
rain10,78,78
Original,81,81
rain10,81,81
Original,97,97
rain10,97,97
Original,30,30
rain10,30,30
Original,60,77
rain10,60,77
Original,48,48
rain10,48,48
Original,7,7
rain10,7,7
Original,48,48
rain10,48,43
Original,45,45
rain10,45,45
Original,72,72
rain10,72,72
Original,46,46
rain10,46,46
Original,93,93
rain10,93,93
Original,48,48
rain10,48,48
Original,46,46
rain10,46,46
Original,50,50
rain10,50,50
Original,78,78
rain10,78,78
Original,55,55
rain10,55,55
Original,75,67
rain10,75,67
Original,16,16
rain10,16,16
Original,66,66
rain10,66,66
Original,20,20
rain10,20,20
Original,37,37
rain10,37,37
Original,16,16
rain10,16,16
Original,36,36
rain10,36,36
Original,32,32
rain10,32,32
Original,15,15
rain10,15,15
Original,78,78
rain10,78,78
Original,50,50
rain10,50,50
Original,31,32
rain10,31,31
Original,90,90
rain10,90,90
Original,74,74
rain10,74,74
Original,63,63
rain10,63,63
Original,46,46
rain10,46,46
Original,20,20
rain10,20,20
Original,41,41
rain10,41,41
Original,50,50
rain10,50,50
Original,15,15
rain10,15,15
Original,31,31
rain10,31,32
Original,53,53
rain10,53,53
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,36,36
rain10,36,36
Original,30,30
rain10,30,30
Original,2,2
rain10,2,2
Original,50,50
rain10,50,50
Original,68,68
rain10,68,68
Original,1,1
rain10,1,1
Original,72,72
rain10,72,72
Original,45,45
rain10,45,45
Original,66,66
rain10,66,77
Original,45,45
rain10,45,45
Original,63,63
rain10,63,63
Original,12,0
rain10,12,0
Original,63,63
rain10,63,63
Original,16,16
rain10,16,16
Original,74,74
rain10,74,74
Original,37,37
rain10,37,37
Original,22,22
rain10,22,22
Original,31,31
rain10,31,31
Original,90,90
rain10,90,90
Original,86,86
rain10,86,86
Original,67,67
rain10,67,67
Original,79,79
rain10,79,79
Original,23,23
rain10,23,28
Original,0,0
rain10,0,0
Original,91,91
rain10,91,91
Original,67,67
rain10,67,67
Original,36,36
rain10,36,36
Original,61,61
rain10,61,61
Original,59,59
rain10,59,59
Original,19,19
rain10,19,19
Original,48,55
rain10,48,55
Original,36,36
rain10,36,36
Original,51,51
rain10,51,51
Original,0,0
rain10,0,0
Original,67,67
rain10,67,67
Original,36,36
rain10,36,36
Original,72,72
rain10,72,72
Original,30,30
rain10,30,30
Original,28,28
rain10,28,28
Original,51,51
rain10,51,51
Original,31,31
rain10,31,31
Original,11,11
rain10,11,11
Original,50,50
rain10,50,50
Original,47,52
rain10,47,52
Original,48,48
rain10,48,48
Original,48,48
rain10,48,48
Original,46,46
rain10,46,46
Original,20,90
rain10,20,90
Original,23,23
rain10,23,23
Original,23,23
rain10,23,23
Original,12,12
rain10,12,12
Original,50,50
rain10,50,50
Original,45,45
rain10,45,45
Original,79,79
rain10,79,79
Original,51,51
rain10,51,51
Original,52,52
rain10,52,52
Original,56,56
rain10,56,56
Original,70,70
rain10,70,70
Original,88,88
rain10,88,88
Original,73,73
rain10,73,73
Original,22,22
rain10,22,22
Original,53,53
rain10,53,53
Original,77,77
rain10,77,77
Original,79,79
rain10,79,79
Original,66,66
rain10,66,66
Original,45,45
rain10,45,45
Original,73,73
rain10,73,73
Original,100,100
rain10,100,100
Original,15,15
rain10,15,15
Original,0,0
rain10,0,0
Original,74,74
rain10,74,74
Original,87,87
rain10,87,87
Original,32,32
rain10,32,32
Original,19,19
rain10,19,19
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,28,28
rain10,28,28
Original,43,43
rain10,43,43
Original,45,45
rain10,45,45
Original,46,46
rain10,46,46
Original,53,53
rain10,53,53
Original,86,86
rain10,86,86
Original,45,45
rain10,45,45
Original,49,49
rain10,49,49
Original,66,66
rain10,66,66
Original,32,32
rain10,32,32
Original,21,21
rain10,21,21
Original,90,90
rain10,90,90
Original,45,45
rain10,45,45
Original,0,0
rain10,0,0
Original,2,19
rain10,2,2
Original,13,13
rain10,13,13
Original,30,30
rain10,30,30
Original,74,74
rain10,74,74
Original,52,52
rain10,52,52
Original,90,90
rain10,90,90
Original,78,78
rain10,78,78
Original,40,40
rain10,40,40
Original,28,28
rain10,28,28
Original,63,63
rain10,63,63
Original,60,60
rain10,60,60
Original,88,88
rain10,88,88
Original,97,97
rain10,97,97
Original,52,52
rain10,52,52
Original,90,90
rain10,90,90
Original,87,87
rain10,87,87
Original,86,86
rain10,86,86
Original,25,16
rain10,25,16
Original,23,23
rain10,23,23
Original,48,48
rain10,48,48
Original,91,91
rain10,91,91
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,52,52
rain10,52,52
Original,90,90
rain10,90,90
Original,31,31
rain10,31,31
Original,1,1
rain10,1,1
Original,52,52
rain10,52,52
Original,30,30
rain10,30,30
Original,55,55
rain10,55,55
Original,51,51
rain10,51,51
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,16,16
rain10,16,16
Original,55,55
rain10,55,55
Original,52,52
rain10,52,52
Original,28,28
rain10,28,28
Original,52,52
rain10,52,52
Original,60,60
rain10,60,60
Original,20,20
rain10,20,20
Original,66,63
rain10,66,63
Original,48,48
rain10,48,48
Original,26,26
rain10,26,26
Original,59,59
rain10,59,59
Original,15,15
rain10,15,15
Original,90,90
rain10,90,90
Original,78,78
rain10,78,78
Original,16,16
rain10,16,16
Original,48,48
rain10,48,48
Original,51,51
rain10,51,53
Original,72,72
rain10,72,72
Original,30,30
rain10,30,30
Original,56,56
rain10,56,52
Original,67,67
rain10,67,67
Original,52,52
rain10,52,52
Original,55,55
rain10,55,55
Original,86,86
rain10,86,86
Original,43,43
rain10,43,43
Original,52,52
rain10,52,52
Original,79,79
rain10,79,79
Original,30,30
rain10,30,30
Original,50,50
rain10,50,50
Original,48,48
rain10,48,48
Original,50,50
rain10,50,50
Original,87,61
rain10,87,87
Original,50,50
rain10,50,50
Original,78,78
rain10,78,78
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,63,63
rain10,63,63
Original,50,50
rain10,50,50
Original,12,12
rain10,12,12
Original,53,57
rain10,53,57
Original,67,67
rain10,67,67
Original,22,22
rain10,22,22
Original,19,19
rain10,19,19
Original,93,93
rain10,93,93
Original,78,45
rain10,78,45
Original,15,15
rain10,15,15
Original,32,32
rain10,32,32
Original,52,52
rain10,52,52
Original,99,99
rain10,99,99
Original,90,90
rain10,90,90
Original,43,43
rain10,43,43
Original,1,1
rain10,1,1
Original,90,90
rain10,90,90
Original,52,52
rain10,52,51
Original,90,90
rain10,90,90
Original,91,91
rain10,91,91
Original,46,46
rain10,46,46
Original,52,52
rain10,52,52
Original,78,78
rain10,78,78
Original,48,48
rain10,48,48
Original,81,81
rain10,81,81
Original,30,30
rain10,30,30
Original,75,75
rain10,75,75
Original,48,48
rain10,48,48
Original,30,30
rain10,30,30
Original,37,45
rain10,37,45
Original,37,37
rain10,37,37
Original,45,45
rain10,45,45
Original,20,20
rain10,20,20
Original,28,28
rain10,28,28
Original,55,55
rain10,55,55
Original,75,75
rain10,75,75
Original,31,31
rain10,31,31
Original,25,16
rain10,25,16
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,11,11
rain10,11,11
Original,83,83
rain10,83,83
Original,55,55
rain10,55,55
Original,63,63
rain10,63,63
Original,70,70
rain10,70,70
Original,16,16
rain10,16,16
Original,16,16
rain10,16,16
Original,45,45
rain10,45,45
Original,15,15
rain10,15,15
Original,23,23
rain10,23,23
Original,55,57
rain10,55,57
Original,53,53
rain10,53,53
Original,47,52
rain10,47,52
Original,30,30
rain10,30,30
Original,29,29
rain10,29,29
Original,15,15
rain10,15,15
Original,27,12
rain10,27,12
Original,66,66
rain10,66,66
Original,52,52
rain10,52,52
Original,78,78
rain10,78,78
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,6,6
rain10,6,6
Original,67,67
rain10,67,67
Original,23,23
rain10,23,23
Original,67,67
rain10,67,67
Original,52,52
rain10,52,52
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,78,78
rain10,78,78
Original,16,16
rain10,16,16
Original,10,10
rain10,10,10
Original,4,4
rain10,4,4
Original,17,16
rain10,17,16
Original,53,53
rain10,53,53
Original,16,16
rain10,16,16
Original,23,23
rain10,23,23
Original,55,55
rain10,55,55
Original,61,61
rain10,61,61
Original,66,66
rain10,66,66
Original,50,50
rain10,50,50
Original,48,48
rain10,48,48
Original,55,55
rain10,55,55
Original,48,48
rain10,48,48
Original,53,53
rain10,53,53
Original,63,63
rain10,63,63
Original,19,19
rain10,19,19
Original,77,77
rain10,77,77
Original,57,31
rain10,57,53
Original,23,23
rain10,23,23
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,15,15
rain10,15,15
Original,78,78
rain10,78,78
Original,77,77
rain10,77,77
Original,32,32
rain10,32,32
Original,86,86
rain10,86,86
Original,57,57
rain10,57,57
Original,79,79
rain10,79,79
