filter,class,predicted_class
Original,53,53
rain10,53,53
Original,63,63
rain10,63,63
Original,0,0
rain10,0,0
Original,62,23
rain10,62,23
Original,52,52
rain10,52,52
Original,81,81
rain10,81,81
Original,50,50
rain10,50,50
Original,30,30
rain10,30,30
Original,78,78
rain10,78,78
Original,20,20
rain10,20,20
Original,21,21
rain10,21,21
Original,49,49
rain10,49,49
Original,23,23
rain10,23,23
Original,12,12
rain10,12,12
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,29,29
rain10,29,29
Original,44,52
rain10,44,52
Original,59,59
rain10,59,59
Original,55,53
rain10,55,53
Original,23,23
rain10,23,23
Original,30,30
rain10,30,30
Original,23,23
rain10,23,62
Original,53,53
rain10,53,53
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,46,46
rain10,46,46
Original,20,20
rain10,20,20
Original,90,90
rain10,90,90
Original,42,42
rain10,42,42
Original,87,61
rain10,87,86
Original,0,0
rain10,0,0
Original,21,21
rain10,21,21
Original,2,2
rain10,2,2
Original,79,79
rain10,79,79
Original,61,61
rain10,61,61
Original,55,55
rain10,55,55
Original,90,90
rain10,90,90
Original,1,1
rain10,1,1
Original,34,34
rain10,34,51
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,21,21
rain10,21,21
Original,67,67
rain10,67,67
Original,47,47
rain10,47,47
Original,32,32
rain10,32,32
Original,61,61
rain10,61,74
Original,48,49
rain10,48,49
Original,19,19
rain10,19,19
Original,45,45
rain10,45,45
Original,66,63
rain10,66,63
Original,79,79
rain10,79,79
Original,48,48
rain10,48,48
Original,63,63
rain10,63,63
Original,37,37
rain10,37,37
Original,51,51
rain10,51,51
Original,28,28
rain10,28,28
Original,28,28
rain10,28,28
Original,87,87
rain10,87,87
Original,20,20
rain10,20,20
Original,63,63
rain10,63,63
Original,49,49
rain10,49,49
Original,62,62
rain10,62,62
Original,50,50
rain10,50,50
Original,0,0
rain10,0,0
Original,31,31
rain10,31,31
Original,0,0
rain10,0,0
Original,52,52
rain10,52,52
Original,67,67
rain10,67,67
Original,59,59
rain10,59,59
Original,90,90
rain10,90,90
Original,51,53
rain10,51,53
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,53,53
rain10,53,53
Original,47,57
rain10,47,57
Original,72,72
rain10,72,72
Original,30,30
rain10,30,30
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,52,52
rain10,52,52
Original,32,32
rain10,32,32
Original,52,52
rain10,52,52
Original,30,30
rain10,30,30
Original,51,51
rain10,51,51
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,91,91
rain10,91,91
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,35,35
rain10,35,35
Original,37,37
rain10,37,37
Original,55,55
rain10,55,55
Original,79,79
rain10,79,79
Original,5,5
rain10,5,5
Original,67,67
rain10,67,67
Original,23,23
rain10,23,23
Original,23,23
rain10,23,23
Original,23,23
rain10,23,23
Original,67,67
rain10,67,67
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,39,39
rain10,39,45
Original,75,75
rain10,75,75
Original,90,90
rain10,90,90
Original,36,36
rain10,36,36
Original,33,33
rain10,33,33
Original,50,50
rain10,50,50
Original,74,77
rain10,74,77
Original,16,16
rain10,16,16
Original,78,78
rain10,78,78
Original,74,74
rain10,74,74
Original,91,91
rain10,91,91
Original,63,63
rain10,63,63
Original,15,15
rain10,15,15
Original,50,50
rain10,50,50
Original,12,12
rain10,12,12
Original,90,90
rain10,90,90
Original,50,50
rain10,50,50
Original,30,30
rain10,30,30
Original,63,40
rain10,63,40
Original,71,71
rain10,71,71
Original,5,5
rain10,5,5
Original,97,61
rain10,97,61
Original,67,67
rain10,67,67
Original,30,30
rain10,30,30
Original,74,74
rain10,74,74
Original,6,6
rain10,6,6
Original,50,53
rain10,50,53
Original,61,61
rain10,61,61
Original,46,46
rain10,46,46
Original,90,60
rain10,90,90
Original,24,24
rain10,24,24
Original,0,0
rain10,0,0
Original,38,37
rain10,38,37
Original,23,23
rain10,23,23
Original,87,87
rain10,87,87
Original,19,19
rain10,19,19
Original,90,90
rain10,90,90
Original,73,73
rain10,73,73
Original,32,50
rain10,32,50
Original,52,52
rain10,52,52
Original,74,74
rain10,74,74
Original,32,32
rain10,32,32
Original,32,32
rain10,32,32
Original,32,32
rain10,32,32
Original,50,50
rain10,50,50
Original,77,77
rain10,77,77
Original,36,36
rain10,36,36
Original,12,12
rain10,12,12
Original,31,32
rain10,31,66
Original,66,66
rain10,66,66
Original,90,90
rain10,90,90
Original,55,55
rain10,55,55
Original,28,28
rain10,28,28
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,12,12
rain10,12,12
Original,48,48
rain10,48,48
Original,28,28
rain10,28,28
Original,32,32
rain10,32,32
Original,86,86
rain10,86,86
Original,87,87
rain10,87,87
Original,90,90
rain10,90,90
Original,46,46
rain10,46,46
Original,97,97
rain10,97,97
Original,57,57
rain10,57,57
Original,87,86
rain10,87,86
Original,83,83
rain10,83,83
Original,30,30
rain10,30,30
Original,53,53
rain10,53,50
Original,22,22
rain10,22,22
Original,78,78
rain10,78,78
Original,52,52
rain10,52,52
Original,100,77
rain10,100,77
Original,51,51
rain10,51,51
Original,75,75
rain10,75,75
Original,19,19
rain10,19,19
Original,51,51
rain10,51,51
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,78,78
rain10,78,78
Original,48,52
rain10,48,48
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,39,39
rain10,39,39
Original,42,42
rain10,42,52
Original,20,20
rain10,20,20
Original,91,91
rain10,91,91
Original,36,36
rain10,36,36
Original,50,50
rain10,50,50
Original,72,72
rain10,72,72
Original,28,28
rain10,28,28
Original,76,76
rain10,76,76
Original,51,51
rain10,51,51
Original,31,31
rain10,31,31
Original,82,78
rain10,82,78
Original,87,87
rain10,87,87
Original,67,67
rain10,67,67
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,78,78
rain10,78,78
Original,21,21
rain10,21,21
Original,87,87
rain10,87,87
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,97,91
rain10,97,91
Original,77,77
rain10,77,77
Original,90,90
rain10,90,90
Original,79,79
rain10,79,79
Original,21,5
rain10,21,28
Original,74,74
rain10,74,74
Original,23,23
rain10,23,23
Original,73,73
rain10,73,73
Original,77,77
rain10,77,77
Original,32,32
rain10,32,32
Original,22,22
rain10,22,22
Original,37,37
rain10,37,37
Original,23,23
rain10,23,23
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,21,21
rain10,21,21
Original,91,91
rain10,91,91
Original,27,88
rain10,27,88
Original,53,53
rain10,53,53
Original,53,51
rain10,53,51
Original,55,55
rain10,55,55
Original,50,50
rain10,50,50
Original,32,32
rain10,32,32
Original,89,89
rain10,89,35
Original,36,36
rain10,36,36
Original,86,86
rain10,86,86
Original,51,51
rain10,51,51
Original,20,20
rain10,20,20
Original,11,11
rain10,11,11
Original,12,12
rain10,12,12
Original,66,66
rain10,66,66
Original,66,52
rain10,66,52
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,36,36
rain10,36,36
Original,45,45
rain10,45,45
Original,49,49
rain10,49,49
Original,37,37
rain10,37,37
Original,31,31
rain10,31,31
Original,15,15
rain10,15,15
Original,57,57
rain10,57,57
Original,45,45
rain10,45,45
Original,31,85
rain10,31,85
Original,19,19
rain10,19,19
Original,60,60
rain10,60,60
Original,78,78
rain10,78,78
Original,58,45
rain10,58,45
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,45,45
rain10,45,45
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,90,90
rain10,90,90
Original,1,1
rain10,1,1
Original,16,16
rain10,16,16
Original,52,39
rain10,52,39
Original,101,101
rain10,101,101
Original,102,102
rain10,102,102
Original,43,43
rain10,43,43
Original,30,30
rain10,30,30
Original,20,20
rain10,20,20
Original,21,21
rain10,21,21
Original,15,15
rain10,15,15
Original,51,51
rain10,51,51
Original,67,67
rain10,67,67
Original,34,34
rain10,34,34
Original,52,52
rain10,52,52
Original,30,30
rain10,30,30
Original,35,35
rain10,35,35
Original,90,90
rain10,90,90
Original,16,16
rain10,16,16
Original,51,30
rain10,51,30
Original,20,20
rain10,20,20
Original,19,19
rain10,19,19
Original,62,62
rain10,62,62
Original,74,74
rain10,74,74
Original,53,53
rain10,53,53
Original,57,57
rain10,57,57
Original,16,16
rain10,16,16
Original,66,66
rain10,66,66
Original,97,97
rain10,97,97
Original,48,48
rain10,48,48
Original,30,30
rain10,30,30
Original,51,51
rain10,51,51
Original,20,20
rain10,20,20
Original,48,53
rain10,48,53
Original,86,86
rain10,86,86
Original,67,67
rain10,67,67
Original,98,78
rain10,98,78
Original,37,37
rain10,37,37
Original,53,53
rain10,53,53
Original,15,15
rain10,15,15
Original,45,45
rain10,45,45
Original,102,102
rain10,102,102
Original,90,90
rain10,90,90
Original,66,66
rain10,66,66
Original,55,55
rain10,55,55
Original,78,78
rain10,78,78
Original,72,72
rain10,72,72
Original,45,45
rain10,45,45
Original,32,32
rain10,32,32
Original,85,85
rain10,85,85
Original,28,28
rain10,28,28
Original,15,15
rain10,15,15
Original,28,28
rain10,28,28
Original,66,66
rain10,66,63
Original,83,83
rain10,83,83
Original,73,73
rain10,73,73
Original,60,60
rain10,60,60
Original,40,40
rain10,40,40
Original,19,19
rain10,19,19
Original,28,28
rain10,28,28
Original,91,91
rain10,91,91
Original,32,32
rain10,32,32
Original,48,48
rain10,48,48
Original,30,30
rain10,30,30
Original,77,77
rain10,77,77
Original,68,68
rain10,68,77
Original,46,46
rain10,46,46
Original,23,23
rain10,23,23
Original,30,30
rain10,30,30
Original,41,41
rain10,41,41
Original,23,23
rain10,23,23
Original,61,61
rain10,61,61
Original,41,41
rain10,41,41
Original,49,27
rain10,49,57
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,12,12
rain10,12,12
Original,57,57
rain10,57,57
Original,74,74
rain10,74,74
Original,31,31
rain10,31,31
Original,53,53
rain10,53,53
Original,12,12
rain10,12,12
Original,77,74
rain10,77,74
Original,34,49
rain10,34,34
Original,20,20
rain10,20,20
Original,28,28
rain10,28,28
Original,57,57
rain10,57,57
Original,83,83
rain10,83,83
Original,52,52
rain10,52,52
Original,55,35
rain10,55,35
Original,57,57
rain10,57,57
Original,15,15
rain10,15,15
Original,41,41
rain10,41,41
Original,0,0
rain10,0,0
Original,78,78
rain10,78,78
Original,23,23
rain10,23,23
Original,60,60
rain10,60,60
Original,48,48
rain10,48,48
Original,51,51
rain10,51,51
Original,66,77
rain10,66,77
Original,48,48
rain10,48,48
Original,86,62
rain10,86,62
Original,8,6
rain10,8,7
Original,45,45
rain10,45,45
Original,21,21
rain10,21,21
Original,63,63
rain10,63,63
Original,90,90
rain10,90,90
Original,16,36
rain10,16,43
Original,87,87
rain10,87,61
Original,74,74
rain10,74,74
Original,51,51
rain10,51,51
Original,67,67
rain10,67,67
Original,35,35
rain10,35,35
Original,67,67
rain10,67,67
Original,32,32
rain10,32,32
Original,2,1
rain10,2,1
Original,36,36
rain10,36,36
Original,16,16
rain10,16,16
Original,2,2
rain10,2,23
Original,6,28
rain10,6,28
Original,30,30
rain10,30,30
Original,43,43
rain10,43,43
Original,16,16
rain10,16,16
Original,52,52
rain10,52,52
Original,21,21
rain10,21,21
Original,78,66
rain10,78,66
Original,90,90
rain10,90,90
Original,52,52
rain10,52,52
Original,15,15
rain10,15,15
Original,86,86
rain10,86,86
Original,87,61
rain10,87,86
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,67,67
rain10,67,67
Original,55,55
rain10,55,55
Original,50,50
rain10,50,50
Original,19,19
rain10,19,19
Original,54,50
rain10,54,50
Original,53,53
rain10,53,53
Original,4,4
rain10,4,10
Original,67,67
rain10,67,67
Original,23,23
rain10,23,23
Original,41,41
rain10,41,41
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,32,32
rain10,32,32
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,73,73
rain10,73,73
Original,77,77
rain10,77,77
Original,53,53
rain10,53,53
Original,86,86
rain10,86,86
Original,51,51
rain10,51,51
Original,46,46
rain10,46,46
Original,22,22
rain10,22,22
Original,45,45
rain10,45,45
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,0,0
rain10,0,0
Original,90,90
rain10,90,90
Original,50,50
rain10,50,50
Original,31,31
rain10,31,31
Original,48,48
rain10,48,48
Original,32,32
rain10,32,32
Original,22,22
rain10,22,22
Original,48,48
rain10,48,48
Original,95,94
rain10,95,94
Original,28,28
rain10,28,28
Original,73,73
rain10,73,73
Original,87,87
rain10,87,87
Original,90,90
rain10,90,90
Original,45,45
rain10,45,45
Original,16,16
rain10,16,16
Original,32,32
rain10,32,32
Original,61,61
rain10,61,61
Original,53,53
rain10,53,53
Original,67,67
rain10,67,67
Original,16,16
rain10,16,16
Original,28,28
rain10,28,28
Original,61,61
rain10,61,61
Original,28,28
rain10,28,28
Original,63,63
rain10,63,63
Original,53,53
rain10,53,53
Original,50,50
rain10,50,50
Original,83,83
rain10,83,83
Original,20,20
rain10,20,20
Original,87,87
rain10,87,87
Original,55,55
rain10,55,55
Original,43,43
rain10,43,43
Original,23,23
rain10,23,23
Original,102,102
rain10,102,102
Original,3,3
rain10,3,0
Original,28,28
rain10,28,28
Original,45,45
rain10,45,45
Original,31,31
rain10,31,31
Original,17,17
rain10,17,17
Original,16,16
rain10,16,16
Original,30,30
rain10,30,30
Original,2,2
rain10,2,2
Original,91,90
rain10,91,90
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,29,29
rain10,29,29
Original,23,23
rain10,23,23
Original,50,50
rain10,50,50
Original,19,19
rain10,19,19
