filter,class,predicted_class
Original,81,68
night,81,69
Original,52,52
night,52,52
Original,46,46
night,46,46
Original,30,30
night,30,30
Original,90,90
night,90,90
Original,78,78
night,78,78
Original,79,79
night,79,48
Original,50,50
night,50,50
Original,90,90
night,90,90
Original,36,36
night,36,36
Original,93,93
night,93,91
Original,32,32
night,32,32
Original,74,74
night,74,90
Original,78,78
night,78,78
Original,55,57
night,55,57
Original,77,77
night,77,77
Original,32,32
night,32,32
Original,53,53
night,53,46
Original,57,57
night,57,57
Original,48,48
night,48,48
Original,30,30
night,30,30
Original,40,40
night,40,40
Original,48,52
night,48,48
Original,63,63
night,63,63
Original,78,78
night,78,78
Original,0,0
night,0,0
Original,20,20
night,20,20
Original,12,12
night,12,12
Original,52,52
night,52,52
Original,78,78
night,78,82
Original,16,16
night,16,16
Original,90,90
night,90,90
Original,32,32
night,32,32
Original,23,23
night,23,23
Original,67,67
night,67,67
Original,0,0
night,0,0
Original,7,1
night,7,1
Original,48,48
night,48,48
Original,52,52
night,52,52
Original,50,50
night,50,50
Original,23,23
night,23,23
Original,32,32
night,32,32
Original,36,36
night,36,36
Original,57,57
night,57,41
Original,90,90
night,90,90
Original,48,52
night,48,1
Original,60,60
night,60,60
Original,52,52
night,52,52
Original,30,30
night,30,30
Original,50,50
night,50,20
Original,32,32
night,32,32
Original,78,78
night,78,78
Original,16,16
night,16,16
Original,90,90
night,90,90
Original,32,32
night,32,32
Original,0,0
night,0,0
Original,74,74
night,74,74
Original,50,50
night,50,50
Original,22,22
night,22,22
Original,34,34
night,34,34
Original,37,37
night,37,30
Original,72,100
night,72,71
Original,26,26
night,26,26
Original,28,28
night,28,28
Original,32,32
night,32,32
Original,71,71
night,71,76
Original,87,86
night,87,27
Original,50,50
night,50,53
Original,90,90
night,90,90
Original,45,45
night,45,45
Original,50,50
night,50,50
Original,11,11
night,11,11
Original,45,45
night,45,45
Original,63,63
night,63,63
Original,55,56
night,55,56
Original,90,90
night,90,90
Original,16,16
night,16,16
Original,52,52
night,52,52
Original,37,37
night,37,37
Original,67,67
night,67,67
Original,21,21
night,21,21
Original,82,82
night,82,78
Original,30,30
night,30,30
Original,32,32
night,32,32
Original,50,50
night,50,50
Original,50,50
night,50,50
Original,45,45
night,45,45
Original,97,97
night,97,97
Original,25,25
night,25,25
Original,31,31
night,31,36
Original,90,90
night,90,90
Original,45,45
night,45,45
Original,12,12
night,12,12
Original,57,57
night,57,57
Original,79,63
night,79,63
Original,52,52
night,52,52
Original,53,53
night,53,53
Original,37,37
night,37,37
Original,45,45
night,45,45
Original,60,70
night,60,60
Original,63,63
night,63,32
Original,55,41
night,55,32
Original,90,90
night,90,90
Original,16,16
night,16,16
Original,15,23
night,15,23
Original,16,16
night,16,16
Original,73,73
night,73,61
Original,66,66
night,66,91
Original,28,28
night,28,28
Original,6,6
night,6,6
Original,90,90
night,90,90
Original,50,50
night,50,50
Original,23,20
night,23,20
Original,30,30
night,30,30
Original,32,32
night,32,32
Original,30,30
night,30,30
Original,92,93
night,92,91
Original,10,10
night,10,10
Original,52,52
night,52,52
Original,30,30
night,30,30
Original,28,28
night,28,28
Original,62,62
night,62,62
Original,70,70
night,70,70
Original,11,11
night,11,11
Original,52,52
night,52,52
Original,52,52
night,52,52
Original,71,71
night,71,66
Original,57,57
night,57,41
Original,79,79
night,79,79
Original,52,52
night,52,52
Original,8,6
night,8,6
Original,52,52
night,52,52
Original,36,36
night,36,36
Original,50,50
night,50,50
Original,37,37
night,37,37
Original,0,0
night,0,0
Original,87,86
night,87,55
Original,30,30
night,30,30
Original,48,48
night,48,48
Original,20,20
night,20,20
Original,57,57
night,57,57
Original,51,51
night,51,51
Original,16,16
night,16,16
Original,90,90
night,90,15
Original,12,3
night,12,12
Original,23,23
night,23,23
Original,97,97
night,97,97
Original,39,39
night,39,39
Original,20,20
night,20,20
Original,48,48
night,48,48
Original,55,55
night,55,50
Original,11,11
night,11,11
Original,19,19
night,19,19
Original,22,22
night,22,22
Original,40,40
night,40,40
Original,3,21
night,3,21
Original,32,32
night,32,32
Original,48,48
night,48,60
Original,45,45
night,45,45
Original,66,66
night,66,37
Original,90,90
night,90,90
Original,23,23
night,23,23
Original,41,41
night,41,41
Original,23,23
night,23,23
Original,46,46
night,46,46
Original,48,48
night,48,96
Original,46,88
night,46,88
Original,52,52
night,52,52
Original,23,0
night,23,0
Original,32,32
night,32,32
Original,86,86
night,86,25
Original,90,90
night,90,32
Original,55,55
night,55,32
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,46,46
night,46,46
Original,77,63
night,77,66
Original,32,32
night,32,32
Original,45,45
night,45,45
Original,20,20
night,20,20
Original,22,22
night,22,22
Original,16,11
night,16,11
Original,22,22
night,22,22
Original,55,55
night,55,50
Original,7,6
night,7,16
Original,50,50
night,50,50
Original,66,66
night,66,66
Original,32,32
night,32,32
Original,69,69
night,69,69
Original,53,53
night,53,46
Original,0,0
night,0,0
Original,46,46
night,46,46
Original,73,73
night,73,61
Original,87,87
night,87,87
Original,48,48
night,48,48
Original,58,58
night,58,58
Original,16,16
night,16,16
Original,90,90
night,90,90
Original,21,21
night,21,21
Original,16,16
night,16,16
Original,57,57
night,57,57
Original,90,90
night,90,90
Original,66,66
night,66,68
Original,87,86
night,87,61
Original,57,57
night,57,57
Original,19,19
night,19,19
Original,45,50
night,45,32
Original,46,46
night,46,21
Original,78,78
night,78,41
Original,52,52
night,52,52
Original,66,63
night,66,63
Original,63,63
night,63,63
Original,63,63
night,63,68
Original,21,21
night,21,21
Original,86,86
night,86,16
Original,52,52
night,52,52
Original,90,90
night,90,90
Original,20,20
night,20,20
Original,30,30
night,30,30
Original,16,6
night,16,16
Original,90,90
night,90,90
Original,90,90
night,90,90
Original,30,30
night,30,30
Original,50,50
night,50,50
Original,20,20
night,20,20
Original,67,67
night,67,67
Original,74,77
night,74,85
Original,19,90
night,19,90
Original,16,29
night,16,16
Original,31,31
night,31,31
Original,50,50
night,50,50
Original,63,63
night,63,66
Original,30,30
night,30,30
Original,52,52
night,52,52
Original,72,75
night,72,91
Original,46,46
night,46,46
Original,46,46
night,46,46
Original,62,62
night,62,62
Original,16,97
night,16,97
Original,90,90
night,90,90
Original,63,63
night,63,74
Original,67,67
night,67,67
Original,60,60
night,60,60
Original,2,2
night,2,2
Original,55,57
night,55,57
Original,2,2
night,2,2
Original,50,50
night,50,90
Original,74,74
night,74,74
Original,48,48
night,48,48
Original,46,46
night,46,46
Original,73,73
night,73,73
Original,60,60
night,60,60
Original,85,33
night,85,41
Original,62,62
night,62,62
Original,50,50
night,50,50
Original,15,15
night,15,15
Original,93,91
night,93,91
Original,49,49
night,49,49
Original,55,55
night,55,55
Original,63,63
night,63,43
Original,66,90
night,66,57
Original,46,46
night,46,46
Original,36,36
night,36,36
Original,53,53
night,53,53
Original,36,36
night,36,36
Original,0,0
night,0,0
Original,73,73
night,73,61
Original,55,55
night,55,55
Original,66,66
night,66,66
Original,55,57
night,55,57
Original,86,37
night,86,37
Original,51,51
night,51,51
Original,23,21
night,23,21
Original,22,20
night,22,1
Original,48,48
night,48,48
Original,66,66
night,66,66
Original,87,87
night,87,45
Original,31,66
night,31,100
Original,54,54
night,54,20
Original,7,0
night,7,0
Original,74,74
night,74,74
Original,31,31
night,31,30
