filter,class,predicted_class
Original,28,28
night,28,28
Original,85,90
night,85,90
Original,52,52
night,52,52
Original,86,86
night,86,41
Original,72,72
night,72,32
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,57,57
night,57,57
Original,19,1
night,19,1
Original,53,54
night,53,44
Original,96,92
night,96,46
Original,15,15
night,15,15
Original,79,79
night,79,79
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,102,102
night,102,102
Original,15,15
night,15,90
Original,30,30
night,30,31
Original,56,53
night,56,49
Original,63,63
night,63,63
Original,0,0
night,0,0
Original,53,53
night,53,53
Original,27,60
night,27,60
Original,22,22
night,22,22
Original,90,90
night,90,90
Original,22,22
night,22,77
Original,30,30
night,30,30
Original,32,32
night,32,90
Original,50,50
night,50,50
Original,85,60
night,85,60
Original,23,23
night,23,23
Original,60,60
night,60,60
Original,90,90
night,90,90
Original,45,45
night,45,45
Original,70,70
night,70,70
Original,86,86
night,86,43
Original,52,52
night,52,52
Original,56,48
night,56,43
Original,63,63
night,63,63
Original,46,46
night,46,46
Original,48,48
night,48,48
Original,45,45
night,45,61
Original,79,79
night,79,79
Original,32,32
night,32,32
Original,20,20
night,20,22
Original,63,63
night,63,63
Original,2,2
night,2,2
Original,23,23
night,23,23
Original,52,52
night,52,52
Original,66,32
night,66,41
Original,78,78
night,78,78
Original,50,50
night,50,51
Original,7,24
night,7,6
Original,32,32
night,32,85
Original,0,0
night,0,0
Original,52,63
night,52,32
Original,23,23
night,23,23
Original,52,52
night,52,52
Original,28,28
night,28,28
Original,15,15
night,15,15
Original,12,12
night,12,12
Original,12,12
night,12,12
Original,51,50
night,51,50
Original,53,53
night,53,53
Original,50,50
night,50,50
Original,78,78
night,78,78
Original,23,23
night,23,28
Original,51,51
night,51,51
Original,87,87
night,87,87
Original,36,36
night,36,97
Original,71,71
night,71,79
Original,51,51
night,51,51
Original,51,51
night,51,51
Original,15,15
night,15,15
Original,52,52
night,52,52
Original,63,63
night,63,43
Original,66,66
night,66,67
Original,51,51
night,51,51
