filter,class,predicted_class
Original,28,28
night,28,28
Original,85,90
night,85,90
Original,52,52
night,52,52
Original,86,86
night,86,86
Original,72,72
night,72,37
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,57,57
night,57,57
Original,19,19
night,19,19
Original,53,53
night,53,32
Original,96,32
night,96,32
Original,15,15
night,15,15
Original,79,79
night,79,79
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,102,102
night,102,102
Original,15,20
night,15,20
Original,30,30
night,30,30
Original,56,56
night,56,52
Original,63,63
night,63,63
Original,0,0
night,0,0
Original,53,53
night,53,48
Original,27,60
night,27,60
Original,22,22
night,22,22
Original,90,90
night,90,90
Original,22,22
night,22,12
Original,30,30
night,30,30
Original,32,40
night,32,61
Original,50,50
night,50,50
Original,85,90
night,85,30
Original,23,23
night,23,23
Original,60,51
night,60,51
Original,90,90
night,90,90
Original,45,45
night,45,45
Original,70,70
night,70,70
Original,86,86
night,86,86
Original,52,52
night,52,52
Original,56,56
night,56,56
Original,63,63
night,63,63
Original,46,46
night,46,46
Original,48,48
night,48,48
Original,45,45
night,45,45
Original,79,79
night,79,79
Original,32,32
night,32,32
Original,20,20
night,20,10
Original,63,63
night,63,63
Original,2,2
night,2,2
Original,23,23
night,23,23
Original,52,52
night,52,52
Original,66,97
night,66,66
Original,78,78
night,78,78
Original,50,50
night,50,50
Original,7,7
night,7,7
Original,32,32
night,32,32
Original,0,0
night,0,0
Original,52,32
night,52,30
Original,23,23
night,23,23
Original,52,52
night,52,52
Original,28,15
night,28,28
Original,15,20
night,15,15
Original,12,12
night,12,12
Original,12,12
night,12,12
Original,51,51
night,51,53
Original,53,53
night,53,53
Original,50,48
night,50,50
Original,78,78
night,78,78
Original,23,23
night,23,23
Original,51,51
night,51,51
Original,87,87
night,87,27
Original,36,36
night,36,36
Original,71,71
night,71,71
Original,51,51
night,51,51
Original,51,51
night,51,51
Original,15,15
night,15,15
Original,52,52
night,52,52
Original,63,63
night,63,63
Original,66,66
night,66,61
Original,51,51
night,51,51
