filter,class,predicted_class
Original,28,28
night,28,28
Original,85,32
night,85,32
Original,52,52
night,52,52
Original,86,86
night,86,86
Original,72,67
night,72,37
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,57,47
night,57,47
Original,19,20
night,19,2
Original,53,42
night,53,86
Original,96,30
night,96,48
Original,15,15
night,15,23
Original,79,79
night,79,79
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,102,102
night,102,102
Original,15,15
night,15,90
Original,30,97
night,30,97
Original,56,56
night,56,60
Original,63,63
night,63,48
Original,0,0
night,0,0
Original,53,53
night,53,53
Original,27,48
night,27,48
Original,22,22
night,22,22
Original,90,90
night,90,90
Original,22,1
night,22,1
Original,30,30
night,30,30
Original,32,91
night,32,31
Original,50,50
night,50,50
Original,85,32
night,85,32
Original,23,23
night,23,23
Original,60,60
night,60,49
Original,90,90
night,90,78
Original,45,45
night,45,45
Original,70,70
night,70,70
Original,86,86
night,86,52
Original,52,52
night,52,52
Original,56,56
night,56,48
Original,63,63
night,63,63
Original,46,46
night,46,46
Original,48,48
night,48,48
Original,45,45
night,45,45
Original,79,79
night,79,79
Original,32,32
night,32,32
Original,20,25
night,20,10
Original,63,63
night,63,63
Original,2,2
night,2,2
Original,23,23
night,23,23
Original,52,52
night,52,52
Original,66,90
night,66,90
Original,78,78
night,78,78
Original,50,50
night,50,50
Original,7,7
night,7,7
Original,32,32
night,32,32
Original,0,0
night,0,0
Original,52,52
night,52,50
Original,23,23
night,23,23
Original,52,52
night,52,52
Original,28,28
night,28,28
Original,15,28
night,15,15
Original,12,12
night,12,12
Original,12,12
night,12,12
Original,51,51
night,51,51
Original,53,53
night,53,53
Original,50,50
night,50,50
Original,78,78
night,78,78
Original,23,23
night,23,23
Original,51,51
night,51,51
Original,87,87
night,87,27
Original,36,36
night,36,36
Original,71,71
night,71,63
Original,51,51
night,51,51
Original,51,51
night,51,51
Original,15,15
night,15,15
Original,52,52
night,52,52
Original,63,63
night,63,43
Original,66,66
night,66,67
Original,51,51
night,51,51
