filter,class,predicted_class
Original,30,30
fog10,30,50
Original,83,83
fog10,83,83
Original,30,30
fog10,30,37
Original,32,32
fog10,32,90
Original,48,48
fog10,48,90
Original,20,20
fog10,20,83
Original,52,52
fog10,52,66
Original,29,29
fog10,29,74
Original,53,53
fog10,53,90
Original,31,31
fog10,31,32
Original,52,52
fog10,52,30
Original,23,23
fog10,23,90
Original,20,20
fog10,20,90
Original,37,37
fog10,37,90
Original,23,23
fog10,23,74
Original,45,45
fog10,45,90
Original,67,67
fog10,67,90
Original,86,86
fog10,86,37
Original,91,91
fog10,91,83
Original,61,61
fog10,61,74
Original,73,73
fog10,73,90
Original,52,52
fog10,52,74
Original,45,45
fog10,45,90
Original,46,46
fog10,46,90
Original,50,50
fog10,50,32
Original,77,77
fog10,77,90
Original,91,91
fog10,91,37
Original,31,31
fog10,31,32
Original,30,30
fog10,30,32
Original,67,67
fog10,67,83
Original,31,31
fog10,31,90
Original,40,40
fog10,40,83
Original,30,30
fog10,30,83
Original,30,30
fog10,30,74
Original,46,46
fog10,46,83
Original,64,64
fog10,64,90
Original,50,50
fog10,50,67
Original,48,48
fog10,48,30
Original,16,16
fog10,16,63
Original,46,46
fog10,46,32
Original,30,30
fog10,30,83
Original,50,50
fog10,50,90
Original,63,63
fog10,63,63
Original,60,60
fog10,60,90
Original,53,53
fog10,53,32
Original,39,39
fog10,39,90
Original,32,32
fog10,32,90
Original,57,57
fog10,57,90
Original,12,12
fog10,12,66
Original,65,65
fog10,65,90
Original,43,43
fog10,43,77
Original,50,50
fog10,50,90
Original,48,48
fog10,48,86
Original,93,93
fog10,93,50
Original,48,48
fog10,48,83
Original,22,12
fog10,22,86
Original,46,46
fog10,46,52
Original,86,86
fog10,86,37
Original,63,63
fog10,63,90
Original,20,20
fog10,20,90
Original,45,45
fog10,45,90
Original,67,67
fog10,67,90
Original,45,45
fog10,45,30
Original,53,53
fog10,53,90
Original,28,28
fog10,28,83
Original,16,16
fog10,16,90
Original,47,41
fog10,47,66
Original,28,28
fog10,28,89
Original,52,52
fog10,52,74
Original,30,30
fog10,30,32
Original,0,0
fog10,0,86
Original,66,63
fog10,66,90
Original,58,49
fog10,58,31
Original,6,6
fog10,6,83
Original,47,47
fog10,47,50
Original,99,99
fog10,99,37
Original,53,53
fog10,53,91
Original,52,52
fog10,52,63
Original,15,15
fog10,15,74
Original,15,15
fog10,15,83
Original,72,72
fog10,72,37
Original,97,97
fog10,97,83
Original,52,52
fog10,52,74
Original,53,53
fog10,53,83
Original,37,37
fog10,37,83
Original,88,88
fog10,88,32
Original,77,77
fog10,77,61
Original,16,16
fog10,16,90
Original,23,23
fog10,23,90
Original,52,52
fog10,52,90
Original,32,32
fog10,32,83
Original,53,53
fog10,53,52
Original,16,16
fog10,16,90
Original,32,32
fog10,32,63
Original,50,50
fog10,50,83
Original,31,31
fog10,31,89
Original,50,50
fog10,50,90
Original,66,66
fog10,66,90
Original,55,57
fog10,55,90
Original,74,74
fog10,74,31
Original,67,67
fog10,67,74
Original,53,53
fog10,53,90
Original,22,22
fog10,22,89
Original,52,52
fog10,52,83
Original,61,61
fog10,61,90
Original,50,50
fog10,50,66
Original,19,19
fog10,19,83
Original,90,90
fog10,90,90
Original,49,49
fog10,49,66
Original,57,57
fog10,57,89
Original,48,48
fog10,48,83
Original,83,83
fog10,83,90
Original,48,48
fog10,48,90
Original,36,36
fog10,36,63
Original,30,30
fog10,30,32
Original,53,53
fog10,53,91
Original,30,30
fog10,30,90
Original,57,57
fog10,57,74
Original,30,30
fog10,30,90
Original,57,57
fog10,57,89
Original,52,52
fog10,52,74
Original,50,50
fog10,50,52
Original,50,50
fog10,50,90
Original,39,50
fog10,39,37
Original,12,19
fog10,12,66
Original,79,78
fog10,79,90
Original,30,30
fog10,30,63
Original,63,63
fog10,63,90
Original,74,74
fog10,74,83
Original,52,52
fog10,52,90
Original,86,86
fog10,86,90
Original,51,51
fog10,51,74
Original,23,23
fog10,23,32
Original,46,46
fog10,46,66
Original,34,34
fog10,34,32
Original,50,50
fog10,50,37
Original,23,23
fog10,23,63
Original,28,28
fog10,28,90
Original,41,41
fog10,41,63
Original,50,50
fog10,50,91
Original,74,74
fog10,74,90
Original,90,90
fog10,90,90
Original,50,50
fog10,50,66
