filter,class,predicted_class
Original,73,73
rain10,73,73
Original,46,46
rain10,46,46
Original,55,55
rain10,55,55
Original,55,55
rain10,55,55
Original,19,19
rain10,19,19
Original,1,1
rain10,1,1
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,51,51
rain10,51,51
Original,91,91
rain10,91,91
Original,69,76
rain10,69,75
Original,66,66
rain10,66,66
Original,31,31
rain10,31,31
Original,74,74
rain10,74,74
Original,45,45
rain10,45,45
Original,57,57
rain10,57,57
Original,70,70
rain10,70,70
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,23,23
rain10,23,23
Original,48,48
rain10,48,48
Original,48,48
rain10,48,48
Original,41,41
rain10,41,41
Original,15,15
rain10,15,20
Original,86,86
rain10,86,86
Original,66,66
rain10,66,63
Original,78,78
rain10,78,78
Original,50,50
rain10,50,50
Original,16,16
rain10,16,16
Original,32,32
rain10,32,32
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,63,63
rain10,63,63
Original,63,63
rain10,63,63
Original,20,20
rain10,20,20
Original,23,23
rain10,23,23
Original,57,57
rain10,57,57
Original,66,66
rain10,66,63
Original,52,52
rain10,52,52
Original,48,48
rain10,48,48
Original,7,7
rain10,7,7
Original,70,70
rain10,70,70
Original,55,55
rain10,55,55
Original,68,68
rain10,68,68
Original,15,15
rain10,15,15
Original,52,52
rain10,52,52
Original,63,63
rain10,63,63
Original,77,77
rain10,77,77
Original,90,90
rain10,90,90
Original,77,77
rain10,77,77
Original,31,31
rain10,31,31
Original,71,71
rain10,71,71
Original,37,83
rain10,37,83
Original,32,32
rain10,32,32
Original,32,32
rain10,32,32
Original,46,46
rain10,46,46
Original,57,57
rain10,57,55
Original,63,63
rain10,63,63
Original,48,48
rain10,48,48
Original,46,46
rain10,46,46
Original,28,28
rain10,28,28
Original,50,50
rain10,50,50
Original,37,37
rain10,37,37
Original,16,16
rain10,16,16
Original,37,37
rain10,37,37
Original,90,90
rain10,90,90
Original,20,20
rain10,20,20
Original,90,90
rain10,90,90
Original,15,15
rain10,15,15
Original,63,63
rain10,63,63
Original,50,50
rain10,50,50
Original,4,4
rain10,4,4
Original,48,48
rain10,48,48
Original,32,32
rain10,32,32
Original,30,30
rain10,30,30
Original,28,28
rain10,28,28
Original,53,53
rain10,53,53
Original,15,23
rain10,15,28
Original,45,45
rain10,45,45
Original,47,47
rain10,47,47
Original,31,31
rain10,31,31
Original,51,51
rain10,51,51
Original,52,52
rain10,52,52
Original,1,1
rain10,1,1
Original,77,77
rain10,77,77
Original,50,50
rain10,50,50
Original,51,51
rain10,51,51
Original,87,86
rain10,87,86
Original,83,83
rain10,83,83
Original,23,23
rain10,23,23
Original,48,52
rain10,48,48
Original,19,19
rain10,19,19
Original,63,63
rain10,63,63
Original,48,48
rain10,48,48
Original,28,28
rain10,28,28
Original,30,30
rain10,30,30
Original,33,42
rain10,33,42
Original,31,31
rain10,31,31
Original,21,21
rain10,21,21
Original,52,52
rain10,52,52
Original,6,6
rain10,6,6
Original,24,23
rain10,24,23
Original,74,74
rain10,74,74
Original,48,48
rain10,48,48
Original,81,81
rain10,81,81
Original,59,59
rain10,59,59
Original,32,32
rain10,32,32
Original,37,37
rain10,37,37
Original,52,52
rain10,52,52
Original,2,90
rain10,2,19
Original,78,78
rain10,78,78
Original,87,87
rain10,87,87
Original,52,52
rain10,52,52
Original,16,16
rain10,16,16
Original,11,11
rain10,11,26
Original,46,46
rain10,46,46
Original,78,78
rain10,78,78
Original,42,42
rain10,42,42
Original,16,16
rain10,16,16
Original,74,74
rain10,74,74
Original,51,51
rain10,51,51
Original,93,93
rain10,93,49
Original,20,20
rain10,20,20
Original,19,19
rain10,19,19
Original,41,41
rain10,41,41
Original,15,15
rain10,15,52
Original,30,30
rain10,30,30
Original,86,86
rain10,86,86
Original,15,15
rain10,15,15
Original,91,91
rain10,91,91
Original,28,28
rain10,28,28
Original,2,2
rain10,2,2
Original,16,16
rain10,16,16
Original,49,49
rain10,49,49
Original,81,81
rain10,81,81
Original,30,30
rain10,30,30
Original,87,87
rain10,87,87
Original,15,15
rain10,15,15
Original,90,90
rain10,90,90
Original,86,86
rain10,86,86
Original,79,79
rain10,79,79
Original,20,20
rain10,20,20
Original,32,32
rain10,32,32
Original,75,75
rain10,75,75
Original,30,30
rain10,30,30
Original,27,1
rain10,27,1
Original,52,52
rain10,52,52
Original,52,52
rain10,52,52
Original,11,11
rain10,11,11
Original,45,45
rain10,45,45
Original,77,77
rain10,77,77
Original,30,30
rain10,30,30
Original,22,22
rain10,22,22
Original,52,52
rain10,52,52
Original,51,51
rain10,51,51
Original,51,51
rain10,51,16
Original,31,31
rain10,31,31
Original,28,28
rain10,28,28
Original,16,16
rain10,16,16
Original,100,100
rain10,100,100
Original,11,11
rain10,11,11
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,51,51
rain10,51,51
Original,61,61
rain10,61,61
Original,42,42
rain10,42,42
Original,52,52
rain10,52,52
Original,20,20
rain10,20,20
Original,46,46
rain10,46,46
Original,46,46
rain10,46,46
Original,3,0
rain10,3,0
Original,77,77
rain10,77,77
Original,74,74
rain10,74,74
Original,21,21
rain10,21,21
Original,45,45
rain10,45,45
Original,36,36
rain10,36,36
Original,23,23
rain10,23,23
Original,45,45
rain10,45,45
Original,90,90
rain10,90,90
Original,72,72
rain10,72,72
Original,20,20
rain10,20,20
Original,50,50
rain10,50,50
Original,23,23
rain10,23,23
Original,87,87
rain10,87,87
Original,67,67
rain10,67,67
Original,27,97
rain10,27,97
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,91,91
rain10,91,91
Original,22,22
rain10,22,22
Original,101,101
rain10,101,101
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,36,36
rain10,36,36
Original,55,55
rain10,55,55
Original,57,55
rain10,57,57
Original,36,36
rain10,36,36
Original,67,67
rain10,67,67
Original,6,6
rain10,6,6
Original,16,16
rain10,16,16
Original,48,48
rain10,48,48
Original,37,37
rain10,37,37
Original,30,30
rain10,30,30
Original,88,88
rain10,88,88
Original,90,90
rain10,90,90
Original,57,57
rain10,57,57
Original,51,51
rain10,51,51
Original,52,52
rain10,52,52
Original,0,0
rain10,0,28
Original,40,40
rain10,40,40
Original,52,52
rain10,52,52
Original,37,37
rain10,37,37
Original,48,48
rain10,48,48
Original,22,22
rain10,22,22
Original,86,86
rain10,86,86
Original,78,78
rain10,78,78
Original,57,57
rain10,57,57
Original,78,78
rain10,78,78
Original,23,23
rain10,23,23
Original,30,30
rain10,30,30
Original,2,2
rain10,2,2
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,24,24
rain10,24,24
Original,53,53
rain10,53,53
Original,31,31
rain10,31,31
Original,90,90
rain10,90,90
Original,20,20
rain10,20,20
Original,41,41
rain10,41,41
Original,15,15
rain10,15,15
Original,16,16
rain10,16,16
Original,23,23
rain10,23,23
Original,20,20
rain10,20,20
Original,78,78
rain10,78,78
Original,12,12
rain10,12,12
Original,50,50
rain10,50,50
Original,51,51
rain10,51,51
Original,88,88
rain10,88,88
Original,55,55
rain10,55,55
Original,52,52
rain10,52,52
Original,42,48
rain10,42,52
Original,53,53
rain10,53,53
Original,30,30
rain10,30,30
Original,75,75
rain10,75,75
Original,90,90
rain10,90,90
Original,21,21
rain10,21,21
Original,83,83
rain10,83,83
Original,61,61
rain10,61,61
Original,40,40
rain10,40,40
Original,78,78
rain10,78,78
Original,46,46
rain10,46,46
Original,86,86
rain10,86,86
Original,50,50
rain10,50,50
Original,48,48
rain10,48,48
Original,78,78
rain10,78,78
Original,52,52
rain10,52,52
Original,87,87
rain10,87,87
Original,63,63
rain10,63,63
Original,50,50
rain10,50,50
Original,12,12
rain10,12,12
Original,48,48
rain10,48,48
Original,83,83
rain10,83,83
Original,52,52
rain10,52,52
Original,87,87
rain10,87,87
Original,37,37
rain10,37,37
Original,90,90
rain10,90,90
Original,32,32
rain10,32,32
Original,83,83
rain10,83,83
Original,22,22
rain10,22,22
Original,59,59
rain10,59,59
Original,52,52
rain10,52,52
Original,24,24
rain10,24,24
Original,32,37
rain10,32,37
Original,30,30
rain10,30,30
Original,19,19
rain10,19,19
Original,6,6
rain10,6,6
Original,90,90
rain10,90,90
Original,6,28
rain10,6,28
Original,100,100
rain10,100,100
Original,74,74
rain10,74,74
Original,19,19
rain10,19,19
Original,88,88
rain10,88,88
Original,0,0
rain10,0,0
Original,63,63
rain10,63,63
Original,55,55
rain10,55,55
Original,68,68
rain10,68,68
Original,41,41
rain10,41,41
Original,93,93
rain10,93,93
Original,46,46
rain10,46,46
Original,63,63
rain10,63,63
Original,90,90
rain10,90,90
Original,28,28
rain10,28,28
Original,15,15
rain10,15,15
Original,55,55
rain10,55,55
Original,78,78
rain10,78,78
Original,90,90
rain10,90,90
Original,59,59
rain10,59,59
Original,77,77
rain10,77,77
Original,61,61
rain10,61,61
Original,46,46
rain10,46,46
Original,86,86
rain10,86,86
Original,57,57
rain10,57,57
Original,54,53
rain10,54,53
Original,32,32
rain10,32,32
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,45,45
rain10,45,45
Original,50,50
rain10,50,50
Original,31,31
rain10,31,31
Original,49,49
rain10,49,49
Original,30,30
rain10,30,30
Original,2,2
rain10,2,2
Original,67,67
rain10,67,67
Original,97,69
rain10,97,69
Original,36,36
rain10,36,36
Original,23,23
rain10,23,23
Original,2,2
rain10,2,2
Original,50,50
rain10,50,50
Original,63,63
rain10,63,63
Original,31,31
rain10,31,31
Original,57,57
rain10,57,57
Original,16,16
rain10,16,16
Original,28,28
rain10,28,28
Original,66,66
rain10,66,66
Original,11,11
rain10,11,11
Original,79,79
rain10,79,68
Original,39,40
rain10,39,40
Original,72,72
rain10,72,72
Original,57,57
rain10,57,57
Original,52,52
rain10,52,52
Original,50,48
rain10,50,48
Original,52,52
rain10,52,52
Original,21,21
rain10,21,21
Original,30,30
rain10,30,30
Original,23,23
rain10,23,23
Original,87,87
rain10,87,87
Original,39,66
rain10,39,32
Original,47,47
rain10,47,47
Original,66,66
rain10,66,66
Original,52,52
rain10,52,52
Original,66,66
rain10,66,66
Original,17,17
rain10,17,17
Original,53,53
rain10,53,53
Original,30,30
rain10,30,30
Original,57,57
rain10,57,55
Original,90,90
rain10,90,90
Original,46,46
rain10,46,46
Original,66,66
rain10,66,66
Original,48,48
rain10,48,48
Original,16,16
rain10,16,16
Original,52,52
rain10,52,52
Original,20,20
rain10,20,20
Original,32,32
rain10,32,32
Original,79,79
rain10,79,79
Original,51,51
rain10,51,51
Original,23,23
rain10,23,23
Original,79,79
rain10,79,79
Original,57,57
rain10,57,57
Original,52,52
rain10,52,52
Original,66,63
rain10,66,93
Original,51,51
rain10,51,51
Original,86,86
rain10,86,86
Original,90,77
rain10,90,77
Original,52,52
rain10,52,52
Original,53,53
rain10,53,53
Original,15,15
rain10,15,15
Original,3,3
rain10,3,3
Original,50,50
rain10,50,50
Original,53,53
rain10,53,53
Original,52,52
rain10,52,52
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,12,12
rain10,12,12
Original,55,55
rain10,55,55
Original,90,90
rain10,90,90
Original,78,78
rain10,78,78
Original,87,87
rain10,87,87
Original,41,41
rain10,41,41
Original,70,70
rain10,70,70
Original,0,0
rain10,0,0
Original,74,74
rain10,74,74
Original,23,23
rain10,23,23
Original,89,89
rain10,89,89
Original,50,50
rain10,50,50
Original,49,49
rain10,49,49
Original,77,74
rain10,77,74
Original,19,19
rain10,19,19
Original,40,40
rain10,40,40
Original,2,2
rain10,2,2
Original,52,52
rain10,52,52
Original,50,50
rain10,50,50
Original,52,52
rain10,52,52
Original,102,102
rain10,102,102
Original,23,23
rain10,23,23
Original,72,72
rain10,72,72
Original,42,42
rain10,42,42
Original,53,53
rain10,53,53
Original,65,48
rain10,65,66
Original,21,21
rain10,21,21
Original,66,66
rain10,66,66
Original,31,31
rain10,31,31
Original,90,90
rain10,90,90
Original,11,11
rain10,11,11
Original,55,55
rain10,55,55
Original,52,52
rain10,52,52
Original,90,90
rain10,90,90
Original,61,61
rain10,61,61
Original,49,49
rain10,49,49
Original,48,48
rain10,48,48
Original,46,46
rain10,46,46
Original,55,55
rain10,55,55
Original,50,50
rain10,50,50
Original,22,22
rain10,22,22
Original,55,55
rain10,55,55
Original,37,37
rain10,37,37
Original,74,74
rain10,74,74
Original,97,97
rain10,97,97
Original,60,60
rain10,60,60
Original,31,31
rain10,31,31
Original,64,63
rain10,64,66
Original,30,30
