filter,class,predicted_class
Original,19,19
snownight,19,19
Original,12,41
snownight,12,68
Original,62,62
snownight,62,62
Original,57,57
snownight,57,57
Original,87,62
snownight,87,61
Original,59,59
snownight,59,59
Original,52,52
snownight,52,52
Original,79,79
snownight,79,79
Original,46,46
snownight,46,46
Original,16,16
snownight,16,16
Original,32,32
snownight,32,28
Original,51,51
snownight,51,51
Original,21,21
snownight,21,21
Original,77,77
snownight,77,47
Original,50,50
snownight,50,50
Original,51,51
snownight,51,50
Original,93,87
snownight,93,90
Original,28,28
snownight,28,28
Original,51,51
snownight,51,51
Original,57,57
snownight,57,57
Original,87,87
snownight,87,87
Original,46,46
snownight,46,46
Original,72,72
snownight,72,72
Original,48,48
snownight,48,48
Original,90,90
snownight,90,90
Original,51,51
snownight,51,51
Original,52,52
snownight,52,52
Original,72,72
snownight,72,72
Original,63,63
snownight,63,66
Original,71,71
snownight,71,86
Original,51,51
snownight,51,50
Original,53,53
snownight,53,17
Original,81,81
snownight,81,81
Original,45,45
snownight,45,45
Original,32,32
snownight,32,32
Original,45,45
snownight,45,45
Original,28,28
snownight,28,28
Original,20,21
snownight,20,0
Original,66,66
snownight,66,66
Original,50,50
snownight,50,46
Original,30,30
snownight,30,30
Original,52,52
snownight,52,52
Original,50,50
snownight,50,50
Original,29,29
snownight,29,16
Original,90,90
snownight,90,90
Original,17,17
snownight,17,17
Original,50,50
snownight,50,40
Original,32,32
snownight,32,32
Original,72,72
snownight,72,72
Original,41,41
snownight,41,41
Original,28,28
snownight,28,28
Original,49,49
snownight,49,49
Original,30,30
snownight,30,30
Original,37,37
snownight,37,37
Original,63,63
snownight,63,63
Original,78,78
snownight,78,78
Original,20,20
snownight,20,20
Original,28,28
snownight,28,28
Original,74,74
snownight,74,74
Original,22,22
snownight,22,22
Original,45,45
snownight,45,45
Original,44,44
snownight,44,44
Original,32,32
snownight,32,32
Original,47,47
snownight,47,47
Original,75,75
snownight,75,48
Original,77,77
snownight,77,77
Original,90,90
snownight,90,90
Original,49,49
snownight,49,49
Original,78,66
snownight,78,51
Original,32,48
snownight,32,48
Original,90,90
snownight,90,90
Original,51,51
snownight,51,20
Original,20,20
snownight,20,20
Original,90,90
snownight,90,50
Original,90,90
snownight,90,90
Original,36,36
snownight,36,36
Original,23,23
snownight,23,23
Original,52,52
snownight,52,47
Original,53,53
snownight,53,53
Original,27,50
snownight,27,50
Original,87,61
snownight,87,61
Original,46,46
snownight,46,46
Original,48,48
snownight,48,48
Original,6,6
snownight,6,6
Original,15,15
snownight,15,15
Original,15,15
snownight,15,15
Original,19,19
snownight,19,19
Original,24,7
snownight,24,7
Original,63,63
snownight,63,66
Original,28,28
snownight,28,28
Original,23,23
snownight,23,23
Original,2,2
snownight,2,2
Original,90,90
snownight,90,15
Original,78,78
snownight,78,78
Original,20,20
snownight,20,20
Original,19,19
snownight,19,30
Original,49,49
snownight,49,49
Original,19,19
snownight,19,19
Original,28,28
snownight,28,20
Original,85,52
snownight,85,32
Original,41,41
snownight,41,41
Original,90,90
snownight,90,90
Original,45,45
snownight,45,20
Original,11,11
snownight,11,11
Original,16,16
snownight,16,6
Original,28,28
snownight,28,28
Original,78,78
snownight,78,78
Original,19,19
snownight,19,19
Original,78,78
snownight,78,78
Original,63,63
snownight,63,63
Original,48,48
snownight,48,48
Original,48,48
snownight,48,48
Original,12,12
snownight,12,12
Original,10,10
snownight,10,10
Original,16,16
snownight,16,12
Original,32,32
snownight,32,32
Original,21,21
snownight,21,21
Original,28,28
snownight,28,28
Original,93,93
snownight,93,57
Original,51,51
snownight,51,46
Original,63,63
snownight,63,63
Original,52,52
snownight,52,52
Original,31,31
snownight,31,31
Original,31,31
snownight,31,31
Original,74,74
snownight,74,10
Original,59,59
snownight,59,60
Original,48,48
snownight,48,48
Original,74,74
snownight,74,74
Original,90,90
snownight,90,96
Original,46,48
snownight,46,48
Original,30,30
snownight,30,30
Original,43,43
snownight,43,43
Original,28,28
snownight,28,28
Original,71,71
snownight,71,71
Original,73,73
snownight,73,73
Original,31,31
snownight,31,31
Original,28,28
snownight,28,28
Original,87,62
snownight,87,41
Original,35,35
snownight,35,35
Original,0,0
snownight,0,0
Original,41,41
snownight,41,41
Original,57,57
snownight,57,57
Original,99,99
snownight,99,99
Original,20,20
snownight,20,20
Original,37,37
snownight,37,37
Original,20,20
snownight,20,20
Original,41,41
snownight,41,41
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,50,50
snownight,50,50
Original,50,50
snownight,50,50
Original,34,34
snownight,34,34
Original,45,45
snownight,45,45
Original,81,81
snownight,81,81
Original,20,20
snownight,20,20
Original,36,36
snownight,36,97
Original,73,73
snownight,73,73
Original,46,46
snownight,46,46
Original,73,73
snownight,73,73
Original,32,32
snownight,32,32
Original,2,2
snownight,2,2
Original,63,63
snownight,63,66
Original,45,45
snownight,45,45
Original,50,50
snownight,50,42
Original,52,52
snownight,52,52
Original,21,21
snownight,21,21
Original,67,67
snownight,67,67
Original,48,48
snownight,48,48
Original,87,62
snownight,87,87
Original,23,23
snownight,23,23
Original,45,45
snownight,45,45
Original,0,0
snownight,0,0
Original,30,30
snownight,30,30
Original,23,23
snownight,23,23
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,10,10
snownight,10,10
Original,2,2
snownight,2,23
Original,46,46
snownight,46,46
Original,0,0
snownight,0,0
Original,36,36
snownight,36,36
Original,97,97
snownight,97,97
Original,12,12
snownight,12,12
Original,50,50
snownight,50,51
Original,52,52
snownight,52,52
Original,79,79
snownight,79,79
Original,57,55
snownight,57,55
Original,68,68
snownight,68,78
Original,49,49
snownight,49,49
Original,50,50
snownight,50,50
Original,40,40
snownight,40,77
Original,52,52
snownight,52,52
Original,32,32
snownight,32,32
Original,45,45
snownight,45,45
Original,42,42
snownight,42,42
Original,50,50
snownight,50,50
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,51,51
snownight,51,51
Original,49,49
snownight,49,49
Original,20,20
snownight,20,17
Original,23,23
snownight,23,29
Original,53,53
snownight,53,53
Original,48,48
snownight,48,48
Original,15,15
snownight,15,15
Original,55,55
snownight,55,55
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,16,16
snownight,16,16
Original,45,45
snownight,45,45
Original,21,21
snownight,21,21
Original,63,63
snownight,63,16
Original,86,86
snownight,86,86
Original,48,48
snownight,48,48
Original,15,15
snownight,15,15
Original,49,49
snownight,49,49
Original,86,86
snownight,86,86
Original,91,91
snownight,91,24
Original,31,68
snownight,31,68
Original,53,53
snownight,53,46
Original,53,53
snownight,53,70
Original,90,90
snownight,90,90
Original,53,53
snownight,53,53
Original,75,78
snownight,75,31
Original,53,53
snownight,53,23
Original,77,77
snownight,77,77
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,90,90
snownight,90,90
Original,55,55
snownight,55,55
Original,0,0
snownight,0,6
Original,33,32
snownight,33,52
Original,50,50
snownight,50,50
Original,20,20
snownight,20,20
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,63,63
snownight,63,66
Original,19,19
snownight,19,23
Original,88,88
snownight,88,88
Original,62,62
snownight,62,62
Original,52,52
snownight,52,52
Original,58,58
snownight,58,58
Original,78,78
snownight,78,70
Original,74,74
snownight,74,74
Original,25,25
snownight,25,25
Original,48,48
snownight,48,48
Original,78,78
snownight,78,78
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,30,30
snownight,30,30
Original,16,16
snownight,16,16
Original,74,74
snownight,74,74
Original,78,78
snownight,78,78
Original,30,30
snownight,30,30
Original,20,20
snownight,20,20
Original,83,83
snownight,83,67
Original,37,37
snownight,37,37
Original,50,50
snownight,50,50
Original,60,60
snownight,60,60
Original,87,87
snownight,87,87
Original,21,21
snownight,21,28
Original,74,74
snownight,74,74
Original,20,20
snownight,20,20
Original,17,17
snownight,17,17
Original,74,74
snownight,74,41
Original,79,79
snownight,79,79
Original,32,32
snownight,32,50
Original,51,51
snownight,51,51
Original,74,74
snownight,74,30
Original,55,55
snownight,55,55
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,0,0
snownight,0,0
Original,2,2
snownight,2,2
Original,0,0
snownight,0,0
Original,51,51
snownight,51,51
Original,78,78
snownight,78,78
Original,63,63
snownight,63,66
Original,64,64
snownight,64,64
Original,57,57
snownight,57,57
Original,86,86
snownight,86,86
Original,53,53
snownight,53,51
Original,70,70
snownight,70,70
Original,57,57
snownight,57,57
Original,63,63
snownight,63,16
Original,77,77
snownight,77,77
Original,91,91
snownight,91,91
Original,90,90
snownight,90,90
Original,48,48
snownight,48,48
Original,48,48
snownight,48,48
Original,19,19
snownight,19,17
Original,86,86
snownight,86,93
Original,30,30
snownight,30,30
Original,66,66
snownight,66,66
Original,87,59
snownight,87,61
Original,77,77
snownight,77,77
Original,27,23
snownight,27,23
Original,75,75
snownight,75,75
Original,32,32
snownight,32,32
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,28,28
snownight,28,28
Original,22,22
snownight,22,22
Original,23,23
snownight,23,23
Original,55,55
snownight,55,55
Original,45,45
snownight,45,45
Original,86,55
snownight,86,50
Original,57,57
snownight,57,57
Original,32,32
snownight,32,32
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,47,47
snownight,47,47
Original,45,45
snownight,45,45
Original,51,51
snownight,51,51
Original,53,53
snownight,53,53
Original,21,21
snownight,21,21
Original,52,52
snownight,52,52
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,20,20
snownight,20,20
Original,74,74
snownight,74,74
Original,90,90
snownight,90,90
Original,37,37
snownight,37,37
Original,83,67
snownight,83,31
Original,57,57
snownight,57,57
Original,67,67
snownight,67,73
Original,20,20
snownight,20,20
Original,28,28
snownight,28,28
Original,93,93
snownight,93,23
Original,16,16
snownight,16,16
Original,45,45
snownight,45,51
Original,15,15
snownight,15,15
Original,86,87
snownight,86,86
Original,86,86
snownight,86,86
Original,17,17
snownight,17,17
Original,20,20
snownight,20,20
Original,55,55
snownight,55,55
Original,32,32
snownight,32,15
Original,36,36
snownight,36,36
Original,79,79
snownight,79,79
Original,41,41
snownight,41,41
Original,55,55
snownight,55,55
Original,90,90
snownight,90,20
Original,1,1
snownight,1,1
Original,93,93
snownight,93,23
Original,46,46
snownight,46,46
Original,86,86
snownight,86,86
Original,16,16
snownight,16,16
Original,36,36
snownight,36,36
Original,16,16
snownight,16,16
Original,32,32
snownight,32,32
Original,86,86
snownight,86,86
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,50,50
snownight,50,50
Original,36,36
snownight,36,36
Original,31,31
snownight,31,31
Original,31,31
snownight,31,31
Original,30,30
snownight,30,30
Original,32,32
snownight,32,20
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,32,23
snownight,32,23
Original,31,31
snownight,31,31
Original,41,41
snownight,41,41
Original,19,19
snownight,19,19
Original,53,53
snownight,53,53
Original,23,23
snownight,23,23
Original,74,74
snownight,74,90
Original,90,90
snownight,90,90
Original,63,63
snownight,63,63
Original,86,86
snownight,86,86
Original,45,45
snownight,45,45
Original,57,57
snownight,57,57
Original,46,46
snownight,46,77
Original,32,32
snownight,32,32
Original,66,66
snownight,66,67
Original,23,23
snownight,23,23
Original,46,46
snownight,46,46
Original,16,16
snownight,16,16
Original,11,11
snownight,11,11
Original,15,15
snownight,15,15
Original,36,36
snownight,36,36
Original,16,16
snownight,16,16
Original,57,57
snownight,57,57
Original,26,26
snownight,26,26
Original,30,30
snownight,30,30
Original,90,90
snownight,90,21
Original,97,97
snownight,97,97
Original,50,50
snownight,50,51
Original,51,51
snownight,51,51
Original,36,36
snownight,36,36
Original,90,96
snownight,90,32
Original,32,60
snownight,32,20
Original,21,21
snownight,21,21
Original,90,90
snownight,90,90
Original,51,51
snownight,51,53
Original,19,19
snownight,19,19
Original,86,14
snownight,86,16
Original,31,31
snownight,31,31
Original,31,31
snownight,31,31
Original,6,6
snownight,6,6
Original,67,67
snownight,67,67
Original,79,79
snownight,79,79
Original,78,78
snownight,78,79
Original,32,32
snownight,32,32
Original,57,57
snownight,57,57
Original,46,46
snownight,46,52
Original,48,48
snownight,48,48
Original,4,4
snownight,4,4
Original,66,66
snownight,66,66
Original,88,88
snownight,88,88
Original,93,93
snownight,93,41
Original,12,1
snownight,12,12
Original,36,36
snownight,36,36
Original,48,48
snownight,48,52
Original,97,97
snownight,97,97
Original,28,28
snownight,28,28
Original,55,55
snownight,55,23
Original,20,20
snownight,20,26
Original,36,36
snownight,36,36
Original,75,75
snownight,75,75
Original,48,48
snownight,48,48
Original,66,66
snownight,66,58
Original,35,35
snownight,35,24
Original,7,7
snownight,7,7
Original,29,29
snownight,29,29
Original,73,73
snownight,73,73
Original,46,46
snownight,46,46
Original,36,36
snownight,36,36
Original,45,45
snownight,45,45
Original,36,36
snownight,36,36
Original,36,36
snownight,36,86
Original,28,28
snownight,28,28
Original,22,22
snownight,22,22
Original,48,48
snownight,48,48
Original,66,66
snownight,66,51
Original,30,30
snownight,30,30
Original,16,16
snownight,16,16
Original,15,15
snownight,15,15
Original,22,22
snownight,22,22
Original,31,31
snownight,31,31
Original,20,20
snownight,20,20
Original,79,79
snownight,79,79
Original,84,77
snownight,84,72
Original,12,12
snownight,12,12
Original,53,53
snownight,53,53
Original,78,78
snownight,78,67
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,46,46
snownight,46,46
Original,52,52
snownight,52,52
Original,34,34
snownight,34,34
Original,75,75
snownight,75,75
Original,61,61
snownight,61,61
Original,28,28
snownight,28,12
Original,37,37
snownight,37,37
Original,50,50
snownight,50,39
Original,52,52
snownight,52,52
Original,28,28
snownight,28,28
Original,67,67
snownight,67,67
Original,50,50
snownight,50,50
Original,90,90
snownight,90,90
Original,23,23
snownight,23,23
Original,28,28
snownight,28,21
Original,80,80
snownight,80,71
Original,47,47
snownight,47,47
Original,62,62
snownight,62,62
Original,39,39
snownight,39,6
Original,67,67
snownight,67,67
Original,31,31
snownight,31,68
Original,31,31
snownight,31,31
Original,15,15
snownight,15,23
Original,20,20
snownight,20,20
Original,74,74
snownight,74,74
Original,32,32
snownight,32,20
Original,60,60
snownight,60,60
Original,20,20
snownight,20,20
Original,72,72
snownight,72,72
Original,31,31
snownight,31,31
Original,51,51
snownight,51,51
Original,87,59
snownight,87,59
Original,16,16
snownight,16,16
Original,87,86
snownight,87,62
Original,72,72
snownight,72,72
Original,0,0
snownight,0,0
Original,0,0
snownight,0,0
Original,37,37
snownight,37,37
Original,87,62
snownight,87,62
Original,42,42
snownight,42,42
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,77,77
snownight,77,77
Original,78,78
snownight,78,78
Original,53,53
snownight,53,53
Original,21,28
snownight,21,21
Original,90,90
snownight,90,90
Original,78,78
snownight,78,78
Original,67,67
snownight,67,67
Original,83,83
snownight,83,28
Original,97,97
snownight,97,97
Original,20,20
snownight,20,20
Original,90,90
snownight,90,90
Original,51,51
snownight,51,51
Original,46,46
snownight,46,46
Original,19,2
snownight,19,2
Original,90,90
snownight,90,28
Original,23,23
snownight,23,23
Original,16,16
snownight,16,16
Original,35,35
snownight,35,35
Original,50,50
snownight,50,50
Original,29,29
snownight,29,29
Original,90,90
snownight,90,90
Original,74,74
snownight,74,74
Original,55,55
snownight,55,21
Original,55,55
snownight,55,55
Original,74,74
snownight,74,74
Original,45,45
snownight,45,45
Original,46,46
snownight,46,46
Original,37,37
snownight,37,37
Original,53,53
snownight,53,53
Original,32,32
snownight,32,32
Original,27,86
snownight,27,45
Original,32,32
snownight,32,32
Original,66,66
snownight,66,57
Original,87,59
snownight,87,41
Original,32,32
snownight,32,32
Original,99,99
snownight,99,16
Original,52,52
snownight,52,52
Original,52,52
snownight,52,52
Original,22,22
snownight,22,22
Original,78,78
snownight,78,78
Original,30,30
snownight,30,30
Original,86,86
