filter,class,predicted_class
Original,86,86
snownight,86,87
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,48,48
snownight,48,77
Original,30,30
snownight,30,30
Original,63,63
snownight,63,15
Original,97,97
snownight,97,12
Original,63,63
snownight,63,49
Original,30,30
snownight,30,5
Original,36,36
snownight,36,73
Original,43,43
snownight,43,49
Original,101,101
snownight,101,48
Original,10,10
snownight,10,10
Original,32,32
snownight,32,33
Original,26,26
snownight,26,4
Original,21,21
snownight,21,28
Original,28,28
snownight,28,28
Original,55,55
snownight,55,23
Original,77,77
snownight,77,20
Original,12,12
snownight,12,12
Original,93,93
snownight,93,23
Original,38,37
snownight,38,0
Original,66,66
snownight,66,66
Original,48,48
snownight,48,50
Original,28,28
snownight,28,97
Original,20,20
snownight,20,20
Original,53,53
snownight,53,25
Original,90,90
snownight,90,15
Original,52,52
snownight,52,17
Original,21,21
snownight,21,23
Original,48,48
snownight,48,48
Original,31,31
snownight,31,63
Original,70,70
snownight,70,0
Original,68,68
snownight,68,0
Original,66,66
snownight,66,63
Original,45,45
snownight,45,97
Original,16,16
snownight,16,16
Original,97,97
snownight,97,30
Original,52,52
snownight,52,57
Original,74,74
snownight,74,20
Original,30,30
snownight,30,16
Original,36,36
snownight,36,36
Original,90,90
snownight,90,15
Original,48,48
snownight,48,39
Original,36,36
snownight,36,86
Original,49,49
snownight,49,100
Original,23,23
snownight,23,23
Original,67,67
snownight,67,67
Original,51,51
snownight,51,23
Original,52,52
snownight,52,30
Original,57,57
snownight,57,30
Original,42,42
snownight,42,50
Original,51,51
snownight,51,50
Original,20,20
snownight,20,0
Original,78,78
snownight,78,70
Original,54,54
snownight,54,97
Original,45,45
snownight,45,16
Original,52,52
snownight,52,52
Original,46,46
snownight,46,46
Original,78,76
snownight,78,85
Original,19,74
snownight,19,20
Original,51,51
snownight,51,50
Original,29,1
snownight,29,23
Original,57,57
snownight,57,57
Original,7,7
snownight,7,12
Original,78,78
snownight,78,77
Original,46,46
snownight,46,20
Original,50,50
snownight,50,43
Original,54,52
snownight,54,48
Original,71,71
snownight,71,16
Original,28,28
snownight,28,29
Original,67,67
snownight,67,72
Original,90,90
snownight,90,70
Original,46,46
snownight,46,46
Original,50,50
snownight,50,75
Original,90,90
snownight,90,15
Original,16,16
snownight,16,63
Original,63,63
snownight,63,63
Original,17,17
snownight,17,20
Original,52,52
snownight,52,48
Original,16,16
snownight,16,16
Original,23,23
snownight,23,77
Original,99,99
snownight,99,20
Original,23,23
snownight,23,15
Original,16,11
snownight,16,50
Original,69,69
snownight,69,69
Original,87,87
snownight,87,51
Original,66,66
snownight,66,86
Original,77,77
snownight,77,87
Original,42,42
snownight,42,42
Original,32,32
snownight,32,83
Original,86,86
snownight,86,86
Original,23,23
snownight,23,16
Original,42,42
snownight,42,27
Original,32,32
snownight,32,23
Original,41,41
snownight,41,41
Original,28,28
snownight,28,70
Original,21,21
snownight,21,31
Original,32,32
snownight,32,77
Original,86,86
snownight,86,24
Original,50,55
snownight,50,46
Original,50,50
snownight,50,50
Original,45,45
snownight,45,16
Original,40,40
snownight,40,16
Original,16,16
snownight,16,16
Original,15,23
snownight,15,100
Original,16,16
snownight,16,5
Original,53,53
snownight,53,48
Original,23,23
snownight,23,16
Original,48,48
snownight,48,77
Original,50,50
snownight,50,77
Original,86,86
snownight,86,36
Original,23,23
snownight,23,23
Original,67,67
snownight,67,20
Original,52,52
snownight,52,48
Original,46,46
snownight,46,77
Original,90,90
snownight,90,90
Original,20,20
snownight,20,0
Original,31,31
snownight,31,46
Original,45,45
snownight,45,45
Original,19,2
snownight,19,20
Original,52,52
snownight,52,52
Original,38,38
snownight,38,39
Original,71,71
snownight,71,4
Original,52,52
snownight,52,53
Original,23,23
snownight,23,7
Original,55,55
snownight,55,60
Original,72,72
snownight,72,93
Original,90,90
snownight,90,77
Original,31,31
snownight,31,31
Original,90,90
snownight,90,90
Original,55,55
snownight,55,32
Original,87,87
snownight,87,46
Original,28,28
snownight,28,15
Original,87,87
snownight,87,48
Original,19,19
snownight,19,2
Original,36,36
snownight,36,36
Original,86,86
snownight,86,77
Original,90,90
snownight,90,16
Original,16,16
snownight,16,16
Original,32,32
snownight,32,32
Original,85,32
snownight,85,20
Original,86,86
snownight,86,48
Original,50,50
snownight,50,50
Original,37,37
snownight,37,30
Original,92,83
snownight,92,0
Original,49,49
snownight,49,49
Original,46,46
snownight,46,46
Original,52,52
snownight,52,30
Original,61,61
snownight,61,86
Original,100,101
snownight,100,100
Original,30,30
snownight,30,30
Original,78,78
snownight,78,50
Original,50,50
snownight,50,50
Original,66,66
snownight,66,6
Original,22,22
snownight,22,22
Original,30,30
snownight,30,30
Original,12,12
snownight,12,48
Original,36,36
snownight,36,69
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,46,46
snownight,46,22
Original,55,55
snownight,55,87
Original,57,57
snownight,57,4
Original,67,67
snownight,67,24
Original,50,50
snownight,50,84
Original,78,78
snownight,78,79
Original,69,69
snownight,69,20
Original,57,57
snownight,57,23
Original,46,46
snownight,46,77
Original,66,66
snownight,66,86
Original,45,45
snownight,45,77
Original,46,46
snownight,46,46
Original,74,74
snownight,74,74
Original,74,74
snownight,74,74
Original,60,60
snownight,60,60
Original,52,52
snownight,52,100
Original,20,20
snownight,20,20
Original,52,52
snownight,52,50
Original,50,50
snownight,50,50
Original,32,32
snownight,32,27
Original,90,90
snownight,90,16
Original,51,51
snownight,51,48
Original,36,36
snownight,36,36
Original,51,51
snownight,51,53
Original,48,48
snownight,48,50
Original,71,71
snownight,71,77
Original,51,51
snownight,51,53
Original,90,90
snownight,90,0
Original,47,47
snownight,47,47
Original,38,37
snownight,38,17
Original,23,23
snownight,23,86
Original,90,90
snownight,90,65
Original,72,72
snownight,72,72
Original,15,15
snownight,15,20
Original,20,20
snownight,20,20
Original,31,31
snownight,31,31
Original,83,83
snownight,83,83
Original,29,29
snownight,29,23
Original,30,30
snownight,30,30
Original,77,77
snownight,77,2
Original,0,0
snownight,0,16
Original,77,77
snownight,77,93
Original,55,55
snownight,55,46
Original,46,46
snownight,46,23
Original,30,30
snownight,30,30
Original,61,61
snownight,61,33
Original,1,1
snownight,1,50
Original,68,68
snownight,68,20
Original,90,90
snownight,90,79
Original,23,23
snownight,23,20
Original,52,52
snownight,52,15
Original,28,28
snownight,28,28
Original,32,32
snownight,32,93
Original,42,42
snownight,42,48
Original,44,44
snownight,44,44
Original,74,74
snownight,74,79
Original,86,66
snownight,86,73
Original,57,57
snownight,57,77
Original,21,21
snownight,21,79
Original,32,32
snownight,32,79
Original,50,50
snownight,50,48
Original,32,32
snownight,32,61
Original,45,45
snownight,45,45
Original,68,68
snownight,68,92
Original,58,58
snownight,58,97
Original,32,32
snownight,32,15
Original,90,90
snownight,90,20
Original,61,61
snownight,61,61
Original,92,93
snownight,92,23
Original,28,28
snownight,28,86
Original,90,90
snownight,90,90
Original,75,75
snownight,75,74
Original,90,90
snownight,90,68
Original,58,58
snownight,58,12
Original,74,74
snownight,74,30
Original,52,52
snownight,52,52
Original,86,86
snownight,86,50
Original,21,21
snownight,21,24
Original,66,66
snownight,66,74
Original,63,63
snownight,63,48
Original,31,31
snownight,31,27
Original,63,63
snownight,63,77
Original,28,28
snownight,28,48
Original,16,16
snownight,16,7
Original,90,90
snownight,90,15
Original,52,52
snownight,52,52
Original,52,52
snownight,52,20
Original,50,50
snownight,50,77
Original,60,60
snownight,60,60
Original,55,55
snownight,55,55
Original,52,52
snownight,52,50
Original,101,101
snownight,101,101
Original,90,90
snownight,90,20
Original,53,53
snownight,53,50
Original,30,30
snownight,30,30
Original,42,42
snownight,42,79
Original,30,30
snownight,30,30
Original,72,72
snownight,72,16
Original,51,51
snownight,51,48
Original,88,88
snownight,88,97
Original,32,32
snownight,32,31
Original,74,74
snownight,74,48
Original,20,20
snownight,20,101
Original,30,30
snownight,30,86
Original,77,77
snownight,77,70
Original,31,31
snownight,31,57
Original,45,45
snownight,45,30
Original,79,79
snownight,79,79
Original,48,91
snownight,48,63
Original,66,66
snownight,66,93
Original,28,28
snownight,28,86
Original,28,28
snownight,28,0
Original,62,62
