filter,class,predicted_class
Original,19,19
rain10,19,19
Original,55,55
rain10,55,55
Original,53,53
rain10,53,53
Original,23,23
rain10,23,23
Original,48,48
rain10,48,48
Original,31,31
rain10,31,31
Original,32,32
rain10,32,32
Original,0,0
rain10,0,0
Original,45,45
rain10,45,45
Original,16,16
rain10,16,16
Original,17,17
rain10,17,17
Original,30,30
rain10,30,30
Original,51,53
rain10,51,53
Original,17,17
rain10,17,17
Original,52,52
rain10,52,52
Original,78,78
rain10,78,78
Original,55,55
rain10,55,55
Original,74,74
rain10,74,74
Original,0,0
rain10,0,0
Original,31,31
rain10,31,31
Original,67,67
rain10,67,67
Original,79,79
rain10,79,79
Original,32,32
rain10,32,32
Original,0,0
rain10,0,0
Original,51,51
rain10,51,51
Original,93,93
rain10,93,93
Original,74,74
rain10,74,74
Original,66,66
rain10,66,66
Original,55,55
rain10,55,55
Original,49,49
rain10,49,49
Original,32,32
rain10,32,32
Original,16,16
rain10,16,16
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,0,0
rain10,0,0
Original,77,77
rain10,77,77
Original,31,31
rain10,31,31
Original,52,52
rain10,52,52
Original,15,15
rain10,15,15
Original,50,50
rain10,50,50
Original,50,50
rain10,50,50
Original,57,57
rain10,57,57
Original,52,52
rain10,52,52
Original,42,42
rain10,42,42
Original,90,90
rain10,90,90
Original,52,52
rain10,52,52
Original,52,52
rain10,52,52
Original,49,49
rain10,49,49
Original,52,52
rain10,52,52
Original,55,55
rain10,55,55
Original,78,78
rain10,78,78
Original,61,61
rain10,61,61
Original,57,57
rain10,57,57
Original,46,46
rain10,46,46
Original,28,28
rain10,28,28
Original,21,21
rain10,21,21
Original,52,52
rain10,52,52
Original,63,63
rain10,63,63
Original,90,90
rain10,90,90
Original,48,48
rain10,48,48
Original,6,6
rain10,6,6
Original,30,30
rain10,30,30
Original,30,30
rain10,30,30
Original,45,45
rain10,45,45
Original,83,83
rain10,83,83
Original,41,41
rain10,41,41
Original,23,23
rain10,23,23
Original,50,50
rain10,50,50
Original,57,57
rain10,57,57
Original,86,86
rain10,86,86
Original,93,83
rain10,93,80
Original,70,70
rain10,70,70
Original,16,16
rain10,16,16
Original,23,23
rain10,23,23
Original,28,28
rain10,28,28
Original,28,28
rain10,28,28
Original,72,72
rain10,72,72
Original,53,53
rain10,53,53
Original,90,90
rain10,90,90
Original,45,45
rain10,45,45
Original,77,77
rain10,77,77
Original,63,63
rain10,63,63
Original,36,36
rain10,36,36
Original,42,42
rain10,42,42
Original,52,52
rain10,52,52
Original,35,35
rain10,35,35
Original,31,31
rain10,31,31
Original,90,90
rain10,90,90
Original,36,36
rain10,36,36
Original,6,6
rain10,6,6
Original,67,67
rain10,67,67
Original,63,63
rain10,63,63
Original,52,52
rain10,52,52
Original,16,16
rain10,16,16
Original,86,86
rain10,86,86
Original,7,0
rain10,7,29
Original,52,52
rain10,52,52
Original,55,55
rain10,55,55
Original,46,46
rain10,46,46
Original,28,28
rain10,28,28
Original,31,31
rain10,31,31
Original,50,50
rain10,50,50
Original,52,52
rain10,52,52
Original,42,28
rain10,42,28
Original,90,90
rain10,90,90
Original,51,51
rain10,51,51
Original,53,53
rain10,53,53
Original,70,70
rain10,70,70
Original,67,67
rain10,67,67
Original,66,66
rain10,66,66
Original,34,34
rain10,34,34
Original,23,23
rain10,23,23
Original,74,74
rain10,74,74
Original,32,32
rain10,32,32
Original,74,74
rain10,74,74
Original,79,79
rain10,79,79
Original,32,32
rain10,32,32
Original,6,15
rain10,6,15
Original,52,52
rain10,52,52
Original,87,59
rain10,87,59
Original,50,50
rain10,50,50
Original,46,46
rain10,46,46
Original,72,72
rain10,72,72
Original,57,57
rain10,57,57
Original,55,55
rain10,55,55
Original,70,70
rain10,70,70
Original,74,74
rain10,74,74
Original,17,20
rain10,17,20
Original,50,50
rain10,50,50
Original,12,12
rain10,12,12
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,91,91
rain10,91,91
Original,1,1
rain10,1,1
Original,70,70
rain10,70,70
Original,90,90
rain10,90,90
Original,53,53
rain10,53,53
Original,0,0
rain10,0,0
Original,32,32
rain10,32,32
Original,0,0
rain10,0,0
Original,15,15
rain10,15,15
Original,48,48
rain10,48,48
Original,28,28
rain10,28,28
Original,23,23
rain10,23,23
Original,57,50
rain10,57,50
Original,32,32
rain10,32,32
Original,48,48
rain10,48,48
Original,16,16
rain10,16,16
Original,16,23
rain10,16,29
Original,73,73
rain10,73,73
Original,50,50
rain10,50,50
Original,90,90
rain10,90,90
Original,72,72
rain10,72,72
Original,79,79
rain10,79,79
Original,15,15
rain10,15,15
Original,23,23
rain10,23,23
Original,45,45
rain10,45,45
Original,45,45
rain10,45,45
Original,51,51
rain10,51,51
Original,32,32
rain10,32,32
Original,40,40
rain10,40,40
Original,47,55
rain10,47,55
Original,28,28
rain10,28,28
Original,50,50
rain10,50,50
Original,28,28
rain10,28,28
Original,28,28
rain10,28,28
Original,74,74
rain10,74,74
Original,66,66
rain10,66,66
Original,16,16
rain10,16,16
Original,75,75
rain10,75,75
Original,20,20
rain10,20,20
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,0,0
rain10,0,0
Original,55,55
rain10,55,55
Original,57,57
rain10,57,57
Original,86,86
rain10,86,86
Original,74,74
rain10,74,74
Original,16,16
rain10,16,16
Original,11,11
rain10,11,11
Original,21,21
rain10,21,21
Original,43,43
rain10,43,43
Original,19,19
rain10,19,19
Original,55,55
rain10,55,55
Original,77,77
rain10,77,77
Original,52,48
rain10,52,52
Original,30,30
rain10,30,30
Original,1,1
rain10,1,1
Original,12,12
rain10,12,12
Original,74,74
rain10,74,74
Original,32,32
rain10,32,32
Original,21,21
rain10,21,21
Original,79,79
rain10,79,79
Original,1,1
rain10,1,1
Original,55,55
rain10,55,55
Original,31,31
rain10,31,31
Original,11,11
rain10,11,11
Original,52,50
rain10,52,46
Original,90,90
rain10,90,90
Original,16,16
rain10,16,16
Original,7,28
rain10,7,28
Original,30,30
rain10,30,30
Original,30,31
rain10,30,31
Original,11,11
rain10,11,11
Original,37,37
rain10,37,37
Original,48,48
rain10,48,48
Original,52,52
rain10,52,52
Original,32,32
rain10,32,32
Original,92,92
rain10,92,92
Original,30,30
rain10,30,30
Original,52,52
rain10,52,52
Original,16,16
rain10,16,16
Original,21,21
rain10,21,21
Original,97,0
rain10,97,70
Original,91,91
rain10,91,91
Original,28,28
rain10,28,28
Original,90,90
rain10,90,90
Original,53,53
rain10,53,51
Original,67,67
rain10,67,67
Original,50,50
rain10,50,50
Original,67,67
rain10,67,67
Original,23,23
rain10,23,23
Original,45,45
rain10,45,45
Original,50,50
rain10,50,50
Original,74,74
rain10,74,74
Original,22,22
rain10,22,22
Original,52,52
rain10,52,52
Original,15,23
rain10,15,23
Original,51,51
rain10,51,51
Original,73,73
rain10,73,73
Original,48,48
rain10,48,48
Original,48,48
rain10,48,48
Original,62,62
rain10,62,62
Original,59,59
rain10,59,59
Original,67,67
rain10,67,67
Original,52,52
rain10,52,50
Original,52,52
rain10,52,52
Original,52,52
rain10,52,52
Original,55,55
rain10,55,55
Original,20,20
rain10,20,19
Original,46,45
rain10,46,45
Original,15,15
rain10,15,15
Original,66,66
rain10,66,66
Original,57,57
rain10,57,57
Original,32,32
rain10,32,32
Original,57,57
rain10,57,57
Original,74,74
rain10,74,74
Original,2,2
rain10,2,2
Original,61,51
rain10,61,51
Original,15,15
rain10,15,15
Original,6,6
rain10,6,6
Original,61,61
rain10,61,61
Original,50,50
rain10,50,50
Original,60,60
rain10,60,60
Original,74,74
rain10,74,74
Original,64,64
rain10,64,64
Original,51,51
rain10,51,51
Original,0,0
rain10,0,0
Original,50,50
rain10,50,50
Original,90,90
rain10,90,90
Original,66,66
rain10,66,66
Original,55,53
rain10,55,53
Original,30,30
rain10,30,30
Original,48,48
rain10,48,48
Original,74,74
rain10,74,74
Original,69,69
rain10,69,69
Original,50,50
rain10,50,50
Original,15,15
rain10,15,15
Original,91,91
rain10,91,91
Original,47,52
rain10,47,48
Original,78,78
rain10,78,78
Original,17,17
rain10,17,17
Original,74,74
rain10,74,74
Original,54,50
rain10,54,50
Original,21,21
rain10,21,21
Original,71,71
rain10,71,71
Original,52,52
rain10,52,52
Original,66,66
rain10,66,66
Original,53,53
rain10,53,53
Original,41,41
rain10,41,41
Original,70,70
rain10,70,70
Original,77,77
rain10,77,77
Original,31,31
rain10,31,31
Original,53,53
rain10,53,53
Original,11,11
rain10,11,11
Original,12,12
rain10,12,12
Original,52,52
rain10,52,52
Original,49,49
rain10,49,49
Original,36,86
rain10,36,86
Original,36,36
rain10,36,36
Original,16,16
rain10,16,16
Original,78,78
rain10,78,78
Original,93,63
rain10,93,77
Original,90,90
rain10,90,90
Original,51,51
rain10,51,51
Original,43,43
rain10,43,43
Original,1,1
rain10,1,1
Original,50,50
rain10,50,50
Original,22,22
rain10,22,22
Original,90,90
rain10,90,90
Original,36,36
rain10,36,36
Original,67,67
rain10,67,67
Original,66,66
rain10,66,66
Original,91,91
rain10,91,91
Original,30,30
rain10,30,30
Original,22,22
rain10,22,22
Original,55,55
rain10,55,55
Original,30,30
rain10,30,30
Original,60,60
rain10,60,60
Original,30,30
rain10,30,30
Original,68,68
rain10,68,68
Original,99,99
rain10,99,99
Original,19,19
rain10,19,19
Original,41,41
rain10,41,41
Original,46,46
rain10,46,46
Original,20,20
rain10,20,20
Original,52,52
rain10,52,52
Original,67,67
rain10,67,67
Original,55,55
rain10,55,55
Original,74,74
rain10,74,74
Original,50,50
rain10,50,50
Original,79,79
rain10,79,79
Original,90,90
rain10,90,90
Original,90,90
rain10,90,90
Original,63,63
rain10,63,63
Original,19,19
rain10,19,19
Original,90,90
rain10,90,90
Original,1,1
rain10,1,1
Original,28,28
rain10,28,28
Original,90,90
rain10,90,90
Original,23,23
rain10,23,23
Original,32,32
rain10,32,32
Original,57,57
rain10,57,57
Original,87,87
rain10,87,87
Original,40,40
rain10,40,40
Original,43,43
rain10,43,43
Original,42,42
rain10,42,46
Original,23,23
rain10,23,23
Original,16,16
rain10,16,7
Original,51,51
rain10,51,51
Original,32,32
rain10,32,32
Original,35,35
rain10,35,35
Original,90,90
rain10,90,90
Original,45,45
rain10,45,45
Original,23,23
rain10,23,23
Original,45,45
rain10,45,45
Original,46,46
rain10,46,46
Original,16,16
rain10,16,16
Original,28,28
rain10,28,28
Original,72,72
rain10,72,72
Original,90,90
rain10,90,90
Original,30,30
rain10,30,30
Original,20,20
rain10,20,20
Original,83,83
rain10,83,83
Original,42,42
rain10,42,42
Original,32,32
rain10,32,32
Original,50,50
rain10,50,50
Original,77,90
rain10,77,77
Original,63,63
rain10,63,63
Original,45,45
rain10,45,45
Original,90,90
rain10,90,90
Original,97,92
rain10,97,92
Original,20,20
rain10,20,20
Original,50,50
rain10,50,50
Original,45,45
rain10,45,45
Original,29,29
rain10,29,29
Original,0,16
rain10,0,16
Original,70,70
rain10,70,70
Original,42,42
rain10,42,42
Original,86,86
rain10,86,86
Original,29,23
rain10,29,23
Original,20,20
rain10,20,15
Original,87,87
rain10,87,87
Original,57,57
rain10,57,57
Original,61,61
rain10,61,61
Original,86,86
rain10,86,86
Original,17,17
rain10,17,17
Original,79,79
rain10,79,79
Original,50,50
rain10,50,50
Original,48,48
rain10,48,48
Original,50,50
rain10,50,50
Original,46,46
rain10,46,46
Original,12,12
rain10,12,12
Original,23,23
rain10,23,23
Original,29,29
rain10,29,29
Original,26,26
rain10,26,26
Original,15,15
rain10,15,23
Original,48,48
rain10,48,53
Original,30,30
rain10,30,30
Original,0,0
rain10,0,0
Original,57,57
rain10,57,57
Original,80,80
rain10,80,80
Original,74,74
rain10,74,74
Original,79,79
rain10,79,79
Original,77,77
rain10,77,77
Original,97,97
rain10,97,97
Original,41,41
rain10,41,41
Original,86,86
rain10,86,86
Original,35,35
rain10,35,35
Original,32,32
rain10,32,32
Original,53,53
rain10,53,53
Original,48,48
rain10,48,48
Original,23,23
rain10,23,23
Original,72,72
rain10,72,72
Original,23,23
rain10,23,23
Original,90,90
rain10,90,90
Original,67,67
rain10,67,67
Original,32,32
rain10,32,32
Original,88,48
rain10,88,48
Original,90,90
rain10,90,90
Original,88,87
rain10,88,87
Original,57,57
rain10,57,57
Original,17,17
rain10,17,17
Original,85,86
rain10,85,86
Original,61,61
rain10,61,61
Original,23,23
rain10,23,23
Original,20,20
rain10,20,20
Original,68,68
rain10,68,68
Original,97,97
rain10,97,97
Original,68,68
rain10,68,68
Original,93,93
rain10,93,93
Original,78,78
rain10,78,78
Original,46,46
rain10,46,46
Original,90,90
rain10,90,90
Original,91,91
rain10,91,91
Original,30,30
rain10,30,30
Original,32,32
rain10,32,32
Original,37,37
rain10,37,37
Original,77,77
rain10,77,77
Original,30,30
rain10,30,30
Original,90,90
rain10,90,90
Original,11,11
rain10,11,11
Original,30,30
rain10,30,30
Original,74,74
rain10,74,74
Original,52,52
rain10,52,52
Original,32,32
rain10,32,32
Original,20,20
rain10,20,20
Original,11,11
rain10,11,11
Original,28,28
rain10,28,28
Original,74,74
rain10,74,74
Original,15,15
rain10,15,15
Original,50,50
rain10,50,50
Original,53,53
rain10,53,51
Original,30,53
rain10,30,53
Original,36,36
rain10,36,36
Original,45,45
rain10,45,45
Original,51,51
rain10,51,51
Original,45,45
rain10,45,45
Original,57,57
rain10,57,57
Original,63,63
rain10,63,63
Original,21,21
rain10,21,21
Original,42,42
rain10,42,42
Original,45,45
rain10,45,45
Original,39,39
rain10,39,39
Original,54,54
rain10,54,54
Original,48,48
rain10,48,48
Original,31,31
