filter,class,predicted_class
Original,79,79
night,79,79
Original,32,32
night,32,74
Original,52,52
night,52,52
Original,21,21
night,21,21
Original,45,45
night,45,45
Original,31,31
night,31,75
Original,46,46
night,46,46
Original,55,88
night,55,46
Original,23,15
night,23,15
Original,90,90
night,90,90
Original,79,78
night,79,78
Original,48,48
night,48,48
Original,36,36
night,36,36
Original,57,57
night,57,57
Original,67,67
night,67,67
Original,6,6
night,6,6
Original,41,41
night,41,41
Original,12,12
night,12,12
Original,61,61
night,61,61
Original,87,87
night,87,62
Original,45,45
night,45,45
Original,61,61
night,61,61
Original,78,78
night,78,78
Original,52,52
night,52,52
Original,20,20
night,20,20
Original,29,29
night,29,23
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,11,11
night,11,31
Original,23,23
night,23,23
Original,46,46
night,46,46
Original,30,30
night,30,30
Original,91,83
night,91,83
Original,23,23
night,23,23
Original,53,53
night,53,53
Original,28,28
night,28,28
Original,30,30
night,30,30
Original,53,53
night,53,53
Original,36,36
night,36,48
Original,36,36
night,36,36
Original,32,32
night,32,32
Original,22,22
night,22,22
Original,1,1
night,1,1
Original,37,37
night,37,37
Original,57,57
night,57,57
Original,86,86
night,86,86
Original,31,31
night,31,31
Original,53,53
night,53,53
Original,22,22
night,22,22
Original,77,76
night,77,90
Original,90,90
night,90,35
Original,67,67
night,67,83
Original,7,86
night,7,86
Original,70,70
night,70,70
Original,57,57
night,57,57
Original,52,40
night,52,42
Original,28,28
night,28,28
Original,75,75
night,75,72
Original,51,51
night,51,51
Original,6,6
night,6,6
Original,57,57
night,57,57
Original,46,46
night,46,46
Original,46,45
night,46,45
Original,30,30
night,30,30
Original,16,16
night,16,16
Original,31,31
night,31,31
Original,50,50
night,50,50
Original,42,42
night,42,42
Original,102,102
night,102,102
Original,50,50
night,50,90
Original,49,51
night,49,49
Original,32,32
night,32,32
Original,52,52
night,52,52
Original,42,42
night,42,42
Original,48,48
night,48,48
Original,30,30
night,30,30
Original,46,46
night,46,46
Original,50,50
night,50,50
Original,16,16
night,16,16
Original,45,45
night,45,45
Original,57,53
night,57,53
Original,29,29
night,29,23
Original,87,61
night,87,62
Original,30,27
night,30,30
Original,87,59
night,87,61
Original,16,16
night,16,16
Original,32,32
night,32,32
Original,11,11
night,11,11
Original,12,12
night,12,12
Original,52,52
night,52,52
Original,57,57
night,57,57
Original,61,61
night,61,61
Original,85,85
night,85,6
Original,48,48
night,48,48
Original,30,30
night,30,30
Original,37,37
night,37,37
Original,86,86
night,86,36
Original,78,75
night,78,74
Original,48,48
night,48,48
Original,2,2
night,2,2
Original,50,50
night,50,50
Original,46,46
night,46,46
Original,32,32
night,32,32
Original,19,19
night,19,19
Original,90,90
night,90,90
Original,78,78
night,78,78
Original,50,50
night,50,50
Original,60,60
night,60,60
Original,43,43
night,43,43
Original,28,28
night,28,28
Original,55,55
night,55,55
Original,78,78
night,78,81
Original,53,53
night,53,53
Original,45,45
night,45,45
Original,55,55
night,55,55
Original,50,50
night,50,50
Original,91,72
night,91,83
Original,91,91
night,91,67
Original,50,50
night,50,50
Original,55,55
night,55,55
Original,32,32
night,32,90
Original,52,52
night,52,52
Original,19,20
night,19,60
Original,21,21
night,21,21
Original,50,50
night,50,50
Original,46,46
night,46,46
Original,21,21
night,21,21
Original,78,78
night,78,78
Original,41,41
night,41,41
Original,48,48
night,48,48
Original,51,50
night,51,53
Original,30,30
night,30,30
Original,28,28
night,28,28
Original,53,53
night,53,53
Original,86,86
night,86,86
Original,57,57
night,57,57
Original,90,90
night,90,90
Original,81,81
night,81,69
Original,63,63
night,63,32
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,55,55
night,55,55
Original,79,79
night,79,79
Original,28,28
night,28,28
Original,19,19
night,19,19
Original,67,100
night,67,90
Original,101,101
night,101,72
Original,15,15
night,15,15
Original,78,78
night,78,32
Original,72,72
night,72,72
Original,20,20
night,20,20
Original,31,31
night,31,31
Original,23,32
night,23,30
Original,57,55
night,57,57
Original,90,90
night,90,90
Original,53,53
night,53,53
Original,46,46
night,46,90
Original,30,30
night,30,30
Original,52,52
night,52,52
Original,74,74
night,74,30
Original,86,86
night,86,86
Original,37,37
night,37,37
Original,90,90
night,90,90
Original,43,43
night,43,43
Original,28,28
night,28,28
Original,55,55
night,55,55
Original,50,50
night,50,50
Original,45,45
night,45,45
Original,66,66
night,66,66
Original,57,57
night,57,57
Original,77,77
night,77,77
Original,52,52
night,52,52
Original,63,63
night,63,39
Original,77,76
night,77,76
Original,12,12
night,12,12
Original,53,88
night,53,16
Original,40,40
night,40,40
Original,74,74
night,74,74
Original,52,52
night,52,52
Original,16,16
night,16,16
Original,37,37
night,37,37
Original,37,37
night,37,37
Original,86,86
night,86,30
Original,32,32
night,32,30
Original,51,51
night,51,51
Original,32,32
night,32,32
Original,53,53
night,53,53
Original,31,31
night,31,31
Original,55,55
night,55,55
Original,90,90
night,90,44
Original,52,52
night,52,52
Original,41,41
night,41,41
Original,31,31
night,31,31
Original,70,70
night,70,70
Original,20,20
night,20,20
Original,26,26
night,26,26
Original,78,78
night,78,69
Original,32,32
night,32,32
Original,77,77
night,77,77
Original,23,23
night,23,23
Original,0,0
night,0,0
Original,23,23
night,23,23
Original,0,0
night,0,0
Original,20,20
night,20,20
Original,77,77
night,77,77
Original,60,60
night,60,60
Original,32,32
night,32,32
Original,41,41
night,41,41
Original,36,36
night,36,11
Original,97,97
night,97,97
Original,51,51
night,51,51
Original,70,70
night,70,70
Original,74,74
night,74,74
Original,90,90
night,90,90
Original,57,57
night,57,57
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,52,48
night,52,52
Original,2,2
night,2,2
Original,12,12
night,12,12
Original,16,16
night,16,16
Original,32,30
night,32,31
Original,40,40
night,40,40
Original,22,27
night,22,27
Original,53,53
night,53,53
Original,45,45
night,45,45
Original,52,52
night,52,52
Original,32,32
night,32,32
Original,50,32
night,50,32
Original,57,57
night,57,55
Original,28,28
night,28,28
Original,16,16
night,16,16
Original,48,48
night,48,48
Original,63,63
night,63,63
Original,90,90
night,90,90
Original,68,78
night,68,78
Original,12,12
night,12,12
Original,23,23
night,23,23
Original,32,32
night,32,32
Original,52,52
night,52,48
Original,28,28
night,28,28
Original,32,32
night,32,32
Original,74,74
night,74,74
Original,91,83
night,91,83
Original,52,52
night,52,52
Original,45,45
night,45,45
Original,35,35
night,35,90
Original,53,53
night,53,53
Original,32,32
night,32,32
Original,45,45
night,45,45
Original,17,4
night,17,4
Original,55,55
night,55,55
Original,72,72
night,72,72
Original,90,90
night,90,90
Original,46,46
night,46,46
Original,83,83
night,83,83
Original,37,37
night,37,37
Original,50,50
night,50,50
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,35,35
night,35,35
Original,78,27
night,78,27
Original,102,102
night,102,102
Original,66,66
night,66,34
Original,45,45
night,45,45
Original,74,74
night,74,30
Original,48,48
night,48,55
Original,50,51
night,50,50
Original,48,48
night,48,48
Original,55,55
night,55,32
Original,28,28
night,28,15
Original,36,36
night,36,36
Original,30,30
night,30,30
Original,70,70
night,70,59
Original,90,90
night,90,78
Original,52,52
night,52,52
Original,50,50
night,50,50
Original,32,32
night,32,32
Original,59,59
night,59,59
Original,66,66
night,66,49
Original,50,50
night,50,50
Original,67,67
night,67,67
Original,3,16
night,3,16
Original,20,20
night,20,20
Original,29,17
night,29,25
Original,51,51
night,51,51
Original,73,73
night,73,69
Original,50,50
night,50,50
Original,15,15
night,15,15
Original,20,20
night,20,20
Original,66,66
night,66,66
Original,16,16
night,16,16
Original,50,50
night,50,50
Original,48,48
night,48,48
Original,67,67
night,67,83
Original,16,16
night,16,16
Original,45,45
night,45,45
Original,48,48
night,48,48
Original,49,49
night,49,49
Original,51,53
night,51,49
Original,19,19
night,19,19
Original,57,55
night,57,55
Original,55,55
night,55,55
Original,90,90
night,90,90
Original,16,16
night,16,16
Original,87,50
night,87,97
Original,53,53
night,53,53
Original,32,32
night,32,32
Original,53,53
night,53,32
Original,28,28
night,28,28
Original,42,42
night,42,42
Original,90,90
night,90,90
Original,0,0
night,0,0
Original,78,78
night,78,68
Original,45,45
night,45,45
Original,53,53
night,53,51
Original,45,45
night,45,45
Original,87,87
night,87,86
Original,51,51
night,51,51
Original,28,28
night,28,28
Original,63,63
night,63,37
Original,45,45
night,45,45
Original,86,31
night,86,86
Original,19,19
night,19,19
Original,53,53
night,53,53
Original,57,57
night,57,57
Original,93,93
night,93,93
Original,78,78
night,78,68
Original,30,30
night,30,30
Original,55,55
night,55,52
Original,2,2
night,2,1
Original,31,31
night,31,31
Original,90,90
night,90,90
Original,43,43
night,43,32
Original,78,78
night,78,78
Original,90,90
night,90,90
Original,6,6
night,6,6
Original,0,0
night,0,0
Original,57,57
night,57,57
Original,61,61
night,61,61
Original,32,32
night,32,32
Original,17,17
night,17,17
Original,87,87
night,87,61
Original,90,90
night,90,41
Original,12,12
night,12,12
Original,72,92
night,72,46
Original,77,77
night,77,66
Original,63,63
night,63,39
Original,75,75
night,75,35
Original,20,20
night,20,20
Original,78,78
night,78,78
Original,52,52
night,52,52
Original,50,50
night,50,50
Original,55,55
night,55,55
Original,30,30
night,30,30
Original,0,0
night,0,0
Original,90,90
night,90,90
Original,48,48
night,48,48
Original,68,68
night,68,68
Original,46,46
night,46,90
Original,16,16
night,16,16
Original,21,21
night,21,21
Original,30,30
night,30,30
Original,32,32
night,32,32
