filter,class,predicted_class
Original,52,52
night,52,105
Original,46,46
night,46,46
Original,91,91
night,91,91
Original,90,90
night,90,91
Original,50,60
night,50,50
Original,111,110
night,111,120
Original,31,31
night,31,31
Original,52,52
night,52,52
Original,57,57
night,57,57
Original,60,60
night,60,60
Original,30,30
night,30,30
Original,55,55
night,55,55
Original,20,20
night,20,20
Original,42,42
night,42,42
Original,31,31
night,31,31
Original,45,45
night,45,45
Original,6,6
night,6,6
Original,6,6
night,6,6
Original,88,88
night,88,29
Original,78,78
night,78,78
Original,62,74
night,62,74
Original,28,28
night,28,21
Original,72,72
night,72,67
Original,63,63
night,63,63
Original,36,36
night,36,36
Original,16,125
night,16,125
Original,51,51
night,51,51
Original,42,42
night,42,42
Original,30,30
night,30,30
Original,74,74
night,74,74
Original,21,21
night,21,21
Original,30,30
night,30,30
Original,42,42
night,42,42
Original,74,74
night,74,74
Original,36,36
night,36,111
Original,22,22
night,22,20
Original,52,52
night,52,52
Original,74,74
night,74,74
Original,32,32
night,32,32
Original,90,90
night,90,90
Original,37,37
night,37,37
Original,78,78
night,78,78
Original,78,78
night,78,78
Original,52,52
night,52,52
Original,57,57
night,57,57
Original,42,42
night,42,42
Original,30,30
night,30,30
Original,79,79
night,79,79
Original,90,90
night,90,90
Original,16,16
night,16,16
Original,53,53
night,53,53
Original,15,15
night,15,15
Original,36,36
night,36,124
Original,15,15
night,15,15
Original,126,126
night,126,126
Original,50,50
night,50,50
Original,51,51
night,51,51
Original,46,46
night,46,46
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,6,6
night,6,8
Original,52,52
night,52,52
Original,53,53
night,53,53
Original,67,67
night,67,67
Original,63,63
night,63,48
Original,90,90
night,90,90
Original,90,90
night,90,90
Original,45,45
night,45,45
Original,11,11
night,11,11
Original,51,51
night,51,53
Original,42,42
night,42,42
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,90,90
night,90,111
Original,63,63
night,63,63
Original,52,52
night,52,52
Original,78,78
night,78,78
Original,55,55
night,55,55
Original,52,52
night,52,52
Original,21,21
night,21,21
Original,111,53
night,111,50
Original,28,19
night,28,28
Original,45,45
night,45,45
Original,51,51
night,51,49
Original,126,114
night,126,91
Original,53,53
night,53,53
Original,30,30
night,30,30
Original,86,110
night,86,110
Original,51,51
night,51,51
Original,46,46
night,46,46
Original,51,51
night,51,51
Original,52,52
night,52,52
Original,50,53
night,50,43
Original,113,113
night,113,15
Original,32,32
night,32,32
Original,55,55
night,55,55
Original,46,46
night,46,46
Original,77,77
night,77,77
Original,57,57
night,57,57
Original,127,80
night,127,128
Original,74,74
night,74,74
Original,43,43
night,43,43
Original,72,72
night,72,72
Original,20,20
night,20,20
Original,73,73
night,73,70
Original,20,20
night,20,20
Original,36,36
night,36,124
Original,12,12
night,12,12
Original,46,46
night,46,46
Original,53,53
night,53,53
Original,90,90
night,90,90
Original,111,111
night,111,111
Original,42,42
night,42,42
Original,28,23
night,28,23
Original,128,70
night,128,111
Original,45,45
night,45,45
Original,97,39
night,97,108
Original,126,126
night,126,126
Original,90,110
night,90,48
Original,119,119
night,119,119
Original,48,48
night,48,48
Original,106,106
night,106,106
Original,50,50
night,50,50
Original,30,30
night,30,30
Original,74,74
night,74,30
Original,36,36
night,36,111
Original,0,0
night,0,0
Original,13,55
night,13,112
Original,90,90
night,90,90
Original,39,39
night,39,39
Original,97,97
night,97,97
Original,74,74
night,74,70
Original,51,51
night,51,51
Original,72,72
night,72,72
Original,72,72
night,72,72
Original,111,111
night,111,111
Original,72,72
night,72,72
Original,90,90
night,90,30
Original,52,52
night,52,52
Original,51,51
night,51,50
Original,125,111
night,125,111
Original,63,63
night,63,63
Original,55,55
night,55,55
Original,67,67
night,67,67
Original,28,28
night,28,28
Original,57,57
night,57,57
Original,74,74
night,74,74
Original,1,1
night,1,1
Original,45,45
night,45,45
Original,110,110
night,110,110
Original,90,90
night,90,90
Original,21,21
night,21,21
Original,48,48
night,48,48
Original,110,110
night,110,110
Original,91,91
night,91,91
Original,52,52
night,52,52
Original,77,77
night,77,77
Original,78,78
night,78,78
Original,75,75
night,75,75
Original,61,61
night,61,61
Original,20,20
night,20,90
Original,119,119
night,119,119
Original,28,28
night,28,28
Original,19,18
night,19,16
Original,30,30
night,30,85
Original,78,78
night,78,78
Original,30,30
night,30,30
Original,16,16
night,16,16
Original,78,78
night,78,78
Original,0,0
night,0,0
Original,83,67
night,83,67
Original,23,23
night,23,23
Original,63,63
night,63,16
Original,30,30
night,30,30
Original,62,62
night,62,62
Original,23,23
night,23,23
Original,30,30
night,30,30
Original,28,28
night,28,28
Original,15,15
night,15,15
Original,52,52
night,52,52
Original,31,31
night,31,118
Original,36,36
night,36,111
Original,63,63
night,63,63
Original,78,78
night,78,78
Original,34,34
night,34,34
Original,32,32
night,32,32
Original,61,61
night,61,120
Original,6,6
night,6,6
Original,29,29
night,29,29
Original,52,52
night,52,43
Original,99,90
night,99,90
Original,63,63
night,63,51
Original,30,30
night,30,30
Original,53,53
night,53,53
Original,111,53
night,111,117
Original,57,57
night,57,57
Original,51,51
night,51,51
Original,111,85
night,111,119
Original,104,70
night,104,114
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,45,45
night,45,45
Original,119,119
night,119,119
Original,48,48
night,48,48
Original,37,37
night,37,37
Original,31,31
night,31,31
Original,57,57
night,57,57
Original,15,15
night,15,15
Original,41,41
night,41,41
Original,52,48
night,52,32
Original,50,50
night,50,50
Original,16,16
night,16,16
Original,22,22
night,22,22
Original,36,36
night,36,36
Original,67,67
night,67,67
Original,53,53
night,53,53
Original,52,52
night,52,52
Original,74,74
night,74,74
Original,36,36
night,36,36
Original,16,16
night,16,16
Original,51,51
night,51,51
Original,90,90
night,90,90
Original,6,7
night,6,7
Original,67,67
night,67,67
Original,90,90
night,90,90
Original,36,36
night,36,111
Original,87,111
night,87,23
Original,37,37
night,37,37
Original,32,32
night,32,32
Original,46,46
night,46,46
Original,114,114
night,114,83
Original,42,42
night,42,42
Original,37,37
night,37,37
Original,75,75
night,75,75
Original,32,32
night,32,32
Original,79,79
night,79,124
Original,52,52
night,52,52
Original,20,20
night,20,20
Original,31,31
night,31,31
Original,47,47
night,47,118
Original,38,38
night,38,38
Original,28,28
night,28,28
Original,52,52
night,52,52
Original,110,110
night,110,110
Original,46,46
night,46,46
Original,53,53
night,53,53
Original,22,22
night,22,22
Original,34,34
night,34,34
Original,32,32
night,32,32
Original,110,110
night,110,110
Original,126,126
night,126,126
Original,67,67
night,67,110
Original,7,24
night,7,24
Original,112,119
night,112,119
Original,45,45
night,45,45
Original,82,78
night,82,78
Original,52,52
night,52,52
Original,74,74
night,74,74
Original,110,110
night,110,110
Original,52,52
night,52,52
Original,90,90
night,90,90
Original,42,42
night,42,42
Original,55,55
night,55,46
Original,52,50
night,52,52
Original,23,23
night,23,23
Original,66,116
night,66,118
Original,28,28
night,28,28
Original,110,111
night,110,111
Original,53,53
night,53,50
Original,19,19
night,19,19
Original,111,32
night,111,32
Original,90,90
night,90,90
Original,70,70
night,70,70
Original,28,28
night,28,28
Original,30,30
night,30,30
Original,51,55
night,51,55
Original,27,110
night,27,110
Original,16,16
night,16,16
Original,110,110
night,110,110
Original,124,111
night,124,111
Original,27,48
night,27,48
Original,78,74
night,78,111
Original,31,31
night,31,31
Original,10,10
night,10,4
Original,69,69
night,69,69
Original,48,48
night,48,48
Original,87,87
night,87,89
Original,41,41
night,41,41
Original,83,83
night,83,83
Original,63,63
night,63,63
Original,0,0
night,0,0
Original,79,79
night,79,79
Original,52,52
night,52,52
Original,0,0
night,0,0
Original,124,111
night,124,124
Original,37,37
night,37,37
Original,30,30
night,30,30
Original,28,28
night,28,28
Original,50,50
night,50,50
Original,92,92
night,92,91
Original,67,67
night,67,67
Original,81,81
night,81,41
Original,92,93
night,92,93
Original,52,52
night,52,52
Original,12,12
night,12,12
Original,1,1
night,1,1
Original,50,50
night,50,50
Original,25,25
night,25,25
Original,21,21
night,21,20
Original,37,37
night,37,37
Original,22,22
night,22,22
Original,5,5
night,5,5
Original,46,46
night,46,46
Original,10,10
night,10,10
Original,28,28
night,28,28
Original,52,31
night,52,31
Original,50,53
night,50,53
Original,121,48
night,121,48
Original,52,52
night,52,52
Original,79,79
night,79,68
Original,55,55
night,55,53
Original,21,21
night,21,21
Original,2,2
night,2,2
Original,50,50
night,50,50
Original,67,67
night,67,67
Original,90,90
night,90,90
Original,19,19
night,19,19
Original,90,90
night,90,90
Original,86,86
night,86,35
Original,72,72
night,72,72
Original,86,86
night,86,86
Original,50,50
night,50,50
Original,48,48
night,48,50
Original,52,52
night,52,52
Original,11,11
night,11,11
Original,48,48
night,48,48
Original,67,67
night,67,67
Original,126,126
night,126,126
Original,81,81
night,81,81
Original,23,23
night,23,23
Original,30,30
night,30,30
Original,117,118
night,117,118
Original,50,50
night,50,50
Original,67,67
night,67,83
Original,20,20
night,20,20
Original,67,67
night,67,67
Original,74,74
night,74,70
Original,32,32
night,32,32
Original,16,16
night,16,16
Original,55,55
night,55,55
Original,31,31
night,31,31
Original,31,31
night,31,31
Original,12,12
night,12,12
Original,36,36
night,36,36
Original,90,90
night,90,90
Original,32,32
night,32,32
Original,129,110
night,129,110
Original,45,45
night,45,45
Original,46,46
night,46,46
Original,45,45
night,45,45
Original,50,59
night,50,59
Original,87,110
night,87,110
Original,32,32
night,32,32
Original,31,31
night,31,31
Original,53,53
night,53,53
Original,48,48
night,48,48
Original,63,30
night,63,30
Original,29,29
night,29,6
Original,0,0
night,0,0
Original,86,110
night,86,86
Original,75,75
night,75,75
Original,23,23
night,23,23
