filter,class,predicted_class
Original,90,90
night,90,90
Original,64,64
night,64,64
Original,23,23
night,23,23
Original,55,55
night,55,129
Original,52,52
night,52,52
Original,41,55
night,41,55
Original,30,30
night,30,30
Original,59,59
night,59,59
Original,67,67
night,67,67
Original,51,51
night,51,51
Original,55,55
night,55,55
Original,84,103
night,84,103
Original,19,19
night,19,18
Original,86,86
night,86,111
Original,31,31
night,31,31
Original,48,111
night,48,111
Original,37,37
night,37,37
Original,50,50
night,50,50
Original,23,23
night,23,23
Original,53,56
night,53,111
Original,77,77
night,77,77
Original,32,32
night,32,32
Original,119,119
night,119,119
Original,35,35
night,35,35
Original,111,111
night,111,32
Original,50,50
night,50,50
Original,15,15
night,15,15
Original,58,58
night,58,58
Original,10,10
night,10,10
Original,110,110
night,110,110
Original,40,40
night,40,40
Original,53,57
night,53,32
Original,1,1
night,1,1
Original,36,36
night,36,36
Original,31,31
night,31,31
Original,55,55
night,55,55
Original,119,119
night,119,119
Original,21,21
night,21,21
Original,48,48
night,48,48
Original,52,52
night,52,52
Original,46,46
night,46,46
Original,52,52
night,52,52
Original,16,16
night,16,16
Original,83,83
night,83,83
Original,72,72
night,72,72
Original,52,52
night,52,52
Original,125,125
night,125,20
Original,31,31
night,31,31
Original,46,46
night,46,46
Original,0,0
night,0,0
Original,22,22
night,22,22
Original,1,1
night,1,1
Original,90,90
night,90,90
Original,15,15
night,15,15
Original,30,30
night,30,30
Original,66,59
night,66,59
Original,2,2
night,2,2
Original,46,46
night,46,46
Original,23,23
night,23,23
Original,0,0
night,0,0
Original,79,79
night,79,79
Original,28,28
night,28,28
Original,74,74
night,74,74
Original,30,30
night,30,30
Original,78,78
night,78,78
Original,23,23
night,23,23
Original,90,90
night,90,90
Original,67,67
night,67,67
Original,55,55
night,55,55
Original,72,72
night,72,72
Original,52,52
night,52,52
Original,62,62
night,62,62
Original,125,129
night,125,129
Original,48,48
night,48,48
Original,111,74
night,111,124
Original,32,32
night,32,32
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,90,90
night,90,90
Original,50,50
night,50,50
Original,68,84
night,68,84
Original,21,21
night,21,21
Original,70,70
night,70,70
Original,111,28
night,111,40
Original,20,20
night,20,20
Original,12,12
night,12,12
Original,30,30
night,30,30
Original,37,37
night,37,37
Original,77,77
night,77,77
Original,52,52
night,52,52
Original,67,67
night,67,67
Original,90,90
night,90,90
Original,52,52
night,52,52
Original,51,51
night,51,51
Original,127,90
night,127,22
Original,45,53
night,45,120
Original,30,30
night,30,30
Original,30,30
night,30,30
Original,78,78
night,78,32
Original,48,48
night,48,48
Original,87,110
night,87,87
Original,79,79
night,79,79
Original,37,51
night,37,51
Original,91,91
night,91,91
Original,37,37
night,37,37
Original,90,76
night,90,90
Original,12,12
night,12,12
Original,23,23
night,23,23
Original,50,50
night,50,50
Original,28,28
night,28,28
Original,30,30
night,30,30
Original,68,68
night,68,68
Original,28,15
night,28,15
Original,78,78
night,78,78
Original,90,90
night,90,90
Original,31,31
night,31,68
Original,32,32
night,32,32
Original,52,52
night,52,52
Original,74,74
night,74,74
Original,30,30
night,30,30
Original,19,19
night,19,19
Original,23,23
night,23,23
Original,52,32
night,52,32
Original,32,32
night,32,32
Original,41,41
night,41,41
Original,111,39
night,111,39
Original,86,86
night,86,110
Original,41,41
night,41,41
Original,53,53
night,53,53
Original,86,86
night,86,86
Original,28,28
night,28,28
Original,46,46
night,46,46
Original,90,90
night,90,90
Original,37,37
night,37,37
Original,37,37
night,37,37
Original,45,45
night,45,45
Original,30,30
night,30,30
Original,55,55
night,55,55
Original,86,86
night,86,111
Original,96,96
night,96,96
Original,36,36
night,36,36
Original,23,23
night,23,23
Original,110,111
night,110,128
Original,63,63
night,63,16
Original,77,77
night,77,77
Original,30,30
night,30,30
Original,41,41
night,41,41
Original,28,28
night,28,28
Original,86,86
night,86,118
Original,77,77
night,77,77
Original,79,79
night,79,90
Original,30,30
night,30,30
Original,90,90
night,90,90
Original,51,51
night,51,59
Original,114,114
night,114,114
Original,31,31
night,31,31
Original,90,90
night,90,90
Original,93,93
night,93,121
Original,30,30
night,30,30
Original,46,46
night,46,46
Original,36,36
night,36,68
Original,63,63
night,63,110
Original,74,74
night,74,74
Original,20,20
night,20,20
Original,16,16
night,16,16
Original,83,83
night,83,83
Original,45,45
night,45,45
Original,118,118
night,118,118
Original,63,63
night,63,63
Original,56,56
night,56,53
Original,90,90
night,90,90
Original,12,1
night,12,1
Original,32,32
night,32,32
Original,116,116
night,116,105
Original,90,90
night,90,20
Original,28,28
night,28,28
Original,52,52
night,52,52
Original,30,30
night,30,30
Original,51,51
night,51,51
Original,90,90
night,90,90
Original,17,17
night,17,17
Original,50,50
night,50,50
Original,51,51
night,51,51
Original,52,52
night,52,52
Original,40,40
night,40,32
Original,118,118
night,118,128
Original,48,48
night,48,48
Original,32,32
night,32,32
Original,111,39
night,111,39
Original,30,30
night,30,30
Original,52,52
night,52,52
Original,78,78
night,78,78
Original,81,81
night,81,81
Original,48,48
night,48,48
Original,90,90
night,90,90
Original,30,30
night,30,30
Original,50,50
night,50,50
Original,12,12
night,12,12
Original,66,66
night,66,66
Original,55,55
night,55,55
Original,23,23
night,23,23
Original,100,77
night,100,93
Original,48,48
night,48,49
Original,45,45
night,45,45
Original,87,87
night,87,61
Original,29,18
night,29,18
Original,85,127
night,85,127
Original,57,57
night,57,57
Original,50,50
night,50,50
Original,67,67
night,67,67
Original,57,57
night,57,57
Original,110,110
night,110,111
Original,16,16
night,16,16
Original,32,32
night,32,32
Original,37,37
night,37,37
Original,39,39
night,39,39
Original,63,63
night,63,63
Original,11,11
night,11,11
Original,116,116
night,116,116
Original,50,50
night,50,111
Original,72,72
night,72,72
Original,111,36
night,111,111
Original,19,90
night,19,16
Original,15,15
night,15,15
Original,42,42
night,42,42
Original,24,24
night,24,24
Original,32,32
night,32,32
Original,45,45
night,45,45
Original,16,16
night,16,16
Original,59,59
night,59,59
Original,32,35
night,32,35
Original,79,79
night,79,79
Original,12,12
night,12,12
Original,30,30
night,30,30
Original,49,49
night,49,49
Original,7,7
night,7,7
Original,111,50
night,111,117
Original,90,90
night,90,90
Original,119,119
night,119,119
Original,23,23
night,23,23
Original,37,37
night,37,37
Original,67,67
night,67,67
Original,87,111
night,87,110
Original,61,61
night,61,61
Original,32,32
night,32,32
Original,48,48
night,48,48
Original,91,91
night,91,105
Original,30,30
night,30,30
Original,50,50
night,50,50
Original,52,52
night,52,52
Original,49,49
night,49,49
Original,111,51
night,111,41
Original,83,83
night,83,83
Original,50,53
night,50,53
Original,45,45
night,45,97
Original,32,32
night,32,32
Original,48,48
night,48,48
Original,0,0
night,0,0
Original,23,23
night,23,23
Original,12,12
night,12,12
Original,46,46
night,46,46
Original,91,91
night,91,105
Original,32,32
night,32,32
Original,50,50
night,50,50
Original,36,36
night,36,37
Original,90,90
night,90,90
Original,110,110
night,110,110
Original,52,52
night,52,52
Original,74,74
night,74,74
Original,25,36
night,25,36
Original,50,50
night,50,50
Original,87,87
night,87,33
Original,97,97
night,97,97
Original,111,16
night,111,16
Original,55,55
night,55,55
Original,91,105
night,91,105
Original,53,53
night,53,53
Original,118,118
night,118,118
Original,83,83
night,83,83
Original,41,41
night,41,41
Original,90,90
night,90,90
Original,79,79
night,79,79
Original,32,32
night,32,32
Original,17,17
night,17,17
Original,23,23
night,23,23
Original,55,57
night,55,57
Original,111,111
night,111,111
Original,90,90
night,90,90
Original,30,30
night,30,30
Original,53,53
night,53,53
Original,49,49
night,49,49
Original,46,46
night,46,46
Original,111,111
night,111,128
Original,30,30
night,30,30
Original,70,70
night,70,70
Original,37,37
night,37,37
Original,90,90
night,90,90
Original,87,87
night,87,97
Original,57,57
night,57,57
Original,35,35
night,35,35
Original,50,50
night,50,50
Original,23,23
night,23,23
Original,51,51
night,51,51
Original,57,57
night,57,57
Original,91,91
night,91,91
Original,118,118
night,118,105
Original,16,16
night,16,16
Original,87,87
night,87,61
Original,81,81
night,81,81
Original,46,46
night,46,46
Original,43,2
night,43,2
Original,12,12
night,12,12
Original,105,105
night,105,105
Original,42,42
night,42,42
Original,49,49
night,49,49
Original,90,90
night,90,90
Original,52,52
night,52,52
Original,83,83
night,83,83
Original,16,18
night,16,18
Original,51,51
night,51,51
Original,17,17
night,17,17
Original,110,111
night,110,111
Original,83,83
night,83,83
Original,90,90
night,90,90
Original,12,12
night,12,12
Original,31,31
night,31,31
Original,87,87
night,87,111
Original,45,45
night,45,45
Original,46,46
night,46,46
Original,60,77
night,60,32
Original,88,88
night,88,32
Original,16,16
night,16,16
Original,51,51
night,51,51
Original,43,43
night,43,43
Original,28,28
night,28,28
Original,86,87
night,86,97
Original,121,41
night,121,41
Original,55,55
night,55,55
Original,110,110
night,110,110
Original,40,40
night,40,40
Original,42,42
night,42,42
Original,78,78
night,78,78
Original,39,39
night,39,39
Original,52,52
night,52,52
Original,48,48
night,48,48
Original,56,56
night,56,56
Original,121,60
