filter,class,predicted_class
Original,97,90
snownight,97,30
Original,29,16
snownight,29,16
Original,36,36
snownight,36,36
Original,50,50
snownight,50,51
Original,30,30
snownight,30,30
Original,55,55
snownight,55,55
Original,46,46
snownight,46,46
Original,23,23
snownight,23,97
Original,63,63
snownight,63,50
Original,97,97
snownight,97,97
Original,48,48
snownight,48,20
Original,23,23
snownight,23,23
Original,67,67
snownight,67,67
Original,67,67
snownight,67,55
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,42,42
snownight,42,42
Original,30,30
snownight,30,55
Original,73,73
snownight,73,73
Original,45,45
snownight,45,45
Original,28,28
snownight,28,28
Original,32,32
snownight,32,23
Original,52,52
snownight,52,52
Original,26,19
snownight,26,26
Original,87,87
snownight,87,87
Original,32,32
snownight,32,32
Original,78,78
snownight,78,66
Original,36,36
snownight,36,68
Original,30,30
snownight,30,30
Original,32,32
snownight,32,32
Original,16,16
snownight,16,16
Original,45,45
snownight,45,45
Original,93,93
snownight,93,48
Original,90,90
snownight,90,90
Original,30,30
snownight,30,66
Original,15,15
snownight,15,15
Original,16,16
snownight,16,17
Original,67,67
snownight,67,67
Original,23,23
snownight,23,23
Original,50,50
snownight,50,51
Original,90,73
snownight,90,90
Original,90,90
snownight,90,90
Original,46,46
snownight,46,50
Original,22,22
snownight,22,22
Original,28,28
snownight,28,28
Original,52,52
snownight,52,50
Original,90,76
snownight,90,78
Original,97,97
snownight,97,97
Original,30,30
snownight,30,86
Original,86,86
snownight,86,28
Original,74,74
snownight,74,70
Original,0,0
snownight,0,12
Original,70,63
snownight,70,63
Original,52,52
snownight,52,52
Original,36,36
snownight,36,36
Original,78,78
snownight,78,91
Original,45,45
snownight,45,45
Original,45,45
snownight,45,45
Original,41,41
snownight,41,41
Original,41,50
snownight,41,29
Original,31,36
snownight,31,23
Original,79,78
snownight,79,60
Original,28,28
snownight,28,16
Original,87,61
snownight,87,61
Original,16,16
snownight,16,15
Original,53,53
snownight,53,53
Original,42,42
snownight,42,48
Original,16,16
snownight,16,16
Original,55,55
snownight,55,55
Original,51,51
snownight,51,51
Original,32,32
snownight,32,32
Original,42,42
snownight,42,63
Original,16,16
snownight,16,12
Original,68,68
snownight,68,35
Original,57,57
snownight,57,57
Original,68,68
snownight,68,68
Original,90,90
snownight,90,70
Original,77,74
snownight,77,101
Original,79,79
snownight,79,77
Original,50,50
snownight,50,51
Original,66,51
snownight,66,50
Original,51,51
snownight,51,51
Original,50,50
snownight,50,52
Original,30,30
snownight,30,30
Original,30,30
snownight,30,31
Original,49,49
snownight,49,51
Original,32,32
snownight,32,93
Original,40,40
snownight,40,41
Original,83,83
snownight,83,83
Original,48,48
snownight,48,52
Original,53,53
snownight,53,53
Original,79,79
snownight,79,79
Original,16,16
snownight,16,16
Original,45,45
snownight,45,45
Original,78,78
snownight,78,78
Original,90,90
snownight,90,90
Original,32,32
snownight,32,70
Original,88,88
snownight,88,88
Original,90,90
snownight,90,90
Original,15,15
snownight,15,15
Original,41,41
snownight,41,41
Original,86,86
snownight,86,86
Original,28,28
snownight,28,28
Original,6,6
snownight,6,16
Original,23,23
snownight,23,23
Original,45,45
snownight,45,39
Original,29,29
snownight,29,57
Original,2,2
snownight,2,14
Original,30,30
snownight,30,30
Original,48,48
snownight,48,48
Original,90,78
snownight,90,90
Original,55,55
snownight,55,55
Original,54,54
snownight,54,52
Original,86,86
snownight,86,86
Original,30,30
snownight,30,30
Original,23,23
snownight,23,12
Original,52,52
snownight,52,52
Original,23,23
snownight,23,23
Original,32,32
snownight,32,32
Original,23,23
snownight,23,31
Original,46,46
snownight,46,46
Original,36,36
snownight,36,48
Original,90,90
snownight,90,90
Original,34,34
snownight,34,37
Original,57,57
snownight,57,57
Original,36,36
snownight,36,36
Original,37,37
snownight,37,37
Original,46,46
snownight,46,46
Original,75,75
snownight,75,75
Original,37,37
snownight,37,37
Original,28,28
snownight,28,28
Original,68,68
snownight,68,68
Original,43,43
snownight,43,19
Original,36,36
snownight,36,86
Original,17,17
snownight,17,14
Original,97,81
snownight,97,77
Original,31,31
snownight,31,31
Original,36,36
snownight,36,36
Original,51,51
snownight,51,31
Original,16,16
snownight,16,16
Original,37,37
snownight,37,39
Original,48,42
snownight,48,41
Original,52,52
snownight,52,52
Original,73,73
snownight,73,32
Original,0,0
snownight,0,97
Original,60,60
snownight,60,60
Original,30,30
snownight,30,30
Original,46,46
snownight,46,46
Original,57,57
snownight,57,31
Original,50,50
snownight,50,51
Original,77,77
snownight,77,77
Original,48,48
snownight,48,52
Original,31,31
snownight,31,31
Original,15,15
snownight,15,28
Original,7,7
snownight,7,15
Original,51,51
snownight,51,46
Original,36,36
snownight,36,36
Original,17,17
snownight,17,20
Original,31,31
snownight,31,31
Original,19,19
snownight,19,12
Original,70,70
snownight,70,70
Original,99,99
snownight,99,23
Original,49,49
snownight,49,52
Original,23,16
snownight,23,32
Original,48,48
snownight,48,48
Original,86,86
snownight,86,86
Original,50,50
snownight,50,50
Original,23,23
snownight,23,23
Original,78,78
snownight,78,78
Original,55,55
snownight,55,52
Original,19,88
snownight,19,57
Original,77,77
snownight,77,46
Original,90,90
snownight,90,97
Original,16,16
snownight,16,23
Original,58,58
snownight,58,58
Original,53,53
snownight,53,53
Original,55,55
snownight,55,55
Original,63,63
snownight,63,16
