filter,class,predicted_class
Original,50,50
snownight,50,23
Original,28,28
snownight,28,15
Original,77,77
snownight,77,23
Original,50,50
snownight,50,86
Original,30,30
snownight,30,30
Original,0,0
snownight,0,0
Original,32,32
snownight,32,86
Original,93,93
snownight,93,23
Original,66,66
snownight,66,20
Original,90,90
snownight,90,27
Original,90,90
snownight,90,48
Original,66,66
snownight,66,45
Original,48,48
snownight,48,48
Original,31,31
snownight,31,24
Original,52,52
snownight,52,90
Original,20,20
snownight,20,100
Original,46,46
snownight,46,46
Original,87,87
snownight,87,15
Original,90,90
snownight,90,90
Original,67,67
snownight,67,63
Original,74,74
snownight,74,90
Original,67,67
snownight,67,51
Original,16,16
snownight,16,15
Original,23,23
snownight,23,23
Original,36,36
snownight,36,90
Original,55,55
snownight,55,55
Original,35,35
snownight,35,12
Original,46,46
snownight,46,46
Original,20,20
snownight,20,20
Original,55,55
snownight,55,55
Original,31,31
snownight,31,43
Original,48,48
snownight,48,48
Original,16,16
snownight,16,16
Original,48,48
snownight,48,20
Original,72,72
snownight,72,72
Original,93,93
snownight,93,86
Original,42,42
snownight,42,53
Original,45,45
snownight,45,4
Original,30,30
snownight,30,30
Original,57,57
snownight,57,57
Original,31,31
snownight,31,6
Original,46,46
snownight,46,46
Original,53,53
snownight,53,15
Original,77,77
snownight,77,48
Original,48,48
snownight,48,48
Original,66,66
snownight,66,32
Original,90,90
snownight,90,90
Original,86,86
snownight,86,86
Original,2,2
snownight,2,2
Original,23,23
snownight,23,57
Original,48,48
snownight,48,49
Original,50,50
snownight,50,50
Original,9,12
snownight,9,15
Original,0,0
snownight,0,23
Original,30,30
snownight,30,30
Original,79,79
snownight,79,77
Original,30,30
snownight,30,90
Original,52,52
snownight,52,52
Original,16,16
snownight,16,16
Original,15,15
snownight,15,17
Original,52,52
snownight,52,20
Original,52,52
snownight,52,90
Original,90,90
snownight,90,90
Original,52,52
snownight,52,48
Original,25,25
snownight,25,15
Original,29,29
snownight,29,0
Original,48,48
snownight,48,16
Original,66,66
snownight,66,15
Original,36,36
snownight,36,27
Original,30,30
snownight,30,77
Original,23,23
snownight,23,15
Original,57,57
snownight,57,15
Original,87,87
snownight,87,57
Original,55,55
snownight,55,31
Original,40,40
snownight,40,39
Original,77,90
snownight,77,96
Original,61,61
snownight,61,0
Original,28,20
snownight,28,5
Original,20,20
snownight,20,20
Original,20,20
snownight,20,20
Original,30,30
snownight,30,30
Original,86,86
snownight,86,17
Original,50,50
snownight,50,47
Original,32,32
snownight,32,52
Original,31,31
snownight,31,4
Original,50,50
snownight,50,23
Original,72,72
snownight,72,31
Original,50,50
snownight,50,20
Original,73,73
snownight,73,73
Original,20,20
snownight,20,97
Original,30,30
snownight,30,15
Original,53,57
snownight,53,77
Original,90,90
snownight,90,79
Original,87,87
snownight,87,90
Original,16,16
snownight,16,17
Original,23,23
snownight,23,15
Original,77,77
snownight,77,50
Original,45,45
snownight,45,24
Original,86,86
snownight,86,49
Original,30,30
snownight,30,30
Original,0,0
snownight,0,16
Original,20,20
snownight,20,12
Original,30,30
snownight,30,66
Original,42,42
snownight,42,42
Original,23,23
snownight,23,23
Original,55,55
snownight,55,15
Original,16,16
snownight,16,24
Original,19,19
snownight,19,2
Original,74,74
snownight,74,70
Original,52,52
snownight,52,24
Original,48,48
snownight,48,50
Original,86,31
snownight,86,30
Original,90,90
snownight,90,90
Original,90,90
snownight,90,77
Original,23,23
snownight,23,20
Original,63,63
snownight,63,63
Original,86,86
snownight,86,86
Original,61,61
snownight,61,90
Original,59,59
snownight,59,90
Original,90,90
snownight,90,90
Original,6,6
snownight,6,48
Original,75,75
snownight,75,75
Original,32,32
snownight,32,32
Original,78,78
snownight,78,77
Original,41,41
snownight,41,45
Original,32,32
snownight,32,40
Original,47,52
snownight,47,31
Original,37,37
snownight,37,11
Original,50,50
snownight,50,48
Original,90,90
snownight,90,90
Original,39,37
