filter,class,predicted_class
Original,28,28
fog10,28,53
Original,32,32
fog10,32,36
Original,83,74
fog10,83,53
Original,53,53
fog10,53,31
Original,16,16
fog10,16,28
Original,89,22
fog10,89,86
Original,102,102
fog10,102,97
Original,53,53
fog10,53,36
Original,52,52
fog10,52,61
Original,20,20
fog10,20,86
Original,30,30
fog10,30,32
Original,67,67
fog10,67,30
Original,50,50
fog10,50,31
Original,16,16
fog10,16,86
Original,23,23
fog10,23,36
Original,48,48
fog10,48,36
Original,74,74
fog10,74,30
Original,61,61
fog10,61,53
Original,50,50
fog10,50,9
Original,30,30
fog10,30,31
Original,57,57
fog10,57,97
Original,51,51
fog10,51,50
Original,23,23
fog10,23,31
Original,50,50
fog10,50,23
Original,50,50
fog10,50,50
Original,30,30
fog10,30,50
Original,73,73
fog10,73,31
Original,72,72
fog10,72,31
Original,72,72
fog10,72,97
Original,45,45
fog10,45,97
Original,83,83
fog10,83,32
Original,61,61
fog10,61,30
Original,30,30
fog10,30,32
Original,35,35
fog10,35,59
Original,50,50
fog10,50,30
Original,32,32
fog10,32,37
Original,51,51
fog10,51,50
Original,90,90
fog10,90,31
Original,46,46
fog10,46,50
Original,57,57
fog10,57,30
Original,0,0
fog10,0,31
Original,45,45
fog10,45,16
Original,36,36
fog10,36,52
Original,58,45
fog10,58,31
Original,42,42
fog10,42,30
Original,77,77
fog10,77,50
Original,45,45
fog10,45,31
Original,23,23
fog10,23,61
Original,57,57
fog10,57,11
Original,30,30
fog10,30,31
Original,41,41
fog10,41,50
Original,100,83
fog10,100,27
Original,46,46
fog10,46,31
Original,39,39
fog10,39,45
Original,67,67
fog10,67,97
Original,52,52
fog10,52,50
Original,32,32
fog10,32,86
Original,57,57
fog10,57,32
Original,23,23
fog10,23,30
Original,97,90
fog10,97,31
Original,48,53
fog10,48,31
Original,19,19
fog10,19,30
Original,33,32
fog10,33,86
Original,30,30
fog10,30,50
Original,21,21
fog10,21,86
Original,87,87
fog10,87,32
Original,48,48
fog10,48,31
Original,30,30
fog10,30,30
Original,67,67
fog10,67,28
Original,52,52
fog10,52,28
Original,32,32
fog10,32,9
Original,23,23
fog10,23,32
Original,45,45
fog10,45,52
Original,63,63
fog10,63,31
Original,71,71
fog10,71,31
Original,60,60
fog10,60,62
Original,64,64
fog10,64,30
Original,67,67
fog10,67,30
Original,29,29
fog10,29,32
Original,90,90
fog10,90,30
Original,90,90
fog10,90,62
Original,67,67
fog10,67,31
Original,45,45
fog10,45,97
Original,50,57
fog10,50,86
Original,32,32
fog10,32,86
Original,75,75
fog10,75,31
Original,22,0
fog10,22,28
Original,34,34
fog10,34,31
Original,55,55
fog10,55,31
Original,37,37
fog10,37,50
Original,15,15
fog10,15,32
Original,51,51
fog10,51,30
Original,52,52
fog10,52,30
Original,50,50
fog10,50,16
Original,47,52
fog10,47,30
Original,0,0
fog10,0,32
Original,31,31
fog10,31,32
Original,55,55
fog10,55,30
Original,34,49
fog10,34,31
Original,32,32
fog10,32,60
Original,49,49
fog10,49,31
Original,71,71
fog10,71,30
Original,57,57
fog10,57,32
Original,50,50
fog10,50,28
Original,55,55
fog10,55,97
Original,30,30
fog10,30,50
Original,78,67
fog10,78,31
Original,77,77
fog10,77,45
Original,50,50
fog10,50,28
Original,20,20
fog10,20,31
Original,83,83
fog10,83,30
Original,52,52
fog10,52,31
Original,20,20
fog10,20,36
Original,86,86
fog10,86,30
Original,12,23
fog10,12,66
Original,53,53
fog10,53,31
Original,32,32
fog10,32,86
Original,47,47
fog10,47,32
Original,97,97
fog10,97,31
Original,70,70
fog10,70,61
Original,74,74
fog10,74,32
Original,1,1
fog10,1,50
Original,23,23
fog10,23,31
Original,52,52
fog10,52,60
Original,90,90
fog10,90,30
Original,51,51
fog10,51,30
Original,63,63
fog10,63,62
Original,28,90
fog10,28,28
Original,77,77
fog10,77,66
Original,102,102
fog10,102,30
Original,10,10
fog10,10,30
Original,28,28
fog10,28,45
Original,37,37
fog10,37,97
Original,20,20
fog10,20,31
Original,55,55
fog10,55,53
Original,37,37
fog10,37,97
Original,87,87
fog10,87,97
Original,30,30
fog10,30,91
Original,67,67
fog10,67,30
Original,50,50
fog10,50,30
Original,37,37
fog10,37,86
Original,60,60
fog10,60,32
Original,67,67
fog10,67,28
Original,16,16
fog10,16,66
Original,67,67
fog10,67,32
Original,48,48
fog10,48,61
Original,90,90
fog10,90,9
Original,70,70
fog10,70,86
Original,30,30
fog10,30,59
Original,30,30
fog10,30,31
Original,37,37
fog10,37,30
Original,12,12
fog10,12,60
Original,30,30
fog10,30,57
Original,15,15
fog10,15,30
Original,36,36
fog10,36,50
Original,78,78
fog10,78,30
Original,28,28
fog10,28,31
Original,90,90
fog10,90,31
Original,2,2
fog10,2,59
Original,70,70
fog10,70,50
Original,16,16
fog10,16,62
Original,48,48
fog10,48,52
Original,75,90
fog10,75,27
Original,15,15
fog10,15,97
Original,20,20
fog10,20,32
Original,37,37
fog10,37,86
Original,78,78
fog10,78,32
Original,83,83
fog10,83,31
Original,45,45
fog10,45,30
Original,61,61
fog10,61,31
Original,45,45
fog10,45,66
Original,48,48
fog10,48,66
Original,55,55
fog10,55,21
Original,20,11
fog10,20,50
Original,29,29
fog10,29,97
Original,28,28
fog10,28,16
Original,31,31
fog10,31,97
Original,73,73
fog10,73,36
Original,43,43
fog10,43,32
Original,36,36
fog10,36,50
Original,37,37
fog10,37,36
Original,79,79
fog10,79,36
Original,91,91
fog10,91,97
Original,78,78
fog10,78,27
Original,50,50
fog10,50,62
Original,90,90
fog10,90,30
Original,60,60
fog10,60,52
Original,52,52
fog10,52,59
Original,16,16
fog10,16,30
Original,53,53
fog10,53,30
Original,32,32
fog10,32,66
Original,67,67
fog10,67,23
Original,93,93
fog10,93,31
Original,46,46
fog10,46,86
Original,51,51
fog10,51,59
Original,0,0
fog10,0,28
Original,28,28
fog10,28,86
Original,90,90
fog10,90,30
Original,86,86
fog10,86,30
Original,23,23
fog10,23,66
Original,50,50
fog10,50,36
Original,90,90
fog10,90,66
Original,66,63
fog10,66,30
Original,90,90
fog10,90,86
Original,15,15
fog10,15,86
Original,23,23
fog10,23,36
Original,23,23
fog10,23,66
Original,67,67
fog10,67,60
Original,40,40
fog10,40,31
Original,28,28
fog10,28,66
Original,90,90
fog10,90,32
Original,23,23
fog10,23,30
Original,16,16
fog10,16,31
Original,48,48
fog10,48,50
Original,87,87
fog10,87,52
Original,52,52
fog10,52,66
Original,55,55
fog10,55,30
Original,50,50
fog10,50,31
Original,51,51
fog10,51,32
Original,0,0
fog10,0,30
Original,78,78
fog10,78,30
Original,30,30
fog10,30,97
Original,46,46
fog10,46,9
Original,28,28
fog10,28,32
Original,57,57
fog10,57,97
Original,0,0
fog10,0,32
Original,76,76
fog10,76,66
Original,17,17
fog10,17,86
Original,50,50
fog10,50,23
Original,50,50
fog10,50,28
Original,55,55
fog10,55,86
Original,57,57
fog10,57,52
Original,86,86
fog10,86,31
Original,31,31
fog10,31,36
Original,15,15
fog10,15,31
Original,7,7
fog10,7,30
Original,22,22
fog10,22,36
Original,61,61
fog10,61,97
Original,50,50
fog10,50,32
Original,36,36
fog10,36,32
Original,32,32
fog10,32,86
Original,23,23
fog10,23,30
Original,17,17
fog10,17,30
Original,32,32
fog10,32,31
Original,52,52
fog10,52,16
Original,52,52
fog10,52,86
Original,48,48
fog10,48,66
Original,23,29
fog10,23,30
Original,25,25
fog10,25,60
Original,32,37
fog10,32,97
Original,28,28
fog10,28,62
Original,89,89
fog10,89,31
Original,16,16
fog10,16,57
Original,97,97
fog10,97,31
Original,97,97
fog10,97,52
Original,28,28
fog10,28,86
Original,52,52
fog10,52,60
Original,28,28
fog10,28,32
Original,50,50
fog10,50,16
Original,52,52
fog10,52,30
Original,57,57
fog10,57,53
Original,43,43
fog10,43,50
Original,16,16
fog10,16,66
Original,42,42
fog10,42,30
Original,28,28
fog10,28,48
Original,55,57
fog10,55,50
Original,28,28
fog10,28,31
Original,90,90
fog10,90,66
Original,55,55
fog10,55,52
Original,90,90
