filter,class,predicted_class
Original,20,20
night10,20,20
Original,48,48
night10,48,48
Original,0,0
night10,0,0
Original,55,55
night10,55,55
Original,74,74
night10,74,74
Original,30,30
night10,30,30
Original,20,20
night10,20,20
Original,36,36
night10,36,36
Original,46,46
night10,46,46
Original,45,45
night10,45,45
Original,31,31
night10,31,31
Original,45,45
night10,45,45
Original,52,52
night10,52,52
Original,42,42
night10,42,42
Original,13,13
night10,13,13
Original,53,53
night10,53,53
Original,79,79
night10,79,79
Original,16,16
night10,16,16
Original,46,46
night10,46,46
Original,73,73
night10,73,73
Original,63,63
night10,63,52
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,63,63
night10,63,37
Original,0,0
night10,0,0
Original,15,15
night10,15,15
Original,70,70
night10,70,70
Original,30,31
night10,30,73
Original,29,29
night10,29,29
Original,74,74
night10,74,74
Original,12,87
night10,12,23
Original,50,50
night10,50,50
Original,12,12
night10,12,12
Original,15,15
night10,15,15
Original,79,79
night10,79,79
Original,97,97
night10,97,97
Original,48,48
night10,48,48
Original,68,68
night10,68,84
Original,78,78
night10,78,78
Original,37,37
night10,37,37
Original,53,53
night10,53,53
Original,29,29
night10,29,29
Original,46,46
night10,46,46
Original,28,28
night10,28,28
Original,20,86
night10,20,86
Original,85,96
night10,85,96
Original,83,83
night10,83,83
Original,32,32
night10,32,32
Original,16,16
night10,16,16
Original,23,23
night10,23,23
Original,20,20
night10,20,20
Original,67,67
night10,67,67
Original,43,43
night10,43,43
Original,25,25
night10,25,25
Original,55,55
night10,55,55
Original,73,73
night10,73,73
Original,66,63
night10,66,77
Original,48,48
night10,48,48
Original,53,53
night10,53,53
Original,78,78
night10,78,31
Original,45,45
night10,45,45
Original,20,20
night10,20,20
Original,7,16
night10,7,91
Original,57,57
night10,57,57
Original,3,3
night10,3,16
Original,50,50
night10,50,50
Original,57,57
night10,57,57
Original,79,79
night10,79,79
Original,67,67
night10,67,67
Original,50,48
night10,50,50
Original,58,58
night10,58,58
Original,78,78
night10,78,78
Original,19,19
night10,19,19
Original,72,72
night10,72,72
Original,52,52
night10,52,52
Original,15,15
night10,15,15
Original,33,33
night10,33,33
Original,43,43
night10,43,43
Original,70,70
night10,70,70
Original,77,77
night10,77,77
Original,35,35
night10,35,35
Original,78,78
night10,78,78
Original,20,20
night10,20,20
Original,16,16
night10,16,16
Original,66,66
night10,66,83
Original,77,77
night10,77,77
Original,32,32
night10,32,32
Original,51,51
night10,51,51
Original,57,57
night10,57,57
Original,30,30
night10,30,30
Original,37,37
night10,37,37
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,55,55
night10,55,55
Original,20,20
night10,20,20
Original,52,52
night10,52,52
Original,32,32
night10,32,32
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,20,20
night10,20,20
Original,37,37
night10,37,37
Original,21,21
night10,21,21
Original,55,55
night10,55,55
Original,30,30
night10,30,30
Original,40,40
night10,40,40
Original,55,55
night10,55,55
Original,74,74
night10,74,74
Original,42,42
night10,42,42
Original,2,2
night10,2,2
Original,46,46
night10,46,46
Original,90,90
night10,90,90
Original,55,55
night10,55,55
Original,32,32
night10,32,32
Original,20,20
night10,20,20
Original,16,16
night10,16,16
Original,30,30
night10,30,30
Original,74,74
night10,74,30
Original,90,90
night10,90,90
Original,45,45
night10,45,45
Original,21,21
night10,21,21
Original,1,1
night10,1,1
Original,52,52
night10,52,52
Original,67,67
night10,67,67
Original,41,41
night10,41,41
Original,32,32
night10,32,32
Original,48,48
night10,48,48
Original,31,31
night10,31,31
Original,36,36
night10,36,36
Original,30,30
night10,30,30
Original,15,23
night10,15,29
Original,21,21
night10,21,21
Original,23,23
night10,23,23
Original,46,46
night10,46,46
Original,1,1
night10,1,1
Original,36,36
night10,36,36
Original,32,32
night10,32,77
Original,52,52
night10,52,52
Original,102,102
night10,102,102
Original,55,55
night10,55,55
Original,31,31
night10,31,31
Original,19,19
night10,19,19
Original,77,77
night10,77,77
Original,32,32
night10,32,32
Original,23,23
night10,23,23
Original,69,69
night10,69,69
Original,4,11
night10,4,79
Original,22,22
night10,22,22
Original,52,52
night10,52,52
Original,16,16
night10,16,16
Original,28,28
night10,28,28
Original,50,50
night10,50,50
Original,22,50
night10,22,50
Original,15,15
night10,15,15
Original,52,52
night10,52,52
Original,50,50
night10,50,50
Original,67,67
night10,67,67
Original,53,50
night10,53,96
Original,53,53
night10,53,53
Original,20,20
night10,20,20
Original,61,61
night10,61,61
Original,11,11
night10,11,11
Original,50,50
night10,50,50
Original,28,28
night10,28,28
Original,37,37
night10,37,37
Original,50,50
night10,50,50
Original,90,90
night10,90,90
Original,30,30
night10,30,30
Original,67,67
night10,67,67
Original,29,29
night10,29,29
Original,71,71
night10,71,71
Original,37,37
night10,37,37
Original,16,16
night10,16,16
Original,75,75
night10,75,75
Original,90,90
night10,90,90
Original,36,36
night10,36,36
Original,50,50
night10,50,50
Original,73,73
night10,73,73
Original,36,36
night10,36,36
Original,15,15
night10,15,15
Original,0,0
night10,0,0
Original,30,30
night10,30,30
Original,0,0
night10,0,0
Original,53,53
night10,53,53
Original,67,67
night10,67,67
Original,77,77
night10,77,77
Original,52,52
night10,52,52
Original,45,45
night10,45,45
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,37,37
night10,37,37
Original,23,23
night10,23,23
Original,90,90
night10,90,90
Original,62,62
night10,62,62
Original,50,50
night10,50,50
Original,87,87
night10,87,87
Original,16,16
night10,16,16
Original,30,30
night10,30,30
Original,15,15
night10,15,15
Original,89,89
night10,89,87
Original,79,79
night10,79,79
Original,2,2
night10,2,2
Original,80,80
night10,80,80
Original,57,57
night10,57,57
Original,50,50
night10,50,50
Original,90,90
night10,90,90
Original,19,19
night10,19,19
Original,75,75
night10,75,75
Original,87,87
night10,87,87
Original,0,0
night10,0,0
Original,32,32
night10,32,32
Original,20,20
night10,20,20
Original,16,16
night10,16,0
Original,66,66
night10,66,66
Original,50,50
night10,50,50
Original,45,45
night10,45,45
Original,66,66
night10,66,66
Original,23,23
night10,23,23
Original,28,28
night10,28,28
Original,90,90
night10,90,90
Original,73,73
night10,73,73
Original,46,46
night10,46,46
Original,36,36
night10,36,36
Original,37,37
night10,37,37
Original,16,16
night10,16,16
Original,50,50
night10,50,50
Original,34,34
night10,34,34
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,86,86
night10,86,86
Original,63,63
night10,63,66
Original,97,97
night10,97,97
Original,87,87
night10,87,87
Original,45,45
night10,45,45
Original,22,22
night10,22,22
Original,90,90
night10,90,90
Original,67,67
night10,67,77
Original,61,61
night10,61,61
Original,63,63
night10,63,92
Original,29,29
night10,29,29
Original,30,30
night10,30,30
Original,45,45
night10,45,45
Original,46,46
night10,46,46
Original,73,73
night10,73,73
Original,32,32
night10,32,32
Original,98,98
night10,98,98
Original,50,50
night10,50,51
Original,48,48
night10,48,48
Original,41,41
night10,41,41
Original,57,57
night10,57,57
Original,86,86
night10,86,86
Original,52,52
night10,52,52
Original,15,15
night10,15,15
Original,52,52
night10,52,52
Original,51,51
night10,51,51
Original,0,0
night10,0,0
Original,68,68
night10,68,68
Original,16,16
night10,16,16
Original,79,79
night10,79,79
Original,67,67
night10,67,67
Original,32,32
night10,32,32
Original,19,19
night10,19,19
Original,0,0
night10,0,0
Original,40,40
night10,40,40
Original,70,70
night10,70,70
Original,29,29
night10,29,29
Original,23,23
night10,23,23
Original,50,50
night10,50,50
Original,52,52
night10,52,52
Original,46,46
night10,46,46
Original,28,28
night10,28,28
Original,30,30
night10,30,30
Original,21,21
night10,21,21
Original,2,2
night10,2,2
Original,42,42
night10,42,42
Original,72,72
night10,72,72
Original,87,59
night10,87,33
Original,50,50
night10,50,50
Original,97,97
night10,97,97
Original,28,28
night10,28,28
Original,30,30
night10,30,30
Original,67,67
night10,67,67
Original,31,31
night10,31,31
Original,52,52
night10,52,52
Original,51,51
night10,51,51
Original,90,90
night10,90,90
Original,97,97
night10,97,97
Original,37,37
night10,37,37
Original,17,17
night10,17,17
Original,55,55
night10,55,55
Original,58,45
night10,58,45
Original,15,15
night10,15,15
Original,55,55
night10,55,55
Original,90,90
night10,90,90
Original,16,16
night10,16,16
Original,50,52
night10,50,91
Original,48,48
night10,48,48
Original,52,52
night10,52,52
Original,19,19
night10,19,19
Original,74,74
night10,74,74
Original,60,60
night10,60,60
Original,81,81
night10,81,81
Original,16,16
night10,16,16
Original,78,78
night10,78,78
Original,77,77
night10,77,77
Original,12,12
night10,12,12
Original,20,20
night10,20,20
Original,16,16
night10,16,16
Original,48,48
night10,48,48
Original,72,72
night10,72,31
Original,42,42
night10,42,42
Original,15,15
night10,15,15
Original,50,50
night10,50,50
Original,55,55
night10,55,55
Original,53,53
night10,53,53
Original,63,63
night10,63,48
Original,78,78
night10,78,31
Original,60,60
night10,60,60
Original,53,53
night10,53,53
Original,50,50
night10,50,50
Original,12,12
night10,12,12
Original,48,48
night10,48,48
Original,46,46
night10,46,46
Original,50,50
night10,50,50
Original,72,72
night10,72,72
Original,67,67
night10,67,67
Original,22,20
night10,22,74
Original,61,61
night10,61,61
Original,48,48
night10,48,48
Original,77,77
night10,77,77
Original,30,30
night10,30,30
Original,19,19
night10,19,19
Original,45,45
night10,45,45
Original,39,39
night10,39,39
Original,52,52
night10,52,52
Original,12,12
night10,12,12
Original,57,57
night10,57,57
Original,74,74
night10,74,74
Original,30,30
night10,30,30
Original,30,30
night10,30,30
Original,90,90
night10,90,97
Original,87,87
night10,87,87
Original,16,16
night10,16,16
Original,51,51
night10,51,51
Original,81,81
night10,81,81
Original,2,2
night10,2,2
Original,0,0
night10,0,0
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,42,42
night10,42,42
Original,90,90
night10,90,90
Original,90,90
night10,90,90
Original,60,60
night10,60,60
Original,83,83
night10,83,83
Original,79,79
night10,79,79
Original,90,90
night10,90,90
Original,63,63
night10,63,50
Original,55,55
night10,55,55
Original,30,30
night10,30,30
Original,20,20
night10,20,20
Original,74,74
night10,74,74
Original,33,33
night10,33,33
Original,52,52
night10,52,52
Original,87,87
night10,87,87
Original,32,32
night10,32,32
Original,52,52
night10,52,52
Original,66,66
night10,66,66
Original,55,55
night10,55,55
Original,93,93
night10,93,93
Original,79,79
night10,79,79
Original,30,30
night10,30,30
Original,41,41
night10,41,41
Original,1,1
night10,1,1
Original,30,30
night10,30,30
Original,19,19
night10,19,19
Original,102,102
night10,102,102
Original,63,63
night10,63,63
Original,52,52
night10,52,52
Original,52,52
night10,52,52
Original,48,48
night10,48,48
Original,32,32
night10,32,32
Original,17,17
night10,17,17
Original,86,86
night10,86,86
Original,16,16
night10,16,16
Original,72,72
night10,72,72
Original,19,19
night10,19,19
Original,32,32
night10,32,32
Original,36,36
night10,36,36
Original,90,90
night10,90,90
Original,55,55
night10,55,55
Original,91,93
night10,91,93
Original,23,23
night10,23,23
Original,28,28
night10,28,28
Original,0,0
night10,0,0
Original,77,77
night10,77,50
Original,93,93
night10,93,93
Original,15,15
night10,15,15
Original,2,2
night10,2,2
Original,6,6
night10,6,6
Original,30,30
night10,30,30
Original,20,20
night10,20,20
Original,20,20
night10,20,20
Original,79,79
night10,79,79
Original,77,77
night10,77,77
Original,66,66
night10,66,50
Original,45,45
night10,45,45
Original,50,37
night10,50,50
Original,90,90
night10,90,90
Original,57,57
night10,57,57
Original,51,51
night10,51,51
Original,53,53
night10,53,53
Original,87,87
night10,87,87
Original,48,48
night10,48,48
Original,86,86
night10,86,86
Original,16,16
night10,16,16
Original,57,57
night10,57,57
Original,52,52
night10,52,52
Original,55,55
night10,55,55
Original,40,40
night10,40,40
Original,30,30
night10,30,30
Original,42,42
night10,42,42
Original,9,9
night10,9,9
Original,46,46
night10,46,46
Original,52,52
night10,52,52
Original,52,52
night10,52,52
Original,32,32
night10,32,32
Original,48,48
night10,48,48
Original,16,16
night10,16,16
Original,41,41
night10,41,41
Original,64,66
night10,64,79
Original,50,50
night10,50,50
Original,49,49
night10,49,49
Original,53,53
night10,53,53
Original,50,50
night10,50,50
Original,52,52
night10,52,52
Original,90,90
night10,90,90
Original,67,67
night10,67,67
Original,63,63
night10,63,63
Original,23,23
night10,23,23
Original,63,63
night10,63,37
Original,52,52
night10,52,52
Original,46,46
night10,46,46
Original,79,51
night10,79,31
Original,71,71
night10,71,71
Original,90,90
night10,90,90
Original,23,23
night10,23,23
Original,82,82
night10,82,78
Original,77,77
night10,77,77
Original,39,39
night10,39,39
Original,37,45
night10,37,45
Original,74,74
night10,74,74
Original,70,70
night10,70,70
Original,12,12
night10,12,12
Original,60,60
night10,60,60
Original,41,41
night10,41,41
Original,66,66
night10,66,46
Original,46,46
night10,46,46
Original,23,23
night10,23,23
Original,53,50
night10,53,42
Original,33,77
night10,33,20
Original,81,81
night10,81,81
Original,55,55
night10,55,55
Original,90,90
night10,90,90
Original,21,21
night10,21,21
Original,17,17
night10,17,17
Original,48,48
night10,48,48
Original,28,28
night10,28,28
Original,52,57
night10,52,57
Original,32,32
night10,32,32
Original,78,78
night10,78,78
Original,40,40
night10,40,40
Original,66,66
night10,66,66
Original,50,50
night10,50,50
Original,50,50
night10,50,50
Original,57,57
night10,57,57
Original,57,57
night10,57,57
Original,12,12
night10,12,23
Original,28,28
night10,28,28
Original,55,55
night10,55,55
Original,1,1
night10,1,1
Original,1,1
night10,1,1
Original,20,20
night10,20,20
Original,75,75
night10,75,75
Original,91,91
night10,91,91
Original,52,52
