filter,class,predicted_class
Original,28,28
snownight,28,0
Original,90,90
snownight,90,60
Original,16,16
snownight,16,16
Original,20,20
snownight,20,20
Original,63,63
snownight,63,31
Original,55,55
snownight,55,57
Original,55,55
snownight,55,77
Original,52,52
snownight,52,52
Original,52,52
snownight,52,1
Original,67,67
snownight,67,67
Original,45,45
snownight,45,45
Original,90,90
snownight,90,90
Original,23,23
snownight,23,23
Original,72,72
snownight,72,72
Original,77,77
snownight,77,77
Original,51,51
snownight,51,24
Original,46,46
snownight,46,46
Original,77,77
snownight,77,77
Original,52,52
snownight,52,52
Original,48,48
snownight,48,42
Original,6,6
snownight,6,6
Original,31,31
snownight,31,31
Original,52,52
snownight,52,52
Original,27,50
snownight,27,50
Original,90,90
snownight,90,90
Original,48,48
snownight,48,48
Original,57,57
snownight,57,57
Original,11,11
snownight,11,102
Original,21,21
snownight,21,21
Original,74,74
snownight,74,74
Original,32,32
snownight,32,32
Original,46,46
snownight,46,16
Original,77,77
snownight,77,71
Original,46,46
snownight,46,46
Original,77,77
snownight,77,77
Original,21,21
snownight,21,21
Original,23,23
snownight,23,23
Original,52,52
snownight,52,52
Original,1,1
snownight,1,6
Original,74,74
snownight,74,90
Original,22,22
snownight,22,22
Original,55,55
snownight,55,57
Original,74,74
snownight,74,74
Original,31,31
snownight,31,31
Original,12,12
snownight,12,12
Original,30,30
snownight,30,30
Original,20,20
snownight,20,20
Original,37,37
snownight,37,37
Original,17,17
snownight,17,16
Original,43,43
snownight,43,52
Original,29,29
snownight,29,17
Original,46,46
snownight,46,46
Original,41,41
snownight,41,41
Original,48,48
snownight,48,48
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,66,66
snownight,66,66
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,0,0
snownight,0,0
Original,90,90
snownight,90,90
Original,36,36
snownight,36,36
Original,90,90
snownight,90,90
Original,15,15
snownight,15,15
Original,87,87
snownight,87,87
Original,52,52
snownight,52,52
Original,46,46
snownight,46,46
Original,28,28
snownight,28,28
Original,30,30
snownight,30,30
Original,28,28
snownight,28,28
Original,90,90
snownight,90,30
Original,63,63
snownight,63,63
Original,90,90
snownight,90,90
Original,47,47
snownight,47,47
Original,20,20
snownight,20,20
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,45,45
snownight,45,45
Original,52,52
snownight,52,52
Original,50,50
snownight,50,50
Original,60,60
snownight,60,60
Original,36,36
snownight,36,36
Original,45,45
snownight,45,45
Original,7,28
snownight,7,28
Original,48,48
snownight,48,48
Original,63,42
snownight,63,52
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,42,42
snownight,42,42
Original,63,42
snownight,63,42
Original,65,48
snownight,65,48
Original,0,0
snownight,0,0
Original,31,31
snownight,31,31
Original,90,90
snownight,90,15
Original,46,46
snownight,46,46
Original,52,52
snownight,52,52
Original,30,30
snownight,30,30
Original,3,6
snownight,3,3
Original,11,11
snownight,11,11
Original,36,36
snownight,36,36
Original,16,16
snownight,16,16
Original,17,17
snownight,17,17
Original,49,49
snownight,49,49
Original,86,86
snownight,86,86
Original,83,83
snownight,83,83
Original,90,90
snownight,90,90
Original,20,20
snownight,20,20
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,35,35
snownight,35,35
Original,51,51
snownight,51,51
Original,67,67
snownight,67,67
Original,48,48
snownight,48,48
Original,67,67
snownight,67,67
Original,57,55
snownight,57,50
Original,32,32
snownight,32,32
Original,53,53
snownight,53,53
Original,37,37
snownight,37,37
Original,90,90
snownight,90,90
Original,74,74
snownight,74,78
Original,32,32
snownight,32,37
Original,30,30
snownight,30,30
Original,20,20
snownight,20,20
Original,30,30
snownight,30,30
Original,57,57
snownight,57,57
Original,70,70
snownight,70,70
Original,87,87
snownight,87,87
Original,67,67
snownight,67,67
Original,46,46
snownight,46,46
Original,17,17
snownight,17,17
Original,16,16
snownight,16,16
Original,52,48
snownight,52,48
Original,22,22
snownight,22,22
Original,28,28
snownight,28,28
Original,90,90
snownight,90,90
Original,73,73
snownight,73,73
Original,46,46
snownight,46,46
Original,30,30
snownight,30,30
Original,50,50
snownight,50,50
Original,37,37
snownight,37,37
Original,31,31
snownight,31,31
Original,90,90
snownight,90,90
Original,23,23
snownight,23,19
Original,51,51
snownight,51,51
Original,74,74
snownight,74,51
Original,16,16
snownight,16,16
Original,11,11
snownight,11,11
Original,63,63
snownight,63,63
Original,48,48
snownight,48,48
Original,37,37
snownight,37,37
Original,55,55
snownight,55,52
Original,93,93
snownight,93,23
Original,12,12
snownight,12,12
Original,32,32
snownight,32,32
Original,22,22
snownight,22,22
Original,0,0
snownight,0,0
Original,74,74
snownight,74,74
Original,86,86
snownight,86,86
Original,41,41
snownight,41,41
Original,16,16
snownight,16,17
Original,90,90
snownight,90,28
Original,50,50
snownight,50,50
Original,90,90
snownight,90,90
Original,0,0
snownight,0,0
Original,45,45
snownight,45,45
Original,70,70
snownight,70,70
Original,91,91
snownight,91,91
Original,28,28
snownight,28,21
Original,45,45
snownight,45,45
Original,67,67
snownight,67,67
Original,55,55
snownight,55,55
Original,52,52
snownight,52,52
