filter,class,predicted_class
Original,66,66
snownight,66,70
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,90,90
snownight,90,90
Original,52,52
snownight,52,52
Original,91,91
snownight,91,91
Original,50,50
snownight,50,50
Original,74,74
snownight,74,75
Original,52,52
snownight,52,52
Original,74,74
snownight,74,86
Original,53,53
snownight,53,66
Original,55,55
snownight,55,55
Original,51,51
snownight,51,46
Original,32,32
snownight,32,32
Original,86,86
snownight,86,86
Original,87,87
snownight,87,86
Original,30,37
snownight,30,66
Original,45,45
snownight,45,45
Original,30,30
snownight,30,30
Original,32,32
snownight,32,55
Original,77,77
snownight,77,77
Original,30,30
snownight,30,39
Original,42,42
snownight,42,52
Original,28,28
snownight,28,28
Original,48,48
snownight,48,48
Original,71,71
snownight,71,71
Original,57,57
snownight,57,30
Original,52,52
snownight,52,52
Original,36,36
snownight,36,36
Original,52,52
snownight,52,51
Original,45,45
snownight,45,45
Original,50,50
snownight,50,53
Original,61,61
snownight,61,30
Original,28,28
snownight,28,28
Original,90,90
snownight,90,90
Original,53,53
snownight,53,57
Original,15,15
snownight,15,23
Original,32,32
snownight,32,32
Original,20,11
snownight,20,30
Original,30,30
snownight,30,52
Original,24,24
snownight,24,24
Original,91,91
snownight,91,91
Original,45,45
snownight,45,45
Original,30,30
snownight,30,30
Original,88,88
snownight,88,88
Original,23,23
snownight,23,12
Original,45,45
snownight,45,45
Original,77,77
snownight,77,77
Original,90,90
snownight,90,20
Original,75,75
snownight,75,75
Original,68,68
snownight,68,68
Original,30,30
snownight,30,30
Original,78,78
snownight,78,78
Original,23,23
snownight,23,23
Original,48,48
snownight,48,48
Original,42,42
snownight,42,42
Original,63,63
snownight,63,66
Original,67,67
snownight,67,67
Original,30,30
snownight,30,93
Original,37,37
snownight,37,45
Original,78,78
snownight,78,78
Original,51,51
snownight,51,28
Original,29,29
snownight,29,0
Original,15,15
snownight,15,23
Original,26,26
snownight,26,26
Original,62,62
snownight,62,70
Original,79,79
snownight,79,79
Original,50,50
snownight,50,51
Original,90,90
snownight,90,20
Original,30,30
snownight,30,30
Original,42,42
snownight,42,77
Original,16,16
snownight,16,16
Original,23,23
snownight,23,23
Original,16,29
snownight,16,21
Original,55,55
snownight,55,55
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,36,36
snownight,36,36
Original,32,32
snownight,32,32
Original,23,23
snownight,23,23
Original,48,48
snownight,48,48
Original,74,74
snownight,74,74
Original,46,46
snownight,46,20
Original,31,31
snownight,31,31
Original,51,51
snownight,51,51
Original,55,37
snownight,55,52
Original,87,86
snownight,87,86
Original,20,20
snownight,20,11
Original,46,46
snownight,46,46
Original,30,30
snownight,30,77
Original,20,20
snownight,20,30
Original,46,46
snownight,46,46
Original,52,52
snownight,52,52
Original,12,12
snownight,12,29
Original,16,16
snownight,16,16
Original,31,31
snownight,31,31
Original,28,28
snownight,28,28
Original,28,28
snownight,28,15
Original,0,0
snownight,0,0
Original,28,28
snownight,28,28
Original,63,63
snownight,63,66
Original,48,48
snownight,48,53
Original,67,67
snownight,67,30
Original,15,15
snownight,15,90
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,36,36
snownight,36,36
Original,50,50
snownight,50,50
Original,46,46
snownight,46,46
Original,28,28
snownight,28,28
Original,53,53
snownight,53,46
Original,23,23
snownight,23,23
Original,52,52
snownight,52,57
Original,19,19
snownight,19,19
Original,81,81
snownight,81,48
Original,90,90
snownight,90,90
Original,32,32
snownight,32,90
Original,36,36
snownight,36,50
Original,74,74
snownight,74,68
Original,30,91
snownight,30,50
Original,43,43
snownight,43,31
Original,23,23
snownight,23,23
Original,19,19
snownight,19,29
Original,30,30
snownight,30,30
Original,23,23
snownight,23,23
Original,28,28
snownight,28,20
Original,19,19
snownight,19,49
Original,52,52
snownight,52,52
Original,19,19
snownight,19,19
Original,32,32
snownight,32,32
Original,16,16
snownight,16,16
Original,23,23
snownight,23,23
Original,72,72
snownight,72,72
Original,16,0
snownight,16,0
Original,78,78
snownight,78,90
Original,52,52
snownight,52,67
Original,16,16
snownight,16,16
Original,50,50
snownight,50,50
Original,28,28
snownight,28,21
Original,45,45
snownight,45,45
Original,50,50
snownight,50,48
Original,32,32
snownight,32,63
Original,52,52
snownight,52,52
Original,90,90
snownight,90,68
Original,25,21
snownight,25,26
Original,78,78
snownight,78,63
Original,90,90
snownight,90,90
Original,90,90
snownight,90,70
Original,81,81
snownight,81,81
Original,16,16
snownight,16,16
Original,16,16
snownight,16,16
Original,47,47
snownight,47,67
Original,51,51
snownight,51,55
Original,74,74
snownight,74,74
Original,63,63
snownight,63,63
Original,45,45
snownight,45,45
Original,78,78
snownight,78,77
Original,53,57
snownight,53,57
Original,51,51
snownight,51,67
Original,97,0
snownight,97,30
Original,55,55
snownight,55,57
Original,79,79
snownight,79,79
Original,53,53
snownight,53,53
Original,16,16
snownight,16,16
Original,50,50
snownight,50,41
Original,36,36
snownight,36,68
Original,28,28
snownight,28,21
Original,55,55
snownight,55,20
Original,48,48
snownight,48,55
Original,90,90
snownight,90,50
Original,45,45
snownight,45,77
Original,48,48
snownight,48,48
Original,48,48
snownight,48,55
Original,58,58
snownight,58,58
Original,90,90
snownight,90,73
Original,67,67
snownight,67,67
Original,75,75
snownight,75,75
Original,46,46
snownight,46,46
Original,28,28
snownight,28,28
Original,28,28
snownight,28,0
Original,57,57
snownight,57,57
Original,42,42
snownight,42,42
Original,49,49
snownight,49,49
Original,90,90
snownight,90,79
Original,19,19
snownight,19,19
Original,50,50
snownight,50,53
Original,87,87
snownight,87,87
Original,90,90
snownight,90,90
Original,55,55
snownight,55,55
Original,50,50
snownight,50,50
Original,16,16
snownight,16,16
Original,22,22
snownight,22,22
Original,72,72
snownight,72,72
Original,50,50
snownight,50,46
Original,19,19
snownight,19,23
Original,86,86
snownight,86,87
Original,67,67
snownight,67,67
Original,52,52
snownight,52,67
Original,52,52
snownight,52,52
Original,50,50
snownight,50,30
Original,50,50
snownight,50,50
Original,49,49
snownight,49,49
Original,2,23
snownight,2,19
Original,55,55
snownight,55,55
Original,42,42
snownight,42,49
Original,61,61
snownight,61,61
Original,32,32
snownight,32,23
Original,43,43
snownight,43,60
Original,42,42
snownight,42,42
Original,65,63
snownight,65,66
Original,52,52
snownight,52,55
Original,66,66
snownight,66,63
Original,63,63
snownight,63,63
Original,87,62
snownight,87,61
Original,30,87
snownight,30,2
Original,35,78
snownight,35,67
Original,50,50
snownight,50,15
Original,16,16
snownight,16,16
Original,54,53
snownight,54,51
Original,90,90
snownight,90,28
Original,90,90
snownight,90,30
Original,20,20
snownight,20,57
Original,90,90
snownight,90,90
Original,63,63
snownight,63,63
Original,19,19
snownight,19,2
Original,36,36
snownight,36,36
Original,19,74
snownight,19,36
Original,20,20
snownight,20,28
Original,45,45
snownight,45,45
Original,101,101
snownight,101,101
Original,52,52
snownight,52,67
Original,53,53
snownight,53,53
Original,28,28
snownight,28,21
Original,50,50
snownight,50,46
Original,16,20
snownight,16,70
Original,32,32
snownight,32,46
Original,87,59
snownight,87,60
Original,39,39
snownight,39,39
Original,32,32
snownight,32,90
Original,48,48
snownight,48,48
Original,20,20
snownight,20,20
Original,15,15
snownight,15,15
Original,40,40
snownight,40,52
Original,32,32
snownight,32,90
Original,20,20
snownight,20,20
Original,38,37
snownight,38,37
Original,55,55
snownight,55,55
Original,31,31
snownight,31,31
Original,31,31
snownight,31,77
Original,37,37
snownight,37,37
Original,90,90
snownight,90,90
Original,57,57
snownight,57,57
Original,52,52
snownight,52,50
Original,45,45
snownight,45,45
Original,1,1
snownight,1,19
Original,46,46
snownight,46,46
Original,22,22
snownight,22,22
Original,67,67
snownight,67,67
Original,81,81
snownight,81,81
Original,28,28
snownight,28,28
Original,45,45
snownight,45,45
Original,36,36
snownight,36,36
Original,77,77
snownight,77,97
Original,66,66
snownight,66,74
Original,51,51
snownight,51,50
Original,32,32
snownight,32,32
Original,16,16
snownight,16,30
Original,97,45
snownight,97,46
Original,30,30
snownight,30,51
Original,31,31
snownight,31,31
Original,41,41
snownight,41,41
Original,15,15
snownight,15,50
Original,31,31
snownight,31,20
Original,78,78
snownight,78,66
Original,86,86
snownight,86,86
Original,30,30
snownight,30,39
Original,66,63
snownight,66,77
Original,46,46
snownight,46,46
Original,52,52
snownight,52,52
Original,66,66
snownight,66,66
Original,93,88
snownight,93,77
Original,90,90
snownight,90,90
Original,32,32
snownight,32,88
Original,42,42
snownight,42,52
Original,90,90
snownight,90,1
Original,52,52
snownight,52,52
Original,42,42
snownight,42,42
Original,55,55
snownight,55,67
Original,86,86
snownight,86,86
Original,31,31
snownight,31,86
Original,74,74
snownight,74,77
Original,79,79
snownight,79,72
Original,55,55
snownight,55,55
Original,90,90
snownight,90,90
Original,53,53
snownight,53,15
Original,29,29
snownight,29,20
Original,66,66
snownight,66,66
Original,32,32
snownight,32,0
Original,55,55
snownight,55,55
Original,63,63
snownight,63,66
Original,30,30
snownight,30,16
Original,73,73
snownight,73,73
Original,50,50
snownight,50,50
Original,52,52
snownight,52,15
Original,31,31
snownight,31,4
Original,83,83
snownight,83,30
Original,53,53
snownight,53,55
Original,16,16
snownight,16,16
Original,78,78
snownight,78,90
Original,11,11
snownight,11,11
Original,32,32
snownight,32,86
Original,67,67
snownight,67,66
Original,52,52
snownight,52,52
Original,51,51
snownight,51,12
Original,25,21
snownight,25,30
Original,74,74
snownight,74,74
Original,41,41
snownight,41,41
Original,28,28
snownight,28,28
Original,37,37
snownight,37,55
Original,74,74
snownight,74,74
Original,74,74
snownight,74,74
Original,17,17
snownight,17,17
Original,12,12
snownight,12,1
Original,28,28
snownight,28,28
Original,76,76
snownight,76,60
Original,46,46
snownight,46,46
Original,32,32
snownight,32,32
Original,31,31
snownight,31,53
Original,30,30
snownight,30,30
Original,30,30
snownight,30,30
Original,52,52
snownight,52,52
Original,53,53
snownight,53,39
Original,28,28
snownight,28,50
Original,49,49
snownight,49,23
Original,79,79
snownight,79,79
Original,77,77
snownight,77,77
Original,23,23
snownight,23,23
Original,29,29
snownight,29,29
Original,17,21
snownight,17,83
Original,78,78
snownight,78,78
Original,48,48
snownight,48,48
Original,55,55
snownight,55,55
Original,52,52
snownight,52,52
Original,74,74
snownight,74,30
Original,31,31
snownight,31,31
Original,60,60
snownight,60,60
Original,52,52
snownight,52,57
Original,16,16
snownight,16,16
Original,77,77
snownight,77,73
Original,86,87
snownight,86,41
Original,57,57
snownight,57,74
Original,53,53
snownight,53,48
Original,11,11
snownight,11,11
Original,57,88
snownight,57,88
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,50,50
snownight,50,50
Original,50,50
snownight,50,29
Original,63,63
snownight,63,50
Original,43,43
snownight,43,90
Original,32,37
snownight,32,40
Original,51,51
snownight,51,52
Original,51,51
snownight,51,16
Original,32,32
snownight,32,32
Original,31,36
snownight,31,28
Original,53,53
snownight,53,53
Original,48,48
snownight,48,48
Original,15,15
snownight,15,15
Original,48,48
snownight,48,48
Original,6,6
snownight,6,16
Original,48,48
snownight,48,52
Original,28,28
snownight,28,24
Original,66,66
snownight,66,66
Original,67,67
snownight,67,80
Original,91,91
snownight,91,79
Original,90,90
snownight,90,90
Original,52,52
snownight,52,20
Original,67,67
snownight,67,16
Original,16,16
snownight,16,23
Original,55,55
snownight,55,55
Original,67,67
snownight,67,67
Original,74,74
snownight,74,74
Original,86,86
snownight,86,86
Original,74,74
snownight,74,72
Original,53,52
snownight,53,30
Original,7,7
snownight,7,45
Original,90,90
snownight,90,90
Original,53,53
snownight,53,77
Original,32,32
snownight,32,32
Original,48,48
snownight,48,48
Original,67,67
snownight,67,31
Original,52,52
snownight,52,52
Original,46,46
snownight,46,19
Original,66,63
snownight,66,66
Original,32,32
snownight,32,32
Original,41,41
snownight,41,77
Original,72,72
snownight,72,15
Original,29,23
snownight,29,29
Original,51,51
snownight,51,51
Original,86,86
snownight,86,15
Original,48,48
snownight,48,48
Original,46,46
snownight,46,32
Original,52,52
snownight,52,52
Original,51,51
snownight,51,15
Original,74,74
snownight,74,79
Original,90,90
snownight,90,90
Original,66,66
snownight,66,77
Original,81,81
snownight,81,81
Original,32,32
snownight,32,96
Original,68,45
snownight,68,83
Original,55,55
snownight,55,55
Original,16,16
snownight,16,16
Original,31,31
snownight,31,32
Original,16,16
snownight,16,29
Original,88,45
snownight,88,32
Original,90,90
snownight,90,90
Original,71,71
snownight,71,68
Original,87,59
snownight,87,87
Original,55,55
snownight,55,55
Original,29,29
snownight,29,28
Original,37,37
snownight,37,37
Original,0,0
snownight,0,0
Original,32,32
snownight,32,75
Original,78,78
snownight,78,78
Original,11,11
snownight,11,57
Original,20,20
snownight,20,20
Original,32,32
snownight,32,32
Original,74,74
snownight,74,74
Original,90,90
snownight,90,20
Original,78,78
snownight,78,73
Original,86,87
snownight,86,86
Original,46,46
snownight,46,30
Original,53,53
snownight,53,48
Original,61,61
snownight,61,61
Original,46,46
snownight,46,50
Original,81,81
snownight,81,68
Original,90,90
snownight,90,90
Original,46,46
snownight,46,46
Original,77,77
snownight,77,76
Original,83,83
snownight,83,83
Original,67,67
snownight,67,83
Original,67,67
snownight,67,67
Original,78,78
snownight,78,77
Original,50,50
snownight,50,55
Original,53,30
snownight,53,30
Original,61,61
snownight,61,61
Original,33,33
snownight,33,33
Original,46,46
snownight,46,46
Original,30,30
snownight,30,30
Original,19,19
snownight,19,19
Original,30,30
snownight,30,30
Original,6,6
snownight,6,6
Original,90,90
snownight,90,90
Original,52,52
snownight,52,52
Original,90,90
snownight,90,30
Original,55,55
snownight,55,46
Original,90,90
snownight,90,90
Original,30,30
snownight,30,30
Original,90,90
snownight,90,90
Original,67,67
snownight,67,30
Original,67,67
snownight,67,67
Original,55,55
snownight,55,55
Original,78,78
snownight,78,78
Original,55,55
snownight,55,55
Original,30,32
snownight,30,24
Original,21,21
snownight,21,62
Original,12,12
snownight,12,12
Original,53,53
snownight,53,50
Original,45,45
snownight,45,45
Original,46,46
snownight,46,46
Original,45,45
snownight,45,45
Original,86,86
snownight,86,86
Original,16,16
snownight,16,16
Original,83,83
snownight,83,83
Original,99,99
snownight,99,90
Original,52,46
snownight,52,77
Original,79,79
snownight,79,78
Original,90,90
snownight,90,90
Original,28,28
snownight,28,28
Original,52,52
snownight,52,32
Original,22,22
snownight,22,22
Original,77,77
snownight,77,66
Original,32,32
snownight,32,90
Original,37,37
snownight,37,37
Original,30,30
snownight,30,30
Original,45,45
snownight,45,32
Original,52,53
snownight,52,20
Original,97,97
snownight,97,97
Original,90,90
snownight,90,90
Original,74,74
snownight,74,74
Original,86,86
snownight,86,30
Original,52,50
snownight,52,52
Original,20,20
snownight,20,20
Original,48,48
snownight,48,48
Original,0,0
snownight,0,0
Original,52,52
snownight,52,31
Original,80,80
snownight,80,67
Original,48,48
snownight,48,53
Original,55,55
snownight,55,55
Original,52,52
snownight,52,52
Original,0,0
snownight,0,0
Original,87,87
snownight,87,61
Original,63,63
snownight,63,63
Original,86,86
snownight,86,86
Original,66,66
snownight,66,66
Original,40,40
snownight,40,77
Original,66,66
snownight,66,66
Original,55,55
snownight,55,50
Original,32,32
snownight,32,32
Original,87,87
snownight,87,94
Original,77,77
snownight,77,67
Original,23,23
snownight,23,23
Original,72,72
snownight,72,72
Original,72,72
snownight,72,72
Original,48,48
