filter,class,predicted_class
Original,96,96
fog10,96,48
Original,38,38
fog10,38,67
Original,48,48
fog10,48,89
Original,30,30
fog10,30,97
Original,90,90
fog10,90,90
Original,51,51
fog10,51,30
Original,20,20
fog10,20,90
Original,45,45
fog10,45,90
Original,74,74
fog10,74,66
Original,29,0
fog10,29,30
Original,86,86
fog10,86,90
Original,46,46
fog10,46,90
Original,90,90
fog10,90,30
Original,48,52
fog10,48,32
Original,61,61
fog10,61,35
Original,23,23
fog10,23,90
Original,78,78
fog10,78,90
Original,23,23
fog10,23,89
Original,74,74
fog10,74,30
Original,30,30
fog10,30,28
Original,23,23
fog10,23,32
Original,90,90
fog10,90,90
Original,88,88
fog10,88,90
Original,81,81
fog10,81,35
Original,20,20
fog10,20,30
Original,57,57
fog10,57,68
Original,23,23
fog10,23,35
Original,43,43
fog10,43,30
Original,46,46
fog10,46,51
Original,52,52
fog10,52,66
Original,21,21
fog10,21,30
Original,57,57
fog10,57,97
Original,30,30
fog10,30,93
Original,32,32
fog10,32,27
Original,59,59
fog10,59,30
Original,42,42
fog10,42,31
Original,67,67
fog10,67,48
Original,40,40
fog10,40,90
Original,61,61
fog10,61,45
Original,90,90
fog10,90,90
Original,52,52
fog10,52,39
Original,28,28
fog10,28,90
Original,11,11
fog10,11,30
Original,53,53
fog10,53,90
Original,32,32
fog10,32,89
Original,40,40
fog10,40,45
Original,51,51
fog10,51,74
Original,46,46
fog10,46,90
Original,97,97
fog10,97,37
Original,63,63
fog10,63,30
Original,28,28
fog10,28,16
Original,31,31
fog10,31,28
Original,48,48
fog10,48,48
Original,48,48
fog10,48,51
Original,63,63
fog10,63,32
Original,20,20
fog10,20,21
Original,36,36
fog10,36,90
Original,16,16
fog10,16,90
Original,46,46
fog10,46,50
Original,67,67
fog10,67,90
Original,63,63
fog10,63,90
Original,86,86
fog10,86,35
Original,53,53
fog10,53,23
Original,78,78
fog10,78,32
Original,53,53
fog10,53,35
Original,59,59
fog10,59,23
Original,1,1
fog10,1,30
Original,23,23
fog10,23,90
Original,48,48
fog10,48,21
Original,90,90
fog10,90,74
Original,28,28
fog10,28,45
Original,54,50
fog10,54,30
Original,51,51
fog10,51,90
Original,37,37
fog10,37,30
Original,66,66
fog10,66,90
Original,30,30
fog10,30,50
Original,32,32
fog10,32,90
Original,60,60
fog10,60,74
Original,88,88
fog10,88,45
Original,52,52
fog10,52,30
Original,83,83
fog10,83,16
Original,51,51
fog10,51,57
Original,48,48
fog10,48,30
Original,77,67
fog10,77,30
Original,23,23
fog10,23,30
Original,53,53
fog10,53,90
Original,90,90
fog10,90,97
Original,28,28
fog10,28,90
Original,50,50
fog10,50,90
Original,48,48
fog10,48,35
Original,78,78
fog10,78,28
Original,23,23
fog10,23,66
Original,72,72
fog10,72,90
Original,74,74
fog10,74,83
Original,18,18
fog10,18,83
Original,35,35
fog10,35,90
Original,72,72
fog10,72,90
Original,71,71
fog10,71,30
Original,57,57
fog10,57,32
Original,57,57
fog10,57,45
Original,63,63
fog10,63,16
Original,30,16
fog10,30,35
Original,32,32
fog10,32,39
Original,45,45
fog10,45,93
Original,16,16
fog10,16,32
Original,90,90
fog10,90,90
Original,46,46
fog10,46,90
Original,52,52
fog10,52,74
Original,90,90
fog10,90,91
Original,43,43
fog10,43,35
Original,35,35
fog10,35,45
Original,75,75
fog10,75,35
Original,45,45
fog10,45,16
Original,52,52
fog10,52,90
Original,42,42
fog10,42,50
Original,50,50
fog10,50,32
Original,67,67
fog10,67,30
Original,88,88
fog10,88,90
Original,90,90
fog10,90,90
Original,75,75
fog10,75,32
Original,45,45
fog10,45,57
Original,36,36
fog10,36,90
Original,90,90
fog10,90,97
Original,52,52
fog10,52,90
Original,42,42
fog10,42,45
Original,21,21
fog10,21,30
Original,78,78
fog10,78,97
Original,90,90
fog10,90,50
Original,78,78
fog10,78,30
Original,60,60
fog10,60,30
Original,100,20
fog10,100,30
Original,45,45
fog10,45,90
Original,41,41
fog10,41,90
Original,23,23
fog10,23,30
Original,32,32
fog10,32,30
Original,48,48
fog10,48,30
Original,45,45
fog10,45,35
Original,52,52
fog10,52,90
Original,20,20
fog10,20,74
Original,90,90
fog10,90,30
Original,6,6
fog10,6,50
Original,0,0
fog10,0,45
Original,50,50
fog10,50,62
Original,12,12
fog10,12,90
Original,50,50
fog10,50,89
Original,60,60
fog10,60,90
Original,32,32
fog10,32,37
Original,51,51
fog10,51,90
Original,48,48
fog10,48,30
Original,74,74
fog10,74,16
Original,49,49
fog10,49,32
Original,86,86
fog10,86,51
Original,70,70
fog10,70,62
Original,7,52
fog10,7,35
Original,66,66
fog10,66,37
Original,17,17
fog10,17,90
Original,74,74
fog10,74,81
Original,63,63
fog10,63,32
Original,34,34
fog10,34,90
Original,16,16
fog10,16,50
Original,63,63
fog10,63,30
Original,53,50
fog10,53,48
Original,76,77
fog10,76,90
Original,30,30
fog10,30,30
Original,55,55
fog10,55,30
Original,46,46
fog10,46,32
Original,1,1
fog10,1,35
Original,46,46
fog10,46,90
Original,55,55
fog10,55,48
Original,21,21
fog10,21,74
Original,51,51
fog10,51,43
Original,50,50
fog10,50,90
Original,49,49
fog10,49,74
Original,48,48
fog10,48,90
Original,40,40
fog10,40,90
