filter,class,predicted_class
Original,52,52
night10,52,52
Original,54,48
night10,54,52
Original,40,40
night10,40,40
Original,81,81
night10,81,81
Original,50,50
night10,50,50
Original,28,28
night10,28,28
Original,16,16
night10,16,23
Original,41,41
night10,41,41
Original,16,16
night10,16,16
Original,72,72
night10,72,72
Original,90,90
night10,90,90
Original,16,16
night10,16,16
Original,87,86
night10,87,86
Original,52,52
night10,52,52
Original,46,46
night10,46,46
Original,30,30
night10,30,30
Original,52,52
night10,52,52
Original,16,16
night10,16,16
Original,28,28
night10,28,28
Original,21,21
night10,21,21
Original,60,60
night10,60,60
Original,86,86
night10,86,86
Original,51,51
night10,51,51
Original,90,90
night10,90,90
Original,53,53
night10,53,53
Original,30,30
night10,30,30
Original,67,67
night10,67,67
Original,23,23
night10,23,23
Original,50,50
night10,50,50
Original,73,73
night10,73,73
Original,24,24
night10,24,24
Original,48,48
night10,48,48
Original,90,90
night10,90,90
Original,23,23
night10,23,23
Original,52,52
night10,52,52
Original,97,97
night10,97,97
Original,51,51
night10,51,51
Original,50,50
night10,50,50
Original,46,46
night10,46,46
Original,48,48
night10,48,48
Original,30,30
night10,30,30
Original,72,72
night10,72,72
Original,31,31
night10,31,31
Original,53,53
night10,53,53
Original,67,67
night10,67,67
Original,19,19
night10,19,19
Original,30,30
night10,30,30
Original,2,2
night10,2,2
Original,57,57
night10,57,57
Original,6,8
night10,6,6
Original,48,48
night10,48,48
Original,50,50
night10,50,50
Original,73,73
night10,73,73
Original,29,102
night10,29,19
Original,28,28
night10,28,28
Original,77,77
night10,77,77
Original,22,22
night10,22,22
Original,51,51
night10,51,51
Original,50,50
night10,50,50
Original,15,90
night10,15,90
Original,46,46
night10,46,46
Original,48,48
night10,48,48
Original,50,50
night10,50,50
Original,50,50
night10,50,50
Original,88,88
night10,88,88
Original,67,67
night10,67,67
Original,81,81
night10,81,81
Original,30,30
night10,30,30
Original,87,87
night10,87,50
Original,45,45
night10,45,45
Original,52,52
night10,52,52
Original,66,66
night10,66,66
Original,79,79
night10,79,79
Original,23,23
night10,23,23
Original,15,15
night10,15,15
Original,16,16
night10,16,16
Original,55,55
night10,55,55
Original,90,90
night10,90,90
Original,57,57
night10,57,57
Original,23,48
night10,23,48
Original,47,47
night10,47,47
Original,31,32
night10,31,48
Original,50,50
night10,50,50
Original,55,55
night10,55,55
Original,16,16
night10,16,16
Original,86,86
night10,86,86
Original,52,52
night10,52,52
Original,20,19
night10,20,19
Original,36,36
night10,36,36
Original,21,11
night10,21,53
Original,53,53
night10,53,53
Original,77,74
night10,77,74
Original,72,72
night10,72,72
Original,72,72
night10,72,72
Original,20,20
