filter,class,predicted_class
Original,86,86
snownight,86,79
Original,52,52
snownight,52,52
Original,60,60
snownight,60,20
Original,74,74
snownight,74,28
Original,61,61
snownight,61,29
Original,74,74
snownight,74,31
Original,2,2
snownight,2,2
Original,55,55
snownight,55,14
Original,48,48
snownight,48,53
Original,20,20
snownight,20,20
Original,39,39
snownight,39,66
Original,86,86
snownight,86,86
Original,23,23
snownight,23,23
Original,77,77
snownight,77,72
Original,90,79
snownight,90,84
Original,20,20
snownight,20,20
Original,55,55
snownight,55,16
Original,63,63
snownight,63,23
Original,74,74
snownight,74,90
Original,50,50
snownight,50,93
Original,44,44
snownight,44,50
Original,90,90
snownight,90,57
Original,90,90
snownight,90,90
Original,37,37
snownight,37,51
Original,90,90
snownight,90,16
Original,79,79
snownight,79,97
Original,16,16
snownight,16,30
Original,90,90
snownight,90,24
Original,85,86
snownight,85,23
Original,86,86
snownight,86,100
Original,21,21
snownight,21,27
Original,95,16
snownight,95,93
Original,30,30
snownight,30,70
Original,50,50
snownight,50,16
Original,0,0
snownight,0,20
Original,6,6
snownight,6,15
Original,20,20
snownight,20,20
Original,49,49
snownight,49,55
Original,17,17
snownight,17,17
Original,45,45
snownight,45,90
Original,90,90
snownight,90,39
Original,22,0
snownight,22,16
Original,78,78
snownight,78,73
Original,11,11
snownight,11,90
Original,53,53
snownight,53,48
Original,19,19
snownight,19,30
Original,63,63
snownight,63,63
Original,86,86
snownight,86,45
Original,63,63
snownight,63,66
Original,78,78
snownight,78,48
Original,52,52
snownight,52,31
Original,63,63
snownight,63,50
Original,23,23
snownight,23,96
Original,90,90
snownight,90,24
Original,28,28
snownight,28,16
Original,52,52
snownight,52,20
Original,51,51
snownight,51,51
Original,23,23
snownight,23,20
Original,28,28
snownight,28,20
Original,88,88
snownight,88,32
Original,50,50
snownight,50,17
Original,28,28
snownight,28,77
Original,12,12
snownight,12,12
Original,55,55
snownight,55,41
Original,52,52
snownight,52,57
Original,91,91
snownight,91,78
Original,20,20
snownight,20,20
Original,16,16
snownight,16,16
Original,75,75
snownight,75,79
Original,50,32
snownight,50,54
Original,45,45
snownight,45,75
Original,100,100
snownight,100,60
Original,79,79
snownight,79,52
Original,82,82
snownight,82,78
Original,27,90
snownight,27,50
Original,41,41
snownight,41,49
Original,30,30
snownight,30,30
Original,91,91
snownight,91,97
Original,85,85
snownight,85,61
Original,50,50
snownight,50,54
Original,53,53
snownight,53,57
Original,26,26
snownight,26,51
Original,32,32
snownight,32,39
Original,50,50
snownight,50,50
Original,55,55
snownight,55,23
Original,32,32
snownight,32,18
Original,55,55
snownight,55,55
Original,93,94
snownight,93,94
Original,40,48
snownight,40,50
Original,29,29
snownight,29,57
Original,53,53
snownight,53,17
Original,32,32
snownight,32,32
Original,30,30
snownight,30,30
Original,52,48
snownight,52,7
Original,16,16
snownight,16,24
Original,55,55
snownight,55,50
Original,51,51
snownight,51,53
Original,48,48
snownight,48,57
Original,90,90
snownight,90,90
Original,29,29
snownight,29,18
Original,46,46
snownight,46,50
Original,52,52
snownight,52,54
Original,32,32
snownight,32,77
Original,50,50
snownight,50,52
Original,62,62
snownight,62,29
Original,55,55
snownight,55,92
Original,93,93
snownight,93,18
Original,16,16
snownight,16,30
Original,41,41
snownight,41,85
Original,56,52
snownight,56,50
Original,45,45
snownight,45,70
Original,93,93
snownight,93,20
Original,29,29
snownight,29,29
Original,62,62
snownight,62,92
Original,50,50
snownight,50,36
Original,28,28
snownight,28,50
Original,90,90
snownight,90,23
Original,45,45
snownight,45,61
Original,44,44
snownight,44,36
Original,90,90
snownight,90,96
Original,61,61
snownight,61,75
Original,20,20
snownight,20,20
Original,37,38
snownight,37,54
Original,53,53
snownight,53,55
Original,46,46
snownight,46,16
Original,16,16
snownight,16,48
Original,20,20
snownight,20,20
Original,91,91
snownight,91,20
Original,86,86
snownight,86,96
Original,28,28
snownight,28,86
Original,40,40
snownight,40,40
Original,16,16
snownight,16,2
Original,48,48
snownight,48,50
Original,53,53
snownight,53,50
Original,60,60
snownight,60,50
Original,90,90
snownight,90,14
Original,52,52
snownight,52,30
Original,28,28
snownight,28,14
Original,90,90
snownight,90,90
Original,32,32
snownight,32,32
Original,50,50
snownight,50,50
Original,54,53
snownight,54,72
Original,78,78
snownight,78,91
Original,8,53
snownight,8,16
Original,15,15
snownight,15,52
