class,filters,error
45,rain1,97.36
66,rain1,85.38
16,rain1,90.84
83,rain1,93.59
2,rain1,87.04
30,rain1,97.22
52,rain1,97.11
78,rain1,97.97
86,rain1,90.45
14,rain1,0.0
15,rain1,93.67
90,rain1,97.41
36,rain1,100.0
22,rain1,80.0
77,rain1,84.78
93,rain1,39.66
17,rain1,82.69
102,rain1,88.0
67,rain1,99.44
72,rain1,96.51
79,rain1,93.2
37,rain1,94.96
23,rain1,96.0
28,rain1,96.09
32,rain1,98.03
97,rain1,85.71
48,rain1,94.14
51,rain1,94.65
53,rain1,89.08
46,rain1,97.65
1,rain1,88.64
31,rain1,93.33
74,rain1,95.63
82,rain1,100.0
20,rain1,96.54
50,rain1,94.2
63,rain1,95.11
57,rain1,89.8
39,rain1,81.82
56,rain1,58.33
87,rain1,91.77
25,rain1,76.19
73,rain1,93.88
29,rain1,70.18
61,rain1,96.43
35,rain1,94.29
55,rain1,92.21
24,rain1,70.0
6,rain1,86.67
92,rain1,8.33
49,rain1,91.07
0,rain1,96.75
62,rain1,93.94
13,rain1,25.0
41,rain1,94.85
34,rain1,100.0
3,rain1,66.67
71,rain1,87.5
27,rain1,0.0
18,rain1,100.0
47,rain1,81.48
26,rain1,90.91
68,rain1,94.44
10,rain1,92.31
40,rain1,91.49
59,rain1,100.0
42,rain1,92.31
64,rain1,36.36
60,rain1,92.06
70,rain1,100.0
65,rain1,100.0
12,rain1,92.86
11,rain1,84.44
91,rain1,91.53
7,rain1,85.0
33,rain1,83.33
19,rain1,85.85
21,rain1,91.4
43,rain1,90.74
100,rain1,100.0
76,rain1,88.89
81,rain1,86.11
69,rain1,81.82
38,rain1,66.67
85,rain1,11.11
98,rain1,0.0
75,rain1,92.16
4,rain1,66.67
96,rain1,0.0
99,rain1,78.95
88,rain1,64.29
54,rain1,56.25
101,rain1,60.0
94,rain1,33.33
8,rain1,0.0
95,rain1,0.0
58,rain1,83.33
89,rain1,25.0
84,rain1,0.0
44,rain1,71.43
5,rain1,100.0
80,rain1,100.0
9,rain1,0.0
